-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,pointer-events-none_3,truncate,text-white_2,text-white_2_link,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/cdde9e0a3ca59f7d5d2a9496d23d6d1a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"MacBook Pro Retina 13"" 2017 Touchbar 8GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.100.000,,4.8,75 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=15021447234&shopid=523392019,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Pro Retina 13"" 2017 Touchbar 8GB SSD
Rp
6.100.000
4.8
75 Terjual
< 2 Hari
Bandung",https://shopee.co.id/MacBook-Pro-Retina-13-2017-Touchbar-8GB-SSD-i.523392019.15021447234?extraParams=%7B%22display_model_id%22%3A265915327622%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f8191f0-e7f3-40c5-8697-fcc8c3460b69&xptdk=9f8191f0-e7f3-40c5-8697-fcc8c3460b69
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m1y1icl1geew14,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MacbookPro 13"" 2020 i5 16GB 512GB Retina Promo",,Rp,6.950.000,-27%,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28265884328&shopid=937571831,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacbookPro 13"" 2020 i5 16GB 512GB Retina Promo
Rp
6.950.000
-27%
5.0
1 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MacbookPro-13-2020-i5-16GB-512GB-Retina-Promo-i.937571831.28265884328?extraParams=%7B%22display_model_id%22%3A305437923426%2C%22model_selection_logic%22%3A3%7D&sp_atk=90d5e339-17ce-4c15-9037-50385eebdcfb&xptdk=90d5e339-17ce-4c15-9037-50385eebdcfb
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6m7rze2f8f50f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Jual Murah Macbook Pro 2017 2019 Retina  i5 i7 RAM 8GB 16GB - 13 Inch Second Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.000.000,,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20186589604&shopid=68731002,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Jual Murah Macbook Pro 2017 2019 Retina i5 i7 RAM 8GB 16GB - 13 Inch Second Berkualitas
Rp
7.000.000
5.0
5 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Jual-Murah-Macbook-Pro-2017-2019-Retina-i5-i7-RAM-8GB-16GB-13-Inch-Second-Berkualitas-i.68731002.20186589604?extraParams=%7B%22display_model_id%22%3A445479874491%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4b85398-76ae-416e-a610-499de384998c&xptdk=c4b85398-76ae-416e-a610-499de384998c
https://down-id.img.susercontent.com/file/id-11134207-81ztq-medyt54ddo1wf3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MacBook Pro M1 Pro | 14inch | Ram 32GB | SSD 512GB | Second original like new,,Rp,11.350.000,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25246868393&shopid=31050902,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MacBook Pro M1 Pro | 14inch | Ram 32GB | SSD 512GB | Second original like new
Rp
11.350.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/MacBook-Pro-M1-Pro-14inch-Ram-32GB-SSD-512GB-Second-original-like-new-i.31050902.25246868393?extraParams=%7B%22display_model_id%22%3A248871355879%2C%22model_selection_logic%22%3A3%7D&sp_atk=5cff71c3-932e-40eb-a58c-d495bf3f5adf&xptdk=5cff71c3-932e-40eb-a58c-d495bf3f5adf
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m6qh11dgtyq113,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook pro retina 12inch 2017 Rose gold Ram 8 GB SSD 256 GB Intel core m3 original mulus second,,Rp,5.100.000,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26477721581&shopid=192434536,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook pro retina 12inch 2017 Rose gold Ram 8 GB SSD 256 GB Intel core m3 original mulus second
Rp
5.100.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-pro-retina-12inch-2017-Rose-gold-Ram-8-GB-SSD-256-GB-Intel-core-m3-original-mulus-second-i.192434536.26477721581?extraParams=%7B%22display_model_id%22%3A195827679636%2C%22model_selection_logic%22%3A3%7D&sp_atk=665c23e1-efb1-4ca6-83cd-afc7c2742918&xptdk=665c23e1-efb1-4ca6-83cd-afc7c2742918
https://down-id.img.susercontent.com/file/id-11134207-8224r-mk6agvk93myqca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Air 13"" 2019 8GB SSD 128/256/512 Original",,Rp,5.670.000,,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23323519916&shopid=641776104,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Air 13"" 2019 8GB SSD 128/256/512 Original
Rp
5.670.000
5.0
6 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Macbook-Air-13-2019-8GB-SSD-128-256-512-Original-i.641776104.23323519916?extraParams=%7B%22display_model_id%22%3A108080527955%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1515b3d-abfb-4d1e-b277-fc38c926ba56&xptdk=c1515b3d-abfb-4d1e-b277-fc38c926ba56
https://down-id.img.susercontent.com/file/id-11134207-8224s-mj87hn0pc2dja8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MACBOOK AIR 2019 13"" RAM 8GB SSD 128/256/512 GB SECOND ORIGINAL",,Rp,6.300.000,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,Produk Baru,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=57204332782&shopid=1720445168,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MACBOOK AIR 2019 13"" RAM 8GB SSD 128/256/512 GB SECOND ORIGINAL
Rp
6.300.000
Produk Baru
< 2 Hari
Tangerang Selatan",https://shopee.co.id/MACBOOK-AIR-2019-13-RAM-8GB-SSD-128-256-512-GB-SECOND-ORIGINAL-i.1720445168.57204332782?extraParams=%7B%22display_model_id%22%3A177374756815%2C%22model_selection_logic%22%3A3%7D&sp_atk=13ca44d9-752d-4452-a373-aceb71d74491&xptdk=13ca44d9-752d-4452-a373-aceb71d74491
https://down-id.img.susercontent.com/file/d016e3056f84cce51c28e9f23144d1a1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MacBook Unibody 13"" RAM 4GB SSD 128GB {TERMURAH LAPTOP SECOND}",,Rp,2.889.000,-1%,5.0,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=8846079852&shopid=57399772,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Unibody 13"" RAM 4GB SSD 128GB {TERMURAH LAPTOP SECOND}
Rp
2.889.000
-1%
Cicilan
5.0
15 Terjual
3-4 Hari
Jakarta Selatan",https://shopee.co.id/MacBook-Unibody-13-RAM-4GB-SSD-128GB-TERMURAH-LAPTOP-SECOND--i.57399772.8846079852?extraParams=%7B%22display_model_id%22%3A150081968131%2C%22model_selection_logic%22%3A3%7D&sp_atk=15282ef2-e033-4b80-99eb-3b5c0f9642ab&xptdk=15282ef2-e033-4b80-99eb-3b5c0f9642ab
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mcpvk93yphlvf2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,MacBook Air M1 2020 Ram 8GB SSD 256GB Siap Pakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.250.000,,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41510601150&shopid=199210551,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Air M1 2020 Ram 8GB SSD 256GB Siap Pakai
Rp
8.250.000
5.0
4 Terjual
2-3 Hari
Kab. Sleman",https://shopee.co.id/MacBook-Air-M1-2020-Ram-8GB-SSD-256GB-Siap-Pakai-i.199210551.41510601150?extraParams=%7B%22display_model_id%22%3A305890969441%2C%22model_selection_logic%22%3A3%7D&sp_atk=6eaeb6f2-40bf-491a-832a-2b6e34ece160&xptdk=6eaeb6f2-40bf-491a-832a-2b6e34ece160
https://down-id.img.susercontent.com/file/id-11134207-23010-kw6av68fprmv46,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MACBOOK PRO RETINA 13"" 2015 RAM 8//16 GB SSD 128//256//512 GB SECOND ORIGINAL BERKUALITAS HARGA EKONOMIS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.497.999,-1%,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22719747317&shopid=106426056,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"MACBOOK PRO RETINA 13"" 2015 RAM 8//16 GB SSD 128//256//512 GB SECOND ORIGINAL BERKUALITAS HARGA EKONOMIS
Rp
3.497.999
-1%
< 2 Hari
Jakarta Barat",https://shopee.co.id/MACBOOK-PRO-RETINA-13-2015-RAM-8-16-GB-SSD-128-256-512-GB-SECOND-ORIGINAL-BERKUALITAS-HARGA-EKONOMIS-i.106426056.22719747317?extraParams=%7B%22display_model_id%22%3A39243905227%2C%22model_selection_logic%22%3A3%7D&sp_atk=2781370a-d6c6-4e47-a633-66724d6142b6&xptdk=2781370a-d6c6-4e47-a633-66724d6142b6
