-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/6dcb0bb032465becf73c60b6eb1efea7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Z1401 / Z1402 intel celeron 14in,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.099.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,90 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Cicilan,"Laptop Acer Z1401 / Z1402 intel celeron 14in
Rp
2.099.000
Cicilan
4.8
90 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Z1401-Z1402-intel-celeron-14in-i.77018163.4930332977?extraParams=%7B%22display_model_id%22%3A51864150686%2C%22model_selection_logic%22%3A3%7D&sp_atk=2aaec0cf-edd5-48c0-a4f2-cdc95ebe25e1&xptdk=2aaec0cf-edd5-48c0-a4f2-cdc95ebe25e1
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m6s5tlwhd01o7d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Acer Aspire 3 A315-53, Intel Celeron-3867U, Ram 4Gb / 1Tb, UHd Graphics 600, Seri Baru, Slim, Lengkap, Black",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.850.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer Aspire 3 A315-53, Intel Celeron-3867U, Ram 4Gb / 1Tb, UHd Graphics 600, Seri Baru, Slim, Lengkap, Black
Rp
1.850.000
5.0
1 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-3-A315-53-Intel-Celeron-3867U-Ram-4Gb-1Tb-UHd-Graphics-600-Seri-Baru-Slim-Lengkap-Black-i.850155898.29227900371?extraParams=%7B%22display_model_id%22%3A227439705054%2C%22model_selection_logic%22%3A3%7D&sp_atk=317fce50-d9dd-4076-822c-982a9ac35618&xptdk=317fce50-d9dd-4076-822c-982a9ac35618
https://down-id.img.susercontent.com/file/id-11134207-7r992-lzh40anryn0ofa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Editing Design Multimedia Acer Aspire 3 A315-23-R0EP, Ryzen 5 3500U, 12GB RAM, 512GB SSD, Vega 8, 15.6""FHD, Charcoal Black",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.165.424,-25%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,"Laptop Editing Design Multimedia Acer Aspire 3 A315-23-R0EP, Ryzen 5 3500U, 12GB RAM, 512GB SSD, Vega 8, 15.6""FHD, Charcoal Black
Rp
7.165.424
-25%
5.0
2 Terjual
Surabaya",https://shopee.co.id/Laptop-Editing-Design-Multimedia-Acer-Aspire-3-A315-23-R0EP-Ryzen-5-3500U-12GB-RAM-512GB-SSD-Vega-8-15.6-FHD-Charcoal-Black-i.7863445.28909289858?extraParams=%7B%22display_model_id%22%3A187759972179%2C%22model_selection_logic%22%3A3%7D&sp_atk=60e7129b-a583-4570-bc46-da4514766649&xptdk=60e7129b-a583-4570-bc46-da4514766649
https://down-id.img.susercontent.com/file/id-11134207-822wk-mleoumze8buwd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[TERMURAH] Laptop Sekolah ACER Aspire Lite AL14 Intel N150 Ram 8GB SSD 256GB/512GB 14 IPS Win11 Office24,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.750.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"[TERMURAH] Laptop Sekolah ACER Aspire Lite AL14 Intel N150 Ram 8GB SSD 256GB/512GB 14 IPS Win11 Office24
Rp
6.750.000
4.8
28 Terjual
Jakarta Pusat",https://shopee.co.id/-TERMURAH-Laptop-Sekolah-ACER-Aspire-Lite-AL14-Intel-N150-Ram-8GB-SSD-256GB-512GB-14-IPS-Win11-Office24-i.176180229.26793785841?extraParams=%7B%22display_model_id%22%3A360277684359%2C%22model_selection_logic%22%3A3%7D&sp_atk=13264554-ee2f-47ae-a29c-27f95a04a900&xptdk=13264554-ee2f-47ae-a29c-27f95a04a900
https://down-id.img.susercontent.com/file/sg-11134201-7ra1j-mbc86bp5rm8g8c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire 4755 Core i5 Nvidia GT540M Ram4gb Hdd640gb Gen2 Scu8395,,Rp,1.650.000,,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"Laptop Acer Aspire 4755 Core i5 Nvidia GT540M Ram4gb Hdd640gb Gen2 Scu8395
Rp
1.650.000
1 Terjual
Malang",https://shopee.co.id/Laptop-Acer-Aspire-4755-Core-i5-Nvidia-GT540M-Ram4gb-Hdd640gb-Gen2-Scu8395-i.1443585582.43605591681?extraParams=%7B%22display_model_id%22%3A300471994601%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce63aac6-f5c6-4498-b59a-295e1e3c274f&xptdk=ce63aac6-f5c6-4498-b59a-295e1e3c274f
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmx58fuj8bns47,,Notebook Acer Aspire 3810T Processor intel core 2 U3500,,Rp,498.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ciamis,,"Notebook Acer Aspire 3810T Processor intel core 2 U3500
Rp
498.000
Kab. Ciamis",https://shopee.co.id/Notebook-Acer-Aspire-3810T-Processor-intel-core-2-U3500-i.565743573.43079958036?extraParams=%7B%22display_model_id%22%3A310765936772%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f6ee3dc-78c0-4857-9f11-6f65d87ede8a&xptdk=4f6ee3dc-78c0-4857-9f11-6f65d87ede8a
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mes3ohspzi86f7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Acer Aspire 3 A315-24p-R4A0 AMD Ryzen 5-7520U SSD 512GB RAM 8GB Layar 15.6"" Fhd",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.629.933,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Hadiah Gratis,"Laptop Acer Aspire 3 A315-24p-R4A0 AMD Ryzen 5-7520U SSD 512GB RAM 8GB Layar 15.6"" Fhd
Rp
6.629.933
-1%
Hadiah Gratis
4.9
30 Terjual
Surabaya",https://shopee.co.id/Laptop-Acer-Aspire-3-A315-24p-R4A0-AMD-Ryzen-5-7520U-SSD-512GB-RAM-8GB-Layar-15.6-Fhd-i.91465413.26210306896?extraParams=%7B%22display_model_id%22%3A99234930943%2C%22model_selection_logic%22%3A3%7D&sp_atk=2fd7cecf-fe8a-471f-8013-8eabac7d576a&xptdk=2fd7cecf-fe8a-471f-8013-8eabac7d576a
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lykksjlfp6w850,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire 4720Z Intel Pentium Dual T2390 Ram 2Gb Hdd 160Gb SCU15526,,Rp,678.600,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"Laptop Acer Aspire 4720Z Intel Pentium Dual T2390 Ram 2Gb Hdd 160Gb SCU15526
Rp
678.600
Malang",https://shopee.co.id/Laptop-Acer-Aspire-4720Z-Intel-Pentium-Dual-T2390-Ram-2Gb-Hdd-160Gb-SCU15526-i.44435356.26457063615?extraParams=%7B%22display_model_id%22%3A205288533588%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e2c1d1e-6b67-4f52-9d55-1d11c2974d17&xptdk=2e2c1d1e-6b67-4f52-9d55-1d11c2974d17
https://down-id.img.susercontent.com/file/id-11134207-822ws-mm9mxh0kzbb75e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer TravelMate P243 atau TMP243 Processor intel core i3-3210M Vga intel hd graphics 4000,,Rp,1.098.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Ciamis,,"Laptop Acer TravelMate P243 atau TMP243 Processor intel core i3-3210M Vga intel hd graphics 4000
Rp
1.098.000
Kab. Ciamis",https://shopee.co.id/Laptop-Acer-TravelMate-P243-atau-TMP243-Processor-intel-core-i3-3210M-Vga-intel-hd-graphics-4000-i.1556010351.55357719783?extraParams=%7B%22display_model_id%22%3A330687090314%2C%22model_selection_logic%22%3A3%7D&sp_atk=81decfdd-d547-4546-8eff-e59185ee29c8&xptdk=81decfdd-d547-4546-8eff-e59185ee29c8
https://down-id.img.susercontent.com/file/id-11134201-822wl-mn15uraults260,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Acer 4745G, #Dualvga, B.Silver",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.800.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer 4745G, #Dualvga, B.Silver
Rp
1.800.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-4745G-Dualvga-B.Silver-i.850155898.28044596251?extraParams=%7B%22display_model_id%22%3A375780621982%2C%22model_selection_logic%22%3A3%7D&sp_atk=0731fa2a-5b14-474b-964a-9bc00ead9789&xptdk=0731fa2a-5b14-474b-964a-9bc00ead9789
https://down-id.img.susercontent.com/file/id-11134207-82252-mk3nd14akvsw68,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire ES1-332 Series Pentium N4200 1.1GHz Ram 4GB Ssd 1TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,894.737,,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"Laptop Acer Aspire ES1-332 Series Pentium N4200 1.1GHz Ram 4GB Ssd 1TB
Rp
894.737
1 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Acer-Aspire-ES1-332-Series-Pentium-N4200-1.1GHz-Ram-4GB-Ssd-1TB-i.1044334344.56755627162?extraParams=%7B%22display_model_id%22%3A340508779641%2C%22model_selection_logic%22%3A3%7D&sp_atk=4870e990-f7b6-4efb-8267-e67857ba7978&xptdk=4870e990-f7b6-4efb-8267-e67857ba7978
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lz7curjsjpyg5d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Core i5-1135G7 - 8GB - SSD 512GB - WIN11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.849.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer Core i5-1135G7 - 8GB - SSD 512GB - WIN11
Rp
6.849.000
-1%
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Core-i5-1135G7-8GB-SSD-512GB-WIN11-i.77018163.29958601051?extraParams=%7B%22display_model_id%22%3A215328393190%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf4afde0-4011-49c6-8327-1168fe7f1a06&xptdk=bf4afde0-4011-49c6-8327-1168fe7f1a06
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmv4s1aedpfq16,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Aspire E5-471G Intel Core i3-4005U NVIDIA GeForce 820M Ram 8Gb Ssd 128Gb Siap Pakai,,Rp,2.145.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"Laptop Acer Aspire E5-471G Intel Core i3-4005U NVIDIA GeForce 820M Ram 8Gb Ssd 128Gb Siap Pakai
Rp
2.145.000
5.0
1 Terjual
Malang",https://shopee.co.id/Laptop-Acer-Aspire-E5-471G-Intel-Core-i3-4005U-NVIDIA-GeForce-820M-Ram-8Gb-Ssd-128Gb-Siap-Pakai-i.141725604.56608518509?extraParams=%7B%22display_model_id%22%3A345756189670%2C%22model_selection_logic%22%3A3%7D&sp_atk=267f6469-b7e0-4932-b90c-f6d45ad028c4&xptdk=267f6469-b7e0-4932-b90c-f6d45ad028c4
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-ma40ukej658t74,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Acer 5750, Core i5 - 2430M, 4/320gb, Black Grey",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.500.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer 5750, Core i5 - 2430M, 4/320gb, Black Grey
Rp
1.500.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-5750-Core-i5-2430M-4-320gb-Black-Grey-i.850155898.40351957055?extraParams=%7B%22display_model_id%22%3A234252991262%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa84fd17-0a30-4454-826a-054d40e92117&xptdk=fa84fd17-0a30-4454-826a-054d40e92117
https://down-id.img.susercontent.com/file/id-11134207-822wo-mm03poe90vf3b3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Acer Aspire 3. Ryzen 3 7320u. ram 8/512gb ssd. normal + dush,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.100.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,,"Acer Aspire 3. Ryzen 3 7320u. ram 8/512gb ssd. normal + dush
Rp
4.100.000
Pekanbaru",https://shopee.co.id/Acer-Aspire-3.-Ryzen-3-7320u.-ram-8-512gb-ssd.-normal-dush-i.1085841408.52757415428?extraParams=%7B%22display_model_id%22%3A440658794146%2C%22model_selection_logic%22%3A3%7D&sp_atk=7127711d-a005-459f-8d1c-c0979fa836c1&xptdk=7127711d-a005-459f-8d1c-c0979fa836c1
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m9r1a6qkgpheda,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ACER TRAVELMATE P214 Intel Core i5-1135G7 - RAM 8GB - 512GB SSD - 14 INCH - FULL HD - WINDOWS 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.600.000,-44%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"ACER TRAVELMATE P214 Intel Core i5-1135G7 - RAM 8GB - 512GB SSD - 14 INCH - FULL HD - WINDOWS 11
Rp
5.600.000
-44%
4.6
27 Terjual
Jakarta Barat",https://shopee.co.id/ACER-TRAVELMATE-P214-Intel-Core-i5-1135G7-RAM-8GB-512GB-SSD-14-INCH-FULL-HD-WINDOWS-11-i.1124285767.42000834827?extraParams=%7B%22display_model_id%22%3A206082156676%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ff83c3e-3023-4a83-a981-bd707163b5e1&xptdk=9ff83c3e-3023-4a83-a981-bd707163b5e1
https://down-id.img.susercontent.com/file/sg-11134201-7ra32-m4u6caqj841g2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ACER INTEL /AMD RAM 8gb SSD 512gb FREE GIFT,,Rp,1.600.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.2,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"LAPTOP ACER INTEL /AMD RAM 8gb SSD 512gb FREE GIFT
Rp
1.600.000
4.2
5 Terjual
Malang",https://shopee.co.id/LAPTOP-ACER-INTEL-AMD-RAM-8gb-SSD-512gb-FREE-GIFT-i.44435356.24140360954?extraParams=%7B%22display_model_id%22%3A208137930804%2C%22model_selection_logic%22%3A3%7D&sp_atk=5cf749e2-89b7-43c7-98e3-e6db6ba87264&xptdk=5cf749e2-89b7-43c7-98e3-e6db6ba87264
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmr6msfs969s37,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,"Laptop Acer Aspire 5742, Core i3 - M380, Ram 4/500Gb, Lengkap, Red",,Rp,1.400.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer Aspire 5742, Core i3 - M380, Ram 4/500Gb, Lengkap, Red
Rp
1.400.000
Jakarta Barat",https://shopee.co.id/Laptop-Acer-Aspire-5742-Core-i3-M380-Ram-4-500Gb-Lengkap-Red-i.70934091.57308329716?extraParams=%7B%22display_model_id%22%3A310740562428%2C%22model_selection_logic%22%3A3%7D&sp_atk=665b5a15-e3a7-4dff-a2e8-976ca3cc87cf&xptdk=665b5a15-e3a7-4dff-a2e8-976ca3cc87cf
https://down-id.img.susercontent.com/file/f57838ab8c441398279325aa25404f3f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP LEPTOP ACER  RAM 4GB HDD 500GB 14 INC GENERASI BARU WINDOWS10  SIAP PAKAI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.699.900,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,"LAPTOP LEPTOP ACER RAM 4GB HDD 500GB 14 INC GENERASI BARU WINDOWS10 SIAP PAKAI
Rp
2.699.900
Jakarta Timur",https://shopee.co.id/LAPTOP-LEPTOP-ACER-RAM-4GB-HDD-500GB-14-INC-GENERASI-BARU-WINDOWS10-SIAP-PAKAI-i.47741239.16326001515?extraParams=%7B%22display_model_id%22%3A134740747713%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c29668f-879c-48ed-aa81-cb6a7d21e2e4&xptdk=4c29668f-879c-48ed-aa81-cb6a7d21e2e4
https://down-id.img.susercontent.com/file/05d4543dcee99333cda5aadd7c4ffe7f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop acer aspire E1-470 intel core i3 2gb ram 14inch warna hitam glossy 500gb hdd untuk sekolah kuliah kerja,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.000,-40%,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,"laptop acer aspire E1-470 intel core i3 2gb ram 14inch warna hitam glossy 500gb hdd untuk sekolah kuliah kerja
Rp
1.499.000
-40%
Tangerang",https://shopee.co.id/laptop-acer-aspire-E1-470-intel-core-i3-2gb-ram-14inch-warna-hitam-glossy-500gb-hdd-untuk-sekolah-kuliah-kerja-i.18199758.12875163225?extraParams=%7B%22display_model_id%22%3A105308585473%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b48d15e-cb3d-424b-8f2f-11b7a9a048d5&xptdk=4b48d15e-cb3d-424b-8f2f-11b7a9a048d5
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-md4dtj9udysj0b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Notebook Acer Aspire One D270, Intel Atom-N2600, Ram 2/250Gb, Blue, BERGARANSI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.100.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Notebook Acer Aspire One D270, Intel Atom-N2600, Ram 2/250Gb, Blue, BERGARANSI
Rp
1.100.000
5.0
1 Terjual
Jakarta Barat",https://shopee.co.id/Notebook-Acer-Aspire-One-D270-Intel-Atom-N2600-Ram-2-250Gb-Blue-BERGARANSI-i.953200515.26539583730?extraParams=%7B%22display_model_id%22%3A275993134369%2C%22model_selection_logic%22%3A3%7D&sp_atk=6112cddd-edef-47c1-9e3f-b04e7c84191e&xptdk=6112cddd-edef-47c1-9e3f-b04e7c84191e
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mev4j3u70mbo18,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"READY STOCK Laptop Acer One 14 Z476, Core i3-6006U, HD Graphics 520, Ram 4Gb / 1TB, Seri Baru, Lengkap, Rose Gold",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.350.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"READY STOCK Laptop Acer One 14 Z476, Core i3-6006U, HD Graphics 520, Ram 4Gb / 1TB, Seri Baru, Lengkap, Rose Gold
Rp
2.350.000
Jakarta Barat",https://shopee.co.id/READY-STOCK-Laptop-Acer-One-14-Z476-Core-i3-6006U-HD-Graphics-520-Ram-4Gb-1TB-Seri-Baru-Lengkap-Rose-Gold-i.850155898.43320282703?extraParams=%7B%22display_model_id%22%3A271655852521%2C%22model_selection_logic%22%3A3%7D&sp_atk=24d5ea93-e979-4fef-bf1b-e7d0f7bb3089&xptdk=24d5ea93-e979-4fef-bf1b-e7d0f7bb3089
https://down-id.img.susercontent.com/file/sg-11134201-8261c-mkp2b965uhad8e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER ASPIRE LITE 14 AL14 N150 8GB 256/512GB W11+OHS+M365B 14.0 FHD IPS BLU -37P.C3B7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.495.000,-35%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,594 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"ACER ASPIRE LITE 14 AL14 N150 8GB 256/512GB W11+OHS+M365B 14.0 FHD IPS BLU -37P.C3B7
Rp
6.495.000
-35%
4.9
594 Terjual
Jakarta Pusat",https://shopee.co.id/ACER-ASPIRE-LITE-14-AL14-N150-8GB-256-512GB-W11-OHS-M365B-14.0-FHD-IPS-BLU-37P.C3B7-i.691648486.15899462478?extraParams=%7B%22display_model_id%22%3A430696544905%2C%22model_selection_logic%22%3A3%7D&sp_atk=c72b9c1e-6c02-4efd-89ef-7c885d238fb2&xptdk=c72b9c1e-6c02-4efd-89ef-7c885d238fb2
