-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,truncate,inline-block,text-shopee-primary,img_2,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r991-lwpso6ahq171e9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Rog Phone 5 Ram 8/128Gb White Resmi Fullset,Rp,4.550.000,4.8,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,-31%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Asus Rog Phone 5 Ram 8/128Gb White Resmi Fullset
Rp
4.550.000
-31%
4.8
30 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Asus-Rog-Phone-5-Ram-8-128Gb-White-Resmi-Fullset-i.64979891.8674996680?extraParams=%7B%22display_model_id%22%3A36288649510%2C%22model_selection_logic%22%3A3%7D&sp_atk=7982d317-0bea-4f60-af42-110e3e30a82e&xptdk=7982d317-0bea-4f60-af42-110e3e30a82e
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn1m3l1difi81d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Asus ROG Phone 5 Ram 12/256GB Garansi Resmi,Rp,7.298.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Asus ROG Phone 5 Ram 12/256GB Garansi Resmi
Rp
7.298.000
< 2 Hari
Tangerang",https://shopee.co.id/Asus-ROG-Phone-5-Ram-12-256GB-Garansi-Resmi-i.103801415.57408795020?extraParams=%7B%22display_model_id%22%3A307535827177%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c41f6f1-bf3c-475a-94c7-d60f2fe21569&xptdk=9c41f6f1-bf3c-475a-94c7-d60f2fe21569
https://down-id.img.susercontent.com/file/sg-11134201-22100-k5irl4qnj4iv7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 6 2020 6/128 Gb Kemulusan 95% Fullset Original + Case No Minus bisa TT yah..,Rp,5.100.000,4.8,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,Cicilan,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Asus Zenfone 6 2020 6/128 Gb Kemulusan 95% Fullset Original + Case No Minus bisa TT yah..
Rp
5.100.000
Cicilan
4.8
20 Terjual
4-8 Hari
Kab. Bandung",https://shopee.co.id/Asus-Zenfone-6-2020-6-128-Gb-Kemulusan-95-Fullset-Original-Case-No-Minus-bisa-TT-yah..-i.44102162.2314066606?extraParams=%7B%22display_model_id%22%3A52588743703%2C%22model_selection_logic%22%3A3%7D&sp_atk=88470ec9-ad69-43d2-adc5-01673191a71c&xptdk=88470ec9-ad69-43d2-adc5-01673191a71c
https://down-id.img.susercontent.com/file/sg-11134201-22120-2ftgi1233olv73,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,BNIB ROG Phone 6 - ASUS ROG 6 Smartphone - 12/256 GB HP Gaming Murah HP Baru Murah,Rp,8.147.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
BNIB ROG Phone 6 - ASUS ROG 6 Smartphone - 12/256 GB HP Gaming Murah HP Baru Murah
Rp
8.147.000
-1%
Besok
Kab. Sidoarjo",https://shopee.co.id/BNIB-ROG-Phone-6-ASUS-ROG-6-Smartphone-12-256-GB-HP-Gaming-Murah-HP-Baru-Murah-i.59125341.22515288650?extraParams=%7B%22display_model_id%22%3A213651686641%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c1111b9-5083-4859-b542-4877bac10e76&xptdk=4c1111b9-5083-4859-b542-4877bac10e76
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lwwvnk0ev73g20,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ROG PHONE 5 8/128GB,Rp,3.000.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
ASUS ROG PHONE 5 8/128GB
Rp
3.000.000
< 2 Hari
Palembang",https://shopee.co.id/ASUS-ROG-PHONE-5-8-128GB-i.177876198.26653621386?extraParams=%7B%22display_model_id%22%3A128983202586%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a299933-bcc1-4ab2-8d8b-f3be28930844&xptdk=9a299933-bcc1-4ab2-8d8b-f3be28930844
https://down-id.img.susercontent.com/file/id-11134207-822wp-mlei35pkwu0y57,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS ROG Phone 8 12GB 256GB - Desain Gaming, Layar AMOLED, Baterai Tahan Lama",Rp,12.999.000,5.0,2 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
ASUS ROG Phone 8 12GB 256GB - Desain Gaming, Layar AMOLED, Baterai Tahan Lama
Rp
12.999.000
-1%
5.0
2 Terjual
Tangerang",https://shopee.co.id/ASUS-ROG-Phone-8-12GB-256GB-Desain-Gaming-Layar-AMOLED-Baterai-Tahan-Lama-i.912252841.45358550876?extraParams=%7B%22display_model_id%22%3A262550595693%2C%22model_selection_logic%22%3A3%7D&sp_atk=be746e5f-2f36-459e-a0cc-5c09572c67d5&xptdk=be746e5f-2f36-459e-a0cc-5c09572c67d5
https://down-id.img.susercontent.com/file/aee8fc9db8ef2190bb437cde5395f47f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone Max Pro M1 ZB602KL 64 GB / 6 GB GARANSI RESMI ASUS,Rp,3.360.000,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Asus Zenfone Max Pro M1 ZB602KL 64 GB / 6 GB GARANSI RESMI ASUS
Rp
3.360.000
Cicilan
5.0
1 Terjual
4-7 Hari
Jakarta Utara",https://shopee.co.id/Asus-Zenfone-Max-Pro-M1-ZB602KL-64-GB-6-GB-GARANSI-RESMI-ASUS-i.88787.1635866481?extraParams=%7B%22display_model_id%22%3A23342413259%2C%22model_selection_logic%22%3A3%7D&sp_atk=05e562e4-fc94-418d-9fef-922892dea120&xptdk=05e562e4-fc94-418d-9fef-922892dea120
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m7gpahaaul26e7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus ROG 9 FE RAM 12/256GB - 12/512GB rog9fe Garansi Resmi Asus,Rp,13.188.000,5.0,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Asus ROG 9 FE RAM 12/256GB - 12/512GB rog9fe Garansi Resmi Asus
Rp
13.188.000
5.0
22 Terjual
3-4 Hari
Tangerang",https://shopee.co.id/Asus-ROG-9-FE-RAM-12-256GB-12-512GB-rog9fe-Garansi-Resmi-Asus-i.228771622.29079927412?extraParams=%7B%22display_model_id%22%3A149075907063%2C%22model_selection_logic%22%3A3%7D&sp_atk=72b15b9f-cd47-4ea1-9d88-f26f6a3b49ec&xptdk=72b15b9f-cd47-4ea1-9d88-f26f6a3b49ec
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m3ui6n97gr2n6d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Tam | Asus Zenfone 10 | 9 | 16/512GB 256GB 8/256GB 128GB Garansi Resmi,Rp,5.425.000,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Tam | Asus Zenfone 10 | 9 | 16/512GB 256GB 8/256GB 128GB Garansi Resmi
Rp
5.425.000
-1%
5.0
2 Terjual
3-4 Hari
Tangerang Selatan",https://shopee.co.id/Tam-Asus-Zenfone-10-9-16-512GB-256GB-8-256GB-128GB-Garansi-Resmi-i.961724677.15799533810?extraParams=%7B%22display_model_id%22%3A232064021909%2C%22model_selection_logic%22%3A3%7D&sp_atk=14d5354c-0403-4c61-a527-04bf5ba18c4a&xptdk=14d5354c-0403-4c61-a527-04bf5ba18c4a
https://down-id.img.susercontent.com/file/id-11134207-822wm-mnajpjf7q3nn86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 11 ultra ram 12/256gb 12/256 gb second fullset original,Rp,6.050.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Asus Zenfone 11 ultra ram 12/256gb 12/256 gb second fullset original
Rp
6.050.000
< 2 Hari
Bekasi",https://shopee.co.id/Asus-Zenfone-11-ultra-ram-12-256gb-12-256-gb-second-fullset-original-i.43877791.50058583753?extraParams=%7B%22display_model_id%22%3A297524610049%2C%22model_selection_logic%22%3A3%7D&sp_atk=06001b99-a139-47bf-bc07-10eae657f477&xptdk=06001b99-a139-47bf-bc07-10eae657f477
https://down-id.img.susercontent.com/file/id-11134207-7r98o-ltwse4d3e48t90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 5z Ram 8/256GB Second Murah Bergaransi,Rp,2.009.999,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Scrape to BigSeller
Asus Zenfone 5z Ram 8/256GB Second Murah Bergaransi
Rp
2.009.999
Kab. Bogor",https://shopee.co.id/Asus-Zenfone-5z-Ram-8-256GB-Second-Murah-Bergaransi-i.94908760.25373142878?extraParams=%7B%22display_model_id%22%3A245607486105%2C%22model_selection_logic%22%3A3%7D&sp_atk=e952705e-31f5-4df1-a181-8f9440dd5375&xptdk=e952705e-31f5-4df1-a181-8f9440dd5375
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lqmxj97cc6i61b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ROG PHONE 6 RESMI 8/256Gb  Fullset Not Black shark red magic legion rog,Rp,1.500.000,4.6,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
ASUS ROG PHONE 6 RESMI 8/256Gb Fullset Not Black shark red magic legion rog
Rp
1.500.000
4.6
12 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-ROG-PHONE-6-RESMI-8-256Gb-Fullset-Not-Black-shark-red-magic-legion-rog-i.64979891.19163604964?extraParams=%7B%22display_model_id%22%3A197314096041%2C%22model_selection_logic%22%3A3%7D&sp_atk=03285727-3359-4fc5-a81e-766f95d8b369&xptdk=03285727-3359-4fc5-a81e-766f95d8b369
https://down-id.img.susercontent.com/file/sg-11134201-7rbk0-lks3gx0wrtym31,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ROG PHONE 3 RESMI 8/128 FULLSET,Rp,4.250.000,4.8,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Cicilan,,-25%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
ASUS ROG PHONE 3 RESMI 8/128 FULLSET
Rp
4.250.000
-25%
Cicilan
4.8
51 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-ROG-PHONE-3-RESMI-8-128-FULLSET-i.64979891.9404347773?extraParams=%7B%22display_model_id%22%3A54213860785%2C%22model_selection_logic%22%3A3%7D&sp_atk=60e64174-9125-45a1-92e5-a7be78be063d&xptdk=60e64174-9125-45a1-92e5-a7be78be063d
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lq37mqo9jgi850,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus Zenfone Max Pro M1 64GB terbaik Original,Rp,925.000,4.7,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,Cicilan,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Asus Zenfone Max Pro M1 64GB terbaik Original
Rp
925.000
Cicilan
4.7
27 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Asus-Zenfone-Max-Pro-M1-64GB-terbaik-Original-i.161505795.5740924197?extraParams=%7B%22display_model_id%22%3A225498109485%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff6d7a87-d092-4ee5-bfb2-6a9fc5221670&xptdk=ff6d7a87-d092-4ee5-bfb2-6a9fc5221670
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lwdrpdvtb0ijb7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,ASUS Zenfone 11 Ultra - 12GB / 256GB Qualcomm Snapdragon 8 Gen3 50MP,Rp,8.199.000,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
ASUS Zenfone 11 Ultra - 12GB / 256GB Qualcomm Snapdragon 8 Gen3 50MP
Rp
8.199.000
5.0
1 Terjual
< 2 Hari
Makassar",https://shopee.co.id/ASUS-Zenfone-11-Ultra-12GB-256GB-Qualcomm-Snapdragon-8-Gen3-50MP-i.43209604.26052569092?extraParams=%7B%22display_model_id%22%3A185164421388%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c422ab9-be09-493f-b258-0c26022fa8f0&xptdk=1c422ab9-be09-493f-b258-0c26022fa8f0
https://down-id.img.susercontent.com/file/id-11134207-8224o-miwlc4tvvuo61b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus ROG PHONE 8 (12/256) Storm Grey Kelengkapan Fullset,Rp,7.000.000,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Padang Pariaman,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Scrape to BigSeller
Asus ROG PHONE 8 (12/256) Storm Grey Kelengkapan Fullset
Rp
7.000.000
Produk Baru
3-4 Hari
Kab. Padang Pariaman",https://shopee.co.id/Asus-ROG-PHONE-8-(12-256)-Storm-Grey-Kelengkapan-Fullset-i.754356024.50953968488?extraParams=%7B%22display_model_id%22%3A405377352956%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a4dd525-62ec-4e22-b371-bd1ba6db4b0f&xptdk=5a4dd525-62ec-4e22-b371-bd1ba6db4b0f
https://down-id.img.susercontent.com/file/id-11134207-7qukw-lgnahjsb80xf3a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SmartPhone HP Gaming ASUS Zenfone Max Pro M1 RAM 6/64 ROG,Rp,1.000.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pati,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
SmartPhone HP Gaming ASUS Zenfone Max Pro M1 RAM 6/64 ROG
Rp
1.000.000
< 2 Hari
Kab. Pati",https://shopee.co.id/SmartPhone-HP-Gaming-ASUS-Zenfone-Max-Pro-M1-RAM-6-64-ROG-i.15430032.19288637280?extraParams=%7B%22display_model_id%22%3A232843071007%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6626fed-9ba8-46e9-8fd5-fc2f6a9e19e9&xptdk=b6626fed-9ba8-46e9-8fd5-fc2f6a9e19e9
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mchsi3iz2i3r87,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,asus zenfone 9 ram 6 / 128 resmi fullset original,Rp,4.650.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
asus zenfone 9 ram 6 / 128 resmi fullset original
Rp
4.650.000
< 2 Hari
Bandung",https://shopee.co.id/asus-zenfone-9-ram-6-128-resmi-fullset-original-i.13724858.25629801640?extraParams=%7B%22display_model_id%22%3A215092287272%2C%22model_selection_logic%22%3A3%7D&sp_atk=435016d9-e51c-4d78-a596-fdec63c5a833&xptdk=435016d9-e51c-4d78-a596-fdec63c5a833
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lnh2r8opaqyp4d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp asus,Rp,1.245.000,,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Blora,,,,,,"Scrape to BigSeller
Hp asus
Rp
1.245.000
4-7 Hari
Kab. Blora",https://shopee.co.id/Hp-asus-i.697537493.23085125549?extraParams=%7B%22display_model_id%22%3A222208424016%2C%22model_selection_logic%22%3A3%7D&sp_atk=13505cf7-769f-4a3e-94f4-c8365a520db5&xptdk=13505cf7-769f-4a3e-94f4-c8365a520db5
https://down-id.img.susercontent.com/file/id-11134207-8224q-mi416ywl572eca,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Zenfone 11 Ultra 5G ram 16/512gb - Layar Amoled 120Hz Garansi Resmi,Rp,8.999.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,Produk Baru,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Asus Zenfone 11 Ultra 5G ram 16/512gb - Layar Amoled 120Hz Garansi Resmi
Rp
8.999.000
Produk Baru
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Zenfone-11-Ultra-5G-ram-16-512gb-Layar-Amoled-120Hz-Garansi-Resmi-i.383862405.53853254894?extraParams=%7B%22display_model_id%22%3A335313801954%2C%22model_selection_logic%22%3A3%7D&sp_atk=87796acc-c855-4ea3-b290-815e3e27c737&xptdk=87796acc-c855-4ea3-b290-815e3e27c737
