-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,truncate,img_2,text-xs_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134201-7qul1-lj3oru97se1t30,"LEAGOO M13 6,1"" 4/32 Black Android 9 LTE 3000mah LTE (sudah 4G) Dual Sim FULL SET (BEKAS )",,Rp,199.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,2-4 Hari,-33%,,"Scrape to BigSeller
LEAGOO M13 6,1"" 4/32 Black Android 9 LTE 3000mah LTE (sudah 4G) Dual Sim FULL SET (BEKAS )
Rp
199.999
-33%
2-4 Hari
Kab. Tangerang",https://shopee.co.id/LEAGOO-M13-6-1-4-32-Black-Android-9-LTE-3000mah-LTE-(sudah-4G)-Dual-Sim-FULL-SET-(BEKAS-)-i.471427911.23247836062?extraParams=%7B%22display_model_id%22%3A98741671927%2C%22model_selection_logic%22%3A3%7D&sp_atk=10fa8503-311b-447b-93f4-1f1c8c6aa348&xptdk=10fa8503-311b-447b-93f4-1f1c8c6aa348
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmw9wasjbytk2c,XIAOMI 12T 8+5/258 GB MULUS BLACK FULLSET NORMAL! LAYAR IPS GARANSI TERMURAH!!,,Rp,1.942.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tulungagung,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,30 Terjual,-8%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
XIAOMI 12T 8+5/258 GB MULUS BLACK FULLSET NORMAL! LAYAR IPS GARANSI TERMURAH!!
Rp
1.942.000
-8%
4.6
30 Terjual
2-6 Hari
Kab. Tulungagung",https://shopee.co.id/XIAOMI-12T-8-5-258-GB-MULUS-BLACK-FULLSET-NORMAL!-LAYAR-IPS-GARANSI-TERMURAH!!-i.1027043293.49000724808?extraParams=%7B%22display_model_id%22%3A430744744451%2C%22model_selection_logic%22%3A3%7D&sp_atk=aeb27f8d-2020-4319-87bc-a40a3acf183f&xptdk=aeb27f8d-2020-4319-87bc-a40a3acf183f
https://down-id.img.susercontent.com/file/id-11134207-8224r-mi6spaxuxvk4bf,Hp Android Wiko Getaway BNOB Ex Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,280.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Hp Android Wiko Getaway BNOB Ex Resmi
Rp
280.000
-2%
5.0
7 Terjual
Besok
Kab. Bogor",https://shopee.co.id/Hp-Android-Wiko-Getaway-BNOB-Ex-Resmi-i.47384082.29127553334?extraParams=%7B%22display_model_id%22%3A252733745000%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e28d10e-0c68-4d27-85eb-6e2d1da125c2&xptdk=1e28d10e-0c68-4d27-85eb-6e2d1da125c2
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lreaa4txp64482,Handpone Hp Samsung M20 A10s A02s A20 A20s A01Core  4/64 2/32 3/32 A20 Second Original Seken Bekas Murah garansi sein,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,450.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,87 Terjual,,,"Scrape to BigSeller
Handpone Hp Samsung M20 A10s A02s A20 A20s A01Core 4/64 2/32 3/32 A20 Second Original Seken Bekas Murah garansi sein
Rp
450.000
4.7
87 Terjual
2-3 Hari
Jakarta Timur",https://shopee.co.id/Handpone-Hp-Samsung-M20-A10s-A02s-A20-A20s-A01Core-4-64-2-32-3-32-A20-Second-Original-Seken-Bekas-Murah-garansi-sein-i.221779283.10465669624?extraParams=%7B%22display_model_id%22%3A335740821225%2C%22model_selection_logic%22%3A3%7D&sp_atk=4cb9c7b4-ef4b-4fbc-9cad-6bed30768246&xptdk=4cb9c7b4-ef4b-4fbc-9cad-6bed30768246
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mbj0e4mr4in87a,Nokia x5 hitam (5.1 plus) | Type-c prot | dual sim | 13MP+5MP | fast charging | Garansi indonesia | hp nokia anroid murch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,859.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,56 Terjual,,,"Scrape to BigSeller
Nokia x5 hitam (5.1 plus) | Type-c prot | dual sim | 13MP+5MP | fast charging | Garansi indonesia | hp nokia anroid murch
Rp
859.000
4.9
56 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/Nokia-x5-hitam-(5.1-plus)-Type-c-prot-dual-sim-13MP-5MP-fast-charging-Garansi-indonesia-hp-nokia-anroid-murch-i.1125965619.18495680849?extraParams=%7B%22display_model_id%22%3A246604197615%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f493616-f53e-42bb-897a-9985d46f110c&xptdk=7f493616-f53e-42bb-897a-9985d46f110c
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mcq71bohe3p347,"[BEST SELLER] Gaming Smartphone ADVAN X1 | MediaTek Helio G100 | 8GB+8GB/128GB | 6.78"" 120Hz FHD+ | 64MP Sony IMX782 | 18W Fast Charging | Sensor Gyro | NFC | Fingerprint Security | Garansi Resmi 1 Tahun",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.999.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8RB+ Terjual,-50%,,"Scrape to BigSeller
[BEST SELLER] Gaming Smartphone ADVAN X1 | MediaTek Helio G100 | 8GB+8GB/128GB | 6.78"" 120Hz FHD+ | 64MP Sony IMX782 | 18W Fast Charging | Sensor Gyro | NFC | Fingerprint Security | Garansi Resmi 1 Tahun
Rp
1.999.000
-50%
4.9
8RB+ Terjual
2-3 Hari
Semarang",https://shopee.co.id/-BEST-SELLER-Gaming-Smartphone-ADVAN-X1-MediaTek-Helio-G100-8GB-8GB-128GB-6.78-120Hz-FHD-64MP-Sony-IMX782-18W-Fast-Charging-Sensor-Gyro-NFC-Fingerprint-Security-Garansi-Resmi-1-Tahun-i.919692407.28335805714?extraParams=%7B%22display_model_id%22%3A270259862478%2C%22model_selection_logic%22%3A3%7D&sp_atk=870dfa05-d469-4d0b-baad-443270f12a0a&xptdk=870dfa05-d469-4d0b-baad-443270f12a0a
https://down-id.img.susercontent.com/file/id-11134207-7qul0-lkduofmrb80070,SAMSUNG ANDROID ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,139.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,68 Terjual,,,"Scrape to BigSeller
SAMSUNG ANDROID ORIGINAL
Rp
139.000
4.6
68 Terjual
5-7 Hari
Tangerang",https://shopee.co.id/SAMSUNG-ANDROID-ORIGINAL-i.179008776.23776644501?extraParams=%7B%22display_model_id%22%3A430554980321%2C%22model_selection_logic%22%3A3%7D&sp_atk=12bd3729-260d-41e0-96fb-89124a648499&xptdk=12bd3729-260d-41e0-96fb-89124a648499
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn9lf6tgbkeb0e,devilmimi realme series C85 PRO Ultra Batery 7000mAh | 120Hz AMOLED Extended RAM 8GB+16GB/256GB ORI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.664.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,69 Terjual,-47%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
devilmimi realme series C85 PRO Ultra Batery 7000mAh | 120Hz AMOLED Extended RAM 8GB+16GB/256GB ORI
Rp
3.664.000
-47%
Hadiah Gratis
5.0
69 Terjual
2 jam
Surabaya",https://shopee.co.id/devilmimi-realme-series-C85-PRO-Ultra-Batery-7000mAh-120Hz-AMOLED-Extended-RAM-8GB-16GB-256GB-ORI-i.1698327646.44027974357?extraParams=%7B%22display_model_id%22%3A430426692811%2C%22model_selection_logic%22%3A3%7D&sp_atk=201fe7b9-3baa-4ccc-a852-b2d2b75e24ab&xptdk=201fe7b9-3baa-4ccc-a852-b2d2b75e24ab
https://down-id.img.susercontent.com/file/ebb5b24501b0e2bd7009ba500984cb4d,"[SALE] HP ANDROID XCOM X730 FullView - HP Android 5,7"" - RAM 1GB ROM 8GB - HP ANDROID MURAH",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,290.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,203 Terjual,-51%,,"Scrape to BigSeller
[SALE] HP ANDROID XCOM X730 FullView - HP Android 5,7"" - RAM 1GB ROM 8GB - HP ANDROID MURAH
Rp
290.000
-51%
4.8
203 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/-SALE-HP-ANDROID-XCOM-X730-FullView-HP-Android-5-7-RAM-1GB-ROM-8GB-HP-ANDROID-MURAH-i.83565915.1579167500?extraParams=%7B%22display_model_id%22%3A3113374204%2C%22model_selection_logic%22%3A3%7D&sp_atk=65aa1f3a-7ffe-4f17-8aba-d6d737f84817&xptdk=65aa1f3a-7ffe-4f17-8aba-d6d737f84817
https://down-id.img.susercontent.com/file/id-11134207-82252-mhspiclst24l10,OPPO A6x 4/64GB 4/128GB - Garansi Resmi OPPO Indonesia  Snapdragon 685 IP64 Water Resistance,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.189.260,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,579 Terjual,-47%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
OPPO A6x 4/64GB 4/128GB - Garansi Resmi OPPO Indonesia Snapdragon 685 IP64 Water Resistance
Rp
2.189.260
-47%
4.9
579 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/OPPO-A6x-4-64GB-4-128GB-Garansi-Resmi-OPPO-Indonesia-Snapdragon-685-IP64-Water-Resistance-i.265051986.21994361592?extraParams=%7B%22display_model_id%22%3A420516325591%2C%22model_selection_logic%22%3A3%7D&sp_atk=1bb76c76-dd84-4062-87d8-3e4225c7ee76&xptdk=1bb76c76-dd84-4062-87d8-3e4225c7ee76
https://down-id.img.susercontent.com/file/id-11134207-8224v-mi6spaxvu6mg29,Hp Android Wiko Sunny 2 Plus BNOB Ex Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,280.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Hp Android Wiko Sunny 2 Plus BNOB Ex Resmi
Rp
280.000
-2%
5.0
2 Terjual
Besok
Kab. Bogor",https://shopee.co.id/Hp-Android-Wiko-Sunny-2-Plus-BNOB-Ex-Resmi-i.47384082.26707636262?extraParams=%7B%22display_model_id%22%3A139029708495%2C%22model_selection_logic%22%3A3%7D&sp_atk=93b42432-9fa6-4452-858f-7ca150277c3d&xptdk=93b42432-9fa6-4452-858f-7ca150277c3d
https://down-id.img.susercontent.com/file/d3f1c71f2016df34f50bf601a8133d05,"HUANGMI F8 NOTE ANDROID 4G LTE 3GB/16GB LAYAR 7,2 INCH WATERDROP FINGERPRINT BATT TANAM GARANSI RESMI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,610.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,467 Terjual,,,"Scrape to BigSeller
HUANGMI F8 NOTE ANDROID 4G LTE 3GB/16GB LAYAR 7,2 INCH WATERDROP FINGERPRINT BATT TANAM GARANSI RESMI
Rp
610.000
Cicilan
4.7
467 Terjual
Besok
Jakarta Barat",https://shopee.co.id/HUANGMI-F8-NOTE-ANDROID-4G-LTE-3GB-16GB-LAYAR-7-2-INCH-WATERDROP-FINGERPRINT-BATT-TANAM-GARANSI-RESMI-i.236332847.7958655253?extraParams=%7B%22display_model_id%22%3A102460416588%2C%22model_selection_logic%22%3A3%7D&sp_atk=8b4bd5ef-4bc0-445a-a8a0-fe083c54b39a&xptdk=8b4bd5ef-4bc0-445a-a8a0-fe083c54b39a
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mb9dlvn9u5bs28,Xiaomi Mi 8 8/128GB | Mi 8 6/256GB | Xiaomi Mi 8 Explorer | Xiaomi Mi 8 Transparent,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.210.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,115 Terjual,,,"Scrape to BigSeller
Xiaomi Mi 8 8/128GB | Mi 8 6/256GB | Xiaomi Mi 8 Explorer | Xiaomi Mi 8 Transparent
Rp
1.210.000
4.8
115 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Xiaomi-Mi-8-8-128GB-Mi-8-6-256GB-Xiaomi-Mi-8-Explorer-Xiaomi-Mi-8-Transparent-i.1129417904.26770524655?extraParams=%7B%22display_model_id%22%3A290448486178%2C%22model_selection_logic%22%3A3%7D&sp_atk=b23c1210-1b12-4f8c-9c6d-203f4f343fe6&xptdk=b23c1210-1b12-4f8c-9c6d-203f4f343fe6
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m6m3uevugqayab,IPhone 6g/6S/6gPlus/6sPlus/7g/7 Plus/8g/8Plus  |  Wifi / Cellular 4G  |  Second  |  Normal  |  Mulus  |  Murah,,Rp,599.500,4.2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,271 Terjual,,,"Scrape to BigSeller
IPhone 6g/6S/6gPlus/6sPlus/7g/7 Plus/8g/8Plus | Wifi / Cellular 4G | Second | Normal | Mulus | Murah
Rp
599.500
4.2
271 Terjual
Besok
Bekasi",https://shopee.co.id/IPhone-6g-6S-6gPlus-6sPlus-7g-7-Plus-8g-8Plus-Wifi-Cellular-4G-Second-Normal-Mulus-Murah-i.1115532359.19896014921?extraParams=%7B%22display_model_id%22%3A237413797393%2C%22model_selection_logic%22%3A3%7D&sp_atk=a6a5bbd9-c484-4453-a1f8-7d9e8cd03122&xptdk=a6a5bbd9-c484-4453-a1f8-7d9e8cd03122
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdofb3emob0478,Hp Android fullset murah,,Rp,150.000,3.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,222 Terjual,,,"Scrape to BigSeller
Hp Android fullset murah
Rp
150.000
3.8
222 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/Hp-Android-fullset-murah-i.496201650.12298134133?extraParams=%7B%22display_model_id%22%3A335580103058%2C%22model_selection_logic%22%3A3%7D&sp_atk=b04558d3-a3f1-4517-98f0-093790189ba6&xptdk=b04558d3-a3f1-4517-98f0-093790189ba6
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lq8jwpwebfleb2,HOTWAV M5 2/16 4G NORMAL BERKUALITAS HP ANDROID MURAH TERJANGKAU,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,350.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,12 Terjual,,,"Scrape to BigSeller
HOTWAV M5 2/16 4G NORMAL BERKUALITAS HP ANDROID MURAH TERJANGKAU
Rp
350.000
5.0
12 Terjual
2-3 Hari
Kab. Kudus",https://shopee.co.id/HOTWAV-M5-2-16-4G-NORMAL-BERKUALITAS-HP-ANDROID-MURAH-TERJANGKAU-i.333519876.24257166178?extraParams=%7B%22display_model_id%22%3A222436019040%2C%22model_selection_logic%22%3A3%7D&sp_atk=db091251-59a1-4102-9fcc-092d0c80b2f7&xptdk=db091251-59a1-4102-9fcc-092d0c80b2f7
https://down-id.img.susercontent.com/file/id-11134207-7rash-m627o0dxql5p8f,Handphone murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,355.555,4.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1RB+ Terjual,,,"Scrape to BigSeller
Handphone murah
Rp
355.555
4.0
1RB+ Terjual
Besok
Kab. Sleman",https://shopee.co.id/Handphone-murah-i.33562338.23000437187?extraParams=%7B%22display_model_id%22%3A182759577358%2C%22model_selection_logic%22%3A3%7D&sp_atk=e19f5e38-9875-4cb3-ab35-8e896111435f&xptdk=e19f5e38-9875-4cb3-ab35-8e896111435f
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mcrk1joxn3mv07,UFS 3.1 KLUEG8UHGC 256GB POCO X3PRO MI10T MI11T M12T BLACKSHARK DLL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,250.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,https://down-id.img.susercontent.com/file/id-11134258-7ra0r-mbetcosmf42z25,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,20 Terjual,,,"Scrape to BigSeller
UFS 3.1 KLUEG8UHGC 256GB POCO X3PRO MI10T MI11T M12T BLACKSHARK DLL
Rp
250.000
4.6
20 Terjual
2-3 Hari
Kab. Bantul",https://shopee.co.id/UFS-3.1-KLUEG8UHGC-256GB-POCO-X3PRO-MI10T-MI11T-M12T-BLACKSHARK-DLL-i.61443138.26285445734?extraParams=%7B%22display_model_id%22%3A270905032762%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a97ce06-48e0-426f-8780-94382704b231&xptdk=5a97ce06-48e0-426f-8780-94382704b231
