-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,pointer-events-none_3,text-shopee-green,truncate,img_2,text-ellipsis,_container,_container_link,text-xs_2,text-xs,img
https://down-id.img.susercontent.com/file/id-11134207-8224w-mkfadzct9d6ocb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A100C 4/64GB 6.6 Inch 5000mAh Baru Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.469.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,,,,,,"Itel A100C 4/64GB 6.6 Inch 5000mAh Baru Garansi Resmi
Rp
1.469.000
5.0
2 Terjual
3-6 Hari
Bandar Lampung",https://shopee.co.id/Itel-A100C-4-64GB-6.6-Inch-5000mAh-Baru-Garansi-Resmi-i.123878628.26965075300?extraParams=%7B%22display_model_id%22%3A236919134042%2C%22model_selection_logic%22%3A3%7D&sp_atk=45e1b5b9-df32-485a-bf4c-5290e987290b&xptdk=45e1b5b9-df32-485a-bf4c-5290e987290b,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn4rgsagkt1i4d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ITEL CITY 200 4/256GB, 200 6/128GB, 200 4/128GB & 100 8/128GB (GARANSI RESMI ITEL 1 TAHUN)",,Rp,4.399.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,,"HP ITEL CITY 200 4/256GB, 200 6/128GB, 200 4/128GB & 100 8/128GB (GARANSI RESMI ITEL 1 TAHUN)
Rp
4.399.000
5.0
8 Terjual
Besok
Surabaya",https://shopee.co.id/HP-ITEL-CITY-200-4-256GB-200-6-128GB-200-4-128GB-100-8-128GB-(GARANSI-RESMI-ITEL-1-TAHUN)-i.791255970.40551441790?extraParams=%7B%22display_model_id%22%3A307544123209%2C%22model_selection_logic%22%3A3%7D&sp_atk=7c3741ac-2b63-4de3-8544-1f5949dd7cf3&xptdk=7c3741ac-2b63-4de3-8544-1f5949dd7cf3,,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-8224z-mj0wsfgqkcu8a2,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,ITEL A100c 4+8/64 HP Murah Original 100% Handphone 1 Jutaan Kamera Jernih HP Android Murah Garansi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.599.000,-11%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"ITEL A100c 4+8/64 HP Murah Original 100% Handphone 1 Jutaan Kamera Jernih HP Android Murah Garansi
Rp
1.599.000
-11%
5.0
34 Terjual
< 2 Hari
Bandung",https://shopee.co.id/ITEL-A100c-4-8-64-HP-Murah-Original-100-Handphone-1-Jutaan-Kamera-Jernih-HP-Android-Murah-Garansi-i.1155487689.28670891075?extraParams=%7B%22display_model_id%22%3A365834349980%2C%22model_selection_logic%22%3A3%7D&sp_atk=210c9758-aaa4-4337-a9ca-f1f73697c935&xptdk=210c9758-aaa4-4337-a9ca-f1f73697c935,,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mfhw0orq6uxa01,,ITEL A90 BARU GARANSI RESMI,,Rp,1.450.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gunung Kidul,,,,,,"ITEL A90 BARU GARANSI RESMI
Rp
1.450.000
5.0
9 Terjual
2-4 Hari
Kab. Gunung Kidul",https://shopee.co.id/ITEL-A90-BARU-GARANSI-RESMI-i.99436578.24250672225?extraParams=%7B%22display_model_id%22%3A281868580366%2C%22model_selection_logic%22%3A3%7D&sp_atk=4675405a-a588-440d-a212-9d43ca91633e&xptdk=4675405a-a588-440d-a212-9d43ca91633e,,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lsh3y5rx077hdd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,itel A70 4/256 new BNIB,,Rp,1.265.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,,,"itel A70 4/256 new BNIB
Rp
1.265.000
3-6 Hari
Kab. Cirebon",https://shopee.co.id/itel-A70-4-256-new-BNIB-i.23723176.25466683112?extraParams=%7B%22display_model_id%22%3A222560064127%2C%22model_selection_logic%22%3A3%7D&sp_atk=97be75d6-eac7-4824-ae1a-6c0bbb6f2eb0&xptdk=97be75d6-eac7-4824-ae1a-6c0bbb6f2eb0,,3-6 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mn74ocpjzk7649,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Hp Itel City 200 NFC ram 4+4GB Internal 128GB Batery 5200mAh layar 6.78"" 120Hz",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.690.558,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,,,,,,"Hp Itel City 200 NFC ram 4+4GB Internal 128GB Batery 5200mAh layar 6.78"" 120Hz
Rp
1.690.558
5.0
4 Terjual
2-4 Hari
Pekanbaru",https://shopee.co.id/Hp-Itel-City-200-NFC-ram-4-4GB-Internal-128GB-Batery-5200mAh-layar-6.78-120Hz-i.276334050.17325817027?extraParams=%7B%22display_model_id%22%3A405803469317%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e600b9c-55d9-406b-ba77-74a4bd654653&xptdk=9e600b9c-55d9-406b-ba77-74a4bd654653,,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m1l69rajvwin5f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,iTel P55 5G Ram 6GB Rom 128GB Segel Original & Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.721.826,-9%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,,"iTel P55 5G Ram 6GB Rom 128GB Segel Original & Bergaransi Resmi
Rp
1.721.826
-9%
5.0
6 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/iTel-P55-5G-Ram-6GB-Rom-128GB-Segel-Original-Bergaransi-Resmi-i.233982802.29014666537?extraParams=%7B%22display_model_id%22%3A251823020327%2C%22model_selection_logic%22%3A3%7D&sp_atk=047a5edc-c233-42df-8d16-9710663e4aaa&xptdk=047a5edc-c233-42df-8d16-9710663e4aaa,,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lx8hfnz9592m05,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,itel P55 New 5G freshh bukan repack,,Rp,1.350.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyumas,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"itel P55 New 5G freshh bukan repack
Rp
1.350.000
1 Terjual
4-6 Hari
Kab. Banyumas",https://shopee.co.id/itel-P55-New-5G-freshh-bukan-repack-i.128540948.29154350570?extraParams=%7B%22display_model_id%22%3A185214797186%2C%22model_selection_logic%22%3A3%7D&sp_atk=98070896-4036-4457-8804-bda864a038d6&xptdk=98070896-4036-4457-8804-bda864a038d6,,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-mad2el9wppko1c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL S25 ULTRA 8GB 256GB BROMO BLACK (BOX : CHA+SCR),,Rp,2.249.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,,"ITEL S25 ULTRA 8GB 256GB BROMO BLACK (BOX : CHA+SCR)
Rp
2.249.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ITEL-S25-ULTRA-8GB-256GB-BROMO-BLACK-(BOX-CHA-SCR)-i.1527029804.41352602042?extraParams=%7B%22display_model_id%22%3A265214939628%2C%22model_selection_logic%22%3A3%7D&sp_atk=151b7d92-2836-4a4d-8aee-e010c9a725b0&xptdk=151b7d92-2836-4a4d-8aee-e010c9a725b0,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn8aq3mza4g333,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL CITY 200 RAM 8GB ( 4+4GB) ROM 128GB GARANSI RESMI ITEL INDONESIA,,Rp,1.449.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"ITEL CITY 200 RAM 8GB ( 4+4GB) ROM 128GB GARANSI RESMI ITEL INDONESIA
Rp
1.449.000
5.0
2 Terjual
3-4 Hari
Kab. Banyuwangi",https://shopee.co.id/ITEL-CITY-200-RAM-8GB-(-4-4GB)-ROM-128GB-GARANSI-RESMI-ITEL-INDONESIA-i.126276682.23481560041?extraParams=%7B%22display_model_id%22%3A262387336820%2C%22model_selection_logic%22%3A3%7D&sp_atk=def4fa0d-2684-4bb9-bbe3-3de34ee943e7&xptdk=def4fa0d-2684-4bb9-bbe3-3de34ee943e7,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlkbg32imrrj32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel City 200 12/128GB (Extended Ram)-Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.699.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,,,,"Itel City 200 12/128GB (Extended Ram)-Garansi Resmi
Rp
1.699.000
5.0
5 Terjual
< 2 Hari
Depok",https://shopee.co.id/Itel-City-200-12-128GB-(Extended-Ram)-Garansi-Resmi-i.281627987.18392748786?extraParams=%7B%22display_model_id%22%3A259058426814%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ce884d3-bca1-42a4-b7d5-094473b598a5&xptdk=7ce884d3-bca1-42a4-b7d5-094473b598a5,,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7r990-lons4k4aw6bt5d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Itel A70 4+8/64 Garansi Resmi Biru 6.6"" HD+ Dual SIM",,Rp,1.100.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bireuen,,,,,,"Itel A70 4+8/64 Garansi Resmi Biru 6.6"" HD+ Dual SIM
Rp
1.100.000
1 Terjual
3-5 Hari
Kab. Bireuen",https://shopee.co.id/Itel-A70-4-8-64-Garansi-Resmi-Biru-6.6-HD-Dual-SIM-i.83475139.19095532901?extraParams=%7B%22display_model_id%22%3A240058074234%2C%22model_selection_logic%22%3A3%7D&sp_atk=61c79739-b9d7-4491-894b-e86974503da6&xptdk=61c79739-b9d7-4491-894b-e86974503da6,,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbka-magwjo6oqhg93e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A90 4/128 GB 4/64 GB 4/128GB 4/64GB Garansi Resmi Itel,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.020.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,,,,,"Itel A90 4/128 GB 4/64 GB 4/128GB 4/64GB Garansi Resmi Itel
Rp
2.020.000
4.9
34 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Itel-A90-4-128-GB-4-64-GB-4-128GB-4-64GB-Garansi-Resmi-Itel-i.291706576.25423871189?extraParams=%7B%22display_model_id%22%3A240626386440%2C%22model_selection_logic%22%3A3%7D&sp_atk=f40e0a0e-1477-4306-8fc3-517ab1022f78&xptdk=f40e0a0e-1477-4306-8fc3-517ab1022f78,,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wi-mnhh0vjpbh1d7c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Itel S23 4G 8/256 Blue/Black Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palangka Raya,,,,,,"Itel S23 4G 8/256 Blue/Black Baru
Rp
1.800.000
< 2 Hari
Palangka Raya",https://shopee.co.id/Itel-S23-4G-8-256-Blue-Black-Baru-i.242031063.28822658527?extraParams=%7B%22display_model_id%22%3A148966460429%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2e80f45-c449-403a-8bf8-763ce4216157&xptdk=c2e80f45-c449-403a-8bf8-763ce4216157,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn7mqk68zn5xac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"HP ITEL S26 ULTRA 8/256GB, S26 ULTRA 8/128GB, S23 8/256GB & S23 8/128GB (Garansi Resmi ITEL 1 Tahun)",,Rp,2.099.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,,"HP ITEL S26 ULTRA 8/256GB, S26 ULTRA 8/128GB, S23 8/256GB & S23 8/128GB (Garansi Resmi ITEL 1 Tahun)
Rp
2.099.000
Besok 12:00
Surabaya",https://shopee.co.id/HP-ITEL-S26-ULTRA-8-256GB-S26-ULTRA-8-128GB-S23-8-256GB-S23-8-128GB-(Garansi-Resmi-ITEL-1-Tahun)-i.786195906.19594115771?extraParams=%7B%22display_model_id%22%3A207097246964%2C%22model_selection_logic%22%3A3%7D&sp_atk=289d76fe-046a-4f10-b5f2-8bcc17bd2fa0&xptdk=289d76fe-046a-4f10-b5f2-8bcc17bd2fa0,,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-822wl-mlj8bwcmawawc7,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,[ READY NEW ] ITEL A100C 4G 2026 UNISOC T7100 RAM 4GB | ROM 64GB 5000 mAh Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.359.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,"[ READY NEW ] ITEL A100C 4G 2026 UNISOC T7100 RAM 4GB | ROM 64GB 5000 mAh Garansi Resmi Indonesia
Rp
1.359.000
-1%
1 Terjual
< 2 Hari
Bogor",https://shopee.co.id/-READY-NEW-ITEL-A100C-4G-2026-UNISOC-T7100-RAM-4GB-ROM-64GB-5000-mAh-Garansi-Resmi-Indonesia-i.1089056342.45100817487?extraParams=%7B%22display_model_id%22%3A335617790755%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f612463-e103-4565-b2ff-955b12be9727&xptdk=4f612463-e103-4565-b2ff-955b12be9727,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m7281x8ehyx50d,,HP ITEL A80 4GB 128GB BLACK GARANSI RESMI,,Rp,1.119.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,,,"HP ITEL A80 4GB 128GB BLACK GARANSI RESMI
Rp
1.119.000
< 2 Hari
Kab. Tangerang",https://shopee.co.id/HP-ITEL-A80-4GB-128GB-BLACK-GARANSI-RESMI-i.1471354300.27328846030?extraParams=%7B%22display_model_id%22%3A242826561897%2C%22model_selection_logic%22%3A3%7D&sp_atk=f344fc5d-c34b-4f82-a546-dad51f0a7d45&xptdk=f344fc5d-c34b-4f82-a546-dad51f0a7d45,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmrgy6mcdcb09b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP ITEL S23+ NFC 8/256GB (Garansi Resmi ITEL 3 Tahun),,Rp,2.699.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,,,"HP ITEL S23+ NFC 8/256GB (Garansi Resmi ITEL 3 Tahun)
Rp
2.699.000
Besok 12:00
Surabaya",https://shopee.co.id/HP-ITEL-S23-NFC-8-256GB-(Garansi-Resmi-ITEL-3-Tahun)-i.786195906.22583162810?extraParams=%7B%22display_model_id%22%3A214647362770%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b10ecda-afb9-40d9-86c2-52f6eab4632c&xptdk=1b10ecda-afb9-40d9-86c2-52f6eab4632c,,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lt6vibk34dq5ad,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,itel s25 NFC ram 8+8/128gb itel s25ultra ram 8/512gb itel s25 ultra 8/256gb itel s23 ram 8+8/128Gb garansi resmi by infinix,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.198.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,,"itel s25 NFC ram 8+8/128gb itel s25ultra ram 8/512gb itel s25 ultra 8/256gb itel s23 ram 8+8/128Gb garansi resmi by infinix
Rp
2.198.000
4.9
25 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/itel-s25-NFC-ram-8-8-128gb-itel-s25ultra-ram-8-512gb-itel-s25-ultra-8-256gb-itel-s23-ram-8-8-128Gb-garansi-resmi-by-infinix-i.103801415.23673447693?extraParams=%7B%22display_model_id%22%3A266132658448%2C%22model_selection_logic%22%3A3%7D&sp_atk=297bbf30-6f30-40fd-b4a8-3aab57a48643&xptdk=297bbf30-6f30-40fd-b4a8-3aab57a48643,,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m7ukaee1s56f4c,,ITEL A50 3/64 GB 4/64GB GARANSI RESMI ITEL INDONESIA,,Rp,919.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,,,"ITEL A50 3/64 GB 4/64GB GARANSI RESMI ITEL INDONESIA
Rp
919.000
3-6 Hari
Tangerang Selatan",https://shopee.co.id/ITEL-A50-3-64-GB-4-64GB-GARANSI-RESMI-ITEL-INDONESIA-i.1471321499.25291247460?extraParams=%7B%22display_model_id%22%3A168702637863%2C%22model_selection_logic%22%3A3%7D&sp_atk=8426e2a6-f24b-49ca-adf4-7ee40432c403&xptdk=8426e2a6-f24b-49ca-adf4-7ee40432c403,,3-6 Hari,
