-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-shopee-primary,w-auto,text-white,pointer-events-none_3,text-ellipsis,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mfm9tnayg8aw04,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 17 256GB 512GB Garansi Resmi Ibox Gdn Digimap,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,18.090.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,47 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhone 17 256GB 512GB Garansi Resmi Ibox Gdn Digimap
Rp
18.090.000
5.0
47 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/iPhone-17-256GB-512GB-Garansi-Resmi-Ibox-Gdn-Digimap-i.40255164.43623328537?extraParams=%7B%22display_model_id%22%3A296897366014%2C%22model_selection_logic%22%3A3%7D&sp_atk=0492e254-165c-4dd6-9f50-eac597a9b3ee&xptdk=0492e254-165c-4dd6-9f50-eac597a9b3ee,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mkdaqu4a2holc8,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Apple iPhone 15 128GB 256GB 512GB Kamera 48MP, USB-C",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple iPhone 15 128GB 256GB 512GB Kamera 48MP, USB-C
Rp
12.221.000
5.0
4 Terjual
Besok
Surabaya",https://shopee.co.id/Apple-iPhone-15-128GB-256GB-512GB-Kamera-48MP-USB-C-i.308460192.41307710417?extraParams=%7B%22display_model_id%22%3A445531619579%2C%22model_selection_logic%22%3A3%7D&sp_atk=5142bc76-955f-420c-8a50-22d528080038&xptdk=5142bc76-955f-420c-8a50-22d528080038,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mki20n77dmva27,,iPhone 14 128GB New,,Rp,9.500.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,,"iPhone 14 128GB New
Rp
9.500.000
5.0
4 Terjual
2-4 Hari
Tangerang",https://shopee.co.id/iPhone-14-128GB-New-i.1745503306.56306045805?extraParams=%7B%22display_model_id%22%3A400550015575%2C%22model_selection_logic%22%3A3%7D&sp_atk=ae75cad0-325a-4e84-9c8c-eedce6cf2602&xptdk=ae75cad0-325a-4e84-9c8c-eedce6cf2602,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mkeq47cm03k518,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple Iphone 15 256GB Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple Iphone 15 256GB Original Garansi Resmi
Rp
12.221.000
5.0
11 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Apple-Iphone-15-256GB-Original-Garansi-Resmi-i.1541304119.44319355785?extraParams=%7B%22display_model_id%22%3A400397688252%2C%22model_selection_logic%22%3A3%7D&sp_atk=a80d589b-4ad2-4518-b147-a8daeb5b69c6&xptdk=a80d589b-4ad2-4518-b147-a8daeb5b69c6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mefk0syg0kjoea,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Apple iPhone 13 128GB Original BNIB Segel Resmi 100%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.988.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 13 128GB Original BNIB Segel Resmi 100%
Rp
8.988.000
< 2 Hari
Depok",https://shopee.co.id/Apple-iPhone-13-128GB-Original-BNIB-Segel-Resmi-100--i.1590532133.43518237482?extraParams=%7B%22display_model_id%22%3A248876698959%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b26ab3c-6f46-4d22-a002-9a957a3d56b1&xptdk=6b26ab3c-6f46-4d22-a002-9a957a3d56b1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-82251-mimmv03sjbb5ee,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iPhone 13 128GB Midnight,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.950.000,Produk Baru,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Balikpapan,,,,,,"iPhone 13 128GB Midnight
Rp
8.950.000
Produk Baru
5.0
2 Terjual
1-4 Hari
Balikpapan",https://shopee.co.id/iPhone-13-128GB-Midnight-i.1428966426.57203552705?extraParams=%7B%22display_model_id%22%3A365383417305%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e715313-c9dc-4be1-b268-210813255b45&xptdk=5e715313-c9dc-4be1-b268-210813255b45,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-md362014of140b,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple Iphone 15 256GB Black - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,-7%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple Iphone 15 256GB Black - Garansi Resmi 1 Tahun
Rp
12.221.000
-7%
3 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Apple-Iphone-15-256GB-Black-Garansi-Resmi-1-Tahun-i.458616363.44320394258?extraParams=%7B%22display_model_id%22%3A395491650941%2C%22model_selection_logic%22%3A3%7D&sp_atk=8da07829-9adf-4f8e-a1bc-eca02c17e8d9&xptdk=8da07829-9adf-4f8e-a1bc-eca02c17e8d9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-82251-mkeq47clvvutc9,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 17 256GB 512GB A19 Chip with Ceramic Shield Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,18.211.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple iPhone 17 256GB 512GB A19 Chip with Ceramic Shield Garansi Resmi
Rp
18.211.000
5.0
50 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Apple-iPhone-17-256GB-512GB-A19-Chip-with-Ceramic-Shield-Garansi-Resmi-i.1541304119.48702477425?extraParams=%7B%22display_model_id%22%3A360238146127%2C%22model_selection_logic%22%3A3%7D&sp_atk=92d37c9a-f3ab-4233-a075-b0f37892033f&xptdk=92d37c9a-f3ab-4233-a075-b0f37892033f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mjl4m8z7jwu95f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 17 Air New iBox Garansi Original iPhone Fullset | NEW iBox 256GB 512GB 1TB,,Rp,18.795.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"iPhone 17 Air New iBox Garansi Original iPhone Fullset | NEW iBox 256GB 512GB 1TB
Rp
18.795.000
-1%
< 2 Hari
Bandung",https://shopee.co.id/iPhone-17-Air-New-iBox-Garansi-Original-iPhone-Fullset-NEW-iBox-256GB-512GB-1TB-i.102041973.49554851299?extraParams=%7B%22display_model_id%22%3A410446406659%2C%22model_selection_logic%22%3A3%7D&sp_atk=55564daf-9b74-4580-92f6-85d53bfdab81&xptdk=55564daf-9b74-4580-92f6-85d53bfdab81,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mkm07bcduhacd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPhone 14 128 GB new,,Rp,10.990.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Wonogiri,-1%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"IPhone 14 128 GB new
Rp
10.990.000
-1%
5.0
4 Terjual
3-5 Hari
Kab. Wonogiri",https://shopee.co.id/IPhone-14-128-GB-new-i.1624524889.25396809934?extraParams=%7B%22display_model_id%22%3A375190474729%2C%22model_selection_logic%22%3A3%7D&sp_atk=c869e82e-3d83-45aa-a3b9-01b61b26767a&xptdk=c869e82e-3d83-45aa-a3b9-01b61b26767a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mldnb8deud542e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iphone 14 128gb new resmi ibox/GDN,,Rp,8.600.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Temanggung,,,,,,"iphone 14 128gb new resmi ibox/GDN
Rp
8.600.000
3-5 Hari
Kab. Temanggung",https://shopee.co.id/iphone-14-128gb-new-resmi-ibox-GDN-i.425063049.50006689905?extraParams=%7B%22display_model_id%22%3A425601829971%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd3c724a-6dc5-49d5-948b-e04d5e309e5c&xptdk=bd3c724a-6dc5-49d5-948b-e04d5e309e5c,,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lsh37asnwmvh94,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Handphone iPhone 15 New iBox & Ex iBox,,Rp,10.535.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Gresik,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,,"Handphone iPhone 15 New iBox & Ex iBox
Rp
10.535.000
Besok 12:00
Kab. Gresik",https://shopee.co.id/Handphone-iPhone-15-New-iBox-Ex-iBox-i.376895994.23263995208?extraParams=%7B%22display_model_id%22%3A445578415637%2C%22model_selection_logic%22%3A3%7D&sp_atk=a62e4fc6-59c3-4cce-a658-152ff2444487&xptdk=a62e4fc6-59c3-4cce-a658-152ff2444487,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m70byh3cmhah3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,APPLE IPHONE 15 128GB 100% NEW ORIGINAL i-Phone 15 128 GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,12.699.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,,,,,,"APPLE IPHONE 15 128GB 100% NEW ORIGINAL i-Phone 15 128 GARANSI RESMI
Rp
12.699.000
5.0
7 Terjual
2-4 Hari
Pekanbaru",https://shopee.co.id/APPLE-IPHONE-15-128GB-100-NEW-ORIGINAL-i-Phone-15-128-GARANSI-RESMI-i.9151441.28378573068?extraParams=%7B%22display_model_id%22%3A99123088422%2C%22model_selection_logic%22%3A3%7D&sp_atk=d1eea5f1-d360-4713-81eb-e673af2c1ea4&xptdk=d1eea5f1-d360-4713-81eb-e673af2c1ea4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mm1cfk35clc1af,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,New IPHONE 14 256GB Garansi Resmi INDONESIA TAM,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,11.199.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,,"New IPHONE 14 256GB Garansi Resmi INDONESIA TAM
Rp
11.199.000
2-4 Hari
Bandung",https://shopee.co.id/New-IPHONE-14-256GB-Garansi-Resmi-INDONESIA-TAM-i.1465113863.48956951896?extraParams=%7B%22display_model_id%22%3A380619821163%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c4e3d76-5cfd-4d18-a0e6-dac5200fd109&xptdk=6c4e3d76-5cfd-4d18-a0e6-dac5200fd109,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m768joed9aqv44,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 15Plus 128gb New iBox,,Rp,13.250.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhone 15Plus 128gb New iBox
Rp
13.250.000
< 2 Hari
Malang",https://shopee.co.id/iPhone-15Plus-128gb-New-iBox-i.160408037.27929027872?extraParams=%7B%22display_model_id%22%3A118614246613%2C%22model_selection_logic%22%3A3%7D&sp_atk=4857e8df-6932-4287-b825-bb9facee9fc0&xptdk=4857e8df-6932-4287-b825-bb9facee9fc0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mnffv8eq68029c,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"iPhone 14 / 14+ (Ram 6GB, Rom 128GB/256GB/512GB)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,24.899.000,Produk Baru,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,92 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPhone 14 / 14+ (Ram 6GB, Rom 128GB/256GB/512GB)
Rp
24.899.000
Produk Baru
5.0
92 Terjual
< 2 Hari
Malang",https://shopee.co.id/iPhone-14-14-(Ram-6GB-Rom-128GB-256GB-512GB)-i.49893858.27543836212?extraParams=%7B%22display_model_id%22%3A425314689091%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a58090a-6af8-4592-8804-26c8da55bc56&xptdk=4a58090a-6af8-4592-8804-26c8da55bc56,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmy25xb4ctfm7f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iphone 15 128gb NEW iBox,,Rp,10.700.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyumas,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iphone 15 128gb NEW iBox
Rp
10.700.000
< 2 Hari
Kab. Banyumas",https://shopee.co.id/iphone-15-128gb-NEW-iBox-i.184969522.49408673058?extraParams=%7B%22display_model_id%22%3A262528550955%2C%22model_selection_logic%22%3A3%7D&sp_atk=36a6c8ca-11e8-46ad-a571-55cf574497cf&xptdk=36a6c8ca-11e8-46ad-a571-55cf574497cf,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mez5rrqihq17cc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Apple iPhone 15 128GB [Dynamic Island, kamera utama 48MP, Chip A16 Bionic] - Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.389.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,32 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,,,,,,"Apple iPhone 15 128GB [Dynamic Island, kamera utama 48MP, Chip A16 Bionic] - Garansi Resmi
Rp
12.389.000
5.0
32 Terjual
1-3 Hari
Madiun",https://shopee.co.id/Apple-iPhone-15-128GB-Dynamic-Island-kamera-utama-48MP-Chip-A16-Bionic-Garansi-Resmi-i.55231304.42470676019?extraParams=%7B%22display_model_id%22%3A169075298917%2C%22model_selection_logic%22%3A3%7D&sp_atk=aa0aa48b-55cd-4cc7-8d92-82a08671d7aa&xptdk=aa0aa48b-55cd-4cc7-8d92-82a08671d7aa,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlbqlbgdrkzz27,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,New iPhone 17 256GB Resmi,,Rp,16.960.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Paser,,,,,,"New iPhone 17 256GB Resmi
Rp
16.960.000
1 Terjual
1-4 Hari
Kab. Paser",https://shopee.co.id/New-iPhone-17-256GB-Resmi-i.955642879.48806656305?extraParams=%7B%22display_model_id%22%3A340596604603%2C%22model_selection_logic%22%3A3%7D&sp_atk=d431712d-c2b4-43a3-883b-a7a7777c43e6&xptdk=d431712d-c2b4-43a3-883b-a7a7777c43e6,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m70kstw762pgcc,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhones 15 (Garansi Resmi Apple Indonesia),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.499.900,,,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,32 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jambi,,,,,,"Apple iPhones 15 (Garansi Resmi Apple Indonesia)
Rp
12.499.900
4.9
32 Terjual
2-4 Hari
Jambi",https://shopee.co.id/Apple-iPhones-15-(Garansi-Resmi-Apple-Indonesia)-i.25229367.29728605797?extraParams=%7B%22display_model_id%22%3A167012397167%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c6c5c30-7b07-4d67-bccc-aa256141e0ef&xptdk=0c6c5c30-7b07-4d67-bccc-aa256141e0ef,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,
