-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,truncate,img_2,w-auto,text-white,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-82252-mj86qpus8kxw20,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW 2026 - ZYREX BLAZE I5 12450H - RAM 16GB 512GB WINDOWS 11 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.610.000,-46%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,159 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"NEW 2026 - ZYREX BLAZE I5 12450H - RAM 16GB 512GB WINDOWS 11 14.0FHD IPS
Rp
7.610.000
-46%
Cicilan
Hadiah Gratis
4.8
159 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/NEW-2026-ZYREX-BLAZE-I5-12450H-RAM-16GB-512GB-WINDOWS-11-14.0FHD-IPS-i.250649369.6844518575?extraParams=%7B%22display_model_id%22%3A330382732136%2C%22model_selection_logic%22%3A3%7D&sp_atk=4920eee6-de67-4954-8ed8-e1b02f6e7d03&xptdk=4920eee6-de67-4954-8ed8-e1b02f6e7d03
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mc03swi9cfdu75,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Zyrex Lifebook | N4020 8GB 128GB 14.0 HD W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.450.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Zyrex Lifebook | N4020 8GB 128GB 14.0 HD W11
Rp
4.450.000
5.0
6 Terjual
2-4 Hari
Yogyakarta",https://shopee.co.id/Zyrex-Lifebook-N4020-8GB-128GB-14.0-HD-W11-i.1543389959.29138512822?extraParams=%7B%22display_model_id%22%3A168984738844%2C%22model_selection_logic%22%3A3%7D&sp_atk=72726fa3-7282-4f4e-a738-501457ed63c7&xptdk=72726fa3-7282-4f4e-a738-501457ed63c7
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m6xgoa8d4by434,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH RYZEN 5 3500 RAM 16GB 256GB W11 14.0 BLUE,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.392.000,-57%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,58 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX D-TECH RYZEN 5 3500 RAM 16GB 256GB W11 14.0 BLUE
Rp
6.392.000
-57%
4.9
58 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500-RAM-16GB-256GB-W11-14.0-BLUE-i.78730497.15337187897?extraParams=%7B%22display_model_id%22%3A440649825781%2C%22model_selection_logic%22%3A3%7D&sp_atk=a98db770-1b38-46e9-b20c-09ad963f94f8&xptdk=a98db770-1b38-46e9-b20c-09ad963f94f8
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mdlozpyakl1o3a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX LIFEBOOK N4020 8GB 384GB W11PRO 14.0 GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.959.000,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX LIFEBOOK N4020 8GB 384GB W11PRO 14.0 GRY
Rp
3.959.000
-21%
Cicilan
Hadiah Gratis
5.0
34 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-LIFEBOOK-N4020-8GB-384GB-W11PRO-14.0-GRY-i.250649369.15107325108?extraParams=%7B%22display_model_id%22%3A234248856562%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c881946-fd53-41d3-bec8-4f6e87b9cced&xptdk=6c881946-fd53-41d3-bec8-4f6e87b9cced
https://down-id.img.susercontent.com/file/id-11134207-81zto-me5hx7nb7zt230,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Zyrex D-Tech | Ryzen 5 3500 16GB 256GB 14.0 W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.699.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,28 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Zyrex D-Tech | Ryzen 5 3500 16GB 256GB 14.0 W11
Rp
7.699.000
5.0
28 Terjual
2-4 Hari
Yogyakarta",https://shopee.co.id/Zyrex-D-Tech-Ryzen-5-3500-16GB-256GB-14.0-W11-i.1543389959.44366807989?extraParams=%7B%22display_model_id%22%3A271387230684%2C%22model_selection_logic%22%3A3%7D&sp_atk=d0c43e5d-7f0d-48e6-928b-8408f7d407c9&xptdk=d0c43e5d-7f0d-48e6-928b-8408f7d407c9
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjml06td416vcc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SILVER,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.960.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SILVER
Rp
3.960.000
-5%
4.7
4 Terjual
Besok
Surabaya",https://shopee.co.id/ZYREX-L-BOOK-N4020-8GB-128GB-W11PRO-14.0-SILVER-i.1471949508.43704533804?extraParams=%7B%22display_model_id%22%3A330644428511%2C%22model_selection_logic%22%3A3%7D&sp_atk=aba6a926-f54f-4d7f-8f85-73df0a0fe922&xptdk=aba6a926-f54f-4d7f-8f85-73df0a0fe922
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhvgrdpi2y9wa1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.999.000,-1%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD
Rp
3.999.000
-1%
5.0
11 Terjual
< 2 Hari
Medan",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-INTEL-CELERON-N4020-8GB-128GB-Windows-11-14.0-HD-i.982425970.51002622684?extraParams=%7B%22display_model_id%22%3A179123403875%2C%22model_selection_logic%22%3A3%7D&sp_atk=f59fdfe8-fb1d-487f-ba4f-b0e0b3b21b60&xptdk=f59fdfe8-fb1d-487f-ba4f-b0e0b3b21b60
https://down-id.img.susercontent.com/file/id-11134207-8224z-mhok3abep0cob2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex D-Tech Pro V1 Amd Ryzen 5 6600H 16GB 512GB Win 11 14 Inch Full Hd Coding/Office,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.122.000,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Zyrex D-Tech Pro V1 Amd Ryzen 5 6600H 16GB 512GB Win 11 14 Inch Full Hd Coding/Office
Rp
8.122.000
-2%
5.0
11 Terjual
3-5 Hari
Kab. Karawang",https://shopee.co.id/Zyrex-D-Tech-Pro-V1-Amd-Ryzen-5-6600H-16GB-512GB-Win-11-14-Inch-Full-Hd-Coding-Office-i.1306576837.40318902681?extraParams=%7B%22display_model_id%22%3A291550801115%2C%22model_selection_logic%22%3A3%7D&sp_atk=d8fc6d11-5b2b-44ec-a4bb-37e62a0902ec&xptdk=d8fc6d11-5b2b-44ec-a4bb-37e62a0902ec
https://down-id.img.susercontent.com/file/sg-11134201-82268-mhu9vdh7fnk0d8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK INTEL CELERON  N4020 8GB 128GB Windows 11 14.0"" HD",,Rp,2.957.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD
Rp
2.957.000
4-8 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-INTEL-CELERON-N4020-8GB-128GB-Windows-11-14.0-HD-i.1273099956.51602306176?extraParams=%7B%22display_model_id%22%3A302212116242%2C%22model_selection_logic%22%3A3%7D&sp_atk=1bfd600a-3315-4296-aaf2-c5ffe296967f&xptdk=1bfd600a-3315-4296-aaf2-c5ffe296967f
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbhxwko8of6m07,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex L-Book Intel Celeron 8GB 384GB Win 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.160.000,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Zyrex L-Book Intel Celeron 8GB 384GB Win 11 14"" HD
Rp
4.160.000
4.9
14 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Zyrex-L-Book-Intel-Celeron-8GB-384GB-Win-11-14-HD-i.1316244009.43756402718?extraParams=%7B%22display_model_id%22%3A305536773496%2C%22model_selection_logic%22%3A3%7D&sp_atk=796d4067-bd36-42e2-800f-bf8d993f42d3&xptdk=796d4067-bd36-42e2-800f-bf8d993f42d3
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mcpyiydrfk87e6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH PRO V1 AMD RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.999.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX D-TECH PRO V1 AMD RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y
Rp
7.999.000
5.0
21 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/ZYREX-D-TECH-PRO-V1-AMD-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-LAN-1Y-i.259775845.28989244032?extraParams=%7B%22display_model_id%22%3A227970381943%2C%22model_selection_logic%22%3A3%7D&sp_atk=917f446e-9f0d-4c50-9104-260a67421a5d&xptdk=917f446e-9f0d-4c50-9104-260a67421a5d
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjyztxy01ber64,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Zyrex Blaze Core i5 12450H 16GB SSD 512GB Win11 FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.230.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop Zyrex Blaze Core i5 12450H 16GB SSD 512GB Win11 FHD IPS
Rp
8.230.000
Cicilan
5.0
2 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Laptop-Zyrex-Blaze-Core-i5-12450H-16GB-SSD-512GB-Win11-FHD-IPS-i.148017040.9218248396?extraParams=%7B%22display_model_id%22%3A90939906837%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d005909-c3af-42a5-8483-3d6523124f4d&xptdk=9d005909-c3af-42a5-8483-3d6523124f4d
https://down-id.img.susercontent.com/file/id-11134207-822wi-mlsv0i6lktmq9e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Zyrex L-Book Intel N4020 8GB 128GB Win 11 14"" Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.749.000,-17%,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop Zyrex L-Book Intel N4020 8GB 128GB Win 11 14"" Garansi Resmi
Rp
3.749.000
-17%
5.0
1 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Laptop-Zyrex-L-Book-Intel-N4020-8GB-128GB-Win-11-14-Garansi-Resmi-i.33211656.13111609999?extraParams=%7B%22display_model_id%22%3A102515916256%2C%22model_selection_logic%22%3A3%7D&sp_atk=ab6332a8-b958-42a2-a45e-08952883fb67&xptdk=ab6332a8-b958-42a2-a45e-08952883fb67
https://down-id.img.susercontent.com/file/id-11134207-82252-milb63a2562sf3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW DEALS - ZYREX D-TECH PRO RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.121.000,-36%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,147 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"NEW DEALS - ZYREX D-TECH PRO RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT
Rp
8.121.000
-36%
Cicilan
Hadiah Gratis
4.8
147 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/NEW-DEALS-ZYREX-D-TECH-PRO-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-i.250649369.4589161433?extraParams=%7B%22display_model_id%22%3A305894900203%2C%22model_selection_logic%22%3A3%7D&sp_atk=b2d0e7d3-f297-4892-8832-28ca2820ef7a&xptdk=b2d0e7d3-f297-4892-8832-28ca2820ef7a
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mclonrpou5ib67,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Zyrex Lbook N4020 8GB/128GB SSD Win 10 14"" inch",,Rp,2.800.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Zyrex Lbook N4020 8GB/128GB SSD Win 10 14"" inch
Rp
2.800.000
5.0
2 Terjual
5-8 Hari
Serang",https://shopee.co.id/Zyrex-Lbook-N4020-8GB-128GB-SSD-Win-10-14-inch-i.490718530.41660259476?extraParams=%7B%22display_model_id%22%3A290862592122%2C%22model_selection_logic%22%3A3%7D&sp_atk=db73f419-b0e7-40f9-8b6f-927b9ba849fc&xptdk=db73f419-b0e7-40f9-8b6f-927b9ba849fc
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhon21hq7apu95,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Lifebook Intel N4020 Ram 8GB Ssd 128GB W11 PRO 14.0 Grey - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.960.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Zyrex Lifebook Intel N4020 Ram 8GB Ssd 128GB W11 PRO 14.0 Grey - Garansi Resmi
Rp
3.960.000
-5%
5.0
7 Terjual
3-5 Hari
Kab. Karawang",https://shopee.co.id/Zyrex-Lifebook-Intel-N4020-Ram-8GB-Ssd-128GB-W11-PRO-14.0-Grey-Garansi-Resmi-i.1306576837.43751398671?extraParams=%7B%22display_model_id%22%3A59918394492%2C%22model_selection_logic%22%3A3%7D&sp_atk=5371bb72-e51c-445d-8472-2c5c87b1b32f&xptdk=5371bb72-e51c-445d-8472-2c5c87b1b32f
