-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,truncate,_container,_container_link,text-shopee-green,img_2,text-xs_2,text-shopee-primary,pointer-events-none_3
https://down-id.img.susercontent.com/file/id-11134207-8224o-mhx3kgmkirk678,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO F7 5G 12/512 SECOND FULLSET ORIGINAL,Rp,5.699.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO F7 5G 12/512 SECOND FULLSET ORIGINAL
Rp
5.699.000
5.0
15 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/POCO-F7-5G-12-512-SECOND-FULLSET-ORIGINAL-i.586330356.42275332385?extraParams=%7B%22display_model_id%22%3A128440582001%2C%22model_selection_logic%22%3A3%7D&sp_atk=5938570f-93e5-40ba-bc7e-4f4b5f28c0d1&xptdk=5938570f-93e5-40ba-bc7e-4f4b5f28c0d1,3 Hari,,15 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-81zte-mf577r6292q216,,Xiaomi Poco M7 Pro 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,2.549.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"Xiaomi Poco M7 Pro 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.549.000
5.0
1 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Poco-M7-Pro-5G-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.27042294925?extraParams=%7B%22display_model_id%22%3A301778112707%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8b60383-c095-4927-9e6f-6b08c669163e&xptdk=c8b60383-c095-4927-9e6f-6b08c669163e,3 Hari,,1 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mll65du3yvpc36,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,POCO M6 NFC 8/256GB SECOND FULLSET ORIGINAL,Rp,1.675.500,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukabumi,,,"POCO M6 NFC 8/256GB SECOND FULLSET ORIGINAL
Rp
1.675.500
3-7 Hari
Kab. Sukabumi",https://shopee.co.id/POCO-M6-NFC-8-256GB-SECOND-FULLSET-ORIGINAL-i.308163219.40978905107?extraParams=%7B%22display_model_id%22%3A370581054140%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c08b33c-1f60-42ce-bd43-cf1947be9388&xptdk=6c08b33c-1f60-42ce-bd43-cf1947be9388,3-7 Hari,,3-7 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mc3hvt6ilgo13d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO M7 PRO 5G 8/256GB SECOND ORIGINAL FULLSET GARANSI RESMI,Rp,2.549.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,,"POCO M7 PRO 5G 8/256GB SECOND ORIGINAL FULLSET GARANSI RESMI
Rp
2.549.000
5.0
2 Terjual
3-6 Hari
Kab. Bogor",https://shopee.co.id/POCO-M7-PRO-5G-8-256GB-SECOND-ORIGINAL-FULLSET-GARANSI-RESMI-i.102253969.42053047456?extraParams=%7B%22display_model_id%22%3A300251102785%2C%22model_selection_logic%22%3A3%7D&sp_atk=9cb33d1b-fad3-4c36-b582-ebd6af621d61&xptdk=9cb33d1b-fad3-4c36-b582-ebd6af621d61,3-6 Hari,,2 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lp3w6s90z3j592,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X3 NFC 8/128 Second Fullset Original 100%,Rp,2.399.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,,,"Poco X3 NFC 8/128 Second Fullset Original 100%
Rp
2.399.000
3-6 Hari
Kab. Jember",https://shopee.co.id/Poco-X3-NFC-8-128-Second-Fullset-Original-100--i.435286671.22788048956?extraParams=%7B%22display_model_id%22%3A222355859868%2C%22model_selection_logic%22%3A3%7D&sp_atk=6f19d200-66c0-4dd5-b868-4ab1b8d76419&xptdk=6f19d200-66c0-4dd5-b868-4ab1b8d76419,3-6 Hari,,3-6 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn154v7b2dj764,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco F7 5G 12/512 Bekas Like New,Rp,5.999.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,,,"Poco F7 5G 12/512 Bekas Like New
Rp
5.999.000
2-5 Hari
Kab. Jember",https://shopee.co.id/Poco-F7-5G-12-512-Bekas-Like-New-i.264329612.55758778830?extraParams=%7B%22display_model_id%22%3A340780551293%2C%22model_selection_logic%22%3A3%7D&sp_atk=46f348d1-4b6a-48ec-a668-fb239bdbc504&xptdk=46f348d1-4b6a-48ec-a668-fb239bdbc504,2-5 Hari,,2-5 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-822wp-mnayxt0mbdom28,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi POCO X7 Pro 12/512 second Fullset Ori Garansi 2026,Rp,4.750.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,Cicilan,"Xiaomi POCO X7 Pro 12/512 second Fullset Ori Garansi 2026
Rp
4.750.000
Cicilan
4.8
5 Terjual
3 Hari
Bekasi",https://shopee.co.id/Xiaomi-POCO-X7-Pro-12-512-second-Fullset-Ori-Garansi-2026-i.60691270.8037339214?extraParams=%7B%22display_model_id%22%3A44640005201%2C%22model_selection_logic%22%3A3%7D&sp_atk=96d97a6a-20eb-4613-88ba-c5669dac7bcb&xptdk=96d97a6a-20eb-4613-88ba-c5669dac7bcb,3 Hari,,5 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-ml9yk9dw8em826,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,POCO X7 PRO RAM 12/512 SECOND FULSET,Rp,4.500.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,,,"POCO X7 PRO RAM 12/512 SECOND FULSET
Rp
4.500.000
2-5 Hari
Kab. Lamongan",https://shopee.co.id/POCO-X7-PRO-RAM-12-512-SECOND-FULSET-i.102535819.45356112060?extraParams=%7B%22display_model_id%22%3A340554656986%2C%22model_selection_logic%22%3A3%7D&sp_atk=f5f4d9dc-d69f-44be-812c-acfc9c104961&xptdk=f5f4d9dc-d69f-44be-812c-acfc9c104961,2-5 Hari,,2-5 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-82252-mkw370fco0ecaa,,Second POCO C65 Ram 6/128GB,Rp,1.320.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Wonosobo,,,"Second POCO C65 Ram 6/128GB
Rp
1.320.000
4-7 Hari
Kab. Wonosobo",https://shopee.co.id/Second-POCO-C65-Ram-6-128GB-i.199863461.52156286537?extraParams=%7B%22display_model_id%22%3A370568637161%2C%22model_selection_logic%22%3A3%7D&sp_atk=1ee397d2-9674-4d9d-a8a5-bcbc457b638f&xptdk=1ee397d2-9674-4d9d-a8a5-bcbc457b638f,4-7 Hari,,4-7 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-maewn12ikjug4b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X7 Pro 12/512 Full Set Original Second,Rp,4.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,"Poco X7 Pro 12/512 Full Set Original Second
Rp
4.500.000
5.0
1 Terjual
4-7 Hari
Kab. Bandung",https://shopee.co.id/Poco-X7-Pro-12-512-Full-Set-Original-Second-i.1410636060.44252147115?extraParams=%7B%22display_model_id%22%3A290176120123%2C%22model_selection_logic%22%3A3%7D&sp_atk=23350731-730f-409d-9512-fd97dfd8e7c8&xptdk=23350731-730f-409d-9512-fd97dfd8e7c8,4-7 Hari,,1 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m3ah906bnwnjc0,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,POCO X6 PRO 12/512GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA,Rp,4.189.900,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,"POCO X6 PRO 12/512GB SECOND LENGKAP MULUS NOMINUS RESMI INDONESIA
Rp
4.189.900
5.0
1 Terjual
2-4 Hari
Kab. Sidoarjo",https://shopee.co.id/POCO-X6-PRO-12-512GB-SECOND-LENGKAP-MULUS-NOMINUS-RESMI-INDONESIA-i.152600416.26215007709?extraParams=%7B%22display_model_id%22%3A246845691548%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e522606-9fbd-4492-ad21-1c9965ab818c&xptdk=3e522606-9fbd-4492-ad21-1c9965ab818c,2-4 Hari,,1 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-mivjod9c5hj7a1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO C75 8/256GB 6/128GB HANDPHONE SECOND BEKAS FULLSET,Rp,1.590.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Produk Baru,"POCO C75 8/256GB 6/128GB HANDPHONE SECOND BEKAS FULLSET
Rp
1.590.000
Produk Baru
5.0
1 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-C75-8-256GB-6-128GB-HANDPHONE-SECOND-BEKAS-FULLSET-i.1687434367.48303970800?extraParams=%7B%22display_model_id%22%3A430374743851%2C%22model_selection_logic%22%3A3%7D&sp_atk=96c69a48-c33f-431f-9c6d-76b08fe574a3&xptdk=96c69a48-c33f-431f-9c6d-76b08fe574a3,3 Hari,,1 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmo35f28x1xg0d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco M6 Pro 8/256 Second Garansi Resmi 8GB 256GB,Rp,2.325.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"Poco M6 Pro 8/256 Second Garansi Resmi 8GB 256GB
Rp
2.325.000
5.0
1 Terjual
3 Hari
Jakarta Timur",https://shopee.co.id/Poco-M6-Pro-8-256-Second-Garansi-Resmi-8GB-256GB-i.1385068681.42079066579?extraParams=%7B%22display_model_id%22%3A297436328420%2C%22model_selection_logic%22%3A3%7D&sp_atk=f904d2f4-c817-4ba9-aea8-e533a279959d&xptdk=f904d2f4-c817-4ba9-aea8-e533a279959d,3 Hari,,1 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mf55zm7n8bns15,,Poco M7 Pro 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,2.325.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Poco M7 Pro 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.325.000
3 Hari
Jakarta Utara",https://shopee.co.id/Poco-M7-Pro-5G-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.1388801445.29292284560?extraParams=%7B%22display_model_id%22%3A301777045148%2C%22model_selection_logic%22%3A3%7D&sp_atk=41f4a17f-e2a0-4bfb-ae12-a8fe51ff7282&xptdk=41f4a17f-e2a0-4bfb-ae12-a8fe51ff7282,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkw5m5okv8cj10,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,POCO F6 5G 8/256 12/512 Second Original Mulus Resmi Indonesia,Rp,4.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,Produk Baru,"POCO F6 5G 8/256 12/512 Second Original Mulus Resmi Indonesia
Rp
4.199.000
Produk Baru
3 Hari
Tangerang",https://shopee.co.id/POCO-F6-5G-8-256-12-512-Second-Original-Mulus-Resmi-Indonesia-i.1575369009.47304417907?extraParams=%7B%22display_model_id%22%3A315412662289%2C%22model_selection_logic%22%3A3%7D&sp_atk=8900271c-427e-4f39-bd84-f23f39a1b0a1&xptdk=8900271c-427e-4f39-bd84-f23f39a1b0a1,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lut8niv6dccwf2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO F4 GT 5G 12/256GB HP SECOND SEKEN FULLSET,Rp,3.445.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO F4 GT 5G 12/256GB HP SECOND SEKEN FULLSET
Rp
3.445.000
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-F4-GT-5G-12-256GB-HP-SECOND-SEKEN-FULLSET-i.11253738.24277902971?extraParams=%7B%22display_model_id%22%3A222925268631%2C%22model_selection_logic%22%3A3%7D&sp_atk=27002aa8-ab3b-40d5-a374-48218ac872cb&xptdk=27002aa8-ab3b-40d5-a374-48218ac872cb,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m7bgmx1b6uxz4f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,XIAOMI POCO F3 (5G) 8/256 SECOND FULLSET ORI SNAPDRAGON 870,Rp,2.649.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Klaten,,,"XIAOMI POCO F3 (5G) 8/256 SECOND FULLSET ORI SNAPDRAGON 870
Rp
2.649.000
4.8
8 Terjual
3 Hari
Kab. Klaten",https://shopee.co.id/XIAOMI-POCO-F3-(5G)-8-256-SECOND-FULLSET-ORI-SNAPDRAGON-870-i.144116326.28156028014?extraParams=%7B%22display_model_id%22%3A395686195159%2C%22model_selection_logic%22%3A3%7D&sp_atk=c13a73e7-8aa4-42c6-aa55-4d32be1c5ef9&xptdk=c13a73e7-8aa4-42c6-aa55-4d32be1c5ef9,3 Hari,,8 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lukff3xand7ha0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Xiaomi poco x3 pro second original resmi,Rp,2.050.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,"Xiaomi poco x3 pro second original resmi
Rp
2.050.000
5.0
5 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-poco-x3-pro-second-original-resmi-i.954669947.22787654876?extraParams=%7B%22display_model_id%22%3A185106857993%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b798435-7f29-41ec-b787-106cada135d6&xptdk=7b798435-7f29-41ec-b787-106cada135d6,3 Hari,,5 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-maz0c0foy6woa7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Poco F5 5G 8/256 GB | 12/256 GB Garansi Resmi Xiaomi Indonesia Second Ori,Rp,3.275.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Poco F5 5G 8/256 GB | 12/256 GB Garansi Resmi Xiaomi Indonesia Second Ori
Rp
3.275.000
3 Hari
Jakarta Utara",https://shopee.co.id/Poco-F5-5G-8-256-GB-12-256-GB-Garansi-Resmi-Xiaomi-Indonesia-Second-Ori-i.1563349780.28737572323?extraParams=%7B%22display_model_id%22%3A270378136193%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7ed82e9-e19b-44e0-8b78-d377412a4c9a&xptdk=c7ed82e9-e19b-44e0-8b78-d377412a4c9a,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjv4vukxxhjb93,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X7 5G 12/512GB HANDPHONE SECOND BEKAS FULLSET,Rp,3.480.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Produk Baru,"POCO X7 5G 12/512GB HANDPHONE SECOND BEKAS FULLSET
Rp
3.480.000
Produk Baru
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-X7-5G-12-512GB-HANDPHONE-SECOND-BEKAS-FULLSET-i.1687434367.44427615737?extraParams=%7B%22display_model_id%22%3A440479978196%2C%22model_selection_logic%22%3A3%7D&sp_atk=5088d677-1538-4776-991f-bf5c94741da4&xptdk=5088d677-1538-4776-991f-bf5c94741da4,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmk0h1ee1a8680,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SECOND POCO F5 5G 8/256 NORMAL FULLSET,Rp,3.299.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Salatiga,,,"SECOND POCO F5 5G 8/256 NORMAL FULLSET
Rp
3.299.000
2-6 Hari
Salatiga",https://shopee.co.id/SECOND-POCO-F5-5G-8-256-NORMAL-FULLSET-i.17158004.48808129604?extraParams=%7B%22display_model_id%22%3A234669266535%2C%22model_selection_logic%22%3A3%7D&sp_atk=c425b495-7e94-4fd5-bf24-0a8cba512b6c&xptdk=c425b495-7e94-4fd5-bf24-0a8cba512b6c,2-6 Hari,,2-6 Hari,,
https://down-id.img.susercontent.com/file/sg-11134201-8259z-mgdolcr1fk0f0f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,poco c75 versi ram 8 256gb dan ram 6 128gb hp second original lengkap ya,Rp,1.699.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarmasin,,,"poco c75 versi ram 8 256gb dan ram 6 128gb hp second original lengkap ya
Rp
1.699.000
3 Hari
Banjarmasin",https://shopee.co.id/poco-c75-versi-ram-8-256gb-dan-ram-6-128gb-hp-second-original-lengkap-ya-i.428760785.54900297854?extraParams=%7B%22display_model_id%22%3A400028275769%2C%22model_selection_logic%22%3A3%7D&sp_atk=2318ae78-134e-4985-9661-24429d505d00&xptdk=2318ae78-134e-4985-9661-24429d505d00,3 Hari,,3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7qul9-lkckax402nbt52,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X5 5g 6/128gb second fullset,Rp,1.930.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,"Poco X5 5g 6/128gb second fullset
Rp
1.930.000
3 Hari
Jakarta Barat",https://shopee.co.id/Poco-X5-5g-6-128gb-second-fullset-i.795353877.23251112714?extraParams=%7B%22display_model_id%22%3A118156956923%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb6ff96d-35f7-4e8d-9e49-f81e291f8d0d&xptdk=eb6ff96d-35f7-4e8d-9e49-f81e291f8d0d,3 Hari,,3 Hari,,
