-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,text-shopee-green,truncate,img_2,pointer-events-none_3,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224v-mkkhsi34kbnn08,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ADVAN WORKPLUS RYZEN 7 7735HS 16GB 512GB RADEON 660M 14"" FHD IPS W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.849.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-20%,26 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=19894456846&shopid=60324286,"ADVAN WORKPLUS RYZEN 7 7735HS 16GB 512GB RADEON 660M 14"" FHD IPS W11
Rp
8.849.000
-20%
5.0
26 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/ADVAN-WORKPLUS-RYZEN-7-7735HS-16GB-512GB-RADEON-660M-14-FHD-IPS-W11-i.60324286.19894456846?extraParams=%7B%22display_model_id%22%3A360080603542%2C%22model_selection_logic%22%3A3%7D&sp_atk=d1f0c171-8efb-4ad1-a144-53eba4496867&xptdk=d1f0c171-8efb-4ad1-a144-53eba4496867
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m7fzd46m2k9zee,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ADVAN LAPTOP SOULMATE PLUS AMD RYZEN 5 3500U 8GB 256GB FREE WINDOWS 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.850.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bukittinggi,,1 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29379885224&shopid=1368538068,"ADVAN LAPTOP SOULMATE PLUS AMD RYZEN 5 3500U 8GB 256GB FREE WINDOWS 11
Rp
5.850.000
1 Terjual
< 2 Hari
Bukittinggi",https://shopee.co.id/ADVAN-LAPTOP-SOULMATE-PLUS-AMD-RYZEN-5-3500U-8GB-256GB-FREE-WINDOWS-11-i.1368538068.29379885224?extraParams=%7B%22display_model_id%22%3A118623262557%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b866e05-3f17-4e65-8739-f19f52c8b2e5&xptdk=7b866e05-3f17-4e65-8739-f19f52c8b2e5
https://down-id.img.susercontent.com/file/sg-11134201-7rauz-mafceqyq6po64e,,Advan TBook N100 4GB 128GB HD Windows 11 Deal,,Rp,3.100.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,1 Terjual,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40752808559&shopid=41880590,"Advan TBook N100 4GB 128GB HD Windows 11 Deal
Rp
3.100.000
1 Terjual
Palembang",https://shopee.co.id/Advan-TBook-N100-4GB-128GB-HD-Windows-11-Deal-i.41880590.40752808559?extraParams=%7B%22display_model_id%22%3A208538259564%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b1fd047-95b3-4e52-a958-ec037f12e6d6&xptdk=2b1fd047-95b3-4e52-a958-ec037f12e6d6
https://down-id.img.susercontent.com/file/id-11134207-82250-mhtajvs62akjcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Soulmate X2 AMD 3020e 8GB 128GB Win11 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,2 Terjual,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28176825917&shopid=1478715308,"Advan Soulmate X2 AMD 3020e 8GB 128GB Win11 14"" FHD
Rp
3.399.000
Kombo Hemat
5.0
2 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Advan-Soulmate-X2-AMD-3020e-8GB-128GB-Win11-14-FHD-i.1478715308.28176825917?extraParams=%7B%22display_model_id%22%3A272224743154%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b157469-11ca-4ee4-9656-59d3b4fa1152&xptdk=9b157469-11ca-4ee4-9656-59d3b4fa1152
https://down-id.img.susercontent.com/file/id-11134207-7r992-ly7gcvwr51i618,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Laptop ADVAN Workplus AMD Ryzen 5 6600H / AMD Ryzen 7 7735HS 16GB DDR5 SSD 512GB 1TB  Fingerprint 14 Inch Windows 11 Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.846.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,-16%,49 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20684441866&shopid=318218543,"Laptop ADVAN Workplus AMD Ryzen 5 6600H / AMD Ryzen 7 7735HS 16GB DDR5 SSD 512GB 1TB Fingerprint 14 Inch Windows 11 Original Garansi Resmi
Rp
8.846.000
-16%
Pilih Lokal
5.0
49 Terjual
3-4 Hari
Kab. Sleman",https://shopee.co.id/Laptop-ADVAN-Workplus-AMD-Ryzen-5-6600H-AMD-Ryzen-7-7735HS-16GB-DDR5-SSD-512GB-1TB-Fingerprint-14-Inch-Windows-11-Original-Garansi-Resmi-i.318218543.20684441866?extraParams=%7B%22display_model_id%22%3A240755115588%2C%22model_selection_logic%22%3A3%7D&sp_atk=eba329e1-f1b5-470e-8464-b75684194623&xptdk=eba329e1-f1b5-470e-8464-b75684194623
https://down-id.img.susercontent.com/file/sg-11134201-7ravp-mb0mjc43l74z28,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan TBook Intel Celeron 8GB 512GB SSD 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.094.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-1%,1 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40854580757&shopid=1563161820,"Advan TBook Intel Celeron 8GB 512GB SSD 14"" HD
Rp
4.094.000
-1%
5.0
1 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Advan-TBook-Intel-Celeron-8GB-512GB-SSD-14-HD-i.1563161820.40854580757?extraParams=%7B%22display_model_id%22%3A300388342013%2C%22model_selection_logic%22%3A3%7D&sp_atk=0964b738-077e-4f75-a5c6-f693e428535b&xptdk=0964b738-077e-4f75-a5c6-f693e428535b
https://down-id.img.susercontent.com/file/id-11134207-8224o-mj6spm7k8wsme1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan WorkMate 14"" Ryzen 5/Intel i3 Win11 IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.797.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-1%,12 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29523118033&shopid=1413978586,"Advan WorkMate 14"" Ryzen 5/Intel i3 Win11 IPS
Rp
5.797.000
-1%
5.0
12 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-WorkMate-14-Ryzen-5-Intel-i3-Win11-IPS-i.1413978586.29523118033?extraParams=%7B%22display_model_id%22%3A149205875501%2C%22model_selection_logic%22%3A3%7D&sp_atk=60665474-a145-43e4-ae3b-bd9c44f26921&xptdk=60665474-a145-43e4-ae3b-bd9c44f26921
https://down-id.img.susercontent.com/file/id-11134207-7r98u-m04ouypxap0g41,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop ADVAN Workpro Lite Core i5 12450H 8GB SSD 256GB Win11 FHD IPS 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.600.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26761240277&shopid=148017040,"Laptop ADVAN Workpro Lite Core i5 12450H 8GB SSD 256GB Win11 FHD IPS 14""
Rp
6.600.000
5.0
2 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Laptop-ADVAN-Workpro-Lite-Core-i5-12450H-8GB-SSD-256GB-Win11-FHD-IPS-14--i.148017040.26761240277?extraParams=%7B%22display_model_id%22%3A205390195598%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd73cb11-4968-42b6-97a9-7fac389a7a40&xptdk=cd73cb11-4968-42b6-97a9-7fac389a7a40
https://down-id.img.susercontent.com/file/id-11134207-7rase-m1o8oy6m0am1f5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan AI Gen Ultra 5 125H 16GB 2TB IPS 14'',https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.399.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29464921674&shopid=32829345,"Advan AI Gen Ultra 5 125H 16GB 2TB IPS 14''
Rp
9.399.000
5.0
2 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-AI-Gen-Ultra-5-125H-16GB-2TB-IPS-14''-i.32829345.29464921674?extraParams=%7B%22display_model_id%22%3A176748516392%2C%22model_selection_logic%22%3A3%7D&sp_atk=e98b8bb5-3214-47c5-8da9-761268578377&xptdk=e98b8bb5-3214-47c5-8da9-761268578377
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mayw6o6w74k96f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan WorkPro Notebook Advan WorkPro i5 Intel Core i5-12450H Gen 12 RAM 8GB SSD 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.500.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,-25%,5 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24702410600&shopid=481116800,"Advan WorkPro Notebook Advan WorkPro i5 Intel Core i5-12450H Gen 12 RAM 8GB SSD 512GB Windows 11
Rp
7.500.000
-25%
4.5
5 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-WorkPro-Notebook-Advan-WorkPro-i5-Intel-Core-i5-12450H-Gen-12-RAM-8GB-SSD-512GB-Windows-11-i.481116800.24702410600?extraParams=%7B%22display_model_id%22%3A217184321536%2C%22model_selection_logic%22%3A3%7D&sp_atk=5fe60b9b-9a46-4dd0-97f2-802b0a37cdc8&xptdk=5fe60b9b-9a46-4dd0-97f2-802b0a37cdc8
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lxuvhzufz09q36,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop ADVAN Tbook X Transformer Intel N100 4GB eMMC 128GB Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.525.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28855641313&shopid=148017040,"Laptop ADVAN Tbook X Transformer Intel N100 4GB eMMC 128GB Win11
Rp
3.525.000
5.0
2 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Laptop-ADVAN-Tbook-X-Transformer-Intel-N100-4GB-eMMC-128GB-Win11-i.148017040.28855641313?extraParams=%7B%22display_model_id%22%3A137986325737%2C%22model_selection_logic%22%3A3%7D&sp_atk=54c047b0-64f4-4fca-825d-54a29756784a&xptdk=54c047b0-64f4-4fca-825d-54a29756784a
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-magjifqmxvbted,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Advan T-Book 14 8GB 512GB SSD Intel N100 Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.297.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41552886507&shopid=1392409125,"Advan T-Book 14 8GB 512GB SSD Intel N100 Win11
Rp
4.297.000
-1%
5.0
2 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-T-Book-14-8GB-512GB-SSD-Intel-N100-Win11-i.1392409125.41552886507?extraParams=%7B%22display_model_id%22%3A270236725708%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1971567-3446-47f8-8704-5c1ef10f10ae&xptdk=c1971567-3446-47f8-8704-5c1ef10f10ae
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mciujv9fl8zcd6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP Advan TBook N100 8GB 128GB Windows 11 14.0"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.663.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=9397526614&shopid=331211968,"LAPTOP Advan TBook N100 8GB 128GB Windows 11 14.0"" HD
Rp
4.663.000
-1%
5.0
2 Terjual
3-4 Hari
Depok",https://shopee.co.id/LAPTOP-Advan-TBook-N100-8GB-128GB-Windows-11-14.0-HD-i.331211968.9397526614?extraParams=%7B%22display_model_id%22%3A138202432191%2C%22model_selection_logic%22%3A3%7D&sp_atk=9978800c-451b-4952-9cad-51a4b7c66be2&xptdk=9978800c-451b-4952-9cad-51a4b7c66be2
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mc8uub8jgjlxb4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP ADVAN TBOOK L24E-NSNS1 INTEL CORE N100/8GB DDR4/128GB,,Rp,4.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tabalong,,4-6 Hari,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43258676574&shopid=144580751,"LAPTOP ADVAN TBOOK L24E-NSNS1 INTEL CORE N100/8GB DDR4/128GB
Rp
4.200.000
4-6 Hari
Kab. Tabalong",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-L24E-NSNS1-INTEL-CORE-N100-8GB-DDR4-128GB-i.144580751.43258676574?extraParams=%7B%22display_model_id%22%3A258630915458%2C%22model_selection_logic%22%3A3%7D&sp_atk=df6a4dae-f0c0-4da2-b39f-64acacc49282&xptdk=df6a4dae-f0c0-4da2-b39f-64acacc49282
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m21cpm2iqdu8c7,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop Advan TBook X Transformers Limited Edition Advan Soulmate,,Rp,3.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26516199251&shopid=44381771,"Laptop Advan TBook X Transformers Limited Edition Advan Soulmate
Rp
3.700.000
< 2 Hari
Medan",https://shopee.co.id/Laptop-Advan-TBook-X-Transformers-Limited-Edition-Advan-Soulmate-i.44381771.26516199251?extraParams=%7B%22display_model_id%22%3A89679265635%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb6e3633-22d0-47f8-a0fa-045caef9ea2a&xptdk=bb6e3633-22d0-47f8-a0fa-045caef9ea2a
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlso06hl0qofa5,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan Soulmate X2 AMD 8GB 128GB Win 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,,49 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25051340762&shopid=386370222,"Advan Soulmate X2 AMD 8GB 128GB Win 11 14"" HD
Rp
3.999.000
Pilih Lokal
5.0
49 Terjual
< 2 Hari
Banjarbaru",https://shopee.co.id/Advan-Soulmate-X2-AMD-8GB-128GB-Win-11-14-HD-i.386370222.25051340762?extraParams=%7B%22display_model_id%22%3A166245305663%2C%22model_selection_logic%22%3A3%7D&sp_atk=70da0f50-c0a1-448f-bd09-002b51e32cf4&xptdk=70da0f50-c0a1-448f-bd09-002b51e32cf4
