-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-xs_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m110zqhmfb7u25,,ASUS VIVOBOOK X1404VA INTEL i3 1315U 8GB 512SSD W11,,Rp,6.590.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,19 Terjual,"ASUS VIVOBOOK X1404VA INTEL i3 1315U 8GB 512SSD W11
Rp
6.590.000
5.0
19 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-X1404VA-INTEL-i3-1315U-8GB-512SSD-W11-i.1058807.15499567400?extraParams=%7B%22display_model_id%22%3A405756446841%2C%22model_selection_logic%22%3A3%7D&sp_atk=8771fb0d-bd58-4b0e-b9d8-5100809c3dd3&xptdk=8771fb0d-bd58-4b0e-b9d8-5100809c3dd3
https://down-id.img.susercontent.com/file/id-11134207-822wu-mne59u3hk16o47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus VivoBook 14 X1404VA i7 16GB 1TB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.698.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,"Asus VivoBook 14 X1404VA i7 16GB 1TB SSD FHD
Rp
4.698.000
-1%
Hadiah Gratis
5.0
4 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-VivoBook-14-X1404VA-i7-16GB-1TB-SSD-FHD-i.1305769617.55454867577?extraParams=%7B%22display_model_id%22%3A330630373687%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e0d2080-c3bc-407f-82be-519273cb0b8c&xptdk=2e0d2080-c3bc-407f-82be-519273cb0b8c
https://down-id.img.susercontent.com/file/id-11134207-8224s-mgypic5q8pai02,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Expertbook P1 24GB 1TB SSD FHD Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,"Asus Expertbook P1 24GB 1TB SSD FHD Win11
Rp
7.999.000
5.0
4 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Asus-Expertbook-P1-24GB-1TB-SSD-FHD-Win11-i.1567570337.46701234829?extraParams=%7B%22display_model_id%22%3A425683858591%2C%22model_selection_logic%22%3A3%7D&sp_atk=11ec2781-3f55-438c-9f48-2024da689e3e&xptdk=11ec2781-3f55-438c-9f48-2024da689e3e
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn84t86dzhfl45,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook GO 15 I3 8GB 256GB SSD Win11 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.598.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,31 Terjual,"Asus Vivobook GO 15 I3 8GB 256GB SSD Win11 FHD
Rp
4.598.000
-1%
Hadiah Gratis
5.0
31 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-GO-15-I3-8GB-256GB-SSD-Win11-FHD-i.1305769617.28305638325?extraParams=%7B%22display_model_id%22%3A380782933614%2C%22model_selection_logic%22%3A3%7D&sp_atk=484e69ae-7c98-4b31-b784-d6be00b289ac&xptdk=484e69ae-7c98-4b31-b784-d6be00b289ac
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-md4o5sedkx7cc8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook E410KA Intel N4500 RAM8GB SSD1TB 14'' FHD Windows 11 Office2021,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.499.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4RB+ Terjual,"ASUS Vivobook E410KA Intel N4500 RAM8GB SSD1TB 14'' FHD Windows 11 Office2021
Rp
6.499.000
Cicilan
4.9
4RB+ Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-Vivobook-E410KA-Intel-N4500-RAM8GB-SSD1TB-14''-FHD-Windows-11-Office2021-i.32829345.1358485680?extraParams=%7B%22display_model_id%22%3A157442054173%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3f63868-fffa-4858-b8a7-8169bec339ce&xptdk=a3f63868-fffa-4858-b8a7-8169bec339ce
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-md8mx6rzcr3bed,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus VivoBook Go E410KA 256GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.499.267,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,109 Terjual,"Asus VivoBook Go E410KA 256GB SSD Windows 11
Rp
5.499.267
-1%
Hadiah Gratis
5.0
109 Terjual
Besok
Surabaya",https://shopee.co.id/Asus-VivoBook-Go-E410KA-256GB-SSD-Windows-11-i.91465413.26919803739?extraParams=%7B%22display_model_id%22%3A302306113147%2C%22model_selection_logic%22%3A3%7D&sp_atk=85d5601d-12ea-4978-8e00-46b8bb4f7f58&xptdk=85d5601d-12ea-4978-8e00-46b8bb4f7f58
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mfp94gflik9847,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 512GB 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.258.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-55%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,67 Terjual,"LAPTOP ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 512GB 14.0FHD
Rp
8.258.000
-55%
5.0
67 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ASUS-VIVOBOOK-14-A1404VA-I3-1315-8GB-512GB-14.0FHD-i.1273997571.26622773661?extraParams=%7B%22display_model_id%22%3A227712567983%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd7e9cbe-e2ab-4483-8d24-c715a72102e5&xptdk=bd7e9cbe-e2ab-4483-8d24-c715a72102e5
https://down-id.img.susercontent.com/file/id-11134207-8224p-mhf00gwqzbpk46,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook GO 14 Intel N4500 8GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.485.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3RB+ Terjual,"ASUS Vivobook GO 14 Intel N4500 8GB 512GB SSD
Rp
6.485.000
-1%
Cicilan
4.9
3RB+ Terjual
2-3 Hari
Bekasi",https://shopee.co.id/ASUS-Vivobook-GO-14-Intel-N4500-8GB-512GB-SSD-i.319647164.2918277415?extraParams=%7B%22display_model_id%22%3A197804612850%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b3790c0-0da1-4413-bad0-8a5b7d21f41e&xptdk=5b3790c0-0da1-4413-bad0-8a5b7d21f41e
https://down-id.img.susercontent.com/file/id-11134207-8224y-mkafpyoxrdvk75,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go E410KA 8GB 256GB FHD W11 OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.494.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-54%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5RB+ Terjual,"Asus Vivobook Go E410KA 8GB 256GB FHD W11 OHS
Rp
6.494.000
-54%
Cicilan
Hadiah Gratis
4.9
5RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-Go-E410KA-8GB-256GB-FHD-W11-OHS-i.250649369.9028866533?extraParams=%7B%22display_model_id%22%3A360752394146%2C%22model_selection_logic%22%3A3%7D&sp_atk=6ebab00a-b65a-4822-9a14-621397faace6&xptdk=6ebab00a-b65a-4822-9a14-621397faace6
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlh9tiavaw3l19,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Vivobook X1404VA-I38128 24GB 512GB SSD 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.900.325,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,57 Terjual,"Asus Vivobook X1404VA-I38128 24GB 512GB SSD 14"" FHD
Rp
7.900.325
-1%
Hadiah Gratis
5.0
57 Terjual
Besok
Surabaya",https://shopee.co.id/Asus-Vivobook-X1404VA-I38128-24GB-512GB-SSD-14-FHD-i.47640758.28715011477?extraParams=%7B%22display_model_id%22%3A365452386746%2C%22model_selection_logic%22%3A3%7D&sp_atk=9458c22c-06c0-4436-9e39-0d51282dbf71&xptdk=9458c22c-06c0-4436-9e39-0d51282dbf71
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mdtrtr8q28pb7d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK S14 S3407QA IPSP151M IPSP152M SNAPDRAGON X-XI26100 Qualcomm Adreno GPU 16GB 512GB WIN11+OH 2024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.276.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,25 Terjual,"ASUS VIVOBOOK S14 S3407QA IPSP151M IPSP152M SNAPDRAGON X-XI26100 Qualcomm Adreno GPU 16GB 512GB WIN11+OH 2024
Rp
10.276.000
5.0
25 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-S14-S3407QA-IPSP151M-IPSP152M-SNAPDRAGON-X-XI26100-Qualcomm-Adreno-GPU-16GB-512GB-WIN11-OH-2024-i.272053442.40003192610?extraParams=%7B%22display_model_id%22%3A290261485253%2C%22model_selection_logic%22%3A3%7D&sp_atk=4aa51c59-ee83-4408-88cf-3d2f399b5306&xptdk=4aa51c59-ee83-4408-88cf-3d2f399b5306
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmtrisnze3gie8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 256GB 14.0FHD VIPS Windows 11 + Office,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.322.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 07:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 07:00,"ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 256GB 14.0FHD VIPS Windows 11 + Office
Rp
8.322.000
Besok 07:00
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-I3-1315-8GB-256GB-14.0FHD-VIPS-Windows-11-Office-i.1039970542.46808628463?extraParams=%7B%22display_model_id%22%3A385763308031%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc531bfa-c83d-4bb8-a232-2cee3e33458b&xptdk=bc531bfa-c83d-4bb8-a232-2cee3e33458b
https://down-id.img.susercontent.com/file/id-11134207-7rbke-ma5pn4qvqj7223,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook A1404VA Intel Core i3 1315U RAM24GB SSD1TB 14'' Fhd Windows 11 Office 2024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.899.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1RB+ Terjual,"ASUS Vivobook A1404VA Intel Core i3 1315U RAM24GB SSD1TB 14'' Fhd Windows 11 Office 2024
Rp
8.899.000
Cicilan
4.9
1RB+ Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-Vivobook-A1404VA-Intel-Core-i3-1315U-RAM24GB-SSD1TB-14''-Fhd-Windows-11-Office-2024-i.186855095.7766185023?extraParams=%7B%22display_model_id%22%3A149173871318%2C%22model_selection_logic%22%3A3%7D&sp_atk=d803e5a7-5c66-49a7-b002-e4efe58f1a64&xptdk=d803e5a7-5c66-49a7-b002-e4efe58f1a64
https://down-id.img.susercontent.com/file/id-11134207-82251-mi732medxon782,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS VIVOBOOK 14 A1404VAP CORE I5 120U / 16GB 512GB 14.0FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.545.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,45 Terjual,"LAPTOP ASUS VIVOBOOK 14 A1404VAP CORE I5 120U / 16GB 512GB 14.0FHD VIPS
Rp
10.545.000
-41%
4.9
45 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ASUS-VIVOBOOK-14-A1404VAP-CORE-I5-120U-16GB-512GB-14.0FHD-VIPS-i.1273997571.43907136805?extraParams=%7B%22display_model_id%22%3A261878387568%2C%22model_selection_logic%22%3A3%7D&sp_atk=b195e294-9265-406e-8d18-3c85b8d8589e&xptdk=b195e294-9265-406e-8d18-3c85b8d8589e
https://down-id.img.susercontent.com/file/id-11134207-82252-mk4ujvmc9eyrf4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Intel N100 8GB 512GB W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.494.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4RB+ Terjual,"Asus Vivobook Go 14 Intel N100 8GB 512GB W11
Rp
6.494.000
-41%
Cicilan
Hadiah Gratis
4.9
4RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-Go-14-Intel-N100-8GB-512GB-W11-i.250649369.10736746888?extraParams=%7B%22display_model_id%22%3A330590410501%2C%22model_selection_logic%22%3A3%7D&sp_atk=7d88d052-9fa5-465f-905a-90ac83170910&xptdk=7d88d052-9fa5-465f-905a-90ac83170910
