-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,w-auto,text-white,img,text-xs/sp14_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-82251-mg2658pfhzbc90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop ZYREX D-TECH Ryzen 5-3500U 16GB 256GB SSD 14""HD Win11",,Rp,8.799.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Laptop ZYREX D-TECH Ryzen 5-3500U 16GB 256GB SSD 14""HD Win11
Rp
8.799.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-ZYREX-D-TECH-Ryzen-5-3500U-16GB-256GB-SSD-14-HD-Win11-i.174585297.42625174000?extraParams=%7B%22display_model_id%22%3A282516957170%2C%22model_selection_logic%22%3A3%7D&sp_atk=7965332f-18b5-43f6-a516-b480f25d14de&xptdk=7965332f-18b5-43f6-a516-b480f25d14de
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-magvpcxc1w6ca5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex LifeBook Intel Celeron N4020 8GB 512GB SSD 14"" HD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.160.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,"Zyrex LifeBook Intel Celeron N4020 8GB 512GB SSD 14"" HD Windows 11
Rp
4.160.000
5.0
3 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Zyrex-LifeBook-Intel-Celeron-N4020-8GB-512GB-SSD-14-HD-Windows-11-i.259772084.44202884428?extraParams=%7B%22display_model_id%22%3A258473619945%2C%22model_selection_logic%22%3A3%7D&sp_atk=7bbaddba-7562-4e4c-9885-7a1013d17743&xptdk=7bbaddba-7562-4e4c-9885-7a1013d17743
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-ma3srcvw6cs09a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX LIFEBOOK N4020 Ram 8GB 128GB SSD W11PRO 14.0 INCH GREY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.973.334,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"ZYREX LIFEBOOK N4020 Ram 8GB 128GB SSD W11PRO 14.0 INCH GREY
Rp
3.973.334
1 Terjual
< 2 Hari
Medan",https://shopee.co.id/ZYREX-LIFEBOOK-N4020-Ram-8GB-128GB-SSD-W11PRO-14.0-INCH-GREY-i.28450011.40451910979?extraParams=%7B%22display_model_id%22%3A188529019949%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a05cc2a-0c67-49cd-b21f-a48b13badb2b&xptdk=3a05cc2a-0c67-49cd-b21f-a48b13badb2b
https://down-id.img.susercontent.com/file/id-11134207-8224t-mjmdcpxzpq81ce,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Blaze Intel Core i5 12450H 16GB 512GB WIndows 11 + Office 14.0 FHD IPS 2YR GREY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.606.000,-42%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,"Laptop Zyrex Blaze Intel Core i5 12450H 16GB 512GB WIndows 11 + Office 14.0 FHD IPS 2YR GREY
Rp
7.606.000
-42%
5.0
29 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Zyrex-Blaze-Intel-Core-i5-12450H-16GB-512GB-WIndows-11-Office-14.0-FHD-IPS-2YR-GREY-i.1105655476.27768515844?extraParams=%7B%22display_model_id%22%3A262343321896%2C%22model_selection_logic%22%3A3%7D&sp_atk=e126e282-d313-40aa-94e1-effd74c72323&xptdk=e126e282-d313-40aa-94e1-effd74c72323
https://down-id.img.susercontent.com/file/id-11134207-82250-mjqkwmblhf5z3a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14"" 2Y BLUE",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.556.000,-24%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14"" 2Y BLUE
Rp
7.556.000
-24%
3 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500-16GB-256GB-W11-14-2Y-BLUE-i.383392952.21071753702?extraParams=%7B%22display_model_id%22%3A385465851900%2C%22model_selection_logic%22%3A3%7D&sp_atk=640f6d35-87d5-4353-8597-a9bc1a406e42&xptdk=640f6d35-87d5-4353-8597-a9bc1a406e42
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m2gcbsc41u6122,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX BLAZE  I5-12450H 16GB 512SSD WIN11 14.0FULL HD BACKLIT METAL 2 YEAR - TERMURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.611.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,"ZYREX BLAZE I5-12450H 16GB 512SSD WIN11 14.0FULL HD BACKLIT METAL 2 YEAR - TERMURAH
Rp
7.611.000
5.0
3 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/ZYREX-BLAZE-I5-12450H-16GB-512SSD-WIN11-14.0FULL-HD-BACKLIT-METAL-2-YEAR-TERMURAH-i.1368474464.26567229139?extraParams=%7B%22display_model_id%22%3A187965699921%2C%22model_selection_logic%22%3A3%7D&sp_atk=a6b6cafd-eed2-4976-88af-b2e04c8d16a7&xptdk=a6b6cafd-eed2-4976-88af-b2e04c8d16a7
https://down-id.img.susercontent.com/file/id-11134207-7rbka-ma0xqa3qj47x3a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex D-Tech Ryzen 5 16GB 256GB SSD 14 Inch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.556.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,"Zyrex D-Tech Ryzen 5 16GB 256GB SSD 14 Inch
Rp
7.556.000
-1%
5.0
3 Terjual
< 2 Hari
Depok",https://shopee.co.id/Zyrex-D-Tech-Ryzen-5-16GB-256GB-SSD-14-Inch-i.15641210.29475707215?extraParams=%7B%22display_model_id%22%3A345474221050%2C%22model_selection_logic%22%3A3%7D&sp_atk=03b8c7bb-5bcd-4f4c-8c1f-a4b2c52f1932&xptdk=03b8c7bb-5bcd-4f4c-8c1f-a4b2c52f1932
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m1gkcfou3yvz09,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Zyrex Blaze Intel N100 8GB 128 256GB W11 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.415.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Laptop Zyrex Blaze Intel N100 8GB 128 256GB W11 14"" FHD
Rp
4.415.000
-1%
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Zyrex-Blaze-Intel-N100-8GB-128-256GB-W11-14-FHD-i.30962556.25037156527?extraParams=%7B%22display_model_id%22%3A157504360144%2C%22model_selection_logic%22%3A3%7D&sp_atk=07611d29-3251-44bd-b86d-a0b6e43aec56&xptdk=07611d29-3251-44bd-b86d-a0b6e43aec56
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mc04h8crlw0h74,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Zyrex D-TECH Ryzen 5 3500U 16GB 256GB W11 14"" Backlit",,Rp,6.050.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Zyrex D-TECH Ryzen 5 3500U 16GB 256GB W11 14"" Backlit
Rp
6.050.000
3 Terjual
< 2 Hari
Medan",https://shopee.co.id/Zyrex-D-TECH-Ryzen-5-3500U-16GB-256GB-W11-14-Backlit-i.1067039462.43657961276?extraParams=%7B%22display_model_id%22%3A300673277803%2C%22model_selection_logic%22%3A3%7D&sp_atk=68117fe3-044f-4e03-b718-541840b8cd62&xptdk=68117fe3-044f-4e03-b718-541840b8cd62
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m6xnk22q0cpt84,,Zyrex ULTRA INTEL N100 8GB 128+256GB W11 14.0FHD BLIT METAL 2Y BLK,,Rp,3.701.074,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,,"Zyrex ULTRA INTEL N100 8GB 128+256GB W11 14.0FHD BLIT METAL 2Y BLK
Rp
3.701.074
4-8 Hari
Tangerang Selatan",https://shopee.co.id/Zyrex-ULTRA-INTEL-N100-8GB-128-256GB-W11-14.0FHD-BLIT-METAL-2Y-BLK-i.1471321499.29378267354?extraParams=%7B%22display_model_id%22%3A237456406167%2C%22model_selection_logic%22%3A3%7D&sp_atk=264233f3-d76e-4b92-b9e1-444d076f6fd7&xptdk=264233f3-d76e-4b92-b9e1-444d076f6fd7
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6cglx4v543qeb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex D-Tech AMD Ryzen 5 3500 | 8GB/256GB 16GB/256GB | 14"" HD | Windows 11 | Garansi Resmi",,Rp,6.393.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,"Zyrex D-Tech AMD Ryzen 5 3500 | 8GB/256GB 16GB/256GB | 14"" HD | Windows 11 | Garansi Resmi
Rp
6.393.000
5.0
1 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Zyrex-D-Tech-AMD-Ryzen-5-3500-8GB-256GB-16GB-256GB-14-HD-Windows-11-Garansi-Resmi-i.592876351.25041526054?extraParams=%7B%22display_model_id%22%3A159342104479%2C%22model_selection_logic%22%3A3%7D&sp_atk=23c0424b-ffdd-4e8b-bcc1-11cfa6f34553&xptdk=23c0424b-ffdd-4e8b-bcc1-11cfa6f34553
https://down-id.img.susercontent.com/file/id-11134207-82252-mhlegtwz0zr472,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Laptop L Book N4020 8/128GB W11PRO Intel Celeron,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.860.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cianjur,,,,,"Zyrex Laptop L Book N4020 8/128GB W11PRO Intel Celeron
Rp
3.860.000
1 Terjual
3-5 Hari
Kab. Cianjur",https://shopee.co.id/Zyrex-Laptop-L-Book-N4020-8-128GB-W11PRO-Intel-Celeron-i.195051652.47802263343?extraParams=%7B%22display_model_id%22%3A315218888338%2C%22model_selection_logic%22%3A3%7D&sp_atk=455b6791-64ad-49e1-9b7b-c5f25172083e&xptdk=455b6791-64ad-49e1-9b7b-c5f25172083e
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjl5snuci0p351,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex D-Tech AMD Ryzen 5 16GB 256GB Windows 11 Home + Office 14.0 HD -Blue,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.556.000,-14%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,"Laptop Zyrex D-Tech AMD Ryzen 5 16GB 256GB Windows 11 Home + Office 14.0 HD -Blue
Rp
7.556.000
-14%
4.7
3 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Zyrex-D-Tech-AMD-Ryzen-5-16GB-256GB-Windows-11-Home-Office-14.0-HD-Blue-i.1105655476.28374808653?extraParams=%7B%22display_model_id%22%3A320446601017%2C%22model_selection_logic%22%3A3%7D&sp_atk=d4299de9-3416-438f-9eb4-3a97c1a02130&xptdk=d4299de9-3416-438f-9eb4-3a97c1a02130
https://down-id.img.susercontent.com/file/id-11134207-822wp-mm9ugqbyxmv6c7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Notebook Cruiser 20 2in1 i7 16GB 1TB Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.597.001,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Zyrex Notebook Cruiser 20 2in1 i7 16GB 1TB Win11
Rp
8.597.001
-1%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Zyrex-Notebook-Cruiser-20-2in1-i7-16GB-1TB-Win11-i.1614564259.43979530679?extraParams=%7B%22display_model_id%22%3A415687156766%2C%22model_selection_logic%22%3A3%7D&sp_atk=822ffc1a-f32c-4533-9912-1800813a52af&xptdk=822ffc1a-f32c-4533-9912-1800813a52af
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcnb9coorgbna2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX CHROMEBOOK M432-2 (1) TKDN - GARANSI RESMI,,Rp,4.895.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"ZYREX CHROMEBOOK M432-2 (1) TKDN - GARANSI RESMI
Rp
4.895.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/ZYREX-CHROMEBOOK-M432-2-(1)-TKDN-GARANSI-RESMI-i.10052769.26539202908?extraParams=%7B%22display_model_id%22%3A234380927446%2C%22model_selection_logic%22%3A3%7D&sp_atk=de713140-f85f-43cd-b1b8-8b29c24f0241&xptdk=de713140-f85f-43cd-b1b8-8b29c24f0241
