-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,w-auto,text-white,text-shopee-primary,pointer-events-none_3,img,text-xs/sp14_3,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wl-mlrlqbwebzsw13,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 F13MG 818ID - Core I3 1315U 512GB SSD 8GB RAM UHD Graphics Grey - MG,Rp,8.994.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"MSI MODERN 14 F13MG 818ID - Core I3 1315U 512GB SSD 8GB RAM UHD Graphics Grey - MG
Rp
8.994.000
-1%
< 2 Hari
Malang",https://shopee.co.id/MSI-MODERN-14-F13MG-818ID-Core-I3-1315U-512GB-SSD-8GB-RAM-UHD-Graphics-Grey-MG-i.135105440.47407176924?extraParams=%7B%22display_model_id%22%3A109599362148%2C%22model_selection_logic%22%3A3%7D&sp_atk=718aef61-1883-4e2b-9177-b2ad6c3340e1&xptdk=718aef61-1883-4e2b-9177-b2ad6c3340e1
https://down-id.img.susercontent.com/file/id-11134207-8224w-mgq0slf93fuz29,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI CYBORG 15 B13WEKG-475 GeForce RTX™ 5050 8GB - i5 13420H 16GB 512GB WINDOWS 11 15.6 FHD 144HZ 4ZRGB,Rp,16.134.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,120 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-72%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI CYBORG 15 B13WEKG-475 GeForce RTX™ 5050 8GB - i5 13420H 16GB 512GB WINDOWS 11 15.6 FHD 144HZ 4ZRGB
Rp
16.134.000
-72%
5.0
120 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/MSI-CYBORG-15-B13WEKG-475-GeForce-RTX%E2%84%A2-5050-8GB-i5-13420H-16GB-512GB-WINDOWS-11-15.6-FHD-144HZ-4ZRGB-i.697642074.23631293037?extraParams=%7B%22display_model_id%22%3A340445823208%2C%22model_selection_logic%22%3A3%7D&sp_atk=87e5495d-4b86-443b-93d5-f0e53fe22020&xptdk=87e5495d-4b86-443b-93d5-f0e53fe22020
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m8m53fdubgfh8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 F13MG I7 1355U 16GB 512GB SSD 14""FHD IPS W11 OHS",Rp,9.949.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-12%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"MSI Modern 14 F13MG I7 1355U 16GB 512GB SSD 14""FHD IPS W11 OHS
Rp
9.949.000
-12%
< 2 Hari
Jakarta Barat",https://shopee.co.id/MSI-Modern-14-F13MG-I7-1355U-16GB-512GB-SSD-14-FHD-IPS-W11-OHS-i.174585297.24694097323?extraParams=%7B%22display_model_id%22%3A128302961894%2C%22model_selection_logic%22%3A3%7D&sp_atk=37fc8d0a-d63d-4561-bb49-c4958c6f1898&xptdk=37fc8d0a-d63d-4561-bb49-c4958c6f1898
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m7ynyhtr5gcidd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI Bravo 15 Gaming Laptop Ryzen 5 16GB 512GB,Rp,8.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukoharjo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"MSI Bravo 15 Gaming Laptop Ryzen 5 16GB 512GB
Rp
8.000.000
< 2 Hari
Kab. Sukoharjo",https://shopee.co.id/MSI-Bravo-15-Gaming-Laptop-Ryzen-5-16GB-512GB-i.1060916264.27031345326?extraParams=%7B%22display_model_id%22%3A253027939209%2C%22model_selection_logic%22%3A3%7D&sp_atk=debbcde5-eea6-441a-b2c0-c820de82f975&xptdk=debbcde5-eea6-441a-b2c0-c820de82f975
https://down-id.img.susercontent.com/file/id-11134207-81ztl-mephycut0ete52,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,MSI Modern 14 Core i3 8GB 1TB SSD Windows 11,Rp,8.526.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI Modern 14 Core i3 8GB 1TB SSD Windows 11
Rp
8.526.000
-1%
5.0
4 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/MSI-Modern-14-Core-i3-8GB-1TB-SSD-Windows-11-i.256652736.24338031010?extraParams=%7B%22display_model_id%22%3A226985612504%2C%22model_selection_logic%22%3A3%7D&sp_atk=6395921d-10f9-46a3-a866-01ecaf3f7343&xptdk=6395921d-10f9-46a3-a866-01ecaf3f7343
https://down-id.img.susercontent.com/file/id-11134207-8224r-mi8cr7d8rda982,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 Core I5 1334 16GB 1TB SSD Win11+OHS 14"" FHD IPS",Rp,9.317.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Baru,"MSI Modern 14 Core I5 1334 16GB 1TB SSD Win11+OHS 14"" FHD IPS
Rp
9.317.000
-1%
Produk Baru
5.0
4 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MSI-Modern-14-Core-I5-1334-16GB-1TB-SSD-Win11-OHS-14-FHD-IPS-i.555378420.49553085628?extraParams=%7B%22display_model_id%22%3A277253860114%2C%22model_selection_logic%22%3A3%7D&sp_atk=7696a54d-7247-4374-b5e0-6d9f68f029b9&xptdk=7696a54d-7247-4374-b5e0-6d9f68f029b9
https://down-id.img.susercontent.com/file/id-11134207-81zte-me9tjnbp2vb7a0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Gaming GF63 Thin 11SC i5 8GB 512GB GTX 1650,Rp,7.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI Gaming GF63 Thin 11SC i5 8GB 512GB GTX 1650
Rp
7.500.000
5.0
2 Terjual
3-5 Hari
Bandung",https://shopee.co.id/MSI-Gaming-GF63-Thin-11SC-i5-8GB-512GB-GTX-1650-i.261317525.42817604324?extraParams=%7B%22display_model_id%22%3A291450682901%2C%22model_selection_logic%22%3A3%7D&sp_atk=8dd4348d-6052-4fbf-a1c6-8d8c483e0f66&xptdk=8dd4348d-6052-4fbf-a1c6-8d8c483e0f66
https://down-id.img.susercontent.com/file/id-11134207-822wp-mm5ugc1t4qhbc6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Thin 15 B13UC 2409 Intel Core I5-13420H 15.6'' RTX3050 4GB Windows 11 9S7-16R831-2409 COSMOS GRAY rekomendasi laptop gaming multitasking untuk kuliah teknik dan kerja desain 3d editing,Rp,12.709.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"MSI Thin 15 B13UC 2409 Intel Core I5-13420H 15.6'' RTX3050 4GB Windows 11 9S7-16R831-2409 COSMOS GRAY rekomendasi laptop gaming multitasking untuk kuliah teknik dan kerja desain 3d editing
Rp
12.709.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/MSI-Thin-15-B13UC-2409-Intel-Core-I5-13420H-15.6''-RTX3050-4GB-Windows-11-9S7-16R831-2409-COSMOS-GRAY-rekomendasi-laptop-gaming-multitasking-untuk-kuliah-teknik-dan-kerja-desain-3d-editing-i.10625226.28911498935?extraParams=%7B%22display_model_id%22%3A186008867011%2C%22model_selection_logic%22%3A3%7D&sp_atk=d133a950-d049-4ba0-b7a7-878e0144ea3f&xptdk=d133a950-d049-4ba0-b7a7-878e0144ea3f
https://down-id.img.susercontent.com/file/id-11134207-82250-micvn2vnb01y2b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop MSI Modern F13MG.647 Intel I5 1334u Ram 8GB SSD 512 WIN11 14"" FHD - BEST TO SCHOOL",Rp,9.441.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"Laptop MSI Modern F13MG.647 Intel I5 1334u Ram 8GB SSD 512 WIN11 14"" FHD - BEST TO SCHOOL
Rp
9.441.000
-2%
5.0
2 Terjual
3-5 Hari
Kab. Karawang",https://shopee.co.id/Laptop-MSI-Modern-F13MG.647-Intel-I5-1334u-Ram-8GB-SSD-512-WIN11-14-FHD-BEST-TO-SCHOOL-i.1306576837.24686130374?extraParams=%7B%22display_model_id%22%3A395310446533%2C%22model_selection_logic%22%3A3%7D&sp_atk=513007e2-81af-4bba-bce1-14f38e3323a2&xptdk=513007e2-81af-4bba-bce1-14f38e3323a2
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lxmdxsu6ia311f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 C12MO i5-1235U 16GB 512GB SSD,Rp,9.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-6%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Cicilan,"MSI Modern 14 C12MO i5-1235U 16GB 512GB SSD
Rp
9.199.000
-6%
Cicilan
5.0
34 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/MSI-Modern-14-C12MO-i5-1235U-16GB-512GB-SSD-i.30555036.518962285?extraParams=%7B%22display_model_id%22%3A315718234228%2C%22model_selection_logic%22%3A3%7D&sp_atk=08d7e905-46e1-4606-a7d5-d1a27410a64a&xptdk=08d7e905-46e1-4606-a7d5-d1a27410a64a
https://down-id.img.susercontent.com/file/id-11134207-8224q-mk9cdpdzi1ol9e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI Modern 14 F13MG I5 8GB 512GB SSD Win11 Gray,Rp,8.724.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,"MSI Modern 14 F13MG I5 8GB 512GB SSD Win11 Gray
Rp
8.724.900
2-4 Hari
Samarinda",https://shopee.co.id/MSI-Modern-14-F13MG-I5-8GB-512GB-SSD-Win11-Gray-i.17556622.51605767800?extraParams=%7B%22display_model_id%22%3A330521788992%2C%22model_selection_logic%22%3A3%7D&sp_atk=aaae7831-4db1-4399-a6ee-b7c18166c2d7&xptdk=aaae7831-4db1-4399-a6ee-b7c18166c2d7
https://down-id.img.susercontent.com/file/sg-11134201-8225j-mhu9etpq1urk53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI MODERN 14 INTEL CORE I3 1315 8GB 512GB W11 OFFICE 14.0FHD BACKLIT IPS 2Y GRAY -F13MG.818,Rp,8.576.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,-52%,,,,,"MSI MODERN 14 INTEL CORE I3 1315 8GB 512GB W11 OFFICE 14.0FHD BACKLIT IPS 2Y GRAY -F13MG.818
Rp
8.576.000
-52%
3-4 Hari
Jakarta Utara",https://shopee.co.id/MSI-MODERN-14-INTEL-CORE-I3-1315-8GB-512GB-W11-OFFICE-14.0FHD-BACKLIT-IPS-2Y-GRAY-F13MG.818-i.1273198518.56602577536?extraParams=%7B%22display_model_id%22%3A360826357733%2C%22model_selection_logic%22%3A3%7D&sp_atk=b8cf30c2-69f1-4d24-9954-f4be0fe42216&xptdk=b8cf30c2-69f1-4d24-9954-f4be0fe42216
https://down-id.img.susercontent.com/file/id-11134207-82251-mh8vaub8ho26d9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MSI Modern 14 F13MG i5-1334U 8GB 512GB SSD 14""FHD IPS Win11 OHS",Rp,9.349.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-5%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI Modern 14 F13MG i5-1334U 8GB 512GB SSD 14""FHD IPS Win11 OHS
Rp
9.349.000
-5%
5.0
12 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/MSI-Modern-14-F13MG-i5-1334U-8GB-512GB-SSD-14-FHD-IPS-Win11-OHS-i.30555036.13402958650?extraParams=%7B%22display_model_id%22%3A128186344315%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2efe0d4-1451-49f3-91b4-af3b59c0df84&xptdk=e2efe0d4-1451-49f3-91b4-af3b59c0df84
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m2tejmur0zzvc9,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MSI Modern 14 C13M0 209 i5-13420H 16GB 512GB 14"" FHD IPS W11 OHS",Rp,11.555.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI Modern 14 C13M0 209 i5-13420H 16GB 512GB 14"" FHD IPS W11 OHS
Rp
11.555.000
5.0
7 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/MSI-Modern-14-C13M0-209-i5-13420H-16GB-512GB-14-FHD-IPS-W11-OHS-i.120549837.19819276531?extraParams=%7B%22display_model_id%22%3A242069004589%2C%22model_selection_logic%22%3A3%7D&sp_atk=94707737-1c63-41bc-9b6c-82965e98230e&xptdk=94707737-1c63-41bc-9b6c-82965e98230e
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfqehzrvyu4s17,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP GAMING MSI GF63 THIN 10UE INTEL CORE I5-10200H 16GB SSD 512GB RTX 3060,Rp,8.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"LAPTOP GAMING MSI GF63 THIN 10UE INTEL CORE I5-10200H 16GB SSD 512GB RTX 3060
Rp
8.000.000
< 2 Hari
Bandung",https://shopee.co.id/LAPTOP-GAMING-MSI-GF63-THIN-10UE-INTEL-CORE-I5-10200H-16GB-SSD-512GB-RTX-3060-i.1500950198.40523767266?extraParams=%7B%22display_model_id%22%3A301930666942%2C%22model_selection_logic%22%3A3%7D&sp_atk=3966d2ea-dae2-4b65-9962-84b02a5a040a&xptdk=3966d2ea-dae2-4b65-9962-84b02a5a040a
https://down-id.img.susercontent.com/file/id-11134207-7qul4-lija8yn25h1y94,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MSI GF63 8RD,Rp,5.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,"MSI GF63 8RD
Rp
5.600.000
< 2 Hari
Bekasi",https://shopee.co.id/MSI-GF63-8RD-i.25753671.22872113593?extraParams=%7B%22display_model_id%22%3A196842720375%2C%22model_selection_logic%22%3A3%7D&sp_atk=4379fdf2-66fc-4058-bb8d-9d8204aca616&xptdk=4379fdf2-66fc-4058-bb8d-9d8204aca616
https://down-id.img.susercontent.com/file/id-11134201-822wk-mmfbnk3jqvbjcf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MSI GF63 GAMING DESAIN i5 9300H GDDR5X 1050 Ti 12 GB TOTAL VRAM FHD IPS,Rp,8.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,"MSI GF63 GAMING DESAIN i5 9300H GDDR5X 1050 Ti 12 GB TOTAL VRAM FHD IPS
Rp
8.499.000
5.0
5 Terjual
< 2 Hari
Bandung",https://shopee.co.id/MSI-GF63-GAMING-DESAIN-i5-9300H-GDDR5X-1050-Ti-12-GB-TOTAL-VRAM-FHD-IPS-i.25348905.23355381504?extraParams=%7B%22display_model_id%22%3A177871576146%2C%22model_selection_logic%22%3A3%7D&sp_atk=89c291e3-954b-44b7-8ab2-6f9cc8c0191f&xptdk=89c291e3-954b-44b7-8ab2-6f9cc8c0191f
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mfc3zsv3jbil60,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"MSI MODERN 14 C13M.1468 I3 1315 8GB 512GB W11 14""FHD IPS BLACK",Rp,6.405.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,,,,,,,,"MSI MODERN 14 C13M.1468 I3 1315 8GB 512GB W11 14""FHD IPS BLACK
Rp
6.405.000
3-4 Hari
Semarang",https://shopee.co.id/MSI-MODERN-14-C13M.1468-I3-1315-8GB-512GB-W11-14-FHD-IPS-BLACK-i.162756018.40122615724?extraParams=%7B%22display_model_id%22%3A281839021971%2C%22model_selection_logic%22%3A3%7D&sp_atk=c17657c9-05b7-4c84-8fa8-0bde34879a0c&xptdk=c17657c9-05b7-4c84-8fa8-0bde34879a0c
