-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m2jb9mzfbz4ae8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP AXIOO HYPE 1 INTEL CELERON N4020 4/8GB 128GB W11 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.599.000,5.0,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27317460227&shopid=742901567,"LAPTOP AXIOO HYPE 1 INTEL CELERON N4020 4/8GB 128GB W11 14""
Rp
3.599.000
5.0
39 Terjual
< 2 Hari
Medan",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-INTEL-CELERON-N4020-4-8GB-128GB-W11-14--i.742901567.27317460227?extraParams=%7B%22display_model_id%22%3A415682700797%2C%22model_selection_logic%22%3A3%7D&sp_atk=012d025d-b279-444e-8f55-81340c765ebf&xptdk=012d025d-b279-444e-8f55-81340c765ebf
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m1xyg8fme53wcd,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Axioo MyBook Hype 5 G12 i5 8GB 256GB FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.470.000,5.0,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28565868661&shopid=120549837,"Axioo MyBook Hype 5 G12 i5 8GB 256GB FHD IPS
Rp
7.470.000
5.0
24 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Axioo-MyBook-Hype-5-G12-i5-8GB-256GB-FHD-IPS-i.120549837.28565868661?extraParams=%7B%22display_model_id%22%3A302136048326%2C%22model_selection_logic%22%3A3%7D&sp_atk=56468c7e-7b3e-4f46-a190-7a19394e3da9&xptdk=56468c7e-7b3e-4f46-a190-7a19394e3da9
https://down-id.img.susercontent.com/file/id-11134207-822wo-mlbz0ut4s6is15,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO HYPE 7 AMD X7-2 RYZEN 7 5825 8GB 512GB 14.0FHD IPS BLIT HDMI Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.073.000,5.0,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29219713500&shopid=1039970542,"AXIOO HYPE 7 AMD X7-2 RYZEN 7 5825 8GB 512GB 14.0FHD IPS BLIT HDMI Windows 11
Rp
8.073.000
-4%
5.0
36 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/AXIOO-HYPE-7-AMD-X7-2-RYZEN-7-5825-8GB-512GB-14.0FHD-IPS-BLIT-HDMI-Windows-11-i.1039970542.29219713500?extraParams=%7B%22display_model_id%22%3A89706090698%2C%22model_selection_logic%22%3A3%7D&sp_atk=edc90351-4b16-4460-874f-895ba641b25f&xptdk=edc90351-4b16-4460-874f-895ba641b25f
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc8uub8jgjid5e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS,,Rp,5.725.000,,4-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tabalong,,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29138719909&shopid=144580751,"LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS
Rp
5.725.000
4-6 Hari
Kab. Tabalong",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X-JKT48-EDITION-AMD-RYZEN-5-3500U-8GB-DDR4-256GB-SSD-AMD-RADEON-GRAPHICS-14-INCH-FHD-IPS-i.144580751.29138719909?extraParams=%7B%22display_model_id%22%3A295730516235%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfc921b5-7e78-4715-a7e9-544a8bdd876d&xptdk=cfc921b5-7e78-4715-a7e9-544a8bdd876d
https://down-id.img.susercontent.com/file/id-11134207-822ws-mlbvupoimuwwb1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO HYPE-R 3 I3 1215 12GB 256GB 14.0FHD BLK (1KG) DOS / Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.307.000,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25393933424&shopid=1039970542,"AXIOO HYPE-R 3 I3 1215 12GB 256GB 14.0FHD BLK (1KG) DOS / Windows 11
Rp
7.307.000
5.0
5 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/AXIOO-HYPE-R-3-I3-1215-12GB-256GB-14.0FHD-BLK-(1KG)-DOS-Windows-11-i.1039970542.25393933424?extraParams=%7B%22display_model_id%22%3A237670516859%2C%22model_selection_logic%22%3A3%7D&sp_atk=828bb408-d930-41d4-99d8-70d5328d3fd5&xptdk=828bb408-d930-41d4-99d8-70d5328d3fd5
https://down-id.img.susercontent.com/file/id-11134207-822ws-mla66hi3mjnz8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE-R 3 TOUCH I3 1215 12GB 256GB 14.0FHD IPS GRY (1KG),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.806.000,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40277341071&shopid=1273997571,"LAPTOP AXIOO HYPE-R 3 TOUCH I3 1215 12GB 256GB 14.0FHD IPS GRY (1KG)
Rp
7.806.000
-41%
Produk Baru
Besok
Surabaya",https://shopee.co.id/LAPTOP-AXIOO-HYPE-R-3-TOUCH-I3-1215-12GB-256GB-14.0FHD-IPS-GRY-(1KG)-i.1273997571.40277341071?extraParams=%7B%22display_model_id%22%3A445314623231%2C%22model_selection_logic%22%3A3%7D&sp_atk=56871b6e-63b0-463c-9dd0-dbc5483a5080&xptdk=56871b6e-63b0-463c-9dd0-dbc5483a5080
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhwvexu8y0p0d3,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,"Axioo Hype 5 Ryzen 5 14"" FHD 8GB 256GB W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.474.000,4.9,182 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-28%,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=4440739159&shopid=148846460,"Axioo Hype 5 Ryzen 5 14"" FHD 8GB 256GB W11
Rp
6.474.000
-28%
Pilih Lokal
Cicilan
4.9
182 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-14-FHD-8GB-256GB-W11-i.148846460.4440739159?extraParams=%7B%22display_model_id%22%3A400258019418%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f88907b-5289-41c3-af76-abfc09149aee&xptdk=1f88907b-5289-41c3-af76-abfc09149aee
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m2yutut8wqa95a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 7 AMD X7 RYZEN 7 5825U 16GB RAM 512GB SSD WINDOWS 11 FULL HD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.119.000,4.9,128 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29718538790&shopid=1367937206,"LAPTOP AXIOO HYPE 7 AMD X7 RYZEN 7 5825U 16GB RAM 512GB SSD WINDOWS 11 FULL HD IPS
Rp
8.119.000
4.9
128 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-AXIOO-HYPE-7-AMD-X7-RYZEN-7-5825U-16GB-RAM-512GB-SSD-WINDOWS-11-FULL-HD-IPS-i.1367937206.29718538790?extraParams=%7B%22display_model_id%22%3A185581626174%2C%22model_selection_logic%22%3A3%7D&sp_atk=235d3500-577e-42e8-9edf-26a6f4579c17&xptdk=235d3500-577e-42e8-9edf-26a6f4579c17
https://down-id.img.susercontent.com/file/id-11134207-8224q-mftcyll2erd6d7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Axioo Hype 3 G11 i3-1125G4 16GB 1TB 14"" Full HD IPS Windows 11 Pro",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.069.000,4.9,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27025842628&shopid=1316244009,"Laptop Axioo Hype 3 G11 i3-1125G4 16GB 1TB 14"" Full HD IPS Windows 11 Pro
Rp
6.069.000
-1%
4.9
27 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Axioo-Hype-3-G11-i3-1125G4-16GB-1TB-14-Full-HD-IPS-Windows-11-Pro-i.1316244009.27025842628?extraParams=%7B%22display_model_id%22%3A242618724572%2C%22model_selection_logic%22%3A3%7D&sp_atk=f0e27a62-8660-4000-a8fd-6cb35e3645b1&xptdk=f0e27a62-8660-4000-a8fd-6cb35e3645b1
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9zkmzg0icylb0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Axioo Slimbook Hype 10 Celeron N4020 8GB SSD 256GB 14"" W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.769.000,5.0,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40301514704&shopid=29339583,"Axioo Slimbook Hype 10 Celeron N4020 8GB SSD 256GB 14"" W11
Rp
4.769.000
5.0
19 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Axioo-Slimbook-Hype-10-Celeron-N4020-8GB-SSD-256GB-14-W11-i.29339583.40301514704?extraParams=%7B%22display_model_id%22%3A270124266704%2C%22model_selection_logic%22%3A3%7D&sp_atk=e93e9716-7851-4f50-a6b2-8d65e61f570b&xptdk=e93e9716-7851-4f50-a6b2-8d65e61f570b
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mdoalcevj2r802,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype and Pongo Series Office and Gaming Laptop Hype 1 Hype 5 Pongo 750,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.210.003,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40764303932&shopid=24877142,"Axioo Hype and Pongo Series Office and Gaming Laptop Hype 1 Hype 5 Pongo 750
Rp
5.210.003
-1%
3-5 Hari
Denpasar",https://shopee.co.id/Axioo-Hype-and-Pongo-Series-Office-and-Gaming-Laptop-Hype-1-Hype-5-Pongo-750-i.24877142.40764303932?extraParams=%7B%22display_model_id%22%3A291179138685%2C%22model_selection_logic%22%3A3%7D&sp_atk=e94bb702-fc7f-4c5d-998a-2823cc29ce70&xptdk=e94bb702-fc7f-4c5d-998a-2823cc29ce70
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6c1rxl4a74205,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 3 Core i3 8GB 256GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.390.000,5.0,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26576393593&shopid=40255164,"Axioo MyBook Hype 3 Core i3 8GB 256GB Windows 11
Rp
6.390.000
5.0
7 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Axioo-MyBook-Hype-3-Core-i3-8GB-256GB-Windows-11-i.40255164.26576393593?extraParams=%7B%22display_model_id%22%3A380786071825%2C%22model_selection_logic%22%3A3%7D&sp_atk=93c13baa-e989-4959-ba94-ccfe0e635865&xptdk=93c13baa-e989-4959-ba94-ccfe0e635865
https://down-id.img.susercontent.com/file/id-11134207-822wh-mmlh5ks2wqgz5b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 1 Intel Celeron Win 11 Office 384GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.897.000,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-35%,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=57258171621&shopid=1641345059,"Axioo Hype 1 Intel Celeron Win 11 Office 384GB SSD
Rp
3.897.000
-35%
Hadiah Gratis
1 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Axioo-Hype-1-Intel-Celeron-Win-11-Office-384GB-SSD-i.1641345059.57258171621?extraParams=%7B%22display_model_id%22%3A292504076077%2C%22model_selection_logic%22%3A3%7D&sp_atk=b59c0332-c741-4383-969b-4c63f0cb9c4d&xptdk=b59c0332-c741-4383-969b-4c63f0cb9c4d
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-mai4ny1xrrzs64,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Axioo Hype 1 14"" 8GB 512GB SSD Intel Celeron",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.554.000,5.0,54 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24312761585&shopid=256652736,"Axioo Hype 1 14"" 8GB 512GB SSD Intel Celeron
Rp
3.554.000
-4%
Pilih Lokal
Hadiah Gratis
5.0
54 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-1-14-8GB-512GB-SSD-Intel-Celeron-i.256652736.24312761585?extraParams=%7B%22display_model_id%22%3A252304559563%2C%22model_selection_logic%22%3A3%7D&sp_atk=07dd6950-6f1d-44cc-80f5-9abd3ef3aac2&xptdk=07dd6950-6f1d-44cc-80f5-9abd3ef3aac2
