-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,pointer-events-none_3,text-white_2,truncate,_container,_container_link,text-shopee-green,img_2
https://down-id.img.susercontent.com/file/id-11134207-8224t-mgetxjn5au4t8a,[Like New] Tecno Spark 30 Pro 8/128 GB Garansi Resmi Indonesia Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.875.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"[Like New] Tecno Spark 30 Pro 8/128 GB Garansi Resmi Indonesia Second Original
Rp
1.875.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/-Like-New-Tecno-Spark-30-Pro-8-128-GB-Garansi-Resmi-Indonesia-Second-Original-i.1388801445.42075902369?extraParams=%7B%22display_model_id%22%3A370396473242%2C%22model_selection_logic%22%3A3%7D&sp_atk=d082a305-671c-429e-bc4c-8d09a1de87e4&xptdk=d082a305-671c-429e-bc4c-8d09a1de87e4,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m51ik5hv38x4bb,Tecno Spark 10 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.275.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Spark 10 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.275.000
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-10-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.26373593891?extraParams=%7B%22display_model_id%22%3A242473859411%2C%22model_selection_logic%22%3A3%7D&sp_atk=66e6ab16-7390-4af9-b3dc-98a4691fa690&xptdk=66e6ab16-7390-4af9-b3dc-98a4691fa690,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-82251-mk4z6sqje8zoe7,Tecno Spark 40 Pro+ 8/256 GB Garansi Resmi Indonesia Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.695.000,,,4.5,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Tecno Spark 40 Pro+ 8/256 GB Garansi Resmi Indonesia Second
Rp
2.695.000
4.5
15 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Tecno-Spark-40-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-i.42718474.21845587472?extraParams=%7B%22display_model_id%22%3A405512074989%2C%22model_selection_logic%22%3A3%7D&sp_atk=02a70af1-3cdc-48c6-8c5f-c6fd256b6aca&xptdk=02a70af1-3cdc-48c6-8c5f-c6fd256b6aca,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-82251-mgp4xwlz7gugae,Tecno Spark 40 Pro Plus 8/256GB Second Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.650.000,,,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Tecno Spark 40 Pro Plus 8/256GB Second Resmi
Rp
2.650.000
3-6 Hari
Bandar Lampung",https://shopee.co.id/Tecno-Spark-40-Pro-Plus-8-256GB-Second-Resmi-i.123878628.20118185100?extraParams=%7B%22display_model_id%22%3A200984428147%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbed190e-4022-4639-9aa3-4682f5188425&xptdk=cbed190e-4022-4639-9aa3-4682f5188425,3-6 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8njcnpmjbalad,Tecno Spark GO 2023 4/64 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,990.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Spark GO 2023 4/64 GB Garansi Resmi Indonesia Second Bekas Original
Rp
990.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-GO-2023-4-64-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.27333715148?extraParams=%7B%22display_model_id%22%3A258201922073%2C%22model_selection_logic%22%3A3%7D&sp_atk=06653cb9-6afe-485d-8b37-f3f3f286ef5d&xptdk=06653cb9-6afe-485d-8b37-f3f3f286ef5d,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m6rzm0pwelmxdc,Tecno Pova 6 Pro Ram 12GB Rom 256GB Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.780.999,,,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-27%,,,,"Tecno Pova 6 Pro Ram 12GB Rom 256GB Second
Rp
2.780.999
-27%
Cashback 99%
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Tecno-Pova-6-Pro-Ram-12GB-Rom-256GB-Second-i.288677122.29027863500?extraParams=%7B%22display_model_id%22%3A330567857186%2C%22model_selection_logic%22%3A3%7D&sp_atk=353d0a6d-a01f-49ac-ae25-8dc0e63adc14&xptdk=353d0a6d-a01f-49ac-ae25-8dc0e63adc14,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/sg-11134201-7rasz-mafi3l09626o6a,Tecno Spark 20C Ram 4/128GB | Ram 8/128GB Second Mobile Style Store,,Rp,1.575.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-1%,,,,"Tecno Spark 20C Ram 4/128GB | Ram 8/128GB Second Mobile Style Store
Rp
1.575.111
-1%
Besok 11:00
Surabaya",https://shopee.co.id/Tecno-Spark-20C-Ram-4-128GB-Ram-8-128GB-Second-Mobile-Style-Store-i.1544768134.42152811667?extraParams=%7B%22display_model_id%22%3A248471641809%2C%22model_selection_logic%22%3A3%7D&sp_atk=3b1ea903-0f53-4163-80a9-94aa68c5961a&xptdk=3b1ea903-0f53-4163-80a9-94aa68c5961a,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-8224y-mi9nx3mgn1mr3a,Hp Tecno Camon 20 pro Second mulus Fullset,,Rp,2.275.000,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pekalongan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Hp Tecno Camon 20 pro Second mulus Fullset
Rp
2.275.000
3-5 Hari
Kab. Pekalongan",https://shopee.co.id/Hp-Tecno-Camon-20-pro-Second-mulus-Fullset-i.451444484.28093219941?extraParams=%7B%22display_model_id%22%3A287047549000%2C%22model_selection_logic%22%3A3%7D&sp_atk=f36a30c5-1beb-46fd-85c1-60b5fe5268c8&xptdk=f36a30c5-1beb-46fd-85c1-60b5fe5268c8,3-5 Hari,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mhq7gztpq03q44,TECNO SPARK 40 PRO PLUS 8/256GB HP Second Fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.695.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"TECNO SPARK 40 PRO PLUS 8/256GB HP Second Fullset
Rp
2.695.000
< 2 Hari
Jakarta Selatan",https://shopee.co.id/TECNO-SPARK-40-PRO-PLUS-8-256GB-HP-Second-Fullset-i.1215776218.55252401373?extraParams=%7B%22display_model_id%22%3A430375043199%2C%22model_selection_logic%22%3A3%7D&sp_atk=de8d231a-0423-47ba-abe6-61fcfbc86155&xptdk=de8d231a-0423-47ba-abe6-61fcfbc86155,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lzhgsy0yeqzka0,Tecno Spark 20c 8/128 Second Fullset Original Resmi,,Rp,1.349.000,,,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Tecno Spark 20c 8/128 Second Fullset Original Resmi
Rp
1.349.000
3-6 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-20c-8-128-Second-Fullset-Original-Resmi-i.53126356.27259354911?extraParams=%7B%22display_model_id%22%3A147438821893%2C%22model_selection_logic%22%3A3%7D&sp_atk=1184bb4a-e7c7-41ab-836c-c32204798931&xptdk=1184bb4a-e7c7-41ab-836c-c32204798931,3-6 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m4lljlij7ptk35,Tecno Camon 19 Pro 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.875.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Camon 19 Pro 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.875.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Camon-19-Pro-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.27522615607?extraParams=%7B%22display_model_id%22%3A218122057402%2C%22model_selection_logic%22%3A3%7D&sp_atk=f9085e8e-2465-483d-ae1c-4d96fced1152&xptdk=f9085e8e-2465-483d-ae1c-4d96fced1152,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-822wm-mlrinhq0q2o88b,Tecno Camon 50 Pro 5G 8GB/256GB I 12GB/256GB I 12GB/512GB Garansi Resmi Tecno Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.364.000,,,4.9,65 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,-23%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,"Tecno Camon 50 Pro 5G 8GB/256GB I 12GB/256GB I 12GB/512GB Garansi Resmi Tecno Indonesia
Rp
5.364.000
-23%
4.9
65 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Tecno-Camon-50-Pro-5G-8GB-256GB-I-12GB-256GB-I-12GB-512GB-Garansi-Resmi-Tecno-Indonesia-i.1119863145.52957155478?extraParams=%7B%22display_model_id%22%3A272560410656%2C%22model_selection_logic%22%3A3%7D&sp_atk=a93f1296-f1d1-452c-92c3-2cc887cfe1bd&xptdk=a93f1296-f1d1-452c-92c3-2cc887cfe1bd,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m97kgnvlakpqaa,Tecno Pova 6 Nfc 12/256 Fullset Second Hp Bekas Istimewa Original,,Rp,2.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Semarang,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,,,,,"Tecno Pova 6 Nfc 12/256 Fullset Second Hp Bekas Istimewa Original
Rp
2.650.000
2-4 Hari
Kab. Semarang",https://shopee.co.id/Tecno-Pova-6-Nfc-12-256-Fullset-Second-Hp-Bekas-Istimewa-Original-i.375168195.28335667302?extraParams=%7B%22display_model_id%22%3A206056832165%2C%22model_selection_logic%22%3A3%7D&sp_atk=a1f5bbbd-6551-4f57-a965-00454eedddc4&xptdk=a1f5bbbd-6551-4f57-a965-00454eedddc4,2-4 Hari,
https://down-id.img.susercontent.com/file/sg-11134201-8225b-mhirlrecvo5f06,Tecno Pova 7 5G 8/128GB 8/256GB | Free Powerbank 5000mAh | 6.78inc | Dimensity 7300 Ultimate | 6000mAh | Garansi resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.197.500,,,5.0,148 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,-27%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Kombo Hemat,"Tecno Pova 7 5G 8/128GB 8/256GB | Free Powerbank 5000mAh | 6.78inc | Dimensity 7300 Ultimate | 6000mAh | Garansi resmi
Rp
3.197.500
-27%
Kombo Hemat
5.0
148 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Tecno-Pova-7-5G-8-128GB-8-256GB-Free-Powerbank-5000mAh-6.78inc-Dimensity-7300-Ultimate-6000mAh-Garansi-resmi-i.59822858.40909073926?extraParams=%7B%22display_model_id%22%3A290759775079%2C%22model_selection_logic%22%3A3%7D&sp_atk=99f2a8ec-301b-4475-ab92-05fbe965da37&xptdk=99f2a8ec-301b-4475-ab92-05fbe965da37,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m45mygaemxfe68,Tecno Spark 10C 4/64 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.175.000,,,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Spark 10C 4/64 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.175.000
5.0
3 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-10C-4-64-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.26121600001?extraParams=%7B%22display_model_id%22%3A237194363007%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e6486b5-2533-43be-8618-ac05369faa9d&xptdk=2e6486b5-2533-43be-8618-ac05369faa9d,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-8224u-mk6qesa78cg01f,Tecno Spark 30C 6/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.675.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Spark 30C 6/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.675.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-30C-6-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.49755709933?extraParams=%7B%22display_model_id%22%3A315516024080%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a148930-9fd8-4cb5-8a61-6598fcf22b8f&xptdk=0a148930-9fd8-4cb5-8a61-6598fcf22b8f,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-8224w-mk7r2yzyzym9ca,Tecno Spark 40 Pro+ 8/256 GB Garansi Resmi Indonesia Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.690.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Tecno Spark 40 Pro+ 8/256 GB Garansi Resmi Indonesia Second
Rp
2.690.000
1 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Tecno-Spark-40-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-i.980430222.19495867965?extraParams=%7B%22display_model_id%22%3A415518505958%2C%22model_selection_logic%22%3A3%7D&sp_atk=7d3d2406-5d7d-495a-82c0-e518fe7092d9&xptdk=7d3d2406-5d7d-495a-82c0-e518fe7092d9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m5a1m836obktc0,TECNO POVA 6 8/256 Dan 12/256 Second Fullset,,Rp,2.199.000,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"TECNO POVA 6 8/256 Dan 12/256 Second Fullset
Rp
2.199.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/TECNO-POVA-6-8-256-Dan-12-256-Second-Fullset-i.1317867329.27774153240?extraParams=%7B%22display_model_id%22%3A257517823498%2C%22model_selection_logic%22%3A3%7D&sp_atk=f441368c-bf18-4539-944c-cef429d115fa&xptdk=f441368c-bf18-4539-944c-cef429d115fa,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmvb3ke7dkhta2,Tecno Spark Go 1 3/64 4/64 4/128 GB Garansi Resmi Indonesia Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.285.000,,,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purwakarta,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Tecno Spark Go 1 3/64 4/64 4/128 GB Garansi Resmi Indonesia Second
Rp
1.285.000
5.0
2 Terjual
< 2 Hari
Kab. Purwakarta",https://shopee.co.id/Tecno-Spark-Go-1-3-64-4-64-4-128-GB-Garansi-Resmi-Indonesia-Second-i.42718474.25497701055?extraParams=%7B%22display_model_id%22%3A310757488215%2C%22model_selection_logic%22%3A3%7D&sp_atk=59a5b86c-4f5d-4f7c-b155-944f96cc158b&xptdk=59a5b86c-4f5d-4f7c-b155-944f96cc158b,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
