-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,text-shopee-green,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134301-7rdwv-mbvy2dbhffiuf3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Vivobook M1405YA-VIPS7151M 14"",R7-7730U/UMA/16GB/512GB/Indie Black/VIPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.535.600,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-7%,,90 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook M1405YA-VIPS7151M 14"",R7-7730U/UMA/16GB/512GB/Indie Black/VIPS
Rp
10.535.600
-7%
5.0
90 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-M1405YA-VIPS7151M-14-R7-7730U-UMA-16GB-512GB-Indie-Black-VIPS-i.54873248.25445854232?extraParams=%7B%22display_model_id%22%3A295646072178%2C%22model_selection_logic%22%3A3%7D&sp_atk=682da6d0-6ec5-4c50-8e0d-c95640efb620&xptdk=682da6d0-6ec5-4c50-8e0d-c95640efb620
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmtydx0uxgjl64,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Asus Vivobook Go 15 E1504GA Intel Core i3 N305 RAM 8GB SSD 256GB Windows 11 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.998.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,33 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Asus Vivobook Go 15 E1504GA Intel Core i3 N305 RAM 8GB SSD 256GB Windows 11 Original
Rp
6.998.000
-1%
5.0
33 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Asus-Vivobook-Go-15-E1504GA-Intel-Core-i3-N305-RAM-8GB-SSD-256GB-Windows-11-Original-i.714643627.17886956311?extraParams=%7B%22display_model_id%22%3A286360176699%2C%22model_selection_logic%22%3A3%7D&sp_atk=3fb50dfd-fe4d-441e-8dab-13c47c038e4b&xptdk=3fb50dfd-fe4d-441e-8dab-13c47c038e4b
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjv1siuq8ute8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop ASUS Vivobook Go 14 E1404GA | Intel I3 N305 | 8GB 512GB | 14.0 inci Full HD | Windows 11 +OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.017.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-29%,,140 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop ASUS Vivobook Go 14 E1404GA | Intel I3 N305 | 8GB 512GB | 14.0 inci Full HD | Windows 11 +OHS
Rp
8.017.000
-29%
5.0
140 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-ASUS-Vivobook-Go-14-E1404GA-Intel-I3-N305-8GB-512GB-14.0-inci-Full-HD-Windows-11-OHS-i.1274014683.28917596257?extraParams=%7B%22display_model_id%22%3A360479669953%2C%22model_selection_logic%22%3A3%7D&sp_atk=06b195a7-2914-4dbf-9fa3-08fd5f2be15a&xptdk=06b195a7-2914-4dbf-9fa3-08fd5f2be15a
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mdtpw4ue118v4b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404FA VIPS5851M VIPS5852M VIPS5853M AMD RYZEN 5-7520U 8GB 512GB WIN 11 HOME + OFFICE HOME 2024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.524.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404FA VIPS5851M VIPS5852M VIPS5853M AMD RYZEN 5-7520U 8GB 512GB WIN 11 HOME + OFFICE HOME 2024
Rp
9.524.000
5.0
4 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404FA-VIPS5851M-VIPS5852M-VIPS5853M-AMD-RYZEN-5-7520U-8GB-512GB-WIN-11-HOME-OFFICE-HOME-2024-i.1040793117.43051524752?extraParams=%7B%22display_model_id%22%3A168935820302%2C%22model_selection_logic%22%3A3%7D&sp_atk=91307756-c183-4f2d-b5da-e7ad9610bc08&xptdk=91307756-c183-4f2d-b5da-e7ad9610bc08
https://down-id.img.susercontent.com/file/id-11134207-82251-mkafpyoxokqo1b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 I3 16GB 512GB W11 IPS Display,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.067.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,58 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 I3 16GB 512GB W11 IPS Display
Rp
8.067.000
-50%
Hadiah Gratis
4.9
58 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-14-I3-16GB-512GB-W11-IPS-Display-i.250649369.21490558400?extraParams=%7B%22display_model_id%22%3A242921306194%2C%22model_selection_logic%22%3A3%7D&sp_atk=22632774-4ff4-486d-aa14-87964f0996fa&xptdk=22632774-4ff4-486d-aa14-87964f0996fa
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m1p8dialcod8a8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook Go 14 E410KA Intel Celeron N4500 8GB 256GB Win 11 OHS 2024 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.296.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-27%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,13 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook Go 14 E410KA Intel Celeron N4500 8GB 256GB Win 11 OHS 2024 Original
Rp
6.296.000
-27%
5.0
13 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-Vivobook-Go-14-E410KA-Intel-Celeron-N4500-8GB-256GB-Win-11-OHS-2024-Original-i.318218543.27064837988?extraParams=%7B%22display_model_id%22%3A215482788164%2C%22model_selection_logic%22%3A3%7D&sp_atk=819375aa-ed33-4c9b-8b81-ff57564307e6&xptdk=819375aa-ed33-4c9b-8b81-ff57564307e6
https://down-id.img.susercontent.com/file/id-11134207-8224p-ml5uvs965lvse0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS EXPERTBOOK PM1403CDA - AMD RYZEN 5 150U 16GB 512GB W11+OHS+M365B 14.0FHD VIPS 3Y,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.539.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,282 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS EXPERTBOOK PM1403CDA - AMD RYZEN 5 150U 16GB 512GB W11+OHS+M365B 14.0FHD VIPS 3Y
Rp
9.539.000
-52%
5.0
282 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-EXPERTBOOK-PM1403CDA-AMD-RYZEN-5-150U-16GB-512GB-W11-OHS-M365B-14.0FHD-VIPS-3Y-i.78730497.12039016837?extraParams=%7B%22display_model_id%22%3A325600524105%2C%22model_selection_logic%22%3A3%7D&sp_atk=42a5f4f5-127c-4efc-a1ec-b98de3c8b631&xptdk=42a5f4f5-127c-4efc-a1ec-b98de3c8b631
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk6j3nnf2cqoae,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook GO 15 I3 8GB 512GB SSD Win11Home,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.499.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,8 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook GO 15 I3 8GB 512GB SSD Win11Home
Rp
3.499.000
-1%
Hadiah Gratis
5.0
8 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-GO-15-I3-8GB-512GB-SSD-Win11Home-i.33502991.26900186795?extraParams=%7B%22display_model_id%22%3A365815822751%2C%22model_selection_logic%22%3A3%7D&sp_atk=7effb953-7485-4dfe-8243-2b9af1ea62bc&xptdk=7effb953-7485-4dfe-8243-2b9af1ea62bc
https://down-id.img.susercontent.com/file/id-11134207-8224w-mgrwnnn0xtl6a0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS+M365B 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.276.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,12 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS+M365B 14.0FHD
Rp
10.276.000
-1%
5.0
12 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404FA-RYZEN-5-7520-16GB-512GB-W11-OHS-M365B-14.0FHD-i.1471949508.40526213579?extraParams=%7B%22display_model_id%22%3A370315823413%2C%22model_selection_logic%22%3A3%7D&sp_atk=52f98673-ce71-4c2a-b101-9885bdd7fec6&xptdk=52f98673-ce71-4c2a-b101-9885bdd7fec6
https://down-id.img.susercontent.com/file/id-11134207-7qukx-li5pvqixtzc150,,Asus Vivobook A1400EA i3 1115G4 8GB 512SSD Windows,,Rp,6.500.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,10 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook A1400EA i3 1115G4 8GB 512SSD Windows
Rp
6.500.000
5.0
10 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Asus-Vivobook-A1400EA-i3-1115G4-8GB-512SSD-Windows-i.1058807.21889964417?extraParams=%7B%22display_model_id%22%3A146903382216%2C%22model_selection_logic%22%3A3%7D&sp_atk=79bde21c-f4ca-43cf-91cc-5e1c3a1cae99&xptdk=79bde21c-f4ca-43cf-91cc-5e1c3a1cae99
https://down-id.img.susercontent.com/file/id-11134207-8224t-mknbdpg3z8cia2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ASUS Expertbook P1 P1403CVA-S63852WS – Misty Grey [Intel Core i3-100U / Intel UHD Graphics  / 8GB / 512GB / 14inch / WIN11 / OHS24 / M365],https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.599.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,-19%,,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Expertbook P1 P1403CVA-S63852WS – Misty Grey [Intel Core i3-100U / Intel UHD Graphics / 8GB / 512GB / 14inch / WIN11 / OHS24 / M365]
Rp
8.599.000
-19%
5.0
4 Terjual
3-4 Hari
Jakarta Timur",https://shopee.co.id/ASUS-Expertbook-P1-P1403CVA-S63852WS-%E2%80%93-Misty-Grey-Intel-Core-i3-100U-Intel-UHD-Graphics-8GB-512GB-14inch-WIN11-OHS24-M365--i.698077090.55406154295?extraParams=%7B%22display_model_id%22%3A400560093680%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b211ed0-a752-41c7-a5f3-ead3d427b078&xptdk=6b211ed0-a752-41c7-a5f3-ead3d427b078
https://down-id.img.susercontent.com/file/id-11134207-8224p-mjs7hqg1zi8268,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Asus VivoBook Go 15 E1504FA-NJ096 AMD Ryzen 3 7320U RAM 4GB SSD 256GB AMD Radeon Graphics Layar 15.6"" FHD Streaming & Belajar Makin Nikmat",,Rp,5.291.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,2 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Asus VivoBook Go 15 E1504FA-NJ096 AMD Ryzen 3 7320U RAM 4GB SSD 256GB AMD Radeon Graphics Layar 15.6"" FHD Streaming & Belajar Makin Nikmat
Rp
5.291.000
-3%
Hadiah Gratis
4.5
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Laptop-Asus-VivoBook-Go-15-E1504FA-NJ096-AMD-Ryzen-3-7320U-RAM-4GB-SSD-256GB-AMD-Radeon-Graphics-Layar-15.6-FHD-Streaming-Belajar-Makin-Nikmat-i.1610716172.27741527268?extraParams=%7B%22display_model_id%22%3A262242944532%2C%22model_selection_logic%22%3A3%7D&sp_atk=d97a2404-d09f-4202-8597-b30ff1bbcd15&xptdk=d97a2404-d09f-4202-8597-b30ff1bbcd15
https://down-id.img.susercontent.com/file/sg-11134201-7rdvq-lzj6emarhwhj5c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ASUS Vivobook 14 A1404VA INTEL i3-1315U 8GB 512GB W11 OHS 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,1 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"ASUS Vivobook 14 A1404VA INTEL i3-1315U 8GB 512GB W11 OHS 14"" FHD
Rp
8.999.000
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ASUS-Vivobook-14-A1404VA-INTEL-i3-1315U-8GB-512GB-W11-OHS-14-FHD-i.868515270.28209503294?extraParams=%7B%22display_model_id%22%3A217764975176%2C%22model_selection_logic%22%3A3%7D&sp_atk=4f5c5c36-dd8a-45d7-a402-da80bacb328c&xptdk=4f5c5c36-dd8a-45d7-a402-da80bacb328c
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m866p013eewd34,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS Expertbook P1403CVA Core i3-1315U 8GB 512GB 14"" FHD LAN W11+OHS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.490.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,9 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Expertbook P1403CVA Core i3-1315U 8GB 512GB 14"" FHD LAN W11+OHS
Rp
8.490.000
5.0
9 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/ASUS-Expertbook-P1403CVA-Core-i3-1315U-8GB-512GB-14-FHD-LAN-W11-OHS-i.40255164.27032037483?extraParams=%7B%22display_model_id%22%3A99799309205%2C%22model_selection_logic%22%3A3%7D&sp_atk=00c1aebd-6ceb-4312-b409-2ffc66665b78&xptdk=00c1aebd-6ceb-4312-b409-2ffc66665b78
https://down-id.img.susercontent.com/file/id-11134207-8224p-mjqex9k58r2ac8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus ExpertBook P1 P1403CVA-S63850WS - Laptop Core i3-1315U RAM 8GB SSD 512GB 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.162.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,14 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus ExpertBook P1 P1403CVA-S63850WS - Laptop Core i3-1315U RAM 8GB SSD 512GB 14"" FHD
Rp
8.162.000
5.0
14 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Asus-ExpertBook-P1-P1403CVA-S63850WS-Laptop-Core-i3-1315U-RAM-8GB-SSD-512GB-14-FHD-i.43570421.26526244214?extraParams=%7B%22display_model_id%22%3A128215593896%2C%22model_selection_logic%22%3A3%7D&sp_atk=456b3742-f75c-48ab-8b3e-d25d81564dfa&xptdk=456b3742-f75c-48ab-8b3e-d25d81564dfa
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmspsxq9syrl83,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook Flip 14 OLED Ultra 7 16GB 2TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,15.299.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Flip 14 OLED Ultra 7 16GB 2TB
Rp
15.299.000
5.0
4 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Asus-Vivobook-Flip-14-OLED-Ultra-7-16GB-2TB-i.1415296245.42057317581?extraParams=%7B%22display_model_id%22%3A248595614144%2C%22model_selection_logic%22%3A3%7D&sp_atk=c3edca1c-6ac1-4bcb-ad21-ebadbdae7627&xptdk=c3edca1c-6ac1-4bcb-ad21-ebadbdae7627
