-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-xs_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mcaiq5jjwgkede,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex L-Book Intel Celeron 8GB 256GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.960.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-53%,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,"Zyrex L-Book Intel Celeron 8GB 256GB Windows 11
Rp
3.960.000
-53%
Hadiah Gratis
5.0
1 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/Zyrex-L-Book-Intel-Celeron-8GB-256GB-Windows-11-i.1093264460.42108850629?extraParams=%7B%22display_model_id%22%3A340793440121%2C%22model_selection_logic%22%3A3%7D&sp_atk=f5b26df2-5eb8-49c2-b7cd-c9c87e7c4797&xptdk=f5b26df2-5eb8-49c2-b7cd-c9c87e7c4797
https://down-id.img.susercontent.com/file/sg-11134201-22110-3oho468hfljvff,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Sky 232 Celeron 4GB SSD 11.6 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.400.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,44 Terjual,"Laptop Zyrex Sky 232 Celeron 4GB SSD 11.6 FHD
Rp
1.400.000
4.8
44 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Zyrex-Sky-232-Celeron-4GB-SSD-11.6-FHD-i.277449743.20022319239?extraParams=%7B%22display_model_id%22%3A220771268035%2C%22model_selection_logic%22%3A3%7D&sp_atk=a13b7587-7103-4e2f-b5a1-8ea8c8c18ad4&xptdk=a13b7587-7103-4e2f-b5a1-8ea8c8c18ad4
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmx9cu0k27t185,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Lifebook Laptop Pelajar 14"" HD Win11 8GB 128GB",,Rp,3.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Zyrex Lifebook Laptop Pelajar 14"" HD Win11 8GB 128GB
Rp
3.799.000
< 2 Hari
Kab. Bekasi",https://shopee.co.id/Zyrex-Lifebook-Laptop-Pelajar-14-HD-Win11-8GB-128GB-i.1608827541.42271378128?extraParams=%7B%22display_model_id%22%3A286745225541%2C%22model_selection_logic%22%3A3%7D&sp_atk=74fd666e-d4a4-48d5-b9b7-7faf16feb1b2&xptdk=74fd666e-d4a4-48d5-b9b7-7faf16feb1b2
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mcapak6ie866bd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Zyrex Kintamani ASXU, Ram 8 Gb / 128Gb, Seri Baru, Grey BERGARANSI",,Rp,2.150.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop Zyrex Kintamani ASXU, Ram 8 Gb / 128Gb, Seri Baru, Grey BERGARANSI
Rp
2.150.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Zyrex-Kintamani-ASXU-Ram-8-Gb-128Gb-Seri-Baru-Grey-BERGARANSI-i.811915272.42458859431?extraParams=%7B%22display_model_id%22%3A265745578159%2C%22model_selection_logic%22%3A3%7D&sp_atk=6cd23004-829c-4fef-b59f-05a7071f3813&xptdk=6cd23004-829c-4fef-b59f-05a7071f3813
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mb52nnrvmk7t16,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop ZYREX L Book Intel Celeron 8GB 128GB 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.960.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,10 Terjual,"Laptop ZYREX L Book Intel Celeron 8GB 128GB 14""
Rp
3.960.000
-5%
Cicilan
5.0
10 Terjual
3-5 Hari
Jakarta Timur",https://shopee.co.id/Laptop-ZYREX-L-Book-Intel-Celeron-8GB-128GB-14--i.291375862.6879845753?extraParams=%7B%22display_model_id%22%3A217950679316%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b6d800a-25ad-423b-b680-4b40ebc5e7ef&xptdk=5b6d800a-25ad-423b-b680-4b40ebc5e7ef
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m6241x533nxk54,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex D-Tech AMD Ryzen 5 3500U/RAM 16GB/SSD 256GB/14"" (1366 x 768)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.145.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Padang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2 Terjual,"Zyrex D-Tech AMD Ryzen 5 3500U/RAM 16GB/SSD 256GB/14"" (1366 x 768)
Rp
7.145.000
5.0
2 Terjual
< 2 Hari
Padang",https://shopee.co.id/Zyrex-D-Tech-AMD-Ryzen-5-3500U-RAM-16GB-SSD-256GB-14-(1366-x-768)-i.73822794.27925672973?extraParams=%7B%22display_model_id%22%3A159009856875%2C%22model_selection_logic%22%3A3%7D&sp_atk=63682465-e417-4b91-a002-19e728e17066&xptdk=63682465-e417-4b91-a002-19e728e17066
https://down-id.img.susercontent.com/file/id-11134207-822wu-mlkb6agss5q905,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW- ZYREX BLAZE I5 12450H - RAM 16GB 512GB WINDOWS 11 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.611.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-22%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"NEW- ZYREX BLAZE I5 12450H - RAM 16GB 512GB WINDOWS 11 14.0FHD IPS
Rp
7.611.000
-22%
< 2 Hari
Tangerang",https://shopee.co.id/NEW-ZYREX-BLAZE-I5-12450H-RAM-16GB-512GB-WINDOWS-11-14.0FHD-IPS-i.1274920948.52506931279?extraParams=%7B%22display_model_id%22%3A440619576727%2C%22model_selection_logic%22%3A3%7D&sp_atk=92d77aad-bf13-40c1-b4b9-0bbcca805222&xptdk=92d77aad-bf13-40c1-b4b9-0bbcca805222
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m9wm19uvlsdpcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Zyrex D-TECH Ryzen 5 3500U 16GB 1TB SSD 14,0 HD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.378.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,4 Terjual,"Laptop Zyrex D-TECH Ryzen 5 3500U 16GB 1TB SSD 14,0 HD Windows 11
Rp
6.378.000
-1%
4 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Zyrex-D-TECH-Ryzen-5-3500U-16GB-1TB-SSD-14-0-HD-Windows-11-i.259772084.44001305859?extraParams=%7B%22display_model_id%22%3A355744044267%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba61b3aa-629e-4d43-9099-c54901ca298b&xptdk=ba61b3aa-629e-4d43-9099-c54901ca298b
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mce7y2mh2af94d,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,ZYREX LIFEBOOK N4020 Ram 8GB 128GB SSD W11PRO 14.0 INCH Silver 8 G 128 GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.973.934,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4 Terjual,"ZYREX LIFEBOOK N4020 Ram 8GB 128GB SSD W11PRO 14.0 INCH Silver 8 G 128 GB
Rp
3.973.934
Pilih Lokal
5.0
4 Terjual
< 2 Hari
Medan",https://shopee.co.id/ZYREX-LIFEBOOK-N4020-Ram-8GB-128GB-SSD-W11PRO-14.0-INCH-Silver-8-G-128-GB-i.28450011.25396023507?extraParams=%7B%22display_model_id%22%3A157891710021%2C%22model_selection_logic%22%3A3%7D&sp_atk=696d3055-a86f-4b1b-8718-0554cbab79ed&xptdk=696d3055-a86f-4b1b-8718-0554cbab79ed
https://down-id.img.susercontent.com/file/id-11134207-7rash-m0ycafymp7yo39,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX BUNAKEN N4020 4GB 256GB+64GB W10 14.0 2Y BLK/GRY,,Rp,2.221.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX BUNAKEN N4020 4GB 256GB+64GB W10 14.0 2Y BLK/GRY
Rp
2.221.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ZYREX-BUNAKEN-N4020-4GB-256GB-64GB-W10-14.0-2Y-BLK-GRY-i.651287406.26363237825?extraParams=%7B%22display_model_id%22%3A39529019566%2C%22model_selection_logic%22%3A3%7D&sp_atk=85f6cc7d-309d-40e3-8305-4b2e7f5de9aa&xptdk=85f6cc7d-309d-40e3-8305-4b2e7f5de9aa
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mcvtek598zp4bd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX LIFE-BOOK INTEL CELERON N4020 8GB 256GB W11 PRO 14.0 HD TN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.160.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,21 Terjual,"ZYREX LIFE-BOOK INTEL CELERON N4020 8GB 256GB W11 PRO 14.0 HD TN
Rp
4.160.000
5.0
21 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/ZYREX-LIFE-BOOK-INTEL-CELERON-N4020-8GB-256GB-W11-PRO-14.0-HD-TN-i.1368474464.29687799329?extraParams=%7B%22display_model_id%22%3A188565204629%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e15704e-c074-4e55-9b0f-1fbabf2a78fa&xptdk=2e15704e-c074-4e55-9b0f-1fbabf2a78fa
https://down-id.img.susercontent.com/file/id-11134207-82251-mg2658pfhzbc90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop ZYREX D-TECH Ryzen 5-3500U 16GB 256GB SSD 14""HD Win11",,Rp,8.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop ZYREX D-TECH Ryzen 5-3500U 16GB 256GB SSD 14""HD Win11
Rp
8.799.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-ZYREX-D-TECH-Ryzen-5-3500U-16GB-256GB-SSD-14-HD-Win11-i.174585297.42625174000?extraParams=%7B%22display_model_id%22%3A282516957170%2C%22model_selection_logic%22%3A3%7D&sp_atk=06937e1d-3166-4ff4-b146-6aa5c67f2da2&xptdk=06937e1d-3166-4ff4-b146-6aa5c67f2da2
https://down-id.img.susercontent.com/file/id-11134207-8224s-mhcyuvg5mr6746,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Zyrex Blaze I5 12450H 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.601.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,1 Terjual,"Zyrex Blaze I5 12450H 16GB 512GB Windows 11
Rp
7.601.000
Kombo Hemat
5.0
1 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Zyrex-Blaze-I5-12450H-16GB-512GB-Windows-11-i.457194221.47151960906?extraParams=%7B%22display_model_id%22%3A445189516115%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b58b953-72e8-4b80-a710-2c345e0ea28b&xptdk=2b58b953-72e8-4b80-a710-2c345e0ea28b
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-magt8cq6jfha21,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX LIFEBOOK N4020 8GB 128GB W11PRO 14.0 GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.960.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,3-4 Hari,"ZYREX LIFEBOOK N4020 8GB 128GB W11PRO 14.0 GRY
Rp
3.960.000
-5%
3-4 Hari
Bekasi",https://shopee.co.id/ZYREX-LIFEBOOK-N4020-8GB-128GB-W11PRO-14.0-GRY-i.1368552879.42302887889?extraParams=%7B%22display_model_id%22%3A285394159065%2C%22model_selection_logic%22%3A3%7D&sp_atk=29d702e2-05d9-41e8-beca-857db55ac9fe&xptdk=29d702e2-05d9-41e8-beca-857db55ac9fe
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbrogl7bfveu52,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH AMD RYZEN 5 3500U 16GB 256GB WINDOWS 11 14.0 HD TN BLUE,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.561.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,14 Terjual,"ZYREX D-TECH AMD RYZEN 5 3500U 16GB 256GB WINDOWS 11 14.0 HD TN BLUE
Rp
7.561.000
4.6
14 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/ZYREX-D-TECH-AMD-RYZEN-5-3500U-16GB-256GB-WINDOWS-11-14.0-HD-TN-BLUE-i.1368474464.42707269691?extraParams=%7B%22display_model_id%22%3A445484752167%2C%22model_selection_logic%22%3A3%7D&sp_atk=f557a497-538f-4b7e-86a4-37b898933d2e&xptdk=f557a497-538f-4b7e-86a4-37b898933d2e
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjl72h6fxxqb6c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex L-Book Intel Celeron N4020 8GB 128GB Windows 11 + Office 14.0 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.955.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-46%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,5 Terjual,"Laptop Zyrex L-Book Intel Celeron N4020 8GB 128GB Windows 11 + Office 14.0 FHD
Rp
3.955.000
-46%
5 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Zyrex-L-Book-Intel-Celeron-N4020-8GB-128GB-Windows-11-Office-14.0-FHD-i.1105655476.41752272647?extraParams=%7B%22display_model_id%22%3A425447411071%2C%22model_selection_logic%22%3A3%7D&sp_atk=8c5168dc-749c-4675-80c0-f41239271d77&xptdk=8c5168dc-749c-4675-80c0-f41239271d77
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mc03hjldmfqxa5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex D-TECH Ryzen 5 3500U 16GB 256GB W11 14"" Backlit",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.199.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual,"Zyrex D-TECH Ryzen 5 3500U 16GB 256GB W11 14"" Backlit
Rp
6.199.000
5.0
7 Terjual
< 2 Hari
Medan",https://shopee.co.id/Zyrex-D-TECH-Ryzen-5-3500U-16GB-256GB-W11-14-Backlit-i.742901567.40907955268?extraParams=%7B%22display_model_id%22%3A266225166524%2C%22model_selection_logic%22%3A3%7D&sp_atk=daad6ca9-16fc-4546-bbd4-0fccf609cf09&xptdk=daad6ca9-16fc-4546-bbd4-0fccf609cf09
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m5xubueq04pfa1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 512GB W11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.508.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,1 Terjual,"LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 512GB W11 14.0
Rp
6.508.000
1 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-ZYREX-D-TECH-RYZEN-5-3500-16GB-512GB-W11-14.0-i.500867183.29525369000?extraParams=%7B%22display_model_id%22%3A395466790558%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c2aa540-d3b9-4e0b-b3cd-4d22112356eb&xptdk=6c2aa540-d3b9-4e0b-b3cd-4d22112356eb
