-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,truncate,img_2,w-auto,text-white,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224p-mh0ab4zg7qx7f1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workmate Core i3-1215U 16GB 256GB SSD 14"" Windows 11 Work Mate Intel",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.141.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"Advan Workmate Core i3-1215U 16GB 256GB SSD 14"" Windows 11 Work Mate Intel
Rp
7.141.000
5.0
8 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Advan-Workmate-Core-i3-1215U-16GB-256GB-SSD-14-Windows-11-Work-Mate-Intel-i.26681244.43262622816?extraParams=%7B%22display_model_id%22%3A445431555905%2C%22model_selection_logic%22%3A3%7D&sp_atk=b3ecd905-fcfe-4c6f-af18-9314567ed7a4&xptdk=b3ecd905-fcfe-4c6f-af18-9314567ed7a4
https://down-id.img.susercontent.com/file/id-11134207-8224s-mg1ui6706iofbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN WORKPLUS WORK PLUS AIR AMD Ryzen 5-7535HS 16GB SSD 512GB  14 inch OLED Windows 11  GRAPHITE BLUE rekomendasi laptop sekolah tugas kuliah kerja ringan spesifikasi kencang gesit multitasking editing desain,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.973.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"ADVAN WORKPLUS WORK PLUS AIR AMD Ryzen 5-7535HS 16GB SSD 512GB 14 inch OLED Windows 11 GRAPHITE BLUE rekomendasi laptop sekolah tugas kuliah kerja ringan spesifikasi kencang gesit multitasking editing desain
Rp
8.973.000
5.0
5 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-WORKPLUS-WORK-PLUS-AIR-AMD-Ryzen-5-7535HS-16GB-SSD-512GB-14-inch-OLED-Windows-11-GRAPHITE-BLUE-rekomendasi-laptop-sekolah-tugas-kuliah-kerja-ringan-spesifikasi-kencang-gesit-multitasking-editing-desain-i.26681244.43125117742?extraParams=%7B%22display_model_id%22%3A395407344520%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2b256c7-02f3-4f52-956b-54189a7a5628&xptdk=c2b256c7-02f3-4f52-956b-54189a7a5628
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-md20lcqz3br0df,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop ADVAN Workmate AMD  RYZEN 5 3500U 8GB 256GB W11 FHD+IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.399.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,46 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Laptop ADVAN Workmate AMD RYZEN 5 3500U 8GB 256GB W11 FHD+IPS
Rp
6.399.000
4.9
46 Terjual
Besok
Surabaya",https://shopee.co.id/Laptop-ADVAN-Workmate-AMD-RYZEN-5-3500U-8GB-256GB-W11-FHD-IPS-i.868515270.26277561906?extraParams=%7B%22display_model_id%22%3A242733480311%2C%22model_selection_logic%22%3A3%7D&sp_atk=efc93c82-3897-4e1d-a568-8b768c3290bf&xptdk=efc93c82-3897-4e1d-a568-8b768c3290bf
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmlebi1cs1s4ae,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Murah ADVAN Soulmate X2 8GB 128GB SSD AMD 3020e 14 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.698.000,-1%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Murah ADVAN Soulmate X2 8GB 128GB SSD AMD 3020e 14 FHD
Rp
3.698.000
-1%
Hadiah Gratis
5.0
6 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Murah-ADVAN-Soulmate-X2-8GB-128GB-SSD-AMD-3020e-14-FHD-i.1413681782.57006116751?extraParams=%7B%22display_model_id%22%3A410725710703%2C%22model_selection_logic%22%3A3%7D&sp_atk=af0c7ae0-4d41-4c06-a96a-8a68e682b1e7&xptdk=af0c7ae0-4d41-4c06-a96a-8a68e682b1e7
https://down-id.img.susercontent.com/file/id-11134207-822wn-mm3c7sm63qq791,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,ADVAN Workplus Heritage Batik AMD Ryzen 5 7535HS RAM16GB SSD1TB 14'' FHD IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.349.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,537 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN Workplus Heritage Batik AMD Ryzen 5 7535HS RAM16GB SSD1TB 14'' FHD IPS Windows 11
Rp
7.349.000
Pilih Lokal
4.9
537 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-Workplus-Heritage-Batik-AMD-Ryzen-5-7535HS-RAM16GB-SSD1TB-14''-FHD-IPS-Windows-11-i.186855095.20192592032?extraParams=%7B%22display_model_id%22%3A365557355866%2C%22model_selection_logic%22%3A3%7D&sp_atk=2cf2c0a5-d747-4b92-a15b-5074ce149237&xptdk=2cf2c0a5-d747-4b92-a15b-5074ce149237
https://down-id.img.susercontent.com/file/id-11134207-8224o-mji3ffcar5s566,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Murah Advan Workmate Soulmate Ryzen 5 3500U Ram 16GB DDR4 512GB SSD FHD IPS Windows 11 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.697.000,-1%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Murah Advan Workmate Soulmate Ryzen 5 3500U Ram 16GB DDR4 512GB SSD FHD IPS Windows 11 Original
Rp
3.697.000
-1%
5.0
5 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Murah-Advan-Workmate-Soulmate-Ryzen-5-3500U-Ram-16GB-DDR4-512GB-SSD-FHD-IPS-Windows-11-Original-i.1392409125.45254727180?extraParams=%7B%22display_model_id%22%3A365719820403%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8916e0d-4d7f-4ce0-9002-0f51f9256e5e&xptdk=c8916e0d-4d7f-4ce0-9002-0f51f9256e5e
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m5azej1tivtp0a,,ADVAN Workpro Lite Laptop Intel Core i3 1215U 8GB 256GB 14 FHD W11,,Rp,4.895.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"ADVAN Workpro Lite Laptop Intel Core i3 1215U 8GB 256GB 14 FHD W11
Rp
4.895.000
5.0
4 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-Workpro-Lite-Laptop-Intel-Core-i3-1215U-8GB-256GB-14-FHD-W11-i.1058807.25190712912?extraParams=%7B%22display_model_id%22%3A99741221149%2C%22model_selection_logic%22%3A3%7D&sp_atk=16061dde-d096-4a8a-848f-6935bf1e8349&xptdk=16061dde-d096-4a8a-848f-6935bf1e8349
https://down-id.img.susercontent.com/file/id-11134207-82252-mjo74xkn6jnra7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Soulmate X AMD 3020e RAM16GB SSD512Gb 14 FHD IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.549.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN Soulmate X AMD 3020e RAM16GB SSD512Gb 14 FHD IPS Windows 11
Rp
3.549.000
5.0
36 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-Soulmate-X-AMD-3020e-RAM16GB-SSD512Gb-14-FHD-IPS-Windows-11-i.32829345.27791550048?extraParams=%7B%22display_model_id%22%3A281703390482%2C%22model_selection_logic%22%3A3%7D&sp_atk=14122bc3-e407-467d-8bf3-5f2d49fe2ffe&xptdk=14122bc3-e407-467d-8bf3-5f2d49fe2ffe
https://down-id.img.susercontent.com/file/id-11134207-8224s-mhadzu7wgkjv7c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan Soulmate X2 AMD Athlon 3020e 16GB 128GB SSD 14 Inch FHD Windows 11 White Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.789.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"Laptop Advan Soulmate X2 AMD Athlon 3020e 16GB 128GB SSD 14 Inch FHD Windows 11 White Garansi Resmi
Rp
3.789.000
5.0
11 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Laptop-Advan-Soulmate-X2-AMD-Athlon-3020e-16GB-128GB-SSD-14-Inch-FHD-Windows-11-White-Garansi-Resmi-i.26681244.40076634748?extraParams=%7B%22display_model_id%22%3A430427632927%2C%22model_selection_logic%22%3A3%7D&sp_atk=80a17bc8-ac0f-4e6d-b20c-8f53ae29cbc2&xptdk=80a17bc8-ac0f-4e6d-b20c-8f53ae29cbc2
https://down-id.img.susercontent.com/file/id-11134207-81zth-meh0ndmux0qqd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workplus Ryzen 7 16GB 512GB SSD 14"" FHD IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.849.000,-26%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Advan Workplus Ryzen 7 16GB 512GB SSD 14"" FHD IPS
Rp
8.849.000
-26%
5.0
13 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Advan-Workplus-Ryzen-7-16GB-512GB-SSD-14-FHD-IPS-i.1572885969.28341182682?extraParams=%7B%22display_model_id%22%3A385126679019%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd977047-fb48-433f-91c7-e68c4e13377f&xptdk=cd977047-fb48-433f-91c7-e68c4e13377f
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmrdjkyf5czk4b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Advan Workmate 14 Ryzen 5 8GB 256GB SSD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.798.000,-1%,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Workmate 14 Ryzen 5 8GB 256GB SSD IPS
Rp
5.798.000
-1%
4.8
12 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Advan-Workmate-14-Ryzen-5-8GB-256GB-SSD-IPS-i.1622863032.26741222210?extraParams=%7B%22display_model_id%22%3A310656283531%2C%22model_selection_logic%22%3A3%7D&sp_atk=98c77bff-fe93-41c3-86d4-83fca317fc8f&xptdk=98c77bff-fe93-41c3-86d4-83fca317fc8f
https://down-id.img.susercontent.com/file/sg-11134201-7rd3u-m77jw47wjv35be,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[BEST DEAL] ADVAN Laptop 2 in 1 EVO-X 16” Touch Screen Detachable 2.5K Display Intel i3-1215U 12GB/512GB Windows 11 - Free Stylus Pen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.999.000,-47%,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,96 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"[BEST DEAL] ADVAN Laptop 2 in 1 EVO-X 16” Touch Screen Detachable 2.5K Display Intel i3-1215U 12GB/512GB Windows 11 - Free Stylus Pen
Rp
7.999.000
-47%
4.6
96 Terjual
3-5 Hari
Kab. Tangerang",https://shopee.co.id/-BEST-DEAL-ADVAN-Laptop-2-in-1-EVO-X-16%E2%80%9D-Touch-Screen-Detachable-2.5K-Display-Intel-i3-1215U-12GB-512GB-Windows-11-Free-Stylus-Pen-i.919692407.26029213287?extraParams=%7B%22display_model_id%22%3A129274712296%2C%22model_selection_logic%22%3A3%7D&sp_atk=b364d4c9-287c-428f-bb9a-d4a6791384c5&xptdk=b364d4c9-287c-428f-bb9a-d4a6791384c5
https://down-id.img.susercontent.com/file/id-11134207-8224y-mg4sqojkim177e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.729.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS
Rp
3.729.000
-1%
2 Terjual
Besok
Surabaya",https://shopee.co.id/ADVAN-SOULMATE-X2-AMD-3020-8GB-128GB-Windows11-14.0-IPS-i.1471949508.40875444816?extraParams=%7B%22display_model_id%22%3A410693503214%2C%22model_selection_logic%22%3A3%7D&sp_atk=c245e194-63bb-440a-a933-acfee6f14fae&xptdk=c245e194-63bb-440a-a933-acfee6f14fae
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mf2a2lp2p5vu59,,ADVAN LAPTOP WORKMATE INTEL CORE i3 1215U 8GB 256SSD W11,,Rp,6.500.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,,"ADVAN LAPTOP WORKMATE INTEL CORE i3 1215U 8GB 256SSD W11
Rp
6.500.000
4.9
22 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-LAPTOP-WORKMATE-INTEL-CORE-i3-1215U-8GB-256SSD-W11-i.1058807.26807873260?extraParams=%7B%22display_model_id%22%3A179080167134%2C%22model_selection_logic%22%3A3%7D&sp_atk=3fa4e52c-bab7-4472-8bd7-6a6ea5dc2f80&xptdk=3fa4e52c-bab7-4472-8bd7-6a6ea5dc2f80
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9vg86g4chni9b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBOOK N100 4gb 128gb Windows11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.262.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,"ADVAN TBOOK N100 4gb 128gb Windows11 14.0
Rp
4.262.000
5.0
22 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ADVAN-TBOOK-N100-4gb-128gb-Windows11-14.0-i.1039970542.29874654008?extraParams=%7B%22display_model_id%22%3A300157007267%2C%22model_selection_logic%22%3A3%7D&sp_atk=4282157c-9549-457e-96c6-abecbc0e3c9b&xptdk=4282157c-9549-457e-96c6-abecbc0e3c9b
https://down-id.img.susercontent.com/file/id-11134207-8224q-mkbtcj1c54w02e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ADVAN Laptop Gaming Pixwar Touchscreen | Ryzen 7 8745HS / 6800H | 16GB/512GB | Display 15,6 Inch FHD Touchscreen | Garansi Resmi 2 Tahun",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.199.000,-49%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,262 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,,"ADVAN Laptop Gaming Pixwar Touchscreen | Ryzen 7 8745HS / 6800H | 16GB/512GB | Display 15,6 Inch FHD Touchscreen | Garansi Resmi 2 Tahun
Rp
9.199.000
-49%
Produk Baru
4.9
262 Terjual
3-4 Hari
Semarang",https://shopee.co.id/ADVAN-Laptop-Gaming-Pixwar-Touchscreen-Ryzen-7-8745HS-6800H-16GB-512GB-Display-15-6-Inch-FHD-Touchscreen-Garansi-Resmi-2-Tahun-i.919692407.44804311444?extraParams=%7B%22display_model_id%22%3A350402964441%2C%22model_selection_logic%22%3A3%7D&sp_atk=40f6c141-9f4d-48eb-ae9f-21d9c21d7218&xptdk=40f6c141-9f4d-48eb-ae9f-21d9c21d7218
https://down-id.img.susercontent.com/file/id-11134207-822wk-mm78k6jok64o2e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Advan Workplus Heritage AMD Ryzen 5 7535HS 16GB SSD 512GB 14"" IPS W11 (Batik Design)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.819.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,,,,,,"Advan Workplus Heritage AMD Ryzen 5 7535HS 16GB SSD 512GB 14"" IPS W11 (Batik Design)
Rp
8.819.000
2 Terjual
3-4 Hari
Yogyakarta",https://shopee.co.id/Advan-Workplus-Heritage-AMD-Ryzen-5-7535HS-16GB-SSD-512GB-14-IPS-W11-(Batik-Design)-i.29339583.53207613398?extraParams=%7B%22display_model_id%22%3A395678012712%2C%22model_selection_logic%22%3A3%7D&sp_atk=cf190bf0-b648-4676-825d-2c513c24ccad&xptdk=cf190bf0-b648-4676-825d-2c513c24ccad
