-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,truncate,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,img,text-xs/sp14_3,text-xs_2,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn7eanv6d8ug58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop ADVAN TBook Celeron N100 Intel N100 16GB 512GB SSD 14.0 Window 11 + Office,,Rp,4.298.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop ADVAN TBook Celeron N100 Intel N100 16GB 512GB SSD 14.0 Window 11 + Office
Rp
4.298.000
-1%
5.0
3 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Laptop-ADVAN-TBook-Celeron-N100-Intel-N100-16GB-512GB-SSD-14.0-Window-11-Office-i.1411036600.42702217567?extraParams=%7B%22display_model_id%22%3A265183285552%2C%22model_selection_logic%22%3A3%7D&sp_atk=b7cf408b-deb2-4130-b854-12ed1ee207e9&xptdk=b7cf408b-deb2-4130-b854-12ed1ee207e9
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mf823xbxel8tf7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan T-Book 1405 L24E-NSNS1 Intel N100 8GB 512GB SSD 14.0 HD Tn Windows 11 Home Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.298.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Advan T-Book 1405 L24E-NSNS1 Intel N100 8GB 512GB SSD 14.0 HD Tn Windows 11 Home Ori
Rp
4.298.000
-1%
1 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Advan-T-Book-1405-L24E-NSNS1-Intel-N100-8GB-512GB-SSD-14.0-HD-Tn-Windows-11-Home-Ori-i.1554406714.42153008112?extraParams=%7B%22display_model_id%22%3A300247741262%2C%22model_selection_logic%22%3A3%7D&sp_atk=67971c56-5fc5-418e-82d4-75fd7016eba8&xptdk=67971c56-5fc5-418e-82d4-75fd7016eba8
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lzlcu2ut1afcb7,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan Soulmate Laptop Intel N4020 8GB 128GB 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.669.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,212 Terjual,,"Advan Soulmate Laptop Intel N4020 8GB 128GB 14"" HD
Rp
4.669.000
Pilih Lokal
4.9
212 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-Soulmate-Laptop-Intel-N4020-8GB-128GB-14-HD-i.131155808.2313538357?extraParams=%7B%22display_model_id%22%3A370232858787%2C%22model_selection_logic%22%3A3%7D&sp_atk=21e3c9bc-e025-4351-a159-1cfc9074af91&xptdk=21e3c9bc-e025-4351-a159-1cfc9074af91
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lpbsdugbvwje43,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ADVAN WORKPLUS AMD RYZEN 5 6600H 14” FHD IPS RAM 16GB SSD 512GB WIN 11 Garansi On Nota pembelian 24/04/2025,,Rp,5.750.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,"ADVAN WORKPLUS AMD RYZEN 5 6600H 14” FHD IPS RAM 16GB SSD 512GB WIN 11 Garansi On Nota pembelian 24/04/2025
Rp
5.750.000
< 2 Hari
Semarang",https://shopee.co.id/ADVAN-WORKPLUS-AMD-RYZEN-5-6600H-14%E2%80%9D-FHD-IPS-RAM-16GB-SSD-512GB-WIN-11-Garansi-On-Nota-pembelian-24-04-2025-i.1102209477.23062951053?extraParams=%7B%22display_model_id%22%3A255097867616%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ed7bcc8-b17e-4ec4-9d03-5ba5a289a409&xptdk=9ed7bcc8-b17e-4ec4-9d03-5ba5a289a409
https://down-id.img.susercontent.com/file/id-11134207-8224o-mil16p7llgjo1b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ADVAN Soulmate X AMD 3020e  8GB/128GB 14""FHD IPS Win11 LAPTOP NOTEBOOK",,Rp,3.950.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,7 Terjual,,"ADVAN Soulmate X AMD 3020e 8GB/128GB 14""FHD IPS Win11 LAPTOP NOTEBOOK
Rp
3.950.000
4.5
7 Terjual
< 2 Hari
Bandar Lampung",https://shopee.co.id/ADVAN-Soulmate-X-AMD-3020e-8GB-128GB-14-FHD-IPS-Win11-LAPTOP-NOTEBOOK-i.41442889.26211935283?extraParams=%7B%22display_model_id%22%3A292276760243%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c7f0d0d-0f4e-4f6e-8690-3ae33ce29ef9&xptdk=6c7f0d0d-0f4e-4f6e-8690-3ae33ce29ef9
https://down-id.img.susercontent.com/file/id-11134207-82251-mi3xytrfl1xf7f,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,"Advan Soulmate X AMD 3020e 8GB 128GB SSD 14"" FHD IPS Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.754.000,-37%,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,180 Terjual,,"Advan Soulmate X AMD 3020e 8GB 128GB SSD 14"" FHD IPS Win11
Rp
3.754.000
-37%
Pilih Lokal
5.0
180 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-Soulmate-X-AMD-3020e-8GB-128GB-SSD-14-FHD-IPS-Win11-i.148846460.27664319624?extraParams=%7B%22display_model_id%22%3A390280655356%2C%22model_selection_logic%22%3A3%7D&sp_atk=bfbe2272-c8bd-4283-a21f-1b95fcfdf304&xptdk=bfbe2272-c8bd-4283-a21f-1b95fcfdf304
https://down-id.img.susercontent.com/file/id-11134207-8224v-mj9jmiesw2ddf2,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,Advan Workmate Ryzen 5 16GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.683.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,,"Advan Workmate Ryzen 5 16GB 512GB SSD Windows 11
Rp
5.683.000
Pilih Lokal
5.0
8 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-Workmate-Ryzen-5-16GB-512GB-SSD-Windows-11-i.217781231.24541652403?extraParams=%7B%22display_model_id%22%3A138222172786%2C%22model_selection_logic%22%3A3%7D&sp_atk=fbd2397e-1b49-4983-8af8-d0367dbea791&xptdk=fbd2397e-1b49-4983-8af8-d0367dbea791
https://down-id.img.susercontent.com/file/id-11134207-8224w-mkxjey2at9mqdb,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Laptop Advan Workplus Heritage Batik Ryzen 5 7535HS 8GB 512GB Win 11 14.0 WUXGA IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.510.000,-35%,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,31 Terjual,,"Laptop Advan Workplus Heritage Batik Ryzen 5 7535HS 8GB 512GB Win 11 14.0 WUXGA IPS
Rp
7.510.000
-35%
Pilih Lokal
5.0
31 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Advan-Workplus-Heritage-Batik-Ryzen-5-7535HS-8GB-512GB-Win-11-14.0-WUXGA-IPS-i.1274014683.29876435765?extraParams=%7B%22display_model_id%22%3A234653882849%2C%22model_selection_logic%22%3A3%7D&sp_atk=52acb9ee-6691-4fc7-a50e-b42cd93437c1&xptdk=52acb9ee-6691-4fc7-a50e-b42cd93437c1
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m0k1mxsrvmx8f1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan TBOOK Laptop Intel N100 ram 4GB/8GB eMMC 128GB 14"" HD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.295.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,51 Terjual,,"Advan TBOOK Laptop Intel N100 ram 4GB/8GB eMMC 128GB 14"" HD Windows 11
Rp
4.295.000
4.9
51 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-TBOOK-Laptop-Intel-N100-ram-4GB-8GB-eMMC-128GB-14-HD-Windows-11-i.125813652.27112261292?extraParams=%7B%22display_model_id%22%3A246660541557%2C%22model_selection_logic%22%3A3%7D&sp_atk=35b9790d-9bb0-4f5c-b8a5-48f3670931d7&xptdk=35b9790d-9bb0-4f5c-b8a5-48f3670931d7
https://down-id.img.susercontent.com/file/id-11134207-7r992-lrqpwwruyw6xbc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Advan Workpro I5 14'' FHD IPS 8GB 256GB Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.960.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Workpro I5 14'' FHD IPS 8GB 256GB Win 11
Rp
5.960.000
-1%
5.0
1 Terjual
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/Advan-Workpro-I5-14''-FHD-IPS-8GB-256GB-Win-11-i.184884091.25613575289?extraParams=%7B%22display_model_id%22%3A232519420436%2C%22model_selection_logic%22%3A3%7D&sp_atk=8be03a06-df51-4627-95d1-d61a300b3fbe&xptdk=8be03a06-df51-4627-95d1-d61a300b3fbe
https://down-id.img.susercontent.com/file/id-11134207-82252-mj028hbilvcweb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workmate 14 Ryzen 5 16GB 1TB SSD Bonus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.799.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,36 Terjual,,"Advan Workmate 14 Ryzen 5 16GB 1TB SSD Bonus
Rp
5.799.000
5.0
36 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Advan-Workmate-14-Ryzen-5-16GB-1TB-SSD-Bonus-i.1405031999.43702096863?extraParams=%7B%22display_model_id%22%3A345417149973%2C%22model_selection_logic%22%3A3%7D&sp_atk=466c481a-3c31-413d-bdfb-1ad6a13c54ff&xptdk=466c481a-3c31-413d-bdfb-1ad6a13c54ff
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlso06hl0qofa5,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan Soulmate X2 AMD 8GB 128GB Win 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.999.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,49 Terjual,,"Advan Soulmate X2 AMD 8GB 128GB Win 11 14"" HD
Rp
3.999.000
Pilih Lokal
5.0
49 Terjual
< 2 Hari
Banjarbaru",https://shopee.co.id/Advan-Soulmate-X2-AMD-8GB-128GB-Win-11-14-HD-i.386370222.25051340762?extraParams=%7B%22display_model_id%22%3A166245305663%2C%22model_selection_logic%22%3A3%7D&sp_atk=ea3f3c16-a335-485d-b4a1-ff73f47a111a&xptdk=ea3f3c16-a335-485d-b4a1-ff73f47a111a
