-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,img,text-xs/sp14_2,text-xs,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-81ztp-mdzftf4bljb7c6,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP AXIOO HYPE 7 AMD X7 RYZEN 7 5825 8GB 512GB 14.0 FHD IPS DOS/W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.053.000,-32%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,,"LAPTOP AXIOO HYPE 7 AMD X7 RYZEN 7 5825 8GB 512GB 14.0 FHD IPS DOS/W11
Rp
8.053.000
-32%
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/LAPTOP-AXIOO-HYPE-7-AMD-X7-RYZEN-7-5825-8GB-512GB-14.0-FHD-IPS-DOS-W11-i.120549837.27840612310?extraParams=%7B%22display_model_id%22%3A276284182935%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce0563af-ecde-46e9-8501-59a067a9adfe&xptdk=ce0563af-ecde-46e9-8501-59a067a9adfe
https://down-id.img.susercontent.com/file/id-11134207-8224q-mgw1gxrvtp8v4a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.299.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,21 Terjual,Kombo Hemat,"Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11
Rp
6.299.000
Kombo Hemat
5.0
21 Terjual
3-4 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-16GB-512GB-Windows-11-i.1552037264.43603583475?extraParams=%7B%22display_model_id%22%3A310791729682%2C%22model_selection_logic%22%3A3%7D&sp_atk=059cfc75-8a5e-4dd0-bafb-7f0aafcd34ee&xptdk=059cfc75-8a5e-4dd0-bafb-7f0aafcd34ee
https://down-id.img.susercontent.com/file/id-11134207-82252-mh5pp2faoxzea9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 10 N4020 - 8GB 256GB 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.862.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,136 Terjual,,"LAPTOP AXIOO HYPE 10 N4020 - 8GB 256GB 14.0
Rp
4.862.000
-3%
4.9
136 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-AXIOO-HYPE-10-N4020-8GB-256GB-14.0-i.1273997571.27773173593?extraParams=%7B%22display_model_id%22%3A266543009453%2C%22model_selection_logic%22%3A3%7D&sp_atk=f47c4886-e298-4556-8950-c3e5fde22d72&xptdk=f47c4886-e298-4556-8950-c3e5fde22d72
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mc8uub8jgjid5e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS,,Rp,5.725.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tabalong,,,4-5 Hari,,"LAPTOP AXIOO HYPE 5 AMD X JKT48 EDITION AMD RYZEN 5-3500U/8GB DDR4/256GB SSD/AMD RADEON GRAPHICS/14 INCH FHD IPS
Rp
5.725.000
4-5 Hari
Kab. Tabalong",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X-JKT48-EDITION-AMD-RYZEN-5-3500U-8GB-DDR4-256GB-SSD-AMD-RADEON-GRAPHICS-14-INCH-FHD-IPS-i.144580751.29138719909?extraParams=%7B%22display_model_id%22%3A295730516235%2C%22model_selection_logic%22%3A3%7D&sp_atk=ade92525-3438-49a0-8cdd-ad428819e150&xptdk=ade92525-3438-49a0-8cdd-ad428819e150
https://down-id.img.susercontent.com/file/id-11134207-8224t-mignx08qioso8a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO Mybook HYPE 3 G11 Core i3 1125G4 8GB 256GB DOS Blue,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.499.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,"AXIOO Mybook HYPE 3 G11 Core i3 1125G4 8GB 256GB DOS Blue
Rp
6.499.000
5.0
6 Terjual
< 2 Hari
Denpasar",https://shopee.co.id/AXIOO-Mybook-HYPE-3-G11-Core-i3-1125G4-8GB-256GB-DOS-Blue-i.285014574.26976789742?extraParams=%7B%22display_model_id%22%3A257681563935%2C%22model_selection_logic%22%3A3%7D&sp_atk=55a30120-a6bb-448d-b5fa-14a21eb7f4de&xptdk=55a30120-a6bb-448d-b5fa-14a21eb7f4de
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk3nif26by85bb,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Axioo Mybook Hype 1 Intel N4020 8GB 128GB SSD Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.199.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,177 Terjual,Pilih Lokal,"Axioo Mybook Hype 1 Intel N4020 8GB 128GB SSD Win11
Rp
4.199.000
Pilih Lokal
4.9
177 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Axioo-Mybook-Hype-1-Intel-N4020-8GB-128GB-SSD-Win11-i.1319460264.28306670639?extraParams=%7B%22display_model_id%22%3A49797838831%2C%22model_selection_logic%22%3A3%7D&sp_atk=9404f11d-804f-462c-b04e-06611f27efb6&xptdk=9404f11d-804f-462c-b04e-06611f27efb6
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lstqxs1boi55df,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 10 CELERON N4020 8GB 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.350.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,65 Terjual,,"LAPTOP AXIOO HYPE 10 CELERON N4020 8GB 256GB
Rp
4.350.000
5.0
65 Terjual
< 2 Hari
Medan",https://shopee.co.id/LAPTOP-AXIOO-HYPE-10-CELERON-N4020-8GB-256GB-i.742901567.24418788147?extraParams=%7B%22display_model_id%22%3A158779875728%2C%22model_selection_logic%22%3A3%7D&sp_atk=704ed598-124b-466d-b73f-13c51c400e6b&xptdk=704ed598-124b-466d-b73f-13c51c400e6b
https://down-id.img.susercontent.com/file/id-11134207-822ws-mnb2l89prsw800,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NEW AXIOO Laptop Hype 5 G12 I5 1235U 16GB 512GB SSD 14.0 Inch FHD IPS Windows 11 Pro Black Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,"NEW AXIOO Laptop Hype 5 G12 I5 1235U 16GB 512GB SSD 14.0 Inch FHD IPS Windows 11 Pro Black Original
Rp
7.998.000
-1%
< 2 Hari
Depok",https://shopee.co.id/NEW-AXIOO-Laptop-Hype-5-G12-I5-1235U-16GB-512GB-SSD-14.0-Inch-FHD-IPS-Windows-11-Pro-Black-Original-i.1414506565.51609142183?extraParams=%7B%22display_model_id%22%3A297552575455%2C%22model_selection_logic%22%3A3%7D&sp_atk=20b81f1a-ed1a-4fee-9435-d1a22452f211&xptdk=20b81f1a-ed1a-4fee-9435-d1a22452f211
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lrqr14071jqf0f,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Axioo Hype 1 Intel Celeron N4020 8G 128GB SSD 14"" HD Win11",,Rp,4.780.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,18 Terjual,Pilih Lokal,"Axioo Hype 1 Intel Celeron N4020 8G 128GB SSD 14"" HD Win11
Rp
4.780.000
Pilih Lokal
4.9
18 Terjual
2-3 Hari
Kab. Jember",https://shopee.co.id/Axioo-Hype-1-Intel-Celeron-N4020-8G-128GB-SSD-14-HD-Win11-i.758566046.24363544310?extraParams=%7B%22display_model_id%22%3A29772006295%2C%22model_selection_logic%22%3A3%7D&sp_atk=40296cea-b143-4ec7-a687-f2205c2c98d6&xptdk=40296cea-b143-4ec7-a687-f2205c2c98d6
https://down-id.img.susercontent.com/file/sg-11134201-7reqa-m23cwtb8csy8d8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 5 G12 Core i5 8GB 256GB FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.717.000,-14%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,,"Axioo MyBook Hype 5 G12 Core i5 8GB 256GB FHD IPS
Rp
6.717.000
-14%
5.0
4 Terjual
2-4 Hari
Madiun",https://shopee.co.id/Axioo-MyBook-Hype-5-G12-Core-i5-8GB-256GB-FHD-IPS-i.55231304.26916316458?extraParams=%7B%22display_model_id%22%3A420780628136%2C%22model_selection_logic%22%3A3%7D&sp_atk=f2702468-8518-4ac0-bf71-ece9174d4833&xptdk=f2702468-8518-4ac0-bf71-ece9174d4833
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmpvqc9b75s559,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Intel Core i5-1235U 16GB 512GB SSD 14 inch FHD IPS Windows 11 OHS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.256.218,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,,"Axioo Hype 5 Intel Core i5-1235U 16GB 512GB SSD 14 inch FHD IPS Windows 11 OHS
Rp
8.256.218
5.0
4 Terjual
< 2 Hari
Banjarbaru",https://shopee.co.id/Axioo-Hype-5-Intel-Core-i5-1235U-16GB-512GB-SSD-14-inch-FHD-IPS-Windows-11-OHS-i.30103887.28906479588?extraParams=%7B%22display_model_id%22%3A430736541783%2C%22model_selection_logic%22%3A3%7D&sp_atk=c06442e8-938f-4658-a23e-aefaab60df5d&xptdk=c06442e8-938f-4658-a23e-aefaab60df5d
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjquy2kcgvlt6e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,laptop AXIOO HYPE 7 AMD X8 Ryzen 7 6800H 16GB 1TB Windows 11 Pro Resmi Axioo+ADP,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,31 Terjual,,"laptop AXIOO HYPE 7 AMD X8 Ryzen 7 6800H 16GB 1TB Windows 11 Pro Resmi Axioo+ADP
Rp
8.198.000
-1%
5.0
31 Terjual
< 2 Hari
Bogor",https://shopee.co.id/laptop-AXIOO-HYPE-7-AMD-X8-Ryzen-7-6800H-16GB-1TB-Windows-11-Pro-Resmi-Axioo-ADP-i.757795871.14896448885?extraParams=%7B%22display_model_id%22%3A195773538594%2C%22model_selection_logic%22%3A3%7D&sp_atk=370034ff-9eb9-4c93-86bf-8bc8e94cae0f&xptdk=370034ff-9eb9-4c93-86bf-8bc8e94cae0f
https://down-id.img.susercontent.com/file/sg-11134201-7ra2s-mbdoau8ttx7n41,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo MyBook Hype 10 Celeron N4020 8GB SSD 256GB 14 HD W10 PRO,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.583.000,-24%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,,,5 Terjual,,"Laptop Axioo MyBook Hype 10 Celeron N4020 8GB SSD 256GB 14 HD W10 PRO
Rp
4.583.000
-24%
5 Terjual
2-4 Hari
Madiun",https://shopee.co.id/Laptop-Axioo-MyBook-Hype-10-Celeron-N4020-8GB-SSD-256GB-14-HD-W10-PRO-i.55231304.43955842012?extraParams=%7B%22display_model_id%22%3A158010570379%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c866c97-8bfd-42a0-9575-576c011ded23&xptdk=0c866c97-8bfd-42a0-9575-576c011ded23
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m5dz6cv5t5omf5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype 5 Ryzen 5 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.108.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,143 Terjual,Kombo Hemat,"Axioo Hype 5 Ryzen 5 16GB 1TB SSD Windows 11
Rp
7.108.000
-4%
Kombo Hemat
5.0
143 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-16GB-1TB-SSD-Windows-11-i.257997524.25762047639?extraParams=%7B%22display_model_id%22%3A214904083605%2C%22model_selection_logic%22%3A3%7D&sp_atk=77ed055b-eb8c-455d-8b85-58474862fecf&xptdk=77ed055b-eb8c-455d-8b85-58474862fecf
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mf40sbg0qryn30,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AXIOO Mybook HYPE 5 G12 Intel i5 1235U 32GB 512GB SSD 14 FHD IPS Windows11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,"AXIOO Mybook HYPE 5 G12 Intel i5 1235U 32GB 512GB SSD 14 FHD IPS Windows11
Rp
3.998.000
-1%
5.0
5 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/AXIOO-Mybook-HYPE-5-G12-Intel-i5-1235U-32GB-512GB-SSD-14-FHD-IPS-Windows11-i.1554406714.43602993402?extraParams=%7B%22display_model_id%22%3A295247682386%2C%22model_selection_logic%22%3A3%7D&sp_atk=abc1c3a4-0ba8-44ed-9e07-dd0a22fe5595&xptdk=abc1c3a4-0ba8-44ed-9e07-dd0a22fe5595
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn2ftfse5reu94,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"AXIOO MyBook Hype 1 Celeron N4020 8GB 384GB SSD 14"" HD W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.890.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,55 Terjual,,"AXIOO MyBook Hype 1 Celeron N4020 8GB 384GB SSD 14"" HD W11
Rp
3.890.000
4.9
55 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/AXIOO-MyBook-Hype-1-Celeron-N4020-8GB-384GB-SSD-14-HD-W11-i.40255164.25371910300?extraParams=%7B%22display_model_id%22%3A325785997057%2C%22model_selection_logic%22%3A3%7D&sp_atk=51b7f858-95ca-4b88-941c-8f8ff624ac32&xptdk=51b7f858-95ca-4b88-941c-8f8ff624ac32
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mdwythtu8rnod8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Mybook Hype 1 Intel N4020 8GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,"Axioo Mybook Hype 1 Intel N4020 8GB 512GB SSD
Rp
4.198.000
-1%
5.0
5 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Mybook-Hype-1-Intel-N4020-8GB-512GB-SSD-i.1554406714.43702998529?extraParams=%7B%22display_model_id%22%3A285247771079%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc467c5a-f77a-4b20-91f6-60795b7a3aff&xptdk=cc467c5a-f77a-4b20-91f6-60795b7a3aff
