-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,truncate,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224z-miv1p9lso1z820,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop 2in1 Tablet Lenovo Ideapad D330 N4000  Ram 4GB Ssd eMMc 64GB - Second Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,157 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop 2in1 Tablet Lenovo Ideapad D330 N4000 Ram 4GB Ssd eMMc 64GB - Second Bergaransi
Rp
1.599.000
4.9
157 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-2in1-Tablet-Lenovo-Ideapad-D330-N4000-Ram-4GB-Ssd-eMMc-64GB-Second-Bergaransi-i.174578880.28751576893?extraParams=%7B%22display_model_id%22%3A187551997746%2C%22model_selection_logic%22%3A3%7D&sp_atk=5567c074-50cb-4fdf-b407-2f305efb5261&xptdk=5567c074-50cb-4fdf-b407-2f305efb5261
https://down-id.img.susercontent.com/file/id-11134207-8224u-mhsutc9fcem8ae,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP HP ELITEBOOK 430 440 450 630 G6 G7 G9 I3 GEN 12 LAYAR 13,3 INCH MURAH MULUS BANYAK BONUSNYA",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP HP ELITEBOOK 430 440 450 630 G6 G7 G9 I3 GEN 12 LAYAR 13,3 INCH MURAH MULUS BANYAK BONUSNYA
Rp
3.300.000
-3%
4.5
30 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-HP-ELITEBOOK-430-440-450-630-G6-G7-G9-I3-GEN-12-LAYAR-13-3-INCH-MURAH-MULUS-BANYAK-BONUSNYA-i.925485019.26943736717?extraParams=%7B%22display_model_id%22%3A395392650968%2C%22model_selection_logic%22%3A3%7D&sp_atk=c07d8b0d-37e1-4102-a0bb-c7bedc953db3&xptdk=c07d8b0d-37e1-4102-a0bb-c7bedc953db3
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjruuwksidc6a4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Series Core i7 / i5 / i3 | AMD Ryzen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,32 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,"Laptop Acer Series Core i7 / i5 / i3 | AMD Ryzen
Rp
2.900.000
4.8
32 Terjual
Jakarta Timur",https://shopee.co.id/Laptop-Acer-Series-Core-i7-i5-i3-AMD-Ryzen-i.26647239.22048797667?extraParams=%7B%22display_model_id%22%3A267545073231%2C%22model_selection_logic%22%3A3%7D&sp_atk=68afe773-fb7c-44fb-9319-0faf1b2f3d65&xptdk=68afe773-fb7c-44fb-9319-0faf1b2f3d65
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m2c6o1hxegkj8f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Laptop ASUS X453/Dual Core/8GB/512GB SSD/Win 10/14"" inch - 2GB/500GB / Bonus Mouse & Tas",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,232 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Laptop ASUS X453/Dual Core/8GB/512GB SSD/Win 10/14"" inch - 2GB/500GB / Bonus Mouse & Tas
Rp
1.600.000
4.5
232 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-ASUS-X453-Dual-Core-8GB-512GB-SSD-Win-10-14-inch-2GB-500GB-Bonus-Mouse-Tas-i.1370746900.28262865028?extraParams=%7B%22display_model_id%22%3A246700409568%2C%22model_selection_logic%22%3A3%7D&sp_atk=9004c13e-7ce1-458c-b0b1-cddf808f7f30&xptdk=9004c13e-7ce1-458c-b0b1-cddf808f7f30
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmvg80j2kgsm92,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop ZYREX Sky 232 Mini 64 II Intel Celeron N4020 RAM 4GB 64GB eMMC + SSD M.2 (128/256) 11.6"" FHD IPS - Windows 11 USB Type-C/HDMI/MicroSD – Garansi Resmi 1 Tahun",,Rp,2.474.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Hadiah Gratis,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop ZYREX Sky 232 Mini 64 II Intel Celeron N4020 RAM 4GB 64GB eMMC + SSD M.2 (128/256) 11.6"" FHD IPS - Windows 11 USB Type-C/HDMI/MicroSD – Garansi Resmi 1 Tahun
Rp
2.474.000
-12%
Hadiah Gratis
4.9
24 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-ZYREX-Sky-232-Mini-64-II-Intel-Celeron-N4020-RAM-4GB-64GB-eMMC-SSD-M.2-(128-256)-11.6-FHD-IPS-Windows-11-USB-Type-C-HDMI-MicroSD-%E2%80%93-Garansi-Resmi-1-Tahun-i.1489958388.52755720519?extraParams=%7B%22display_model_id%22%3A360827188470%2C%22model_selection_logic%22%3A3%7D&sp_atk=bddb77ab-b0db-42bb-97c1-b1d41d69ecf8&xptdk=bddb77ab-b0db-42bb-97c1-b1d41d69ecf8
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m70emw41d4qc0a,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,"ACER A314 INTEL N4000 / 8GB RAM / 512GB SSD / 14"" / WIN 10 / GRATIS ONGKIR / ACER A314-32 4GB 1TB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,67 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-54%,,"ACER A314 INTEL N4000 / 8GB RAM / 512GB SSD / 14"" / WIN 10 / GRATIS ONGKIR / ACER A314-32 4GB 1TB
Rp
2.300.000
-54%
4.8
67 Terjual
Jakarta Barat",https://shopee.co.id/ACER-A314-INTEL-N4000-8GB-RAM-512GB-SSD-14-WIN-10-GRATIS-ONGKIR-ACER-A314-32-4GB-1TB-i.1124285767.26026800501?extraParams=%7B%22display_model_id%22%3A195800161199%2C%22model_selection_logic%22%3A3%7D&sp_atk=e0b8226f-c1b6-46e9-abd0-c2bb9edb6aa3&xptdk=e0b8226f-c1b6-46e9-abd0-c2bb9edb6aa3
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m7blxu33nz8n21,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Notebook Asus E203NAH/MAH | Intel Celeron N4000 | Ram 2GB/4GB | Hdd 500GB/SSD 256GB | WIND 10 | SIAP PAKAI DAN BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,143 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Notebook Asus E203NAH/MAH | Intel Celeron N4000 | Ram 2GB/4GB | Hdd 500GB/SSD 256GB | WIND 10 | SIAP PAKAI DAN BERGARANSI
Rp
1.600.000
-6%
4.8
143 Terjual
Jakarta Barat",https://shopee.co.id/Notebook-Asus-E203NAH-MAH-Intel-Celeron-N4000-Ram-2GB-4GB-Hdd-500GB-SSD-256GB-WIND-10-SIAP-PAKAI-DAN-BERGARANSI-i.239820426.17234807288?extraParams=%7B%22display_model_id%22%3A126309108867%2C%22model_selection_logic%22%3A3%7D&sp_atk=918f2e09-8114-4ad6-8573-b0351e0fe5f3&xptdk=918f2e09-8114-4ad6-8573-b0351e0fe5f3
https://down-id.img.susercontent.com/file/id-11134207-7r98z-ls12xw4o1jv156,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS X441U intel core i3 RAM 8GB SSD 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.940.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,55 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Cicilan,-60%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP ASUS X441U intel core i3 RAM 8GB SSD 256GB
Rp
1.940.000
-60%
Cicilan
5.0
55 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ASUS-X441U-intel-core-i3-RAM-8GB-SSD-256GB-i.86838885.12134826796?extraParams=%7B%22display_model_id%22%3A103336204434%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e9959ef-abfd-4c42-a426-fb3f06e5ff22&xptdk=3e9959ef-abfd-4c42-a426-fb3f06e5ff22
https://down-id.img.susercontent.com/file/id-11134207-7qul0-lj0zuwva7iwr53,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"ASUS VIVOBOOK 15 A516KA INTEL CELERON N4500 | RAM 8GB SSD 512GB | 15'6"" INCH FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.449.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ASUS VIVOBOOK 15 A516KA INTEL CELERON N4500 | RAM 8GB SSD 512GB | 15'6"" INCH FHD
Rp
3.449.000
-1%
4.0
5 Terjual
Jakarta Barat",https://shopee.co.id/ASUS-VIVOBOOK-15-A516KA-INTEL-CELERON-N4500-RAM-8GB-SSD-512GB-15'6-INCH-FHD-i.566072969.18390621841?extraParams=%7B%22display_model_id%22%3A39675998281%2C%22model_selection_logic%22%3A3%7D&sp_atk=bff54c3a-43b5-49d8-92ce-3a78fd96e806&xptdk=bff54c3a-43b5-49d8-92ce-3a78fd96e806
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m9gst56knyez63,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop LENOVO Ideapad RAM 8Gb/SSD 1Tb FREE MOUSE,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.790.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop LENOVO Ideapad RAM 8Gb/SSD 1Tb FREE MOUSE
Rp
1.790.000
-1%
5.0
30 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-LENOVO-Ideapad-RAM-8Gb-SSD-1Tb-FREE-MOUSE-i.17620640.29736564543?extraParams=%7B%22display_model_id%22%3A295064839686%2C%22model_selection_logic%22%3A3%7D&sp_atk=8e76694c-808a-4b43-ade7-e55b52800697&xptdk=8e76694c-808a-4b43-ade7-e55b52800697
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m9h77u1h2vq556,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad amd A4/RAM 4Gb-8Gb/SSD 512Gb/14 inch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.790.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Lenovo Ideapad amd A4/RAM 4Gb-8Gb/SSD 512Gb/14 inch
Rp
1.790.000
-1%
5.0
3 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Lenovo-Ideapad-amd-A4-RAM-4Gb-8Gb-SSD-512Gb-14-inch-i.17620640.25491368150?extraParams=%7B%22display_model_id%22%3A252629705404%2C%22model_selection_logic%22%3A3%7D&sp_atk=88fa5dc3-f559-4ab5-a5aa-64ac1c186423&xptdk=88fa5dc3-f559-4ab5-a5aa-64ac1c186423
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-md5kj5bkipt351,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Laptop HP Elitebook 845 G7 AMD Ryzen 5 PRO RAM 16GB SSD 512GB TOUCH/NO TOUCHS full set,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.585.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop HP Elitebook 845 G7 AMD Ryzen 5 PRO RAM 16GB SSD 512GB TOUCH/NO TOUCHS full set
Rp
3.585.000
-3%
4.7
51 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-HP-Elitebook-845-G7-AMD-Ryzen-5-PRO-RAM-16GB-SSD-512GB-TOUCH-NO-TOUCHS-full-set-i.1050478176.26757387609?extraParams=%7B%22display_model_id%22%3A435456330942%2C%22model_selection_logic%22%3A3%7D&sp_atk=8999eee6-64fa-4a33-8166-c6b359af33c3&xptdk=8999eee6-64fa-4a33-8166-c6b359af33c3
https://down-id.img.susercontent.com/file/sg-11134201-23010-pekjd1wk5qmvd8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP Core i7 i5 / RAM 16GB / SSD 1TB / 2TB / 500GB / SSD 256GB / SSD 512GB - Laptop Bekas HP i7 i5 8GB SSD,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,447 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,,,"Laptop HP Core i7 i5 / RAM 16GB / SSD 1TB / 2TB / 500GB / SSD 256GB / SSD 512GB - Laptop Bekas HP i7 i5 8GB SSD
Rp
1.300.000
Cicilan
4.7
447 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Core-i7-i5-RAM-16GB-SSD-1TB-2TB-500GB-SSD-256GB-SSD-512GB-Laptop-Bekas-HP-i7-i5-8GB-SSD-i.20507921.1386936960?extraParams=%7B%22display_model_id%22%3A21973162444%2C%22model_selection_logic%22%3A3%7D&sp_atk=78dbeaa0-7e49-4d93-aaa9-00e7b7d80715&xptdk=78dbeaa0-7e49-4d93-aaa9-00e7b7d80715
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m6w9a30e6cf552,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,LAPTOP ACER INTEL CORE i3 / RAM 8GB / SSD 512GB / 14 INCH / WIN10 / 4GB 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,51 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-46%,,"LAPTOP ACER INTEL CORE i3 / RAM 8GB / SSD 512GB / 14 INCH / WIN10 / 4GB 256GB
Rp
2.700.000
-46%
5.0
51 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ACER-INTEL-CORE-i3-RAM-8GB-SSD-512GB-14-INCH-WIN10-4GB-256GB-i.1124285767.29527295728?extraParams=%7B%22display_model_id%22%3A157697553835%2C%22model_selection_logic%22%3A3%7D&sp_atk=e6da0218-ac3e-4314-806b-780402abef10&xptdk=e6da0218-ac3e-4314-806b-780402abef10
https://down-id.img.susercontent.com/file/id-11134207-82251-mjwa0w5trh1e48,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Original /Laptop Panasonic QV8 intel Core i5 Gen8 | RAM 8GB | SSD 512GB  Layar 12 inci touchscreen| Mulus / Second / Berkualitas / Bergaransi.,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,68 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-48%,,"Original /Laptop Panasonic QV8 intel Core i5 Gen8 | RAM 8GB | SSD 512GB Layar 12 inci touchscreen| Mulus / Second / Berkualitas / Bergaransi.
Rp
3.199.000
-48%
5.0
68 Terjual
Jakarta Barat",https://shopee.co.id/Original-Laptop-Panasonic-QV8-intel-Core-i5-Gen8-RAM-8GB-SSD-512GB-Layar-12-inci-touchscreen-Mulus-Second-Berkualitas-Bergaransi.-i.1621404466.41176472333?extraParams=%7B%22display_model_id%22%3A340482457035%2C%22model_selection_logic%22%3A3%7D&sp_atk=6478205a-69bb-40a2-8dc1-861e26f441cd&xptdk=6478205a-69bb-40a2-8dc1-861e26f441cd
https://down-id.img.susercontent.com/file/id-11134207-822wg-mm1xy2z8md5b57,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo ThinkPad Core i5 i7 Ryzen 5 Second X250 X260 X270 X280 X390 X395 X1 Carbon X1 Yoga T470 T480 T490 T495 T14 L380 L390 L490 L14 L13 Yoga - Laptop Bekas Murah Bergaransi Untuk Sekolah SMP SMA Kuliah Kerja Kantor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,271 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Lenovo ThinkPad Core i5 i7 Ryzen 5 Second X250 X260 X270 X280 X390 X395 X1 Carbon X1 Yoga T470 T480 T490 T495 T14 L380 L390 L490 L14 L13 Yoga - Laptop Bekas Murah Bergaransi Untuk Sekolah SMP SMA Kuliah Kerja Kantor
Rp
3.700.000
-41%
4.9
271 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-ThinkPad-Core-i5-i7-Ryzen-5-Second-X250-X260-X270-X280-X390-X395-X1-Carbon-X1-Yoga-T470-T480-T490-T495-T14-L380-L390-L490-L14-L13-Yoga-Laptop-Bekas-Murah-Bergaransi-Untuk-Sekolah-SMP-SMA-Kuliah-Kerja-Kantor-i.406115999.44208538131?extraParams=%7B%22display_model_id%22%3A350828367662%2C%22model_selection_logic%22%3A3%7D&sp_atk=86a60738-3b5a-4a09-a80a-11265ae5332d&xptdk=86a60738-3b5a-4a09-a80a-11265ae5332d
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lrgqffj55m8pcd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LAPTOP LENOVO THINKPAD L380 L390 X380 X390 INTEL CORE I5 I7 Generasi 8 LAYAR 13"" SECOND MURAH BERKUALITAS -FREE GIFT",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,66 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP LENOVO THINKPAD L380 L390 X380 X390 INTEL CORE I5 I7 Generasi 8 LAYAR 13"" SECOND MURAH BERKUALITAS -FREE GIFT
Rp
3.000.000
-3%
4.9
66 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-L380-L390-X380-X390-INTEL-CORE-I5-I7-Generasi-8-LAYAR-13-SECOND-MURAH-BERKUALITAS-FREE-GIFT-i.817857955.20280730888?extraParams=%7B%22display_model_id%22%3A234598490532%2C%22model_selection_logic%22%3A3%7D&sp_atk=28e7dd8d-b77a-4b2b-acd2-5bb723a3864f&xptdk=28e7dd8d-b77a-4b2b-acd2-5bb723a3864f
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-maf8sms175y1c4,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Laptop HP Elitebook 250 630 X360 745 845 1020 8460P G2/G3 Core i7 Generasi 7 Touchscreen + Bisa Dilipat 360 Derajat SECOND BERKUALITAS !!,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,152 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop HP Elitebook 250 630 X360 745 845 1020 8460P G2/G3 Core i7 Generasi 7 Touchscreen + Bisa Dilipat 360 Derajat SECOND BERKUALITAS !!
Rp
1.700.000
-6%
5.0
152 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Elitebook-250-630-X360-745-845-1020-8460P-G2-G3-Core-i7-Generasi-7-Touchscreen-Bisa-Dilipat-360-Derajat-SECOND-BERKUALITAS-!!-i.676179521.18154058062?extraParams=%7B%22display_model_id%22%3A281824185594%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1c8b0ee-6577-4c0b-8332-64437981ecf2&xptdk=f1c8b0ee-6577-4c0b-8332-64437981ecf2
