-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wo-mma5qi3oac5h0b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Kintamani ASXU AMD A9-9400 Ram 4GB SSD 128GB SCU23854,,Rp,1.760.000,,,,,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,"Zyrex Kintamani ASXU AMD A9-9400 Ram 4GB SSD 128GB SCU23854
Rp
1.760.000
2-3 Hari
Malang",https://shopee.co.id/Zyrex-Kintamani-ASXU-AMD-A9-9400-Ram-4GB-SSD-128GB-SCU23854-i.1443585582.45357759652?extraParams=%7B%22display_model_id%22%3A249191637899%2C%22model_selection_logic%22%3A3%7D&sp_atk=492b07ed-95bc-489c-8934-16547ae5f704&xptdk=492b07ed-95bc-489c-8934-16547ae5f704
https://down-id.img.susercontent.com/file/id-11134207-8224u-mftodh9us7ppe8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Slim 512GB SSD Windows 11 Home,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.499.000,-1%,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook Slim 512GB SSD Windows 11 Home
Rp
3.499.000
-1%
Cicilan
4.9
1RB+ Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-Slim-512GB-SSD-Windows-11-Home-i.401207104.9824331654?extraParams=%7B%22display_model_id%22%3A315823850826%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff28c3da-929a-431d-b422-8908ea788ec7&xptdk=ff28c3da-929a-431d-b422-8908ea788ec7
https://down-id.img.susercontent.com/file/id-11134207-7r98p-ls4t86wn9d2x0c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Chromebook M432-2 4GB RAM 11.6"" Anti Ref",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,900.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,22 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Zyrex Chromebook M432-2 4GB RAM 11.6"" Anti Ref
Rp
900.000
5.0
22 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Zyrex-Chromebook-M432-2-4GB-RAM-11.6-Anti-Ref-i.277449743.24665075726?extraParams=%7B%22display_model_id%22%3A138867615542%2C%22model_selection_logic%22%3A3%7D&sp_atk=2242d319-b389-4f92-a891-b64a0d5203c8&xptdk=2242d319-b389-4f92-a891-b64a0d5203c8
https://down-id.img.susercontent.com/file/id-11134207-8224o-mhlnjkd0q87432,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX L-BOOK 8GB 128GB 256GB W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.150.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,46 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ZYREX L-BOOK 8GB 128GB 256GB W11
Rp
4.150.000
-1%
5.0
46 Terjual
3-4 Hari
Bogor",https://shopee.co.id/ZYREX-L-BOOK-8GB-128GB-256GB-W11-i.1275013122.25195653496?extraParams=%7B%22display_model_id%22%3A280457643801%2C%22model_selection_logic%22%3A3%7D&sp_atk=e920293e-14aa-4a88-98ca-1f90233b2482&xptdk=e920293e-14aa-4a88-98ca-1f90233b2482
https://down-id.img.susercontent.com/file/id-11134207-7rbke-mb25domrwlr8e2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex L-Book Intel Celeron N4020 8GB 128GB/256GB Windows 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Zyrex L-Book Intel Celeron N4020 8GB 128GB/256GB Windows 11 14"" HD
Rp
3.800.000
5.0
4 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Zyrex-L-Book-Intel-Celeron-N4020-8GB-128GB-256GB-Windows-11-14-HD-i.259775845.41104657675?extraParams=%7B%22display_model_id%22%3A290786688122%2C%22model_selection_logic%22%3A3%7D&sp_atk=4708d1bb-2cd8-46a4-be7e-2eb911f6e337&xptdk=4708d1bb-2cd8-46a4-be7e-2eb911f6e337
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lr5injffwc3t2b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 1  N4020 4GB 128GB Windows 11 14 HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.906.000,-44%,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP AXIOO HYPE 1 N4020 4GB 128GB Windows 11 14 HD
Rp
3.906.000
-44%
Pilih Lokal
Kombo Hemat
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-N4020-4GB-128GB-Windows-11-14-HD-i.608012662.24711682828?extraParams=%7B%22display_model_id%22%3A236030046852%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ceeddd8-9914-4cf6-b071-d892acfc59bb&xptdk=9ceeddd8-9914-4cf6-b071-d892acfc59bb
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn583sm0aeire6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ZYREX BLAZE intel i5 12450H RAM 16GB SSD 512GB W11 14'' FHD IPS 2YR,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.719.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"LAPTOP ZYREX BLAZE intel i5 12450H RAM 16GB SSD 512GB W11 14'' FHD IPS 2YR
Rp
7.719.000
< 2 Hari
Semarang",https://shopee.co.id/LAPTOP-ZYREX-BLAZE-intel-i5-12450H-RAM-16GB-SSD-512GB-W11-14''-FHD-IPS-2YR-i.1235244212.54108988877?extraParams=%7B%22display_model_id%22%3A395796916185%2C%22model_selection_logic%22%3A3%7D&sp_atk=863c9562-7c50-4b40-ab40-e1757c04fb86&xptdk=863c9562-7c50-4b40-ab40-e1757c04fb86
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjz4clht6g3o2a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH AMD RYZEN 5 3500 - RAM 16GB 512GB WINDOWS 11 14.0 INCH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.392.000,-47%,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,895 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ZYREX D-TECH AMD RYZEN 5 3500 - RAM 16GB 512GB WINDOWS 11 14.0 INCH
Rp
6.392.000
-47%
Produk Baru
Hadiah Gratis
4.9
895 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-D-TECH-AMD-RYZEN-5-3500-RAM-16GB-512GB-WINDOWS-11-14.0-INCH-i.250649369.49004043551?extraParams=%7B%22display_model_id%22%3A440466476477%2C%22model_selection_logic%22%3A3%7D&sp_atk=59177e1d-1bfc-4be5-9170-05874e182323&xptdk=59177e1d-1bfc-4be5-9170-05874e182323
https://down-id.img.susercontent.com/file/id-11134207-82252-mg6e63kkrzey7a,,ZYREX D-TECH RYZEN 5 3500U 16GB 256SSD W11,,Rp,7.400.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ZYREX D-TECH RYZEN 5 3500U 16GB 256SSD W11
Rp
7.400.000
5.0
2 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500U-16GB-256SSD-W11-i.1058807.41025749045?extraParams=%7B%22display_model_id%22%3A345003433896%2C%22model_selection_logic%22%3A3%7D&sp_atk=66021acb-7cb3-4390-bd24-6256e9afe712&xptdk=66021acb-7cb3-4390-bd24-6256e9afe712
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmh1b0lc0cn6e5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX SKY 232 PRIME INTEL I5 1035G7 RAM 8GB SSD 512GB LAPTOP GARANSI RESMI 2 TAHUN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.783.000,-42%,,,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ZYREX SKY 232 PRIME INTEL I5 1035G7 RAM 8GB SSD 512GB LAPTOP GARANSI RESMI 2 TAHUN
Rp
5.783.000
-42%
3-4 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-SKY-232-PRIME-INTEL-I5-1035G7-RAM-8GB-SSD-512GB-LAPTOP-GARANSI-RESMI-2-TAHUN-i.27510377.54758045887?extraParams=%7B%22display_model_id%22%3A445714055956%2C%22model_selection_logic%22%3A3%7D&sp_atk=42e44465-1cbc-4301-b0a0-41de30b06033&xptdk=42e44465-1cbc-4301-b0a0-41de30b06033
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lzkmwfehbsxx22,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD512GB 14'' Hd Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.299.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,429 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD512GB 14'' Hd Windows 11
Rp
4.299.000
Pilih Lokal
4.9
429 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-TBook-Intel-Celeron-N100-4-Core-RAM16GB-SSD512GB-14''-Hd-Windows-11-i.186855095.26959691546?extraParams=%7B%22display_model_id%22%3A119250950637%2C%22model_selection_logic%22%3A3%7D&sp_atk=2408c0fa-cd3a-4393-91a7-4e7c31e94a53&xptdk=2408c0fa-cd3a-4393-91a7-4e7c31e94a53
https://down-id.img.susercontent.com/file/id-11134207-8224z-ml4owktbbmz0fa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[Termurah] Laptop Sekolah ZYREX L Book 14 Inch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.480.000,-10%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"[Termurah] Laptop Sekolah ZYREX L Book 14 Inch
Rp
4.480.000
-10%
6 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/-Termurah-Laptop-Sekolah-ZYREX-L-Book-14-Inch-i.176180229.53605095974?extraParams=%7B%22display_model_id%22%3A430579179954%2C%22model_selection_logic%22%3A3%7D&sp_atk=e4b89883-1bbf-4c67-9ae1-2131375b06bf&xptdk=e4b89883-1bbf-4c67-9ae1-2131375b06bf
