-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,truncate,text-white_2,pointer-events-none_3,_container,_container_link,img_2,text-xs_2,text-shopee-green,text-xs/sp14_3
https://down-id.img.susercontent.com/file/id-11134207-7qukz-ljbdv6o8ahyze3,Realme GT Master Edition 8/256 dan 8/128 Second Garansi Resmi,,Rp,3.699.000,,,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Realme GT Master Edition 8/256 dan 8/128 Second Garansi Resmi
Rp
3.699.000
5.0
5 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/Realme-GT-Master-Edition-8-256-dan-8-128-Second-Garansi-Resmi-i.118920636.18966601156?extraParams=%7B%22display_model_id%22%3A203914515462%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c9384eb-51da-4233-93c4-e6ca8972233b&xptdk=2c9384eb-51da-4233-93c4-e6ca8972233b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rfga-m9zw8ujus9e9f9,Realme C63 Ram 6/128GB | Ram 8/128GB Second Pusat Gadget,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.598.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-11%,,,,"Realme C63 Ram 6/128GB | Ram 8/128GB Second Pusat Gadget
Rp
1.598.111
-11%
Cashback 99%
5.0
3 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Realme-C63-Ram-6-128GB-Ram-8-128GB-Second-Pusat-Gadget-i.1474904896.40201568407?extraParams=%7B%22display_model_id%22%3A196089470028%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed7577ad-e781-4b49-9399-12cbbde91a11&xptdk=ed7577ad-e781-4b49-9399-12cbbde91a11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mc1tbsd9kekr84,Realme Note 60 8/256GB Second Fullset Bergaransi,,Rp,1.250.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Realme Note 60 8/256GB Second Fullset Bergaransi
Rp
1.250.000
3-5 Hari
Jakarta Selatan",https://shopee.co.id/Realme-Note-60-8-256GB-Second-Fullset-Bergaransi-i.1577265439.42308148120?extraParams=%7B%22display_model_id%22%3A270709188184%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7a14ad7-fa2c-4fc8-9e59-1714d608ed2b&xptdk=c7a14ad7-fa2c-4fc8-9e59-1714d608ed2b,,,3-5 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m9rb7aqb5p9965,Realme C53 6/128 Second fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cilacap,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,,,,"Realme C53 6/128 Second fullset
Rp
1.499.999
1 Terjual
2-4 Hari
Kab. Cilacap",https://shopee.co.id/Realme-C53-6-128-Second-fullset-i.147710035.29169964809?extraParams=%7B%22display_model_id%22%3A237120738289%2C%22model_selection_logic%22%3A3%7D&sp_atk=55e434e7-5f98-4daf-9aef-d1f7f0ddae39&xptdk=55e434e7-5f98-4daf-9aef-d1f7f0ddae39,,,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m0y9b2fx9igvf7,realme 12 plus 8/256GB Second Resmi,,Rp,2.422.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,-5%,,< 2 Hari,,"realme 12 plus 8/256GB Second Resmi
Rp
2.422.500
-5%
< 2 Hari
Jakarta Timur",https://shopee.co.id/realme-12-plus-8-256GB-Second-Resmi-i.174110882.27513179489?extraParams=%7B%22display_model_id%22%3A251718879079%2C%22model_selection_logic%22%3A3%7D&sp_atk=a1580f62-57e8-49d6-9ecd-ff28ba70d08d&xptdk=a1580f62-57e8-49d6-9ecd-ff28ba70d08d,,,< 2 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mcbuxq8r1g7635,Realme C75 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.849.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Realme C75 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.849.000
5.0
4 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C75-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.43501144800?extraParams=%7B%22display_model_id%22%3A248427236642%2C%22model_selection_logic%22%3A3%7D&sp_atk=e455650b-3fad-4845-b5a4-fd56c1642516&xptdk=e455650b-3fad-4845-b5a4-fd56c1642516,,,4 Terjual,5.0
https://down-id.img.susercontent.com/file/a5861bee68528f04e2bd8fdab378a332,REALME C11 2021 RAM 2GB/32GB second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,Cicilan,< 2 Hari,,"REALME C11 2021 RAM 2GB/32GB second
Rp
1.199.000
Cicilan
4.9
19 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/REALME-C11-2021-RAM-2GB-32GB-second-i.4249971.7375452912?extraParams=%7B%22display_model_id%22%3A23945517008%2C%22model_selection_logic%22%3A3%7D&sp_atk=6e6d3863-9732-4ce8-96fe-7c7d618540b1&xptdk=6e6d3863-9732-4ce8-96fe-7c7d618540b1,,,19 Terjual,4.9
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m96q4bj3bnkd1f,Realme 6 8/128~4/128 Fullset Second Garansi Resmi Hp Bekas Istimewa,,Rp,1.360.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Semarang,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,,,,,"Realme 6 8/128~4/128 Fullset Second Garansi Resmi Hp Bekas Istimewa
Rp
1.360.000
2-4 Hari
Kab. Semarang",https://shopee.co.id/Realme-6-8-128~4-128-Fullset-Second-Garansi-Resmi-Hp-Bekas-Istimewa-i.375168195.28435131366?extraParams=%7B%22display_model_id%22%3A237757936557%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a028c6f-2ea3-4529-b7b7-15d2cbbf66e4&xptdk=9a028c6f-2ea3-4529-b7b7-15d2cbbf66e4,,,2-4 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lrck4rmxsqwke3,Realme Narzo 50 4/64 GB Resmi Realme Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.390.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Realme Narzo 50 4/64 GB Resmi Realme Indonesia Second Bekas Original
Rp
1.390.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-Narzo-50-4-64-GB-Resmi-Realme-Indonesia-Second-Bekas-Original-i.304735900.25162321009?extraParams=%7B%22display_model_id%22%3A232504816937%2C%22model_selection_logic%22%3A3%7D&sp_atk=d80d15c8-47b6-493e-b892-6ac74fdfb0e4&xptdk=d80d15c8-47b6-493e-b892-6ac74fdfb0e4,,,< 2 Hari,
https://down-id.img.susercontent.com/file/sg-11134201-7rdyj-lyum42n9n5m451,Realme C63 Ram 6/128GB | Ram 8/128GB Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.598.888,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-33%,,Hari Ini 12:00,,"Realme C63 Ram 6/128GB | Ram 8/128GB Second Original
Rp
1.598.888
-33%
5.0
1 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Realme-C63-Ram-6-128GB-Ram-8-128GB-Second-Original-i.358338280.29007689095?extraParams=%7B%22display_model_id%22%3A197717576768%2C%22model_selection_logic%22%3A3%7D&sp_atk=7a66128d-3c6e-464d-98f4-016457f0338d&xptdk=7a66128d-3c6e-464d-98f4-016457f0338d,,,1 Terjual,5.0
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mcby7rkwndc2e5,Realme C75 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.725.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,< 2 Hari,,"Realme C75 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.725.000
5.0
20 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C75-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.25242187475?extraParams=%7B%22display_model_id%22%3A247790268282%2C%22model_selection_logic%22%3A3%7D&sp_atk=da7a7d61-a9c0-455e-bc6f-b52caf222bf2&xptdk=da7a7d61-a9c0-455e-bc6f-b52caf222bf2,,,20 Terjual,5.0
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m250c42ukidl26,Realme Note 50 4/64 & 4/128 Second Fullset Ori,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.275.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,< 2 Hari,,"Realme Note 50 4/64 & 4/128 Second Fullset Ori
Rp
1.275.000
5.0
4 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/Realme-Note-50-4-64-4-128-Second-Fullset-Ori-i.586330356.27416393528?extraParams=%7B%22display_model_id%22%3A233724174783%2C%22model_selection_logic%22%3A3%7D&sp_atk=e10ef9c0-ded5-4e2c-84da-5eaafff666e7&xptdk=e10ef9c0-ded5-4e2c-84da-5eaafff666e7,,,4 Terjual,5.0
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lqydtfn7x9gncc,Second Realme C51 4/64GB - Black,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.508.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Second Realme C51 4/64GB - Black
Rp
1.508.000
1-3 Hari
Malang",https://shopee.co.id/Second-Realme-C51-4-64GB-Black-i.331123706.24360911540?extraParams=%7B%22display_model_id%22%3A250276412624%2C%22model_selection_logic%22%3A3%7D&sp_atk=17adafe2-c6ba-4670-9e18-68f87811cc4f&xptdk=17adafe2-c6ba-4670-9e18-68f87811cc4f,,,1-3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lyxg2wi4bvvsfe,REALME NOTE 50 4/64 FULLSET SECOND,,Rp,1.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,Besok,,"REALME NOTE 50 4/64 FULLSET SECOND
Rp
1.099.000
Besok
Surabaya",https://shopee.co.id/REALME-NOTE-50-4-64-FULLSET-SECOND-i.230315394.28157874167?extraParams=%7B%22display_model_id%22%3A119235423894%2C%22model_selection_logic%22%3A3%7D&sp_atk=6163e66c-04b2-432a-a14a-ffb91258ce15&xptdk=6163e66c-04b2-432a-a14a-ffb91258ce15,,,Besok,
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lonremup7ab475,Realme X Second Original Mulus 4/128GB Snapdragon 710,,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,< 2 Hari,,"Realme X Second Original Mulus 4/128GB Snapdragon 710
Rp
1.900.000
5.0
2 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Realme-X-Second-Original-Mulus-4-128GB-Snapdragon-710-i.954669947.25902238038?extraParams=%7B%22display_model_id%22%3A187179364987%2C%22model_selection_logic%22%3A3%7D&sp_atk=7267d1d0-ac69-469b-a5bf-5a58e318b433&xptdk=7267d1d0-ac69-469b-a5bf-5a58e318b433,,,2 Terjual,5.0
https://down-id.img.susercontent.com/file/sg-11134201-7rdwe-mc1xgo0eat6h71,Realme C55 Ram 6/128GB | Ram 8/256GB Second Mobile Style Store,,Rp,1.579.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-44%,,Besok 11:00,,"Realme C55 Ram 6/128GB | Ram 8/256GB Second Mobile Style Store
Rp
1.579.111
-44%
5.0
1 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Realme-C55-Ram-6-128GB-Ram-8-256GB-Second-Mobile-Style-Store-i.1544768134.41908171413?extraParams=%7B%22display_model_id%22%3A290688841100%2C%22model_selection_logic%22%3A3%7D&sp_atk=55106be5-4f06-440b-b6ae-e1ee4d6cfcca&xptdk=55106be5-4f06-440b-b6ae-e1ee4d6cfcca,,,1 Terjual,5.0
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbjgy5mpsms7dd,Realme GT Master Edition 5G 64MP 120Hz Snapdragon,,Rp,2.000.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pasuruan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Realme GT Master Edition 5G 64MP 120Hz Snapdragon
Rp
2.000.000
1-3 Hari
Kab. Pasuruan",https://shopee.co.id/Realme-GT-Master-Edition-5G-64MP-120Hz-Snapdragon-i.694612262.42306527003?extraParams=%7B%22display_model_id%22%3A420345482535%2C%22model_selection_logic%22%3A3%7D&sp_atk=a99e3a80-ff5c-4a47-a983-5e26aa58f1bf&xptdk=a99e3a80-ff5c-4a47-a983-5e26aa58f1bf,,,1-3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7r991-lzj3nodo1vot2d,Realme 13 Second Fullset 8/128 8/256 Hp Tested,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Realme 13 Second Fullset 8/128 8/256 Hp Tested
Rp
1.999.000
5.0
10 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/Realme-13-Second-Fullset-8-128-8-256-Hp-Tested-i.365327344.29909506194?extraParams=%7B%22display_model_id%22%3A226860796418%2C%22model_selection_logic%22%3A3%7D&sp_atk=6ad1fc0a-f43c-4c7e-8145-3185b0dfe1f2&xptdk=6ad1fc0a-f43c-4c7e-8145-3185b0dfe1f2,,,10 Terjual,5.0
https://down-id.img.susercontent.com/file/ed4bd319cf3d21ca088349f2b70e90ab,Realme XT RAM 4/128GB & 8/128GB Second Kondisi 85-90%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.549.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,< 2 Hari,,"Realme XT RAM 4/128GB & 8/128GB Second Kondisi 85-90%
Rp
2.549.000
1 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Realme-XT-RAM-4-128GB-8-128GB-Second-Kondisi-85-90--i.4249971.13448646735?extraParams=%7B%22display_model_id%22%3A150957452417%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e0da21a-e47f-4730-a18a-5c5f143f421e&xptdk=2e0da21a-e47f-4730-a18a-5c5f143f421e,,,1 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m8qvjehmkl5p81,Hp Realme 5 Pro 4/128GB (Second - Fullset),,Rp,1.200.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Hp Realme 5 Pro 4/128GB (Second - Fullset)
Rp
1.200.000
3-5 Hari
Kab. Bekasi",https://shopee.co.id/Hp-Realme-5-Pro-4-128GB-(Second-Fullset)-i.103440205.29833294646?extraParams=%7B%22display_model_id%22%3A109468468078%2C%22model_selection_logic%22%3A3%7D&sp_atk=e7dad534-6fc9-4a7a-a10c-f78584cb9738&xptdk=e7dad534-6fc9-4a7a-a10c-f78584cb9738,,,3-5 Hari,
