-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,truncate,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/35861df4b6ce6357182ba953513d75af,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP330E4V Silver 14 inch RAM 2GB HDD 500GB Laptop Second,,Rp,2.000.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NP330E4V Silver 14 inch RAM 2GB HDD 500GB Laptop Second
Rp
2.000.000
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP330E4V-Silver-14-inch-RAM-2GB-HDD-500GB-Laptop-Second-i.49656833.12168399153?extraParams=%7B%22display_model_id%22%3A114925735199%2C%22model_selection_logic%22%3A3%7D&sp_atk=43af592e-7e0a-452c-b314-06d2327cb79a&xptdk=43af592e-7e0a-452c-b314-06d2327cb79a
https://down-id.img.susercontent.com/file/3f6715e8bfae7ff3c9d7694bd7d52088,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP355E4X Warna Hitam RAM 2GB HDD 320GB ATI Radeon 384MB Laptop Second Bekas Murah,,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung NP355E4X Warna Hitam RAM 2GB HDD 320GB ATI Radeon 384MB Laptop Second Bekas Murah
Rp
1.950.000
Cicilan
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP355E4X-Warna-Hitam-RAM-2GB-HDD-320GB-ATI-Radeon-384MB-Laptop-Second-Bekas-Murah-i.49656833.4878697987?extraParams=%7B%22display_model_id%22%3A24247053285%2C%22model_selection_logic%22%3A3%7D&sp_atk=c977734f-684f-4c2f-a851-c73ec739dbce&xptdk=c977734f-684f-4c2f-a851-c73ec739dbce
https://down-id.img.susercontent.com/file/8e0bc947b1b9713f6b6f3ad0d6c6d6b1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N300E Warna Pink Hitam 16 inch Intel Pentium B960 RAM 2GB HDD 500GB Windows 7 Laptop Second,,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N300E Warna Pink Hitam 16 inch Intel Pentium B960 RAM 2GB HDD 500GB Windows 7 Laptop Second
Rp
2.300.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N300E-Warna-Pink-Hitam-16-inch-Intel-Pentium-B960-RAM-2GB-HDD-500GB-Windows-7-Laptop-Second-i.49656833.12726216254?extraParams=%7B%22display_model_id%22%3A85267603738%2C%22model_selection_logic%22%3A3%7D&sp_atk=e85b9bc2-af75-426c-b0c6-471e47c3dcae&xptdk=e85b9bc2-af75-426c-b0c6-471e47c3dcae
https://down-id.img.susercontent.com/file/d06454f05e0866941a59a9ce7b08e9ef,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Sens X170 Pink Putih Intel Core 2 Duo RAM 2GB HDD 250GB Netbook Notebook Second Bekas Murah,,Rp,1.750.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung Sens X170 Pink Putih Intel Core 2 Duo RAM 2GB HDD 250GB Netbook Notebook Second Bekas Murah
Rp
1.750.000
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-Sens-X170-Pink-Putih-Intel-Core-2-Duo-RAM-2GB-HDD-250GB-Netbook-Notebook-Second-Bekas-Murah-i.49656833.3185907657?extraParams=%7B%22display_model_id%22%3A44125708861%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd5c54cc-6721-463f-97ed-d46d0b5aaf6f&xptdk=bd5c54cc-6721-463f-97ed-d46d0b5aaf6f
https://down-id.img.susercontent.com/file/b804c28961d357d437a77632786e4bc7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N148 Plus Hitam Intel Atom N450 RAM 2GB HDD 160GB second bekas,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N148 Plus Hitam Intel Atom N450 RAM 2GB HDD 160GB second bekas
Rp
1.300.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N148-Plus-Hitam-Intel-Atom-N450-RAM-2GB-HDD-160GB-second-bekas-i.49656833.9183410609?extraParams=%7B%22display_model_id%22%3A93788857817%2C%22model_selection_logic%22%3A3%7D&sp_atk=f3f9027e-d6e1-41c4-a499-97fe220a0323&xptdk=f3f9027e-d6e1-41c4-a499-97fe220a0323
https://down-id.img.susercontent.com/file/f2f8364ba113a1ad7cd5cd51064f0e92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Sens R21 Plus Hitam 14 inch RAM 2GB HDD 250GB Laptop second,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung Sens R21 Plus Hitam 14 inch RAM 2GB HDD 250GB Laptop second
Rp
1.300.000
Cicilan
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-Sens-R21-Plus-Hitam-14-inch-RAM-2GB-HDD-250GB-Laptop-second-i.49656833.12762382322?extraParams=%7B%22display_model_id%22%3A141041737354%2C%22model_selection_logic%22%3A3%7D&sp_atk=5784039b-c752-44c9-b887-e8918726078e&xptdk=5784039b-c752-44c9-b887-e8918726078e
https://down-id.img.susercontent.com/file/989931ae6363b7acc0d1a3e6cf74ecea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Sens X431 Putih Intel Core i3 SSD 128GB Windows 10 Original RAM 4GB Laptop Second Bekas HDMI,,Rp,2.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung Sens X431 Putih Intel Core i3 SSD 128GB Windows 10 Original RAM 4GB Laptop Second Bekas HDMI
Rp
2.600.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-Sens-X431-Putih-Intel-Core-i3-SSD-128GB-Windows-10-Original-RAM-4GB-Laptop-Second-Bekas-HDMI-i.49656833.3012926614?extraParams=%7B%22display_model_id%22%3A34051912140%2C%22model_selection_logic%22%3A3%7D&sp_atk=3176ab47-35d7-4e1f-9db3-0a41241525f9&xptdk=3176ab47-35d7-4e1f-9db3-0a41241525f9
https://down-id.img.susercontent.com/file/4b57849c1a8a7ba562395473c553b543,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N100SP Warna Putih White Netbook Notebook Second Bekas Murah RAM 2GB HDD 320GB Intel Windows,,Rp,1.300.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung N100SP Warna Putih White Netbook Notebook Second Bekas Murah RAM 2GB HDD 320GB Intel Windows
Rp
1.300.000
Cicilan
Kab. Indramayu",https://shopee.co.id/Samsung-N100SP-Warna-Putih-White-Netbook-Notebook-Second-Bekas-Murah-RAM-2GB-HDD-320GB-Intel-Windows-i.49656833.6163065512?extraParams=%7B%22display_model_id%22%3A41837692914%2C%22model_selection_logic%22%3A3%7D&sp_atk=adf0d278-f894-41de-ba5a-0a920e921d0f&xptdk=adf0d278-f894-41de-ba5a-0a920e921d0f
https://down-id.img.susercontent.com/file/3263db4763166db5f2b2b1f34527c371,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP300E4X Warna Hitam RAM 2GB HDD 500GB Laptop second bekas murah,,Rp,2.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung NP300E4X Warna Hitam RAM 2GB HDD 500GB Laptop second bekas murah
Rp
2.100.000
Cicilan
5.0
2 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP300E4X-Warna-Hitam-RAM-2GB-HDD-500GB-Laptop-second-bekas-murah-i.49656833.5471536967?extraParams=%7B%22display_model_id%22%3A72840621241%2C%22model_selection_logic%22%3A3%7D&sp_atk=f6e1e252-7b40-43a9-b15b-e777ace81875&xptdk=f6e1e252-7b40-43a9-b15b-e777ace81875
https://down-id.img.susercontent.com/file/5215fd060eb867171e8e39f3f8b5d2f7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP270E4V HItam ATI AMD Radeon AMD E2-2000 RAM 2GB HDD 500GB Bluetooth Laptop Second,,Rp,2.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NP270E4V HItam ATI AMD Radeon AMD E2-2000 RAM 2GB HDD 500GB Bluetooth Laptop Second
Rp
2.100.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP270E4V-HItam-ATI-AMD-Radeon-AMD-E2-2000-RAM-2GB-HDD-500GB-Bluetooth-Laptop-Second-i.49656833.9160718498?extraParams=%7B%22display_model_id%22%3A35669141642%2C%22model_selection_logic%22%3A3%7D&sp_atk=f45acd98-aac0-4859-8fd0-adbe1a11c5f6&xptdk=f45acd98-aac0-4859-8fd0-adbe1a11c5f6
https://down-id.img.susercontent.com/file/c9cff71165783082d4faa46c3d9554d6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N150 10 inch Netbook Second Notebook Bekas Intel HDD 250GB Warna biru,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N150 10 inch Netbook Second Notebook Bekas Intel HDD 250GB Warna biru
Rp
1.300.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N150-10-inch-Netbook-Second-Notebook-Bekas-Intel-HDD-250GB-Warna-biru-i.49656833.9022477674?extraParams=%7B%22display_model_id%22%3A44008781759%2C%22model_selection_logic%22%3A3%7D&sp_atk=b66a0310-a9ca-4dae-b132-19c9713f266e&xptdk=b66a0310-a9ca-4dae-b132-19c9713f266e
https://down-id.img.susercontent.com/file/b9596067c7d5189bde8708af7d73b736,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N100SP Warna Hitam 10 inch  Intel Atom N2600 RAM 2GB HDD 320GB Windows 7 Notebook Second,,Rp,1.300.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung N100SP Warna Hitam 10 inch Intel Atom N2600 RAM 2GB HDD 320GB Windows 7 Notebook Second
Rp
1.300.000
Cicilan
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N100SP-Warna-Hitam-10-inch-Intel-Atom-N2600-RAM-2GB-HDD-320GB-Windows-7-Notebook-Second-i.49656833.12002804952?extraParams=%7B%22display_model_id%22%3A27468801927%2C%22model_selection_logic%22%3A3%7D&sp_atk=bbda0334-92a6-40cc-9840-eb524891534f&xptdk=bbda0334-92a6-40cc-9840-eb524891534f
https://down-id.img.susercontent.com/file/ffb0c0ce33b07755a8bf1d17f66f4ba4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NC108P Putih Intel Atom N2600 HDD 320GB RAM 2GB Windows 7 Netbook Second,,Rp,1.300.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NC108P Putih Intel Atom N2600 HDD 320GB RAM 2GB Windows 7 Netbook Second
Rp
1.300.000
Kab. Indramayu",https://shopee.co.id/Samsung-NC108P-Putih-Intel-Atom-N2600-HDD-320GB-RAM-2GB-Windows-7-Netbook-Second-i.49656833.19707392351?extraParams=%7B%22display_model_id%22%3A163037315829%2C%22model_selection_logic%22%3A3%7D&sp_atk=1dfa6573-01a7-4572-b099-fc2236f91ad8&xptdk=1dfa6573-01a7-4572-b099-fc2236f91ad8
https://down-id.img.susercontent.com/file/777b287effdd3ec7fce57d5b7776c168,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung N150 10 inch Netbook Second RAM 2GB Intel HDD 320GB Hitam,,Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung N150 10 inch Netbook Second RAM 2GB Intel HDD 320GB Hitam
Rp
1.200.000
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-N150-10-inch-Netbook-Second-RAM-2GB-Intel-HDD-320GB-Hitam-i.49656833.18308801785?extraParams=%7B%22display_model_id%22%3A180502403280%2C%22model_selection_logic%22%3A3%7D&sp_atk=2697595a-6882-4b0c-bf6b-07c8837a9531&xptdk=2697595a-6882-4b0c-bf6b-07c8837a9531
https://down-id.img.susercontent.com/file/d429cb2433ba50e6782d99bd605fdb7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NP-N210 Warna Putih Intel Atom N450 RAM 2GB HDD 160GB Bluetooth Netbook Notebook Second,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,,,"Samsung NP-N210 Warna Putih Intel Atom N450 RAM 2GB HDD 160GB Bluetooth Netbook Notebook Second
Rp
1.300.000
Cicilan
5.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NP-N210-Warna-Putih-Intel-Atom-N450-RAM-2GB-HDD-160GB-Bluetooth-Netbook-Notebook-Second-i.49656833.11901497355?extraParams=%7B%22display_model_id%22%3A100080176085%2C%22model_selection_logic%22%3A3%7D&sp_atk=2ec84946-115f-41b3-a322-80c242143d64&xptdk=2ec84946-115f-41b3-a322-80c242143d64
https://down-id.img.susercontent.com/file/8ce9d93c3e86a07735ab473355e98af8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NC108 Hitam Intel RAM 2GB HDD 320GB Netbook Notebook Second Bekas Warna Hitam,,Rp,1.300.000,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NC108 Hitam Intel RAM 2GB HDD 320GB Netbook Notebook Second Bekas Warna Hitam
Rp
1.300.000
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NC108-Hitam-Intel-RAM-2GB-HDD-320GB-Netbook-Notebook-Second-Bekas-Warna-Hitam-i.49656833.3991848998?extraParams=%7B%22display_model_id%22%3A65939121158%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff776e86-80fe-483c-bd30-5eaacab39af8&xptdk=ff776e86-80fe-483c-bd30-5eaacab39af8
https://down-id.img.susercontent.com/file/d95ece69b96e45e08a28bc0693509cee,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung NC108 Putih RAM 2GB HDD 320GB Bluetooth Intel Atom N570 Netbook Notebook Second Bekas,,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Samsung NC108 Putih RAM 2GB HDD 320GB Bluetooth Intel Atom N570 Netbook Notebook Second Bekas
Rp
1.300.000
4.0
1 Terjual
Kab. Indramayu",https://shopee.co.id/Samsung-NC108-Putih-RAM-2GB-HDD-320GB-Bluetooth-Intel-Atom-N570-Netbook-Notebook-Second-Bekas-i.49656833.3064040876?extraParams=%7B%22display_model_id%22%3A66006820927%2C%22model_selection_logic%22%3A3%7D&sp_atk=ca65b13c-aa3b-4a85-b067-bdf162b334f0&xptdk=ca65b13c-aa3b-4a85-b067-bdf162b334f0
https://down-id.img.susercontent.com/file/dd49a700432c38b94dddf731f9e28abe,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop samsung white series np275e4v 14inch 2gb ram 500gb hdd mulus kinclong like new,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,-41%,,"laptop samsung white series np275e4v 14inch 2gb ram 500gb hdd mulus kinclong like new
Rp
1.099.000
-41%
4.7
9 Terjual
Tangerang",https://shopee.co.id/laptop-samsung-white-series-np275e4v-14inch-2gb-ram-500gb-hdd-mulus-kinclong-like-new-i.18199758.19424785479?extraParams=%7B%22display_model_id%22%3A173720055088%2C%22model_selection_logic%22%3A3%7D&sp_atk=fbea41b6-e75d-40ed-987c-ce934f108a3c&xptdk=fbea41b6-e75d-40ed-987c-ce934f108a3c
https://down-id.img.susercontent.com/file/sg-11134201-22100-29kc9u6fiqived,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Notebook Samsung Chrombook 11 Intel Celeron N4020 Ram4/32gb Fullset Mulus,,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,569 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Notebook Samsung Chrombook 11 Intel Celeron N4020 Ram4/32gb Fullset Mulus
Rp
1.650.000
4.8
569 Terjual
Jakarta Barat",https://shopee.co.id/Notebook-Samsung-Chrombook-11-Intel-Celeron-N4020-Ram4-32gb-Fullset-Mulus-i.816009841.17686149182?extraParams=%7B%22display_model_id%22%3A182480027227%2C%22model_selection_logic%22%3A3%7D&sp_atk=9d370651-7977-40dd-a927-d90a1e2164d9&xptdk=9d370651-7977-40dd-a927-d90a1e2164d9
