-image-yazkc-11,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,-image-yazkc-11_2,inline-block,img,text-xs/sp14_2,text-xs,w-auto,text-white,truncate,text-ellipsis,text-shopee-primary,_container,_container_link,img_2,pointer-events-none_3,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-82252-mh1to0q49mvf83,XIAOMI REDMI 15 8/256 SECOND FULLSET,Rp,2.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,10 Terjual,,,,,,"XIAOMI REDMI 15 8/256 SECOND FULLSET
Rp
2.199.000
5.0
10 Terjual
3 Hari
Jakarta Barat",https://shopee.co.id/XIAOMI-REDMI-15-8-256-SECOND-FULLSET-i.37906250.50751408777?extraParams=%7B%22display_model_id%22%3A287216038011%2C%22model_selection_logic%22%3A3%7D&sp_atk=888eb8f8-a3b6-4553-81c6-ecb637912856&xptdk=888eb8f8-a3b6-4553-81c6-ecb637912856,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7rase-m5awuxf9bj42ff,Xiaomi Redmi Note 13 5G 8/256 GB Garansi Resmi TAM Indonesia Second Bekas Original,Rp,2.075.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,5.0,3 Terjual,,,,,,"Xiaomi Redmi Note 13 5G 8/256 GB Garansi Resmi TAM Indonesia Second Bekas Original
Rp
2.075.000
5.0
3 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-Note-13-5G-8-256-GB-Garansi-Resmi-TAM-Indonesia-Second-Bekas-Original-i.1388801445.26424201428?extraParams=%7B%22display_model_id%22%3A188167677146%2C%22model_selection_logic%22%3A3%7D&sp_atk=c21775ea-1a3c-40ce-aa1a-6be3f4966b74&xptdk=c21775ea-1a3c-40ce-aa1a-6be3f4966b74,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mcg7bk84itl1d2,Xiaomi Redmi Note 14 8/128 | 8/256 GB Garansi Resmi Indonesia Original Second Bekas,Rp,2.075.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,3 Terjual,,,,,,"Xiaomi Redmi Note 14 8/128 | 8/256 GB Garansi Resmi Indonesia Original Second Bekas
Rp
2.075.000
5.0
3 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-Note-14-8-128-8-256-GB-Garansi-Resmi-Indonesia-Original-Second-Bekas-i.1032487382.42056490377?extraParams=%7B%22display_model_id%22%3A234399001173%2C%22model_selection_logic%22%3A3%7D&sp_atk=947e8cce-116b-4952-87a6-fe00bf52bde0&xptdk=947e8cce-116b-4952-87a6-fe00bf52bde0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mlzgzxb84d8lab,REDMI NOTE 15 8/256GB // 8/128GB SECOND MULUS TERAWAT,Rp,2.779.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"REDMI NOTE 15 8/256GB // 8/128GB SECOND MULUS TERAWAT
Rp
2.779.000
2 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/REDMI-NOTE-15-8-256GB-8-128GB-SECOND-MULUS-TERAWAT-i.309409025.44657415332?extraParams=%7B%22display_model_id%22%3A345739449344%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce1bcfaa-ee58-401f-84c1-881ec9b79cea&xptdk=ce1bcfaa-ee58-401f-84c1-881ec9b79cea,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mm065ugs9urk09,xiaomi 14T 12/256GB second,Rp,4.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,5.0,1 Terjual,,,,,,"xiaomi 14T 12/256GB second
Rp
4.800.000
5.0
1 Terjual
3 Hari
Bogor",https://shopee.co.id/xiaomi-14T-12-256GB-second-i.1730018000.56957403293?extraParams=%7B%22display_model_id%22%3A420659339300%2C%22model_selection_logic%22%3A3%7D&sp_atk=ab0078a3-2216-4124-a1bb-8c1ca3fbab55&xptdk=ab0078a3-2216-4124-a1bb-8c1ca3fbab55,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-x0a319dxmuiv75,Xiaomi Redmi 9T 4/64 | 6/128 GB Ex Resmi Xiaomi Second Bekas Original Seken,Rp,1.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,40 Terjual,,,,,,"Xiaomi Redmi 9T 4/64 | 6/128 GB Ex Resmi Xiaomi Second Bekas Original Seken
Rp
1.090.000
5.0
40 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-9T-4-64-6-128-GB-Ex-Resmi-Xiaomi-Second-Bekas-Original-Seken-i.304735900.15339016098?extraParams=%7B%22display_model_id%22%3A174755567145%2C%22model_selection_logic%22%3A3%7D&sp_atk=05054fd8-3003-4454-afbd-da00e767d5e1&xptdk=05054fd8-3003-4454-afbd-da00e767d5e1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mdwx1xcigg749a,Xiaomi Mi 11 Lite 6/64 6 | 6/128 | 8/128 GB Second Bekas Pakai Garansi Resmi Indonesia,Rp,1.675.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,3 Hari,,,,,,"Xiaomi Mi 11 Lite 6/64 6 | 6/128 | 8/128 GB Second Bekas Pakai Garansi Resmi Indonesia
Rp
1.675.000
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Mi-11-Lite-6-64-6-6-128-8-128-GB-Second-Bekas-Pakai-Garansi-Resmi-Indonesia-i.1489005931.44165303115?extraParams=%7B%22display_model_id%22%3A306264570647%2C%22model_selection_logic%22%3A3%7D&sp_atk=531b8d8b-6db7-4264-9be6-cfe4991a20bc&xptdk=531b8d8b-6db7-4264-9be6-cfe4991a20bc,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m99m73lb81rv9c,Xiaomi Redmi 14C 6/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.575.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.8,22 Terjual,,,,,,"Xiaomi Redmi 14C 6/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.575.000
4.8
22 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-14C-6-128-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.1032487382.28535800173?extraParams=%7B%22display_model_id%22%3A227786217809%2C%22model_selection_logic%22%3A3%7D&sp_atk=53d45847-ce7b-40ae-9286-8db81c0ff09a&xptdk=53d45847-ce7b-40ae-9286-8db81c0ff09a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-8224z-mg7ph2gvkwei0d,Xiaomi Redmi 13x 8/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.990.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,,"Xiaomi Redmi 13x 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.990.000
5.0
4 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-13x-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.41814259544?extraParams=%7B%22display_model_id%22%3A261176602755%2C%22model_selection_logic%22%3A3%7D&sp_atk=630d17e8-2a7d-4fb5-94b9-7437f667e41d&xptdk=630d17e8-2a7d-4fb5-94b9-7437f667e41d,,,4 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-mawoemqtzg61c8,REDMI NOTE 14 4G 8/256GB 8/128GB HP BEKAS SECOND FULLSET,Rp,2.395.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,,"REDMI NOTE 14 4G 8/256GB 8/128GB HP BEKAS SECOND FULLSET
Rp
2.395.000
5.0
59 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/REDMI-NOTE-14-4G-8-256GB-8-128GB-HP-BEKAS-SECOND-FULLSET-i.11253738.40251346386?extraParams=%7B%22display_model_id%22%3A301659034936%2C%22model_selection_logic%22%3A3%7D&sp_atk=84e87a3a-4659-41db-b77a-794c01b28235&xptdk=84e87a3a-4659-41db-b77a-794c01b28235,,,59 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lp5bbggpbncn17,Redmi A2 Bekas Masih Mulus,Rp,975.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,,,,"Redmi A2 Bekas Masih Mulus
Rp
975.000
2-4 Hari
Kab. Jember",https://shopee.co.id/Redmi-A2-Bekas-Masih-Mulus-i.1032899057.25703231482?extraParams=%7B%22display_model_id%22%3A250086830594%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7f5060f-4cf0-42e4-8c2b-a99ac09b1d20&xptdk=a7f5060f-4cf0-42e4-8c2b-a99ac09b1d20,,,2-4 Hari
https://down-id.img.susercontent.com/file/id-11134207-82251-miyfxfuyjym828,Xiaomi Redmi Note 8 Pro Ram 6/128Gb Xiaomi Redmi Note 8 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi,Rp,1.249.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,Produk Baru,,,"Xiaomi Redmi Note 8 Pro Ram 6/128Gb Xiaomi Redmi Note 8 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi
Rp
1.249.999
Produk Baru
5.0
3 Terjual
3-6 Hari
Bandung",https://shopee.co.id/Xiaomi-Redmi-Note-8-Pro-Ram-6-128Gb-Xiaomi-Redmi-Note-8-Pro-Second-Termurah-Ex-Garansi-Resmi-Kualitas-Terbaik-Hp-Android-Second-Original-Xiaomi-i.158984416.58153080241?extraParams=%7B%22display_model_id%22%3A425297181330%2C%22model_selection_logic%22%3A3%7D&sp_atk=6b002189-bd60-4d9b-8c54-0c2ea64b0cab&xptdk=6b002189-bd60-4d9b-8c54-0c2ea64b0cab,,,3 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmlu33l594ht1a,xiaomi redmi note 9 ram 6+2Gb/128Gb second blue,Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"xiaomi redmi note 9 ram 6+2Gb/128Gb second blue
Rp
1.200.000
< 2 Hari
Surabaya",https://shopee.co.id/xiaomi-redmi-note-9-ram-6-2Gb-128Gb-second-blue-i.1014773190.47458204902?extraParams=%7B%22display_model_id%22%3A355727781094%2C%22model_selection_logic%22%3A3%7D&sp_atk=6edd6efc-1088-43eb-8f6e-f015e2e54076&xptdk=6edd6efc-1088-43eb-8f6e-f015e2e54076,,,< 2 Hari
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mckdl27r5v3s05,Xiaomi POCO M6 4G 8/256GB Second Fullset Garansi,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,,"Xiaomi POCO M6 4G 8/256GB Second Fullset Garansi
Rp
2.000.000
5.0
18 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/Xiaomi-POCO-M6-4G-8-256GB-Second-Fullset-Garansi-i.270548838.27018381094?extraParams=%7B%22display_model_id%22%3A197997812212%2C%22model_selection_logic%22%3A3%7D&sp_atk=4d9ff14c-82ea-4f2a-8475-da324a4f8a58&xptdk=4d9ff14c-82ea-4f2a-8475-da324a4f8a58,,,18 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9v2n71csz2qc3,Xiaomi 13T 12/256 5G Second Mulus Fullset Bergaransi,Rp,4.749.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"Xiaomi 13T 12/256 5G Second Mulus Fullset Bergaransi
Rp
4.749.000
4.5
5 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/Xiaomi-13T-12-256-5G-Second-Mulus-Fullset-Bergaransi-i.309409025.27724034433?extraParams=%7B%22display_model_id%22%3A188163043020%2C%22model_selection_logic%22%3A3%7D&sp_atk=917dba8b-06c2-4233-b812-f6d4685fb9e9&xptdk=917dba8b-06c2-4233-b812-f6d4685fb9e9,,,5 Terjual
https://down-id.img.susercontent.com/file/id-11134207-8224p-mhubweqz6ayw0b,XIAOMI REDMI NOTE 8 PRO Second Original Ex Garansi Resmi Murah Kualitas Terbaik / Hp Android Second Xiaomi Redmi Resmi,Rp,1.099.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"XIAOMI REDMI NOTE 8 PRO Second Original Ex Garansi Resmi Murah Kualitas Terbaik / Hp Android Second Xiaomi Redmi Resmi
Rp
1.099.999
4.3
6 Terjual
3 Hari
Bandung",https://shopee.co.id/XIAOMI-REDMI-NOTE-8-PRO-Second-Original-Ex-Garansi-Resmi-Murah-Kualitas-Terbaik-Hp-Android-Second-Xiaomi-Redmi-Resmi-i.8420742.51202585886?extraParams=%7B%22display_model_id%22%3A440249783258%2C%22model_selection_logic%22%3A3%7D&sp_atk=061fbcd1-3b5e-4ee5-a725-caf702a63c53&xptdk=061fbcd1-3b5e-4ee5-a725-caf702a63c53,,,6 Terjual
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lzoz5o0ug04t89,Xiaomi 14 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original,Rp,7.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,,,,,,"Xiaomi 14 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
7.090.000
4.9
23 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-14-5G-12-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.27759979364?extraParams=%7B%22display_model_id%22%3A335591155862%2C%22model_selection_logic%22%3A3%7D&sp_atk=3d59c34d-0df5-4d90-8594-44910a61bb52&xptdk=3d59c34d-0df5-4d90-8594-44910a61bb52,,,23 Terjual
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmk01s0b76kh5b,Xiaomi Mi 11 256Gb Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi,Rp,2.999.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,,"Xiaomi Mi 11 256Gb Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi
Rp
2.999.999
3-6 Hari
Bandung",https://shopee.co.id/Xiaomi-Mi-11-256Gb-Second-Termurah-Ex-Garansi-Resmi-Kualitas-Terbaik-Hp-Android-Second-Original-Xiaomi-i.158984416.50608099735?extraParams=%7B%22display_model_id%22%3A420720362179%2C%22model_selection_logic%22%3A3%7D&sp_atk=678289c2-5ab4-4186-b699-852ecc09490c&xptdk=678289c2-5ab4-4186-b699-852ecc09490c,,,3-6 Hari
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjoa3pjqze2o1b,Xiaomi Redmi Note 10s 128Gb Second Original Ex Garansi Resmi Murah Kualitas Terbaik / Hp Android Second Xiaomi Resmi ORIGINAL TERMURAH,Rp,1.299.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,,"Xiaomi Redmi Note 10s 128Gb Second Original Ex Garansi Resmi Murah Kualitas Terbaik / Hp Android Second Xiaomi Resmi ORIGINAL TERMURAH
Rp
1.299.999
5.0
1 Terjual
3-6 Hari
Bandung",https://shopee.co.id/Xiaomi-Redmi-Note-10s-128Gb-Second-Original-Ex-Garansi-Resmi-Murah-Kualitas-Terbaik-Hp-Android-Second-Xiaomi-Resmi-ORIGINAL-TERMURAH-i.158984416.49704938553?extraParams=%7B%22display_model_id%22%3A405716462289%2C%22model_selection_logic%22%3A3%7D&sp_atk=485be9b2-6d78-4b86-9db6-a6da8f4835d9&xptdk=485be9b2-6d78-4b86-9db6-a6da8f4835d9,,,1 Terjual
