-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,img,text-xs/sp14_2,text-xs,truncate,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/e11b4651b6c9405876d14df69c476a83,,converter blackshark original copotan,,Rp,100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"Scrape to BigSeller
converter blackshark original copotan
Rp
100.000
< 2 Hari
Kab. Tuban",https://shopee.co.id/converter-blackshark-original-copotan-i.15078316.9690962141?extraParams=%7B%22display_model_id%22%3A94458308674%2C%22model_selection_logic%22%3A3%7D&sp_atk=280879a5-9526-42e9-84f2-4272988d6182&xptdk=280879a5-9526-42e9-84f2-4272988d6182
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mc3ru8fnxmmj9a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,dosbook bs 4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karanganyar,,,2-3 Hari,,,,"Scrape to BigSeller
dosbook bs 4
Rp
100.000
2-3 Hari
Kab. Karanganyar",https://shopee.co.id/dosbook-bs-4-i.137094484.43808298453?extraParams=%7B%22display_model_id%22%3A260700719413%2C%22model_selection_logic%22%3A3%7D&sp_atk=1110ab71-3438-4cfd-8632-882ffdde6f05&xptdk=1110ab71-3438-4cfd-8632-882ffdde6f05
https://down-id.img.susercontent.com/file/id-11134207-822wq-mnascxsos075f4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,FLEXIBEL FLEXIBLE PAPAN HEADSET MIC BAWAH SINYAL BLACKSHARK BLACK SHARK 4 ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,120.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
FLEXIBEL FLEXIBLE PAPAN HEADSET MIC BAWAH SINYAL BLACKSHARK BLACK SHARK 4 ORIGINAL
Rp
120.000
Besok
Kab. Bogor",https://shopee.co.id/FLEXIBEL-FLEXIBLE-PAPAN-HEADSET-MIC-BAWAH-SINYAL-BLACKSHARK-BLACK-SHARK-4-ORIGINAL-i.1081420015.41980229475?extraParams=%7B%22display_model_id%22%3A335814978184%2C%22model_selection_logic%22%3A3%7D&sp_atk=7252aaf6-7f56-4cbf-a4df-12f27d756d00&xptdk=7252aaf6-7f56-4cbf-a4df-12f27d756d00
https://down-id.img.susercontent.com/file/id-11134207-822wq-mnascxsoz11d2e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,FLEXIBEL FLEXIBLE CHARGE CHARGER CAS BLACKSHARK BLACK SHARK 4 ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,120.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
FLEXIBEL FLEXIBLE CHARGE CHARGER CAS BLACKSHARK BLACK SHARK 4 ORIGINAL
Rp
120.000
Besok
Kab. Bogor",https://shopee.co.id/FLEXIBEL-FLEXIBLE-CHARGE-CHARGER-CAS-BLACKSHARK-BLACK-SHARK-4-ORIGINAL-i.1081420015.55459193221?extraParams=%7B%22display_model_id%22%3A320815043797%2C%22model_selection_logic%22%3A3%7D&sp_atk=fce4312c-b947-42cc-ab24-dd3a6dbbb830&xptdk=fce4312c-b947-42cc-ab24-dd3a6dbbb830
https://down-id.img.susercontent.com/file/2b28c04cc6cfa71362cc92983529d0b2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,GETAR XIAOMI BLACK SHARK 2 BLACKSHARK 2 ORIGINAL COPOTAN,,Rp,20.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,2-5 Hari,,,,"Scrape to BigSeller
GETAR XIAOMI BLACK SHARK 2 BLACKSHARK 2 ORIGINAL COPOTAN
Rp
20.000
2-5 Hari
Surabaya",https://shopee.co.id/GETAR-XIAOMI-BLACK-SHARK-2-BLACKSHARK-2-ORIGINAL-COPOTAN-i.233009826.21241884245?extraParams=%7B%22display_model_id%22%3A98214164996%2C%22model_selection_logic%22%3A2%7D&sp_atk=5bbcb393-ba9a-4b23-bf31-41f654718eeb&xptdk=5bbcb393-ba9a-4b23-bf31-41f654718eeb
https://down-id.img.susercontent.com/file/id-11134207-822wq-mnascxsp0flt13,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,FLEXIBEL FLEXIBLE LCD BLACKSHARK BLACK SHARK 4 ORIGINAL,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,120.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
FLEXIBEL FLEXIBLE LCD BLACKSHARK BLACK SHARK 4 ORIGINAL
Rp
120.000
Besok
Kab. Bogor",https://shopee.co.id/FLEXIBEL-FLEXIBLE-LCD-BLACKSHARK-BLACK-SHARK-4-ORIGINAL-i.1081420015.53109197186?extraParams=%7B%22display_model_id%22%3A440815050711%2C%22model_selection_logic%22%3A3%7D&sp_atk=1fa9222c-4c82-4f5d-b697-bf9a431ef60f&xptdk=1fa9222c-4c82-4f5d-b697-bf9a431ef60f
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lyk4b3n19f4r6a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Baut Baut Original Black Shark 1 copotan,,Rp,7.500,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok,,,,"Scrape to BigSeller
Baut Baut Original Black Shark 1 copotan
Rp
7.500
Besok
Jakarta Selatan",https://shopee.co.id/Baut-Baut-Original-Black-Shark-1-copotan-i.3225238.26607030821?extraParams=%7B%22display_model_id%22%3A185287670522%2C%22model_selection_logic%22%3A2%7D&sp_atk=6573eee4-c419-4930-930a-c2f00dd9b3df&xptdk=6573eee4-c419-4930-930a-c2f00dd9b3df
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-md1ik9r5xpuff5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,PAPAN CAS BLACK SHARK 1 ( ORI COPOTAN ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,170.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-4 Hari,,,,"Scrape to BigSeller
PAPAN CAS BLACK SHARK 1 ( ORI COPOTAN )
Rp
170.000
3-4 Hari
Makassar",https://shopee.co.id/PAPAN-CAS-BLACK-SHARK-1-(-ORI-COPOTAN-)-i.1164799647.40311583713?extraParams=%7B%22display_model_id%22%3A198630009596%2C%22model_selection_logic%22%3A3%7D&sp_atk=585daa22-7381-4648-a38d-39963eb5b7dd&xptdk=585daa22-7381-4648-a38d-39963eb5b7dd
https://down-id.img.susercontent.com/file/id-11134207-82251-mhmsbvscktu003,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Kabel antena copotan black shark,,Rp,20.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,2-6 Hari,,,,"Scrape to BigSeller
Kabel antena copotan black shark
Rp
20.000
2-6 Hari
Kab. Bandung",https://shopee.co.id/Kabel-antena-copotan-black-shark-i.194245904.58052306408?extraParams=%7B%22display_model_id%22%3A380223420049%2C%22model_selection_logic%22%3A2%7D&sp_atk=21593697-773b-4520-93b5-418ac5e79fd6&xptdk=21593697-773b-4520-93b5-418ac5e79fd6
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mdlxtmk6xgz336,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Kamera Depan Dan Belakang Original Copotan Blackshark 1,,Rp,105.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,,,3-6 Hari,,,,"Scrape to BigSeller
Kamera Depan Dan Belakang Original Copotan Blackshark 1
Rp
105.000
3-6 Hari
Kab. Bantul",https://shopee.co.id/Kamera-Depan-Dan-Belakang-Original-Copotan-Blackshark-1-i.106088910.41563964324?extraParams=%7B%22display_model_id%22%3A206213851682%2C%22model_selection_logic%22%3A2%7D&sp_atk=ae36ac23-341f-43ad-a272-7c8b65db075d&xptdk=ae36ac23-341f-43ad-a272-7c8b65db075d
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mdlxtmk6unu794,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Kabel Antena Original Copotan Blackshark 1,,Rp,60.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,,,3-6 Hari,,,,"Scrape to BigSeller
Kabel Antena Original Copotan Blackshark 1
Rp
60.000
3-6 Hari
Kab. Bantul",https://shopee.co.id/Kabel-Antena-Original-Copotan-Blackshark-1-i.106088910.29890156884?extraParams=%7B%22display_model_id%22%3A281152807235%2C%22model_selection_logic%22%3A2%7D&sp_atk=5bdc75c1-d66b-42f0-a5bb-a9f230e01292&xptdk=5bdc75c1-d66b-42f0-a5bb-a9f230e01292
https://down-id.img.susercontent.com/file/id-11134207-82250-mi5ppxift3wj02,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Kamera Depan Belakang Black shark Helo ori copotan hp,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,95.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,3-4 Hari,,,,"Scrape to BigSeller
Kamera Depan Belakang Black shark Helo ori copotan hp
Rp
95.000
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/Kamera-Depan-Belakang-Black-shark-Helo-ori-copotan-hp-i.240128420.58052983050?extraParams=%7B%22display_model_id%22%3A415288424167%2C%22model_selection_logic%22%3A3%7D&sp_atk=54abbd17-cfd0-4bbc-8fce-4146fa0ec2bf&xptdk=54abbd17-cfd0-4bbc-8fce-4146fa0ec2bf
https://down-id.img.susercontent.com/file/a5ab90ed212be5ddc0481edd89ef142b,,Speaker Bawah Black shark 2 Original Copotan,,Rp,150.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,,,"Scrape to BigSeller
Speaker Bawah Black shark 2 Original Copotan
Rp
150.000
Malang",https://shopee.co.id/Speaker-Bawah-Black-shark-2-Original-Copotan-i.217693373.13436255778?extraParams=%7B%22display_model_id%22%3A67631743824%2C%22model_selection_logic%22%3A3%7D&sp_atk=63de425d-8667-49fb-869b-15ace674b7ef&xptdk=63de425d-8667-49fb-869b-15ace674b7ef
https://down-id.img.susercontent.com/file/sg-11134201-22110-tvupik36s0jve6,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,dosbok hp,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,125.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karanganyar,,,2-3 Hari,,,,"Scrape to BigSeller
dosbok hp
Rp
125.000
2-3 Hari
Kab. Karanganyar",https://shopee.co.id/dosbok-hp-i.137094484.19264700001?extraParams=%7B%22display_model_id%22%3A213318821527%2C%22model_selection_logic%22%3A3%7D&sp_atk=67a75269-aa05-4c35-949d-cdf3ee5be60a&xptdk=67a75269-aa05-4c35-949d-cdf3ee5be60a
https://down-id.img.susercontent.com/file/id-11134207-82251-mi5lyyxz5z4043,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LCD touchscreen Black shark Helo ori copotan hp,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,2 Terjual,,,,"Scrape to BigSeller
LCD touchscreen Black shark Helo ori copotan hp
Rp
490.000
2 Terjual
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/LCD-touchscreen-Black-shark-Helo-ori-copotan-hp-i.240128420.52902995763?extraParams=%7B%22display_model_id%22%3A350288018878%2C%22model_selection_logic%22%3A3%7D&sp_atk=bda58c1c-50dd-44e9-b172-4c6ef68a39ab&xptdk=bda58c1c-50dd-44e9-b172-4c6ef68a39ab
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-md1jp4w7gcakd9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,BUZER DERING BLACK SHARK 1 ( ORI COPOTAN ) ASLI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,197.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,,3-4 Hari,,,,"Scrape to BigSeller
BUZER DERING BLACK SHARK 1 ( ORI COPOTAN ) ASLI
Rp
197.000
3-4 Hari
Makassar",https://shopee.co.id/BUZER-DERING-BLACK-SHARK-1-(-ORI-COPOTAN-)-ASLI-i.1164799647.41411593508?extraParams=%7B%22display_model_id%22%3A218630130427%2C%22model_selection_logic%22%3A3%7D&sp_atk=716726ed-847f-46b5-a067-367975a12e5c&xptdk=716726ed-847f-46b5-a067-367975a12e5c
https://down-id.img.susercontent.com/file/826817bfd64b4ecdfce721d6d648d70a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,KABEL ANTENA SINYAL SIGNAL XIAOMI BLACK SHARK 1 BLACKSHARK 1 ORIGINAL COPOTAN,,Rp,20.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,2-5 Hari,Cicilan,,,"Scrape to BigSeller
KABEL ANTENA SINYAL SIGNAL XIAOMI BLACK SHARK 1 BLACKSHARK 1 ORIGINAL COPOTAN
Rp
20.000
Cicilan
2-5 Hari
Surabaya",https://shopee.co.id/KABEL-ANTENA-SINYAL-SIGNAL-XIAOMI-BLACK-SHARK-1-BLACKSHARK-1-ORIGINAL-COPOTAN-i.233009826.17061524878?extraParams=%7B%22display_model_id%22%3A180015294619%2C%22model_selection_logic%22%3A2%7D&sp_atk=1bead959-8bac-40ad-a27c-4dc4b6ada7ce&xptdk=1bead959-8bac-40ad-a27c-4dc4b6ada7ce
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhmsbvsci0oz7e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Kamera depan copotan Black shark 1,,Rp,74.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,2-6 Hari,,,,"Scrape to BigSeller
Kamera depan copotan Black shark 1
Rp
74.900
2-6 Hari
Kab. Bandung",https://shopee.co.id/Kamera-depan-copotan-Black-shark-1-i.194245904.54502315055?extraParams=%7B%22display_model_id%22%3A420223324436%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0dcadac-a022-4c8c-b0b9-fd7aa5026208&xptdk=c0dcadac-a022-4c8c-b0b9-fd7aa5026208
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m3qqjkds1i0f33,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Camera Belakang black shark 4 original,,Rp,169.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sragen,,,2-5 Hari,,,,"Scrape to BigSeller
Camera Belakang black shark 4 original
Rp
169.000
2-5 Hari
Kab. Sragen",https://shopee.co.id/Camera-Belakang-black-shark-4-original-i.53833902.27320645699?extraParams=%7B%22display_model_id%22%3A257250209700%2C%22model_selection_logic%22%3A3%7D&sp_atk=6c43ecd9-225d-4052-87de-61d8060bd6af&xptdk=6c43ecd9-225d-4052-87de-61d8060bd6af
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m3qqjkdryovja7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,tutup mesin Buzer Atas Black Shark 4 Original,,Rp,89.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sragen,,,2-5 Hari,,,,"Scrape to BigSeller
tutup mesin Buzer Atas Black Shark 4 Original
Rp
89.000
2-5 Hari
Kab. Sragen",https://shopee.co.id/tutup-mesin-Buzer-Atas-Black-Shark-4-Original-i.53833902.29420634761?extraParams=%7B%22display_model_id%22%3A218062313625%2C%22model_selection_logic%22%3A3%7D&sp_atk=eeba27c4-4153-409c-a67d-c8cb94f7920b&xptdk=eeba27c4-4153-409c-a67d-c8cb94f7920b
https://down-id.img.susercontent.com/file/id-11134207-8224y-mhmsbvscgm4j5b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Kamera belakang copotan Black shark 1,,Rp,105.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,2-6 Hari,,,,"Scrape to BigSeller
Kamera belakang copotan Black shark 1
Rp
105.000
2-6 Hari
Kab. Bandung",https://shopee.co.id/Kamera-belakang-copotan-Black-shark-1-i.194245904.54102301186?extraParams=%7B%22display_model_id%22%3A420223317950%2C%22model_selection_logic%22%3A3%7D&sp_atk=216613eb-2b05-4e8f-b9a3-70a13bce16ab&xptdk=216613eb-2b05-4e8f-b9a3-70a13bce16ab
https://down-id.img.susercontent.com/file/id-11134207-81ztd-merj95clvny8c7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,AntiGores Hydrogel Film for BLACK SHARK Series tipe hp tulis di catatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,47.400,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,2-3 Hari,"Pilih 2, diskon 5%",-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
AntiGores Hydrogel Film for BLACK SHARK Series tipe hp tulis di catatan
Rp
47.400
-5%
Pilih 2, diskon 5%
2-3 Hari
Jakarta Selatan",https://shopee.co.id/AntiGores-Hydrogel-Film-for-BLACK-SHARK-Series-tipe-hp-tulis-di-catatan-i.1051560853.43219501610?extraParams=%7B%22display_model_id%22%3A266597950387%2C%22model_selection_logic%22%3A2%7D&sp_atk=8656e168-b819-48fc-b8c2-7e9b9bd32ca8&xptdk=8656e168-b819-48fc-b8c2-7e9b9bd32ca8
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3vee1szu87jca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Kamera Depan Black shark 4 original,,Rp,99.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sragen,,,2-5 Hari,,,,"Scrape to BigSeller
Kamera Depan Black shark 4 original
Rp
99.000
2-5 Hari
Kab. Sragen",https://shopee.co.id/Kamera-Depan-Black-shark-4-original-i.53833902.29020872056?extraParams=%7B%22display_model_id%22%3A157604168778%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ea1e57e-ae2a-4222-b072-e3b33c87ba48&xptdk=3ea1e57e-ae2a-4222-b072-e3b33c87ba48
https://down-id.img.susercontent.com/file/id-11134207-23030-o1gwsz905sov24,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,kamera black shark 3 ori copotan,,Rp,205.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,3-6 Hari,,,,"Scrape to BigSeller
kamera black shark 3 ori copotan
Rp
205.000
3-6 Hari
Tangerang",https://shopee.co.id/kamera-black-shark-3-ori-copotan-i.35168280.19576479191?extraParams=%7B%22display_model_id%22%3A221760959832%2C%22model_selection_logic%22%3A3%7D&sp_atk=db401a9b-eeac-4a74-9957-8fdde9bde9f8&xptdk=db401a9b-eeac-4a74-9957-8fdde9bde9f8
