-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-green,text-shopee-primary,truncate,img_2,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-maax4mth7jid18,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia 105 Leda - Garansi Resmi 1 Tahun,Rp,250.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,479 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105 Leda - Garansi Resmi 1 Tahun
Rp
250.000
4.9
479 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Nokia-105-Leda-Garansi-Resmi-1-Tahun-i.395020669.43702402988?extraParams=%7B%22display_model_id%22%3A265197814964%2C%22model_selection_logic%22%3A3%7D&sp_atk=fdb7f5bb-0ab3-4e18-897b-bab95df41209&xptdk=fdb7f5bb-0ab3-4e18-897b-bab95df41209
https://down-id.img.susercontent.com/file/id-11134207-82252-mio3tt7b0r28ed,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia C7 internal 8GB,Rp,350.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,,2 Terjual,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia C7 internal 8GB
Rp
350.000
Cicilan
5.0
2 Terjual
4-9 Hari
Palembang",https://shopee.co.id/Nokia-C7-internal-8GB-i.17009913.562863449?extraParams=%7B%22display_model_id%22%3A72930981379%2C%22model_selection_logic%22%3A3%7D&sp_atk=d202583a-2f21-4e3f-965d-0a8a0c68ca64&xptdk=d202583a-2f21-4e3f-965d-0a8a0c68ca64
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m26d0g2b3y325d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 105 (2023) - Garansi 1 Tahun,Rp,269.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,41 Terjual,-2%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Nokia 105 (2023) - Garansi 1 Tahun
Rp
269.000
-2%
5.0
41 Terjual
3 jam
Surabaya",https://shopee.co.id/Nokia-105-(2023)-Garansi-1-Tahun-i.1118848599.18886887131?extraParams=%7B%22display_model_id%22%3A255085187950%2C%22model_selection_logic%22%3A3%7D&sp_atk=c7347143-68f4-47d4-ae28-5bdda3f544ec&xptdk=c7347143-68f4-47d4-ae28-5bdda3f544ec
https://down-id.img.susercontent.com/file/8170daeefd1e39fd100e803b7264a649,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia 105 Garansi resmi,Rp,290.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekalongan,,3RB+ Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105 Garansi resmi
Rp
290.000
4.9
3RB+ Terjual
Besok
Pekalongan",https://shopee.co.id/Nokia-105-Garansi-resmi-i.28541387.607459108?extraParams=%7B%22display_model_id%22%3A11671193393%2C%22model_selection_logic%22%3A3%7D&sp_atk=02034670-5a4b-4da2-9554-1b269fba4508&xptdk=02034670-5a4b-4da2-9554-1b269fba4508
https://down-id.img.susercontent.com/file/id-11134207-8224x-mgrf62clx0y19c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Nokia 7360 seri Nokia L'Amour Langka All operator,Rp,280.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jember,,5 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 7360 seri Nokia L'Amour Langka All operator
Rp
280.000
5.0
5 Terjual
3-6 Hari
Kab. Jember",https://shopee.co.id/Nokia-7360-seri-Nokia-L'Amour-Langka-All-operator-i.238086370.6072927797?extraParams=%7B%22display_model_id%22%3A53027151404%2C%22model_selection_logic%22%3A3%7D&sp_atk=12e30cfd-16f5-4f6a-94cb-b77c2ff62414&xptdk=12e30cfd-16f5-4f6a-94cb-b77c2ff62414
https://down-id.img.susercontent.com/file/aed758a11a2c0c38a9be40c058210968,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,kualitas terbaik Nokia N70 6600 N73 E71 E72 E63 7610 6303I 6300 second original 100% ori,Rp,300.000,4.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,70 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
kualitas terbaik Nokia N70 6600 N73 E71 E72 E63 7610 6303I 6300 second original 100% ori
Rp
300.000
4.0
70 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/kualitas-terbaik-Nokia-N70-6600-N73-E71-E72-E63-7610-6303I-6300-second-original-100-ori-i.193551914.13167908394?extraParams=%7B%22display_model_id%22%3A141589537464%2C%22model_selection_logic%22%3A3%7D&sp_atk=3bbd1bfc-8366-4d67-a5f0-89b370840d84&xptdk=3bbd1bfc-8366-4d67-a5f0-89b370840d84
https://down-id.img.susercontent.com/file/id-11134207-81ztc-mez4c1brgqa209,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 110 (2024) -VOX Garansi Resmi,Rp,385.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,14 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 110 (2024) -VOX Garansi Resmi
Rp
385.000
4.9
14 Terjual
4-7 Hari
Pekanbaru",https://shopee.co.id/Nokia-110-(2024)-VOX-Garansi-Resmi-i.36074564.27241982972?extraParams=%7B%22display_model_id%22%3A234526073491%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a95b20d-1789-4b5a-aa8b-b2db21567356&xptdk=4a95b20d-1789-4b5a-aa8b-b2db21567356
https://down-id.img.susercontent.com/file/e0c5ac1770652cd7dd0bcb7da3fc43c6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 6.1 Plus Dual Sim 4/64GB LTE Second,Rp,799.890,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,2 Terjual,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
Nokia 6.1 Plus Dual Sim 4/64GB LTE Second
Rp
799.890
-1%
5.0
2 Terjual
4-8 Hari
Samarinda",https://shopee.co.id/Nokia-6.1-Plus-Dual-Sim-4-64GB-LTE-Second-i.239338608.21339614169?extraParams=%7B%22display_model_id%22%3A174246936163%2C%22model_selection_logic%22%3A3%7D&sp_atk=e24dcd91-f217-4fe4-a96f-1a3eb595b125&xptdk=e24dcd91-f217-4fe4-a96f-1a3eb595b125
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmkayuxns5xe61,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NOKIA C31 RAM 4/64 GB ORIGINAL SEGEL,Rp,999.999,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purworejo,,2-3 Hari,,,,,"Scrape to BigSeller
NOKIA C31 RAM 4/64 GB ORIGINAL SEGEL
Rp
999.999
2-3 Hari
Kab. Purworejo",https://shopee.co.id/NOKIA-C31-RAM-4-64-GB-ORIGINAL-SEGEL-i.1386366259.55308128608?extraParams=%7B%22display_model_id%22%3A345722105867%2C%22model_selection_logic%22%3A3%7D&sp_atk=ede3b78a-206e-4ee9-875f-712e8f9e513a&xptdk=ede3b78a-206e-4ee9-875f-712e8f9e513a
https://down-id.img.susercontent.com/file/id-11134207-7r990-lqm4tcbcd82m33,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Promo [Sale] Baterai Nokia BL-L5G l BL-L5K l Nokia 105 l Nokia BL-L5G ORI FSUDZ OEM Battery Khusus HP Nokia Baru Batrai Hitam 2IC Double Power Baterai Nokia BL-L5G Nokia 105,Rp,28.800,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,987 Terjual,-58%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Promo [Sale] Baterai Nokia BL-L5G l BL-L5K l Nokia 105 l Nokia BL-L5G ORI FSUDZ OEM Battery Khusus HP Nokia Baru Batrai Hitam 2IC Double Power Baterai Nokia BL-L5G Nokia 105
Rp
28.800
-58%
4.5
987 Terjual
Besok
Medan",https://shopee.co.id/Promo-Sale-Baterai-Nokia-BL-L5G-l-BL-L5K-l-Nokia-105-l-Nokia-BL-L5G-ORI-FSUDZ-OEM-Battery-Khusus-HP-Nokia-Baru-Batrai-Hitam-2IC-Double-Power-Baterai-Nokia-BL-L5G-Nokia-105-i.17128281.24959030214?extraParams=%7B%22display_model_id%22%3A168038467100%2C%22model_selection_logic%22%3A2%7D&sp_atk=898e1e76-5e40-49a2-b553-7d396a6b487d&xptdk=898e1e76-5e40-49a2-b553-7d396a6b487d
https://down-id.img.susercontent.com/file/id-11134207-7qul7-lgirmxapwqyf38,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 3310 reborn second original,Rp,250.000,3.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,13 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 3310 reborn second original
Rp
250.000
3.8
13 Terjual
< 2 Hari
Kab. Banyuwangi",https://shopee.co.id/Nokia-3310-reborn-second-original-i.193551914.18588511885?extraParams=%7B%22display_model_id%22%3A157274781728%2C%22model_selection_logic%22%3A3%7D&sp_atk=0d6f5f18-eb4b-41a2-a383-9a00d1c218a0&xptdk=0d6f5f18-eb4b-41a2-a383-9a00d1c218a0
https://down-id.img.susercontent.com/file/0ce3b510ec5ba4e49a52c92895577b25,,Nokia 105,Rp,250.000,5.0,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jepara,,12 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105
Rp
250.000
5.0
12 Terjual
Kab. Jepara",https://shopee.co.id/Nokia-105-i.15526144.2351647559?extraParams=%7B%22display_model_id%22%3A72663428658%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e9c9cdc-6124-4cf4-8903-5c83175e78af&xptdk=4e9c9cdc-6124-4cf4-8903-5c83175e78af
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmjpnk6b5zwi8a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia 105 (2024) Garansi Resmi - Ponsel Tangguh dengan Daya Tahan Luar,Rp,299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,Besok,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"Scrape to BigSeller
Nokia 105 (2024) Garansi Resmi - Ponsel Tangguh dengan Daya Tahan Luar
Rp
299.000
Besok
Jakarta Pusat",https://shopee.co.id/Nokia-105-(2024)-Garansi-Resmi-Ponsel-Tangguh-dengan-Daya-Tahan-Luar-i.134727823.48358111395?extraParams=%7B%22display_model_id%22%3A307499778770%2C%22model_selection_logic%22%3A3%7D&sp_atk=98e0331e-c7a5-49ce-99f1-285e0493a7a7&xptdk=98e0331e-c7a5-49ce-99f1-285e0493a7a7
https://down-id.img.susercontent.com/file/id-11134207-82250-mj5511f7ezus5d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Nokia 105 Fox - Garansi Resmi,Rp,260.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,116 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105 Fox - Garansi Resmi
Rp
260.000
4.9
116 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Nokia-105-Fox-Garansi-Resmi-i.1053062682.27936059176?extraParams=%7B%22display_model_id%22%3A243482079701%2C%22model_selection_logic%22%3A3%7D&sp_atk=15878157-1926-44ad-b7bb-ba96e3fdcf48&xptdk=15878157-1926-44ad-b7bb-ba96e3fdcf48
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m0tdrm6gjmlzd2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp Candybar Nokia 105 (2023) Nokia Original NEW GARANSI RESMI,Rp,365.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Mojokerto,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,28 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Hp Candybar Nokia 105 (2023) Nokia Original NEW GARANSI RESMI
Rp
365.000
5.0
28 Terjual
< 2 Hari
Kab. Mojokerto",https://shopee.co.id/Hp-Candybar-Nokia-105-(2023)-Nokia-Original-NEW-GARANSI-RESMI-i.679838910.22444823781?extraParams=%7B%22display_model_id%22%3A128643587389%2C%22model_selection_logic%22%3A3%7D&sp_atk=a199fbd7-082b-4d5a-be63-9b131679dacb&xptdk=a199fbd7-082b-4d5a-be63-9b131679dacb
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfrp40g2iya56e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP NOKIA 110 2024 - DUALSIM - CAMERA - GARANSI RESMI,Rp,375.000,4.6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,97 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
HP NOKIA 110 2024 - DUALSIM - CAMERA - GARANSI RESMI
Rp
375.000
4.6
97 Terjual
Besok
Medan",https://shopee.co.id/HP-NOKIA-110-2024-DUALSIM-CAMERA-GARANSI-RESMI-i.6386008.430939109?extraParams=%7B%22display_model_id%22%3A197454843955%2C%22model_selection_logic%22%3A3%7D&sp_atk=4aac8687-501c-4a45-9494-a906f33fbe1b&xptdk=4aac8687-501c-4a45-9494-a906f33fbe1b
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lm1cg6mp9kmjd5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 105 2023 Garansi Resmi TAM,Rp,350.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Padang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,26 Terjual,-13%,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105 2023 Garansi Resmi TAM
Rp
350.000
-13%
Cicilan
4.9
26 Terjual
3-9 Hari
Padang",https://shopee.co.id/Nokia-105-2023-Garansi-Resmi-TAM-i.558354664.12327020962?extraParams=%7B%22display_model_id%22%3A128751289758%2C%22model_selection_logic%22%3A3%7D&sp_atk=a3199b67-3f4c-4973-ae41-870b2d7df703&xptdk=a3199b67-3f4c-4973-ae41-870b2d7df703
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m657ue6z849p74,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"NOKIA 105, NOKIA 110. GARANSI RESMI",Rp,286.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,,14 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
NOKIA 105, NOKIA 110. GARANSI RESMI
Rp
286.000
5.0
14 Terjual
Besok
Denpasar",https://shopee.co.id/NOKIA-105-NOKIA-110.-GARANSI-RESMI-i.176502148.18173245896?extraParams=%7B%22display_model_id%22%3A157678348319%2C%22model_selection_logic%22%3A3%7D&sp_atk=5f53cbe1-5256-4712-9d2b-8a67aa68d30a&xptdk=5f53cbe1-5256-4712-9d2b-8a67aa68d30a
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmzpbhq1nrh30e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 105 (2023) - black & cyan,Rp,295.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Manado,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,28 Terjual,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Scrape to BigSeller
Nokia 105 (2023) - black & cyan
Rp
295.000
4.9
28 Terjual
2-3 Hari
Manado",https://shopee.co.id/Nokia-105-(2023)-black-cyan-i.222328923.16498837281?extraParams=%7B%22display_model_id%22%3A166093653749%2C%22model_selection_logic%22%3A3%7D&sp_atk=9bb1a372-d579-40aa-8bf1-4137a7557035&xptdk=9bb1a372-d579-40aa-8bf1-4137a7557035
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmvfge1e80so84,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Nokia 105 dual sim garansi resmi,Rp,275.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,2-3 Hari,,,,,"Scrape to BigSeller
Nokia 105 dual sim garansi resmi
Rp
275.000
2-3 Hari
Semarang",https://shopee.co.id/Nokia-105-dual-sim-garansi-resmi-i.173450014.46408557461?extraParams=%7B%22display_model_id%22%3A350757527358%2C%22model_selection_logic%22%3A3%7D&sp_atk=a284170c-a0a3-483e-9366-eb3e78bd8438&xptdk=a284170c-a0a3-483e-9366-eb3e78bd8438
