-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,img,text-xs/sp14_2,text-xs,text-shopee-primary,pointer-events-none_3,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/d69d883c782b1a3fd1cb27bc39cd8975,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo ThinkPad T440s i7 8GB 14"" FHD Windows 10",Rp,4.076.024,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 10:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 10:00,-26%,,,"Lenovo ThinkPad T440s i7 8GB 14"" FHD Windows 10
Rp
4.076.024
-26%
Besok 10:00
Surabaya",https://shopee.co.id/Lenovo-ThinkPad-T440s-i7-8GB-14-FHD-Windows-10-i.7863445.19449045699?extraParams=%7B%22display_model_id%22%3A136814193282%2C%22model_selection_logic%22%3A3%7D&sp_atk=57094bda-af43-465c-b5ee-7e26537a2136&xptdk=57094bda-af43-465c-b5ee-7e26537a2136
https://down-id.img.susercontent.com/file/id-11134207-8224u-mkdklc18ejuvf4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo V14-ADA AMD Ryzen 3 8GB 256GB SSD Siap Pakai,Rp,3.135.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,,,"Lenovo V14-ADA AMD Ryzen 3 8GB 256GB SSD Siap Pakai
Rp
3.135.000
5.0
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Lenovo-V14-ADA-AMD-Ryzen-3-8GB-256GB-SSD-Siap-Pakai-i.44435356.17193209837?extraParams=%7B%22display_model_id%22%3A193959017197%2C%22model_selection_logic%22%3A3%7D&sp_atk=390cc15b-82ed-4e93-a154-a5b561a08806&xptdk=390cc15b-82ed-4e93-a154-a5b561a08806
https://down-id.img.susercontent.com/file/id-11134207-82251-miv1p9m0crur55,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Thinkpad Yoga L13 X13 i5 Gen 10 16GB 1TB,Rp,3.975.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,243 Terjual,,,,"Lenovo Thinkpad Yoga L13 X13 i5 Gen 10 16GB 1TB
Rp
3.975.000
4.9
243 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-Yoga-L13-X13-i5-Gen-10-16GB-1TB-i.174578880.23042414755?extraParams=%7B%22display_model_id%22%3A307428939722%2C%22model_selection_logic%22%3A3%7D&sp_atk=85fe4244-59f2-4f4f-ac54-ddc05eaebec5&xptdk=85fe4244-59f2-4f4f-ac54-ddc05eaebec5
https://down-id.img.susercontent.com/file/sg-11134201-824hd-me76gmeu6q6b64,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Ideapad 320 AMD A9-9420 SSD Laptop Workplus Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"Laptop Lenovo Ideapad 320 AMD A9-9420 SSD Laptop Workplus Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain
Rp
1.700.000
< 2 Hari
Malang",https://shopee.co.id/Laptop-Lenovo-Ideapad-320-AMD-A9-9420-SSD-Laptop-Workplus-Normal-Siap-Pakai-Laptop-Murah-Laptop-Malang-Laptop-Gaming-Bergaransi-Laptop-Bekas-Laptop-Bekas-Malang-Laptop-Kuliah-Laptop-Kantoran-Laptop-Kerja-Laptop-Desain-i.79997666.41867322369?extraParams=%7B%22display_model_id%22%3A234479106857%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ccece9a-ad25-4beb-99d6-d10a181d8a96&xptdk=3ccece9a-ad25-4beb-99d6-d10a181d8a96
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m59k4k8g3nls42,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Thinkpad X1 Carbon Core i5 i7 8GB SSD 1TB,Rp,3.995.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,24 Terjual,,,,"Lenovo Thinkpad X1 Carbon Core i5 i7 8GB SSD 1TB
Rp
3.995.000
4.9
24 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-X1-Carbon-Core-i5-i7-8GB-SSD-1TB-i.92762228.16893397393?extraParams=%7B%22display_model_id%22%3A208264561097%2C%22model_selection_logic%22%3A3%7D&sp_atk=58836748-e320-4416-847a-5d24d59d8ea6&xptdk=58836748-e320-4416-847a-5d24d59d8ea6
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-mas87e7vito830,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Thinkpad E15 i5 8GB 256GB SSD 15 Inch,Rp,3.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,35 Terjual,,,,"Lenovo Thinkpad E15 i5 8GB 256GB SSD 15 Inch
Rp
3.400.000
4.6
35 Terjual
3-4 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-E15-i5-8GB-256GB-SSD-15-Inch-i.124282589.43503757454?extraParams=%7B%22display_model_id%22%3A280316288055%2C%22model_selection_logic%22%3A3%7D&sp_atk=b938ad20-377d-4a4f-bcf7-fa05977ffbed&xptdk=b938ad20-377d-4a4f-bcf7-fa05977ffbed
https://down-id.img.susercontent.com/file/c4e247d88e6e7abdc495d967fc546575,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Lenovo Ideapad 330 AMD Ryzen 7 Dual VGA RX Vega 10 Radeon 540 SSD Laptop Gaming Second Bekas Murah,Rp,7.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,,,Cicilan,"Lenovo Ideapad 330 AMD Ryzen 7 Dual VGA RX Vega 10 Radeon 540 SSD Laptop Gaming Second Bekas Murah
Rp
7.300.000
Cicilan
5.0
2 Terjual
3-5 Hari
Depok",https://shopee.co.id/Lenovo-Ideapad-330-AMD-Ryzen-7-Dual-VGA-RX-Vega-10-Radeon-540-SSD-Laptop-Gaming-Second-Bekas-Murah-i.6356067.10839770608?extraParams=%7B%22display_model_id%22%3A101982416238%2C%22model_selection_logic%22%3A3%7D&sp_atk=24943501-dbad-44e0-83bb-eeef0bb2a54b&xptdk=24943501-dbad-44e0-83bb-eeef0bb2a54b
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m5wry9eljdz67b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Thinkpad Yoga 370 X380 X390 260 Core i5 8GB 512GB SSD Touchscreen Second Murah Bergaransi,Rp,3.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,47 Terjual,,,,"Lenovo Thinkpad Yoga 370 X380 X390 260 Core i5 8GB 512GB SSD Touchscreen Second Murah Bergaransi
Rp
3.850.000
5.0
47 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-Yoga-370-X380-X390-260-Core-i5-8GB-512GB-SSD-Touchscreen-Second-Murah-Bergaransi-i.1434879797.29922136843?extraParams=%7B%22display_model_id%22%3A272361434374%2C%22model_selection_logic%22%3A3%7D&sp_atk=33da79b4-c47d-4194-a913-a5946a6cb2b2&xptdk=33da79b4-c47d-4194-a913-a5946a6cb2b2
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lpeuk08e9xn120,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Bekas Lenovo Thinkpad L380 Core i5 Gen 8 Murah Banget,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,,Cicilan,"Laptop Bekas Lenovo Thinkpad L380 Core i5 Gen 8 Murah Banget
Rp
2.700.000
Cicilan
5.0
5 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Bekas-Lenovo-Thinkpad-L380-Core-i5-Gen-8-Murah-Banget-i.18727563.6426081041?extraParams=%7B%22display_model_id%22%3A222382183545%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa351206-e3eb-4e3a-83d8-0de5395f6ac1&xptdk=fa351206-e3eb-4e3a-83d8-0de5395f6ac1
https://down-id.img.susercontent.com/file/fba978c31778b2f5d2c749208d64fdb7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Lenovo Ideapad 330 Ryzen 7 Gaming Laptop 16GB SSD,Rp,7.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,,,"Lenovo Ideapad 330 Ryzen 7 Gaming Laptop 16GB SSD
Rp
7.450.000
5.0
1 Terjual
3-5 Hari
Depok",https://shopee.co.id/Lenovo-Ideapad-330-Ryzen-7-Gaming-Laptop-16GB-SSD-i.6356067.21716748750?extraParams=%7B%22display_model_id%22%3A78902700402%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2e20f62-0ceb-40a9-b8ca-db718ada6c37&xptdk=c2e20f62-0ceb-40a9-b8ca-db718ada6c37
https://down-id.img.susercontent.com/file/id-11134207-7rash-m5e85nwxjsxsf3,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LENOVO THINKPAD X1 TABLET CORE i5 GEN 8 RAM 8GB SSD 256GB SECOND/BEKAS,Rp,8.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,4-8 Hari,,,,"LENOVO THINKPAD X1 TABLET CORE i5 GEN 8 RAM 8GB SSD 256GB SECOND/BEKAS
Rp
8.500.000
4-8 Hari
Jakarta Utara",https://shopee.co.id/LENOVO-THINKPAD-X1-TABLET-CORE-i5-GEN-8-RAM-8GB-SSD-256GB-SECOND-BEKAS-i.939372100.28674566574?extraParams=%7B%22display_model_id%22%3A168686332271%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb4d6ec8-c876-4ba6-8229-99e71fcd15fb&xptdk=eb4d6ec8-c876-4ba6-8229-99e71fcd15fb
https://down-id.img.susercontent.com/file/sg-11134201-22120-zh63rkkl91kv5e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Lenovo V14-ADA AMD Ryzen 3 3250U SSD 256GB Laptop Bekas Second Like New,Rp,4.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,1 Terjual,,,,"Lenovo V14-ADA AMD Ryzen 3 3250U SSD 256GB Laptop Bekas Second Like New
Rp
4.700.000
1 Terjual
3-5 Hari
Depok",https://shopee.co.id/Lenovo-V14-ADA-AMD-Ryzen-3-3250U-SSD-256GB-Laptop-Bekas-Second-Like-New-i.6356067.22010587776?extraParams=%7B%22display_model_id%22%3A175341586644%2C%22model_selection_logic%22%3A3%7D&sp_atk=535180b2-20fc-4341-b116-8ab945f0b715&xptdk=535180b2-20fc-4341-b116-8ab945f0b715
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lqr3ergg0phi3b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LENOVO LEGION I7 GEN 7 NVIDIA GTX 1050 RAM 8GB/1TB HDD | SECOND/BEKAS,Rp,7.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,,,"LENOVO LEGION I7 GEN 7 NVIDIA GTX 1050 RAM 8GB/1TB HDD | SECOND/BEKAS
Rp
7.500.000
< 2 Hari
Bekasi",https://shopee.co.id/LENOVO-LEGION-I7-GEN-7-NVIDIA-GTX-1050-RAM-8GB-1TB-HDD-SECOND-BEKAS-i.316371267.24609671505?extraParams=%7B%22display_model_id%22%3A184882890040%2C%22model_selection_logic%22%3A3%7D&sp_atk=eac95c3d-5da5-4bc8-831c-7e859eb5e25b&xptdk=eac95c3d-5da5-4bc8-831c-7e859eb5e25b
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m4fi5rnbww4685,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo X1 Carbon 6th Gen - Core i5 Gen8 - 8GB - 256GB - 14 inch - bekas,Rp,3.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,24 Terjual,,,,"Lenovo X1 Carbon 6th Gen - Core i5 Gen8 - 8GB - 256GB - 14 inch - bekas
Rp
3.400.000
5.0
24 Terjual
3-4 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-X1-Carbon-6th-Gen-Core-i5-Gen8-8GB-256GB-14-inch-bekas-i.124282589.29372225365?extraParams=%7B%22display_model_id%22%3A301406862285%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3a1df1f-f7a1-477c-8994-24d3cccf9f3d&xptdk=d3a1df1f-f7a1-477c-8994-24d3cccf9f3d
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m2apv3znh3urea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo ThinkPad 13 Non Touchscreen Second / Seken | Core i3 Gen 6 / 7 RAM 8GB SSD 256GB | Laptop Kerja Bergaransi Laptop Lenovo Bekas Mouse Touchpad Keyboard Aman,Rp,2.208.090,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kombo Hemat,"Laptop Lenovo ThinkPad 13 Non Touchscreen Second / Seken | Core i3 Gen 6 / 7 RAM 8GB SSD 256GB | Laptop Kerja Bergaransi Laptop Lenovo Bekas Mouse Touchpad Keyboard Aman
Rp
2.208.090
-11%
Kombo Hemat
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Lenovo-ThinkPad-13-Non-Touchscreen-Second-Seken-Core-i3-Gen-6-7-RAM-8GB-SSD-256GB-Laptop-Kerja-Bergaransi-Laptop-Lenovo-Bekas-Mouse-Touchpad-Keyboard-Aman-i.172218482.28566856809?extraParams=%7B%22display_model_id%22%3A118503889430%2C%22model_selection_logic%22%3A3%7D&sp_atk=dbca9179-2f9c-4d1d-a9c0-2076131f1b73&xptdk=dbca9179-2f9c-4d1d-a9c0-2076131f1b73
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8uedbewxo5ucb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo G41-35 16GB 512GB Gaming Siap Pakai,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,,,,"Laptop Lenovo G41-35 16GB 512GB Gaming Siap Pakai
Rp
1.500.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Lenovo-G41-35-16GB-512GB-Gaming-Siap-Pakai-i.44435356.26584277397?extraParams=%7B%22display_model_id%22%3A147808459336%2C%22model_selection_logic%22%3A3%7D&sp_atk=7a2369c5-cf8f-4659-b577-1052c82ce2af&xptdk=7a2369c5-cf8f-4659-b577-1052c82ce2af
https://down-id.img.susercontent.com/file/id-11134207-7r991-m08go88gzk5ob8,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LENOVO INTEL CELERON RAM 4/128GB SECOND/BEKAS,Rp,900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,4-8 Hari,,,,"LENOVO INTEL CELERON RAM 4/128GB SECOND/BEKAS
Rp
900.000
4-8 Hari
Jakarta Utara",https://shopee.co.id/LENOVO-INTEL-CELERON-RAM-4-128GB-SECOND-BEKAS-i.939372100.28311451888?extraParams=%7B%22display_model_id%22%3A168421349498%2C%22model_selection_logic%22%3A3%7D&sp_atk=b90151a1-40b0-4fbb-be40-05ceec6fcd7a&xptdk=b90151a1-40b0-4fbb-be40-05ceec6fcd7a
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m5wt3p32u9jnb0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Lenovo Thinkpad T480 i5 i7 SSD 13"" Windows Mulus",Rp,2.799.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,25 Terjual,,,,"Lenovo Thinkpad T480 i5 i7 SSD 13"" Windows Mulus
Rp
2.799.000
4.8
25 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-T480-i5-i7-SSD-13-Windows-Mulus-i.1434879797.25191110757?extraParams=%7B%22display_model_id%22%3A360572537212%2C%22model_selection_logic%22%3A3%7D&sp_atk=49c3b14b-901b-40ef-8433-b3662cad52b2&xptdk=49c3b14b-901b-40ef-8433-b3662cad52b2
