web_scraper_order,web_scraper_start_url,detail produk,detail produk-href,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777222773-342","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","ITEL City 100 6/128GB & 8/128GB Garansi Resmi Prosesor Unisoc T7250 Kamera 13MP Baterai 5200mAh Layar 6.75 Inci 90HzRp1.222.000HABITAT GADGET_NEWMedan","https://www.tokopedia.com/habitat-gadget/itel-city-100-6-128gb-8-128gb-garansi-resmi-prosesor-unisoc-t7250-kamera-13mp-baterai-5200mah-layar-6-75-inci-90hz-1732493534837834942?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","ITEL City 100 6/128GB & 8/128GB Garansi Resmi Prosesor Unisoc T7250 Kamera 13MP Baterai 5200mAh Layar 6.75 Inci 90Hz - 6/128GB","Rp1.222.000","","1 barang berhasil terjual","Kota Medan","HABITAT GADGET_NEW"
"1777222780-343","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","28%SUPER BRAND DAY ITEL SUPER 26 ULTRA - T7300 Ultra Gaming Processor - Corning Gorilla 7i - IP65 - 3D Curved Amoled Screen- 32MP Selfie Camera - 6000mAHRp2.609.000Rp3.599.000Hemat s.d  1% Pakai Bonus4.92rb+ terjualItel Official StoreJakarta Barat","https://www.tokopedia.com/itel-official-store/super-brand-day-itel-super-26-ultra-t7300-ultra-gaming-processor-corning-gorilla-7i-ip65-3d-curved-amoled-screen-32mp-selfie-camera-6000mah-1732908214092400628-1735154723262859252?extParam=ivf%3Dtrue%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","SUPER BRAND DAY ITEL SUPER 26 ULTRA - T7300 Ultra Gaming Processor - Corning Gorilla 7i - IP65 - 3D Curved Amoled Screen- 32MP Selfie Camera - 6000mAH - Sapphire BlackBlue, 8/128 GB","Rp2.609.000","4.9","Terjual 2 rb+","Kota Administrasi Jakarta Barat","Itel Official Store"
"1777222785-344","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","itel S25U RAM 8+8/256GB - 6.78""FHD+ Amoled 3D 120hz - 6.9mm Ultra Slim Design - Corning Gorila Glass 7i - 32MP Selfie Cam - Rear Cam 50MP+2MP Macro - NFC - IP64 - DTS Sound - Hitam, Non ProteksiRp1.900.0003.030+ terjualVICTORYCELLULARJakarta Barat","https://www.tokopedia.com/victorycelullar-1/itel-s25u-ram-8-8-256gb-6-78-fhd-amoled-3d-120hz-6-9mm-ultra-slim-design-corning-gorila-glass-7i-32mp-selfie-cam-rear-cam-50mp-2mp-macro-nfc-ip64-dts-sound-hitam-non-proteksi-1731003255176005139?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","itel S25U RAM 8+8/256GB - 6.78""FHD+ Amoled 3D 120hz - 6.9mm Ultra Slim Design - Corning Gorila Glass 7i - 32MP Selfie Cam - Rear Cam 50MP+2MP Macro - NFC - IP64 - DTS Sound - Hitam, Non Proteksi - Black, 8/128gb","Rp1.900.000","","","",""
"1777222792-345","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","itel S25U RAM 8+8/256GB - 6.78""FHD+ Amoled 3D 120hz - 6.9mm Ultra Slim Design - Corning Gorila Glass 7i - 32MP Selfie Cam - Rear Cam 50MP+2MP Macro - NFC - IP64 - DTS Sound - Hitam, Non ProteksiRp1.699.99916 terjualRrn OlshoopTangerang","https://www.tokopedia.com/rrn-olshoop/itel-s25u-ram-8-8-256gb-6-78-fhd-amoled-3d-120hz-6-9mm-ultra-slim-design-corning-gorila-glass-7i-32mp-selfie-cam-rear-cam-50mp-2mp-macro-nfc-ip64-dts-sound-hitam-non-proteksi-1732145176294360612?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","itel S25U RAM 8+8/256GB - 6.78""FHD+ Amoled 3D 120hz - 6.9mm Ultra Slim Design - Corning Gorila Glass 7i - 32MP Selfie Cam - Rear Cam 50MP+2MP Macro - NFC - IP64 - DTS Sound - Hitam, Non Proteksi - HITAM","Rp1.699.999","","16 barang berhasil terjual","Kota Tangerang","Rrn Olshoop"
"1777222797-346","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","hp itel A50 ram 4/64GB octacore prosesorRp970.000Bisa COD5.0100+ terjualhumayhumey230311Kab. Bandung Barat","https://www.tokopedia.com/humairastore03/hp-itel-a50-ram-4-64gb-octacore-prosesor?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","hp itel A50 ram 4/64GB octacore prosesor","Rp970.000","5","Terjual 100+","Kab. Bandung Barat","humayhumey230311"
"1777222802-347","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","40%itel City 200 NFC IP65 | 6.78” 120Hz Display | 50MP Camera | 5200mAh 18W Fast ChargeRp1.629.000Rp2.699.000Hemat s.d  1% Pakai Bonus4.91rb+ terjualItel Official StoreJakarta Barat","https://www.tokopedia.com/itel-official-store/itel-city-200-nfc-ip65-6-78-120hz-display-50mp-camera-5200mah-18w-fast-charge-1734363154302404596-1735230139406911476?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","itel City 200 NFC IP65 | 6.78” 120Hz Display | 50MP Camera | 5200mAh 18W Fast Charge - Bass Black, 4+4/128 GB","Rp1.629.000","4.9","Terjual 1 rb+","Kota Administrasi Jakarta Barat","Itel Official Store"
"1777222808-348","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","ITEL A70 4G RAM 3GB/4GB+8GB/128GB GARANSI RESMI (ORIGINAL PRODUK)Rp995.000Hemat s.d  1% Pakai Bonus5.014 terjualEL'ZAIN CELLULARTangerang","https://www.tokopedia.com/elzain-cellular/itel-a70-4g-ram-3gb-4gb-8gb-128gb-garansi-resmi-original-produk?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","ITEL A70 4G RAM 3GB/4GB+8GB/128GB GARANSI RESMI (ORIGINAL PRODUK)","Rp995.000","5","Terjual 16","Kota Tangerang","EL'ZAIN CELLULAR"
"1777222813-349","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","40%[SPECIAL PRICE] itel City 200 NFC IP65 | 6.78” 120Hz Display | 50MP Camera | 5200mAh 18W Fast ChargeRp1.629.000Rp2.699.000Hemat s.d  1% Pakai Bonus4.9750+ terjualItel Official StoreJakarta Barat","https://www.tokopedia.com/itel-official-store/special-price-itel-city-200-nfc-ip65-6-78-120hz-display-50mp-camera-5200mah-18w-fast-charge-1734486149835622388-1735230016842008564?extParam=ivf%3Dfalse%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","[SPECIAL PRICE] itel City 200 NFC IP65 | 6.78” 120Hz Display | 50MP Camera | 5200mAh 18W Fast Charge - Bass Black, 4+4/128 GB","Rp1.629.000","4.9","Terjual 750+","Kota Administrasi Jakarta Barat","Itel Official Store"
"1777222818-350","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20itel","32%itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh BatteryRp1.369.000Rp1.999.0005.0100+ terjualitel Authorized ShopKab. Tangerang","https://www.tokopedia.com/itel-authorized-shop/itel-a100c-4-64gb-layar-6-6-90hz-tahan-banting-military-grade-big-memory-ultralink-free-call-5000mah-battery-1734308541187851512?extParam=ivf%3Dtrue%26keyword%3Dhp+itel%26search_id%3D2026042616431894F6D7E04A4D453C22OJ%26src%3Dsearch","itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery - Pure Black","Rp1.369.000","5","Terjual 100+","Kab. Tangerang","itel Authorized Shop"
"1777222868-351","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","New Tecno Transformers Spark G0 1 4/64 & 4/128 & 3/64Rp1.199.000Hemat s.d  1% Pakai Bonus8 terjualRoxy Tamitra MakasarMakassar","https://www.tokopedia.com/roxy-tamitra-makasar/new-tecno-transformers-spark-g0-1-4-64-4-128-3-64-1730751259761869866?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","New Tecno Transformers Spark G0 1 4/64 & 4/128 & 3/64 - Putih, 4/128","Rp1.199.000","","8 barang berhasil terjual","Kota Makassar","Roxy Tamitra Makasar"
"1777222874-352","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK GO1 – 4GB+4GB + 128 GB, 120Hz Display, 4.5G Fast Network, IP54 Resistance, Android 14GoRp1.499.000Bisa COD1 terjualAjafone StoreKab. Tangerang","https://www.tokopedia.com/ajafoneofficial/tecno-spark-go1-4gb-4gb-128-gb-120hz-display-4-5g-fast-network-ip54-resistance-android-14go-black-4-64-9300a?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK GO1 – 4GB+4GB + 128 GB, 120Hz Display, 4.5G Fast Network, IP54 Resistance, Android 14Go - BLACK, 4/64","Rp1.499.000","","","",""
"1777222880-353","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","HP TECHNO GO SPARK 1 UNTUK KONTEN KREATOR & GAMEINGRp1.500.000Bisa COD3 terjualKhuy GaskhuyKab. Sumedang","https://www.tokopedia.com/khuy-gaskhuy/hp-techno-go-spark-1-untuk-konten-kreator-gameing-1730633638396069548?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","HP TECHNO GO SPARK 1 UNTUK KONTEN KREATOR & GAMEING","Rp1.500.000","","3 barang berhasil terjual","Kab. Sumedang","Khuy Gaskhuy"
"1777222885-354","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Tecno Spark 30C hapenya para gamingRp1.449.000Bisa COD2 terjualTempatnyaskincare_NEWMataram","https://www.tokopedia.com/tempatnyaskincare/tecno-spark-30c-hapenya-para-gaming-1731214492283340455?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno Spark 30C hapenya para gaming","Rp1.449.000","","2 barang berhasil terjual","Kota Mataram","Tempatnyaskincare_NEW"
"1777222892-355","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK 30 PRO NFC 8/128GB GARANSI RESMIRp2.049.000Hemat s.d  1% Pakai Bonus1 terjualazzam-cellJakarta Utara","https://www.tokopedia.com/azzamcell-1/tecno-spark-30-pro-nfc-8-128gb-garansi-resmi-1730787825673930153?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK 30 PRO NFC 8/128GB GARANSI RESMI - Spesial Edition","Rp2.049.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Utara","azzam-cell"
"1777222897-356","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Tecno Spark 30C New Garansi Resmi 1 TahunRp1.700.0005.06 terjualWaiky StoreSurakarta","https://www.tokopedia.com/freddygadgetstore/tecno-spark-30c-new-garansi-resmi-1-tahun-1731874825279080230?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno Spark 30C New Garansi Resmi 1 Tahun - Ram 8/128","Rp1.700.000","5","Terjual 6","Kota Surakarta","Waiky Store"
"1777222903-357","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO Spark 20C 8GB/128GB Garansi Resmi 1TahunRp1.625.000Hemat s.d  1% Pakai Bonus5 terjualHacomGroupOfficialSurabaya","https://www.tokopedia.com/hacomofficialstore/tecno-spark-20c-4-128gb-garansi-resmi-gold-481ff?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO Spark 20C 8GB/128GB Garansi Resmi 1Tahun - Gold","Rp1.625.000","","5 barang berhasil terjual","Kota Surabaya","HacomGroupOfficial"
"1777222908-358","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","[NEW] TECNO SPARK GO 1 4/128GB Garansi ResmiRp1.179.0004 terjualAbiyy EGP PHONEJakarta Timur","https://www.tokopedia.com/abiyy-egp-phone/new-tecno-spark-go-1-4-128gb-garansi-resmi-1730651392161973461?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","[NEW] TECNO SPARK GO 1 4/128GB Garansi Resmi","Rp1.179.000","","4 barang berhasil terjual","Kota Administrasi Jakarta Timur","Abiyy EGP PHONE"
"1777222914-359","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","(Live product) TECNO Spark Go 3 4GB/64GB 4GB/128GB (4GB Extended RAM) Garansi Resmi NasionalRp1.881.000Rp2.081.000Hemat s.d  1% Pakai Bonus5.09 terjualindahponseltamoraKab. Deli Serdang","https://www.tokopedia.com/indahponsel/special-indah-gadget-tecno-spark-go-3-4gb-64gb-4gb-128gb-4gb-extended-ram-garansi-resmi-nasional-1734106746055394893-1735270149723293261?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","(Live product) TECNO Spark Go 3 4GB/64GB 4GB/128GB (4GB Extended RAM) Garansi Resmi Nasional - Black, 4/128","Rp1.881.000","","","",""
"1777222919-360","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","tecno spark 20 pro plusRp1.925.000Bisa COD5.03 terjualElvina Store BandungBandung","https://www.tokopedia.com/elvina-store-bandung/tecno-spark-20-pro-plus?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","tecno spark 20 pro plus","Rp1.925.000","5","Terjual 4","Kota Bandung","Elvina Store Bandung"
"1777222924-361","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","48%Tecno Spark GO 3 4GB 64GB / 4GB 128GB Garansi Resmi Indonesia | HP Tecno OriginalRp1.603.000Rp3.099.000Hemat s.d  1% Pakai Bonus5.023 terjualDigitalisme StoreJakarta Pusat","https://www.tokopedia.com/digitalisme/tecno-spark-go-3-4gb-64gb-4gb-128gb-garansi-resmi-indonesia-hp-tecno-original-1734515291430421713?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno Spark GO 3 4GB 64GB / 4GB 128GB Garansi Resmi Indonesia | HP Tecno Original - 4/128GB Black, Non Bundle","Rp1.603.000","5","Terjual 23","Kota Administrasi Jakarta Pusat","Digitalisme Store"
"1777222930-362","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Tecno spark 30C.6GB+6GB*. Layar 120 hz.kamera 48MP .Cipset Helio G81. Batreai 5000 mah.NFCRp1.300.0001 terjualSoryu NanoKab. Wonosobo","https://www.tokopedia.com/soryu-nano/tecno-spark-30c-6gb-6gb-layar-120-hz-kamera-48mp-cipset-helio-g81-batreai-5000-mah-nfc-1730322938086982694?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno spark 30C.6GB+6GB*. Layar 120 hz.kamera 48MP .Cipset Helio G81. Batreai 5000 mah.NFC - hitam,putih","Rp1.300.000","","2 barang berhasil terjual","Kab. Wonosobo","Soryu Nano"
"1777222936-363","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","HP TECNO SPARK 20 PRO RAM 8/256GB - GARANSI RESMIRp1.799.000Bisa COD1 terjualBerkah Gadget StoreBekasi","https://www.tokopedia.com/berkahgadgetos/hp-tecno-spark-20-pro-ram-8-256gb-garansi-resmi-1730798785160512566?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","HP TECNO SPARK 20 PRO RAM 8/256GB - GARANSI RESMI","Rp1.799.000","","2 barang berhasil terjual","Kota Bekasi","Berkah Gadget Store"
"1777222942-364","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","(Live Special) TECNO Spark Go 3 4GB/64GB 4GB/128GB (4GB Extended RAM) Garansi Resmi NasionalRp1.881.000Rp2.081.000Hemat s.d  1% Pakai Bonus1 terjualindahponseltamoraKab. Deli Serdang","https://www.tokopedia.com/indahponsel/live-special-tecno-spark-go-3-4gb-64gb-4gb-128gb-4gb-extended-ram-garansi-resmi-nasional-1734106633480341069?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","(Live Special) TECNO Spark Go 3 4GB/64GB 4GB/128GB (4GB Extended RAM) Garansi Resmi Nasional - Black, 4/128","Rp1.881.000","","1 barang berhasil terjual","Kab. Deli Serdang","indahponseltamora"
"1777222947-365","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK GO 1 4/128 NEW BERGARANSI RESMIRp1.199.0003 terjualDNOM CELLSurakarta","https://www.tokopedia.com/dnom-cell/tecno-spark-go-1-4-128-new-bergaransi-resmi-1731747513764840955?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK GO 1 4/128 NEW BERGARANSI RESMI - putih, 4/128","Rp1.199.000","","3 barang berhasil terjual","Kota Surakarta","DNOM CELL"
"1777222954-366","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK Go 1 4+4GB+128GB, 120Hz Display, 4.5G Fast Network, IP54 Resistance, Garansi 12+1 BulanRp3.950.000Hemat s.d  1% Pakai Bonus1 terjualDATA ELEKTROBandar Lampung","https://www.tokopedia.com/data-elektro/tecno-spark-go-1-4-4gb-128gb-120hz-display-4-5g-fast-network-ip54-resistance-garansi-12-1-bulan-1730838648431544084?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK Go 1 4+4GB+128GB, 120Hz Display, 4.5G Fast Network, IP54 Resistance, Garansi 12+1 Bulan - Hitam","Rp3.950.000","","1 barang berhasil terjual","Kota Bandar Lampung","DATA ELEKTRO"
"1777222959-367","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO POVA 4 8/128GB GARANSI RESMI Smartphone Layar 90Hz 50MP Kamera Prosesor Octa Core Helio G99 Baterai 6000mAh NFC Wifi Radio KartuRp1.799.0004.56 terjualPRISMA MOBILEJakarta Pusat","https://www.tokopedia.com/prismaroxy/tecno-pova-4-8-128gb-garansi-resmi-smartphone-layar-90hz-50mp-kamera-prosesor-octa-core-helio-g99-baterai-6000mah-nfc-wifi-radio-kartu-1732881107373033465?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO POVA 4 8/128GB GARANSI RESMI Smartphone Layar 90Hz 50MP Kamera Prosesor Octa Core Helio G99 Baterai 6000mAh NFC Wifi Radio Kartu - GREY","Rp1.799.000","4.5","Terjual 6","Kota Administrasi Jakarta Pusat","PRISMA MOBILE"
"1777222964-368","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO POVA 7 4G || 8/128 8/256 || Batre besar 7000mAhRp2.145.0004 terjualgotechhPangkal Pinang","https://www.tokopedia.com/gotech00/tecno-pova-7-4g-8-128-8-256-batre-besar-7000mah-1731913382504531265?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO POVA 7 4G || 8/128 8/256 || Batre besar 7000mAh - black, 8/128","Rp2.145.000","","4 barang berhasil terjual","Kota Pangkal Pinang","gotechh"
"1777222970-369","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Techno Spark 30c 2 Ikhtisar Ulasan Deskripsi Rekomendasi Kamera Utama 4 Tahun+ Kefasihan Tahan LamaRp2.299.000Bisa COD5 terjualtecnoshop12Bandar Lampung","https://www.tokopedia.com/tecnoshop12/techno-spark-30c-2-ikhtisar-ulasan-deskripsi-rekomendasi-kamera-utama-4-tahun-kefasihan-tahan-lama-1731947430568036122?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Techno Spark 30c 2 Ikhtisar Ulasan Deskripsi Rekomendasi Kamera Utama 4 Tahun+ Kefasihan Tahan Lama - hitam 6GB+128GB","Rp2.299.000","","5 barang berhasil terjual","Kota Bandar Lampung","tecnoshop12"
"1777222976-370","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","75%Handphone Gaming RAM 8/256GB Tek now Pova 5 Pro Smartphone Garansi ResmiRp2.035.000Rp7.999.000Hemat s.d  1% Pakai Bonus5.05 terjualSneakers Factory.IDJakarta Barat","https://www.tokopedia.com/sneakers-factoryid/handphone-gaming-ram-8-256gb-tek-now-pova-5-pro-smartphone-garansi-resmi-1732960461283231703?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Handphone Gaming RAM 8/256GB Tek now Pova 5 Pro Smartphone Garansi Resmi","Rp2.035.000","5","Terjual 5","Kota Administrasi Jakarta Barat","Sneakers Factory.ID"
"1777222981-371","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","HANDPHONE- Spark Go 1 Ram 3/64 newRp990.0001 terjualRestu.ponsel_NEWJakarta Utara","https://www.tokopedia.com/restuponsel/handphone-spark-go-1-ram-3-64-new-1732091128295687174?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","HANDPHONE- Spark Go 1 Ram 3/64 new","Rp990.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","Restu.ponsel_NEW"
"1777222986-372","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK 10 NFC 8/128 GB GARASNI RESMIRp1.499.000Hemat s.d  1% Pakai Bonus1 terjualazzam-cellJakarta Utara","https://www.tokopedia.com/azzamcell-1/tecno-spark-10-nfc-8-128-gb-garasni-resmi-hitam-39f24?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK 10 NFC 8/128 GB GARASNI RESMI - Hitam","Rp1.499.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Utara","azzam-cell"
"1777222992-373","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Tecno Spark G0 3 4GB 128GB Garansi ResmiRp1.539.000Hemat s.d  1% Pakai Bonus5.07 terjualLEGEND.ELTRO.IDTangerang Selatan","https://www.tokopedia.com/legendeltro-id/tecno-spark-g0-3-4gb-128gb-garansi-resmi-1734383563084235825?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno Spark G0 3 4GB 128GB Garansi Resmi - 4GB 64GB AURORA PURPLE","Rp1.539.000","5","Terjual 7","Kota Tangerang Selatan","LEGEND.ELTRO.ID"
"1777222997-374","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Tecno Camon 50 [8/128GB] [8/256GB] [12/256GB] | Mediatek Helio G200 Ultimate | 6.78"" AMOLED 144Hz Display | 6150 mAh | Garansi ResmiRp4.029.000Hemat s.d  1% Pakai Bonus1 terjualAgres ID DepokDepok","https://www.tokopedia.com/agresiddepok/tecno-camon-50-8-128gb-12-256gb-mediatek-helio-g200-ultimate-6-78-amoled-144hz-display-6150-mah-garansi-resmi-1734434849985954965-1734776784198599829?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Tecno Camon 50 [8/128GB] [8/256GB] [12/256GB] | Mediatek Helio G200 Ultimate | 6.78"" AMOLED 144Hz Display | 6150 mAh | Garansi Resmi - 8GB - 256GB | MALACHITE GREEN","Rp4.029.000","","1 barang berhasil terjual","Kota Depok","Agres ID Depok"
"1777223002-375","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","HP MURAH SPEK GAMING TECNO SPARK GO1 RAM 4+4/64Rp1.099.0009 terjualHero store ngujurKab. Madiun","https://www.tokopedia.com/hero-store-ngujur/hp-murah-spek-gaming-tecno-spark-go1-ram-4-4-64-1730290747559151097?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","HP MURAH SPEK GAMING TECNO SPARK GO1 RAM 4+4/64","Rp1.099.000","","9 barang berhasil terjual","Kab. Madiun","Hero store ngujur"
"1777223008-376","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK 10 NFC 4/128 TECNO SPARK10 NFC 4/128 GARANSI RESMIRp1.999.000Hemat s.d  1% Pakai Bonus5.01 terjualCuan Gadget.idBekasi","https://www.tokopedia.com/cuan-gadgetid/tecno-spark-10-nfc-4-128-tecno-spark10-nfc-4-128-garansi-resmi-meta-blue-tanpa-bonus-0d466?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK 10 NFC 4/128 TECNO SPARK10 NFC 4/128 GARANSI RESMI - META BLUE, TANPA BONUS","Rp1.999.000","5","Terjual 1","Kota Bekasi","Cuan Gadget.id"
"1777223014-377","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","Techno Spark 20 Pro 12+9 - 256 GBRp2.499.000Hemat s.d  1% Pakai Bonus2 terjualSidoarjo Phone StoreMakassar","https://www.tokopedia.com/sidostoremks/techno-spark-20-pro-12-9-256-gb-frosty-ivory-494b4?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","Techno Spark 20 Pro 12+9 - 256 GB - Frosty Ivory","Rp2.499.000","","2 barang berhasil terjual","Kota Makassar","Sidoarjo Phone Store"
"1777223019-378","https://www.tokopedia.com/search?condition=1&st=product&q=hp%20tecno","TECNO SPARK GO 1 4/128 GB BERGARANSI RESMIRp1.249.000Hemat s.d  1% Pakai Bonus1 terjualCELLA PHONE CELLKab. Sidoarjo","https://www.tokopedia.com/cc-phone-cell/tecno-spark-go-1-4-128-gb-bergaransi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+tecno%26search_id%3D202604261700219DFCD5E558DFA025DESI%26src%3Dsearch","TECNO SPARK GO 1 4/128 GB BERGARANSI RESMI","Rp1.249.000","","2 barang berhasil terjual","Kab. Sidoarjo","CELLA PHONE CELL"
