web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777550680-1121","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HONOR 400 5G 12/512 GB Gold Honor 400 Lite 5G Green Silver Garansi Resmi 2 Tahun - Green","Rp3.699.000","","","Kota Surabaya","https://www.tokopedia.com/kenzoaprilino/honor-400-lite-5g-like-new-garansi-resmi-2027-huawei-400-lite-1734471711857673362-1734617880376345746?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Kenzie Aprilio"
"1777550684-1122","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei nova 9 ram 8/256 second original","Rp3.599.000","5","Terjual 1","Kota Surabaya","https://www.tokopedia.com/sh-phone/huawei-nova-9-ram-8-256-second-original?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","SH-Phone"
"1777550687-1123","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei p50 pro 8/256 garansi resmi like new","Rp7.799.000","5","Terjual 50+","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/officialts/huawei-p50-pro-8-256-garansi-resmi-like-new?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Toko Sedulur Official"
"1777550691-1124","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Handphone Huawei Honor 90 Lite Inter Ram 8/256GB (Batangan, Cek Minus) 819305","Rp1.400.000","","","Kota Tangerang","https://www.tokopedia.com/swancell/handphone-huawei-honor-90-lite-inter-ram-8-256gb-batangan-cek-minus-819305-1734226193243472979?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Swan Cell_NEW"
"1777550694-1125","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","hp second huawei nova 3i ram 4/128gb full set","Rp1.350.000","5","Terjual 8","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/phone-store23/hp-second-huawei-nova-3i-ram-4-128gb-full-set?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Phone Store 23"
"1777550697-1126","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI Mate X6 | 12GB | 512GB | Second Mulus Original 100% Garansi Resmi","Rp16.000.000","","3 barang berhasil terjual","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/mcjkt/huawei-mate-x6-12gb-512gb-second-mulus-original-100-garansi-resmi-1729813811469911289?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Mc Jkt"
"1777550701-1127","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI Pura 80 Pro | 12GB | 512GB | Second Mulus Original 100% Garansi Resmi","Rp11.900.000","5","Terjual 3","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/mcjkt/huawei-pura-80-pro-12gb-512gb-second-mulus-original-100-garansi-resmi-1733355291169883385?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Mc Jkt"
"1777550704-1128","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Mate 30 Pro 8/256GB Garansi Resmi - Fullset","Rp4.400.000","3.7","Terjual 6","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/tokoacoy/huawei-mate-30-pro-8-256gb-garansi-resmi-fullset-0932d?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Tokoacoy Official_NEW"
"1777550707-1129","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Mate 30 Pro 8/256GB GARANSI RESMI Indonesia","Rp5.249.000","","","","https://www.tokopedia.com/afracall/huawei-mate-30-pro-8-256gb-garansi-resmi-indonesia-1729826649599215195?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch",""
"1777550710-1130","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Second honor 400 lite 5g 8/256 mulus fullset ori - Grey","Rp3.200.000","","","Kota Bekasi","https://www.tokopedia.com/borneo-phone-mega-bekasi/second-honor-400-lite-5g-8-256-mulus-fullset-ori-1732484049691313920?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Borneo phone mega bekasi"
"1777550714-1131","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Pura 70 ULTRA 16/512 GB RESMI","Rp13.999.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/afracall/huawei-pura-70-ultra-16-512-gb-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","afra call"
"1777550717-1132","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P50 Pro 8/256GB Fullset OK - Fullset","Rp6.250.000","5","Terjual 5","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/tokoacoy/huawei-p50-pro-8-256gb-fullset-ok-fullset-676f1?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Tokoacoy Official_NEW"
"1777550720-1133","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","","","","","","https://www.tokopedia.com/hirespreloved/huawei-mate-20-x-mulus-dual-sim-fulset-original-dengan-kemasan-lengkap-dan-aksesori-resmi-1734919373111199731?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch",""
"1777550723-1134","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Handphone Huawei Nova Y70 Inter Ram 8/256GB (Batangan, Cek Minus 1) 035841","Rp820.000","","","Kota Tangerang","https://www.tokopedia.com/swancell/handphone-huawei-nova-y70-inter-ram-8-256gb-batangan-cek-minus-1-035841-1734048905082733651?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Swan Cell_NEW"
"1777550727-1135","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei nova 9 (4G) 8/256gb","Rp3.200.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/hr-celular142c/huawei-nova-9-4g-8-256gb-1731366726840583586?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","H&R celular142c"
"1777550730-1136","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P20 Pro 128gb Rom 6gb ram - original - batangan","Rp2.000.000","4.6","Terjual 18","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-p20-pro-128gb-rom-6gb-ram-original-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550733-1137","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei nova 9 8/256gb resmi indonesia spec gahar ajib no minus","Rp2.945.000","","","Kab. Tangerang","https://www.tokopedia.com/rakhastore10/huawei-nova-9-8-256gb-resmi-indonesia-spec-gahar-ajib-no-minus-1733323873643759278?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","RakhaStore10"
"1777550738-1138","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Nova 9 8/256GB Resmi indo second , super mulus, nominus","Rp2.875.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/gadget2ndstore-88/huawei-nova-9-8-256gb-resmi-indo-second-super-mulus-nominus-1733915175313770176?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Gadget 2ndStore"
"1777550741-1139","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI P30 PRO 8/256 RESMI","Rp3.300.000","5","Terjual 3","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/dison-cell/huawei-p30-pro-8-256-resmi-1732750791380665953?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","DISON CELL"
"1777550744-1140","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei pura 80 ram 12/256","Rp8.000.000","5","Terjual 4","Kota Palembang","https://www.tokopedia.com/alzio-phonecell/poco-x6-pro-5g-ram-12-512-1734428693293597973?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","ALZIO PhoneCell"
"1777550748-1141","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei p20 seken second bekas 128gb rom 4gb ram original","Rp1.550.000","4.8","Terjual 4","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-p20-seken-second-bekas-128gb-rom-4gb-ram-original?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550752-1142","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Pura 70 12/256 Beacukai All Operator","Rp6.000.000","","","Kab. Subang","https://www.tokopedia.com/zmorgan/huawei-pura-70-12-256-beacukai-all-operator-1733737151284086602?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","DgitalS"
"1777550755-1143","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Nova 5T Garansi Resmi Ada NFC Ada Google Play Store - Biru","Rp2.999.000","","","","https://www.tokopedia.com/chrisna-rahardja/huawei-nova-5t-garansi-resmi-ada-nfc-ada-google-play-store-1731581662373446989?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch",""
"1777550759-1144","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Nova 13 Pro 12/512GB Fullset Garansi Resmi","Rp6.150.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/tokoacoy/huawei-nova-13-pro-12-512gb-fullset-garansi-resmi-1732303737079825679?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Tokoacoy Official_NEW"
"1777550762-1145","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","hwawei nova 3i 4/128 hp only","Rp1.000.000","","","Kab. Kendal","https://www.tokopedia.com/jpphone/hwawei-nova-3i-4-128-hp-only?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Achmad Fajar Maulana"
"1777550766-1146","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Nova 3i Ram 4/128gb Resmi Indonesia","Rp975.000","5","Terjual 3","Kab. Bekasi","https://www.tokopedia.com/jrstorejhon/huawei-nova-3i-ram-4-128gb-resmi-indonesia-1731609074933662809?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Jhon By JR"
"1777550769-1147","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HP HUAWEI P40 5G LIKE NEW ORIGINAL DEEP SEA BLUE 8GB + 128GB ssamsung iphone","Rp3.500.000","","","Kota Bandung","https://www.tokopedia.com/mrkiasu/hp-huawei-p40-5g-like-new-original-deep-sea-blue-8gb-128gb-ssamsung-iphone?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Mr Kiasu"
"1777550772-1148","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei nova 7 256gb rom 8gb ram original - fullset","Rp2.600.000","4.7","Terjual 27","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-nova-7-256gb-rom-8gb-ram-original-fullset-8d097?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550777-1149","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P50 pro","Rp6.700.000","5","Terjual 2","Kota Surabaya","https://www.tokopedia.com/briantogadget/huawei-p50-pro?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Briantogadget"
"1777550780-1150","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Honor X9c 5G 12/256 Second Resmi","Rp3.500.000","5","Terjual 3","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/dison-cell/honor-x9c-5g-12-256-second-resmi-1731698621852386913?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","DISON CELL"
"1777550783-1151","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei mate 20 128gb Rom 6gb ram original","Rp2.000.000","5","Terjual 12","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-mate-20-128gb-rom-6gb-ram-original?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550787-1152","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei p40 pro 256/8gb original - batangan","Rp3.990.000","5","Terjual 13","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-p40-pro-256-8gb-original-batangan-dbd4f?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550790-1153","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei nova 9 ram 8 / 256 fullset ori resmi indo","Rp3.950.000","","","Kab. Bandung","https://www.tokopedia.com/f44i-shop/huawei-nova-9-ram-8-256-fullset-ori-resmi-indo?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","F44i Shop"
"1777550793-1154","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei mate 30 pro 256gb Rom 8gb ram original fullset - batangan","Rp3.700.000","5","Terjual 12","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-mate-30-pro-256gb-rom-8gb-ram-original-fullset-1730817286611699067?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550796-1155","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei nova 3i Rom 128gb ram 4gb original - fullset","Rp1.100.000","","","","https://www.tokopedia.com/indramjazz/huawei-nova-3i-rom-128gb-ram-4gb-original-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch",""
"1777550799-1156","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Honor x9c 5g 12/256 resmi Indonesia kondisi like New tanpa minus","Rp3.499.999","","2 barang berhasil terjual","Kota Bandung","https://www.tokopedia.com/kennacell/honor-x9c-5g-12-256-resmi-indonesia-kondisi-like-new-tanpa-minus-1733646166565160218?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","kennacell"
"1777550802-1157","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Honor 400 Lite 5G | Ram 8Gb Internal 256Gb | Resmi , Fullset dan Bergaransi","Rp3.445.000","","","Kab. Sidoarjo","https://www.tokopedia.com/almira-gadget-sidoarjoo/honor-400-lite-5g-ram-8gb-internal-256gb-resmi-fullset-dan-bergaransi-1734370550253782359?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","ALMIRA GADGET SIDOARJOO"
"1777550806-1158","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei mate 30 pro ram 8 / 256 resmi fullset original","Rp4.499.900","","","Kab. Bandung","https://www.tokopedia.com/f44i-shop/huawei-mate-30-pro-ram-8-256-resmi-fullset-original-1729878279058851101?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","F44i Shop"
"1777550809-1159","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI P50 PRO 8/256GB LENGKAP RESMI INDONESIA","Rp7.899.000","","","","https://www.tokopedia.com/noval-alvian-store/huawei-p50-pro-8-256gb-lengkap-resmi-indonesia?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch",""
"1777550812-1160","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei p30 128gb Rom 8gb ram original - unit only - batangan","Rp2.300.000","4.7","Terjual 30+","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-p30-128gb-rom-8gb-ram-original-unit-only-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550815-1161","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI P30 PRO 8/256GB Mystic Blue Resmi Indonesia","Rp5.999.000","5","Terjual 50+","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/afracall/huawei-p30-pro-8-256gb-mystic-blue-resmi-indonesia-1729825525732378203?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","afra call"
"1777550819-1162","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei p30 pro original 256gb rom 8gb ram - batangan","Rp3.300.000","4.8","Terjual 40+","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/huawei-p30-pro-original-256gb-rom-8gb-ram-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","jazz gadget store"
"1777550822-1163","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei Nova 9 8/256 Full original","Rp3.599.000","","","Kota Surakarta","https://www.tokopedia.com/kemrengseng/huawei-nova-9-8-256-full-original?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Kemrengseng Phone"
"1777550826-1164","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI NOVA 13 PRO 12/512 RESMI","Rp5.500.000","5","Terjual 3","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/dison-cell/huawei-nova-13-pro-12-512-resmi-1732400445915367009?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","DISON CELL"
"1777550829-1165","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei nova 9 8/256 istimewa super spt baru","Rp3.950.000","","","Kota Bandung","https://www.tokopedia.com/kennacell/huawei-nova-9-8-256-istimewa-super-spt-baru?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","kennacell"
"1777550833-1166","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P40 5G 256 GB GMS Play Store Native HP Kecil Mini Harmony OS","Rp3.999.000","","","Kota Surabaya","https://www.tokopedia.com/chrisna-rahardja/huawei-p40-5g-like-new-hp-kecil-garansi-resmi-indonesia?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Chrisna Rahardja"
"1777550836-1167","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","HUAWEI MATE 40 8/256GB HarmonyOS","Rp3.550.000","","1 barang berhasil terjual","Kota Surakarta","https://www.tokopedia.com/bestponsel-1/huawei-mate-40-8-256gb-harmonyos-1733832874129852160?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Dic'store"
"1777550839-1168","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P30 lite Ram 6/128gb All operator minus dikit normal","Rp750.000","","","Kota Batam","https://www.tokopedia.com/azkaayracell/huawei-p30-lite-ram-6-128gb-all-operator-minus-dikit-normal-1733321502458086736?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Azka Ayra Cell"
"1777550843-1169","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P40 8/128GB Likenew Resmi - Unit Only","Rp4.000.000","5","Terjual 21","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/tokoacoy/huawei-p40-8-128gb-likenew-resmi-unit-only-17afe?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Tokoacoy Official_NEW"
"1777550846-1170","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P40 Pro P40 P30 Lite Flagship Mantap Smartphone p40 pro plus - HWE0001P30L","Rp1.100.000","","","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/sejahteranf/huawei-p40-pro-p40-p30-lite-flagship-mantap-smartphone-p40-pro-plus-1732259092185187776?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Sejahtera NF"
"1777550849-1171","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","huawei p50 pro resmi indonesia - GOLD FULLSET","Rp5.999.000","","","Kota Sukabumi","https://www.tokopedia.com/willofdstoresmi/huawei-p50-pro-resmi-indonesia-gold-fullset-75785?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","WillofD Store"
"1777550853-1172","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P30 Lite 6/128GB","Rp1.550.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/tokoacoy/huawei-p30-lite-6-128gb?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","Tokoacoy Official_NEW"
"1777550857-1173","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huawei","Huawei P30 lite 6/128gb second original","Rp1.500.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/hr-celular142c/huawei-p30-lite-6-128gb-second-original-1732226341880169890?extParam=ivf%3Dfalse%26keyword%3Dhp+huawei%26search_id%3D20260430115946577BCC914F9E550BALTC%26src%3Dsearch","H&R celular142c"
