web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777372901-108","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(DCG) ZTE NUBIA A36 4/64 GB Garansi Resmi Smartphone Kamera AI 13MP - HEMAT, Black","Rp1.569.000","5","Terjual 28","Kota Medan","https://www.tokopedia.com/digitalcellulargroupos/dcg-zte-nubia-a36-4-64-gb-garansi-resmi-smartphone-kamera-ai-13mp-1734407952550429841?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","DIGITAL CELLULAR GRUP"
"1777372903-109","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","[ TP ] ZTE NUBIA A76 5G ( 8GB/128GB ) GARANSI RESMI - NON BUNDLE, STARDUST BLACK","Rp1.889.000","5","Terjual 50+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/gadgetworldid/tp-zte-nubia-a76-5g-8gb-128gb-garansi-resmi-1734180474951534036?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Gadget World Indonesia"
"1777372906-110","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA NEO 3 GT 5G 8GB/256GB & NEO 3 5G 8GB/256GB Garansi Resmi Nasional - NEO 3 5G Gold","Rp2.774.000","4.7","Terjual 21","Kab. Deli Serdang","https://www.tokopedia.com/gadgetinaofficial/zte-nubia-neo-3-gt-5g-8gb-256gb-neo-3-5g-8gb-256gb-garansi-resmi-nasional-1734406297192203306?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Gadgetin ID_NEW"
"1777372908-111","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","[Live Special] ZTE Nubia A36 4/64 Garansi Resmi Nubia Indonesia - Aqua Green","Rp1.599.000","5","Terjual 1","Kab. Deli Serdang","https://www.tokopedia.com/gadgetinaofficial/live-special-zte-nubia-a36-4-64-garansi-resmi-nubia-indonesia-1732456837923177514-1735244069313676330?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Gadgetin ID_NEW"
"1777372910-112","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Blade A55 (4/128GB) 6.75 HD+ 5000 mAh Large Display Massive Battery | Garansi Resmi ZTE Indonesia 1 Tahun - NON BUNDLE, ORANGE","Rp2.010.000","","100+ barang berhasil terjual","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/agresfone/zte-blade-a55-4-128gb-6-75-hd-5000-mah-large-display-massive-battery-garansi-resmi-zte-indonesia-1-tahun-1732144774811256583?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Agres Fone"
"1777372912-113","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(Creators Special) ZTE NUBIA A36 (4+8)GB/64GB Smartphone Kamera AI 13MP Garansi Resmi Nasional - Nebula Black","Rp1.599.000","5","Terjual 15","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/creators-special-zte-nubia-a36-4-8-gb-64gb-smartphone-kamera-ai-13mp-garansi-resmi-nasional-1733718029951075917?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372914-114","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(Exclusive Wiwikjuhry) ZTE NUBIA A36 (4+8)GB/64GB Smartphone Kamera AI 13MP Garansi Resmi Nasional - Nebula Black","Rp1.599.000","5","Terjual 6","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/exclusive-wiwikjuhry-zte-nubia-a36-4-8-gb-64gb-smartphone-kamera-ai-13mp-garansi-resmi-nasional-1731768122654361165?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372916-115","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V80 MAX RAM 8/128GB Garansi Resmi IP64 - Black, 6/128","Rp1.674.000","5","Terjual 7","Kota Medan","https://www.tokopedia.com/slimnfits/zte-nubia-v80-max-ram-8-128gb-garansi-resmi-ip64-1734364941363677058-1734741092973512578?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","SlimNFit"
"1777372919-116","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","[Special P.SIREGAR]  ZTE NUBIA A36 (4+8)GB/64GB Smartphone Kamera AI 13MP Garansi Resmi Nasional Handphone - Nebula Black","Rp1.599.000","5","Terjual 14","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/special-p-siregar-zte-nubia-a36-4-8-gb-64gb-smartphone-kamera-ai-13mp-garansi-resmi-nasional-handphone-1731768149367686733-1735044660495418957?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372921-117","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","Nubia A56 Handphone ZTE Blade ROM 128GB RAM 12GB (4+8GB) Smartphone Kamera AI 13MP Layar 6.75"" 90Hz - Calestial Black","Rp1.579.000","5","Terjual 10","Kota Bandung","https://www.tokopedia.com/singmakmur/nubia-a56-handphone-zte-blade-rom-128gb-ram-12gb-4-8gb-smartphone-kamera-ai-13mp-layar-6-75-90hz-1731775961274418241?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","singmakmur"
"1777372923-118","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V80 Max 8/128GB Unisoc T7250 Sertifikasi IP64 6,9 inci 120 Hz, baterai 6.000 mAh | Garansi Resmi ZTE 1 Tahun - No Free, 6/128 Space Black","Rp1.804.000","5","Terjual 30+","Kota Tangerang","https://www.tokopedia.com/evogad/zte-nubia-v80-max-8-128gb-unisoc-t7250-sertifikasi-ip64-6-9-inci-120-hz-baterai-6-000-mah-garansi-resmi-zte-1-tahun-1734525559018588152?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Evogad Mall"
"1777372926-119","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(Exclusive DhiarCom) ZTE NUBIA V80 Max 6GB/128GB 8GB/128GB - Garansi Resmi Nasional - Space Black, 6/128","Rp1.799.000","5","Terjual 3","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/exclusive-dhiarcom-zte-nubia-v80-max-6gb-128gb-8gb-128gb-garansi-resmi-nasional-1734227543297328717?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372928-120","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE BLADE A55 RAM 4 MEMORY 128","Rp1.350.000","","","Kab. Pringsewu","https://www.tokopedia.com/generationfirst/zte-blade-a55-ram-4-memory-128?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","GenStoreOne"
"1777372930-121","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V70 Design RAM 8/128GB Garansi Resmi - Green, 8/256GB","Rp1.875.000","5","Terjual 30+","Kota Medan","https://www.tokopedia.com/temanseluler/zte-nubia-v70-design-ram-8-128gb-garansi-resmi-1734256108330452121?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","TemanSeluler"
"1777372932-122","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia Blade A55 RAM 4+8/128GB Garansi Resmi - Hitam","Rp1.200.000","5","Terjual 1","Kota Pontianak","https://www.tokopedia.com/sevenshopptk/zte-nubia-blade-a55-ram-4-8-128gb-garansi-resmi-hitam-ea222?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","sevenshopptk"
"1777372935-123","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia Neo 3 5G 8/256GB NFC Support Shoulder Air Trigger HP Gaming Fast Charging Garansi Resmi Not Asus Rog Phone 9 - 8/256GB Black, Non Bonus","Rp2.713.000","5","Terjual 100+","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/distriponsel/zte-nubia-neo-3-5g-8-256gb-nfc-support-shoulder-air-trigger-hp-gaming-fast-charging-garansi-resmi-not-asus-rog-phone-9-1733941804723242406?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Distributorponselshop"
"1777372937-124","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","Zte Nubia V80 Max [6/128GB] [8/128GB] | Unisoc T7250 | 6.9"" IPS LCD 120Hz Display | 6000 mAh | Garansi Resmi - 6GB - 128GB | SPACE BLACK","Rp1.739.000","5","Terjual 13","Kota Depok","https://www.tokopedia.com/agresiddepok/zte-nubia-v80-max-6-128gb-8-128gb-1734775010507981973-1734775204840309909?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Agres ID Depok"
"1777372939-125","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia A36 | A56 [6,75"" Display FHD] Fast Charge Garansi Resmi ZTE Indonesia 1 Tahun - A36 Black","Rp1.696.000","5","Terjual 80+","Kota Bandung","https://www.tokopedia.com/era2000store/zte-nubia-a36-a56-6-75-display-fhd-fast-charge-garansi-resmi-zte-indonesia-1-tahun-1732342724621272443?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Era2000store"
"1777372941-126","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(DCG) ZTE Nubia Neo 3 5G 8/256 GB Garansi Resmi - GOLD, HEMAT","Rp2.650.000","5","Terjual 22","Kota Medan","https://www.tokopedia.com/digitalcellulargroupos/dcg-zte-nubia-neo-3-5g-8-256-gb-garansi-resmi-1734408431381808273?extParam=ivf%3Dtrue%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","DIGITAL CELLULAR GRUP"
"1777372943-127","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(PROMO LIVE) ZTE BLADE V60 NFC 8/256 GARANSI RESMI - BLACK, NON BONUS","Rp1.974.000","","7 barang berhasil terjual","Kota Palembang","https://www.tokopedia.com/bintangempatcell/promo-live-zte-blade-v60-nfc-8-256-garansi-resmi-1734006462507288049?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Bintangempat Store"
"1777372946-128","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA V70 RAM 8+8/128GB GARANSI RESMI ZTE - 8/128 gold","Rp1.499.000","","2 barang berhasil terjual","Kota Palembang","https://www.tokopedia.com/lisiachin/zte-nubia-v70-ram-8-8-128gb-garansi-resmi-zte-1730997337840256096?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","lisia shop8989"
"1777372948-129","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V80 MAX RAM 8+8/128GB Smartphone dengan Baterai 6000mAh dan Layar 6.9"" LCD 120Hz - Silver, 6/128","Rp1.669.000","","2 barang berhasil terjual","Kota Medan","https://www.tokopedia.com/temanseluler/zte-nubia-v80-max-ram-8-8-128gb-smartphone-dengan-baterai-6000mah-dan-layar-6-9-lcd-120hz-1734388074688775321-1734741089696122009?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","TemanSeluler"
"1777372950-130","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE BLADE A72 3GB 64GB IPS HD 5130 mAh Android 11 Bergaransi Resmi TAM - Skyline Blue","Rp1.760.122","","","Kota Malang","https://www.tokopedia.com/calosastore/zte-blade-a72-3gb-64gb-ips-hd-5130-mah-android-11-bergaransi-resmi-tam-skyline-blue?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Calosastore"
"1777372952-131","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Blade V50 8/256gb NEW ORIGINAL GARANSI RESMI - VIOLET","Rp1.449.000","","","Kota Pekanbaru","https://www.tokopedia.com/dinogadget88/zte-blade-v50-8-256gb-new-original-garansi-resmi-violet-b15fb?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","dinogadget88"
"1777372954-132","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA V60 8/256GB GARANSI RESMI NEW - BLACK","Rp1.974.000","5","Terjual 12","Kota Medan","https://www.tokopedia.com/slimnfits/zte-nubia-v60-8-256gb-garansi-resmi-new-black-e71f1?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","SlimNFit"
"1777372956-133","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(Live Product) ZTE NUBIA A36 (4+8)GB/64GB Smartphone Kamera AI 13MP Garansi Resmi Nasional - Nebula Black","Rp1.599.000","4.9","Terjual 3 rb+","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/live-product-zte-nubia-a36-4-8-gb-64gb-smartphone-kamera-ai-13mp-garansi-resmi-nasional-1731768309090518605-1735044633754568269?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372958-134","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA A36 4+8GB/64GB GARANSI RESMI - BLACK NEW [hp 1 jutaan] hp sejutaan - Black a36, 4/64","Rp1.545.000","4.9","Terjual 100+","Kota Medan","https://www.tokopedia.com/slimnfits/zte-nubia-a36-4-8gb-64gb-garansi-resmi-black-new-hp-1-jutaan-hp-sejutaan-1731779004069349250-1735244159971526530?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","SlimNFit"
"1777372961-135","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","Nubia A56 Handphone ZTE Blade ROM 128GB RAM 12GB (4+8GB) Smartphone Kamera AI 13MP Layar 6.75"" 90Hz - Calestial Black","Rp1.574.000","5","Terjual 8","Kota Bandung","https://www.tokopedia.com/smtechnology/nubia-a56-handphone-zte-blade-rom-128gb-ram-12gb-4-8gb-smartphone-kamera-ai-13mp-layar-6-75-90hz-1731776203877418360?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","smtechnology"
"1777372963-136","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","(Exclusive Gadgetasik) ZTE NUBIA V70 DESIGN 8/256 GB & 8/128GB - GARANSI RESMI INDONESIA V70 - Jade Green, 8/256","Rp2.899.000","5","Terjual 40+","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/exclusive-gadgetasik-zte-nubia-v70-design-8-256-gb-8-128gb-garansi-resmi-indonesia-v70-1731905139556779597-1735262711919576653?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777372965-137","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","Zte blade v50 ram 8+8 128gb garansi resmi","Rp1.400.000","","3 barang berhasil terjual","Kab. Bogor","https://www.tokopedia.com/warunkhanphone88/zte-blade-v50-ram-8-8-128gb-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Growish.store"
"1777372967-138","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE BLADE A54 4/64GB GARANSI RESMI - Biru","Rp999.000","","2 barang berhasil terjual","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/azzamcell-1/zte-blade-a54-4-64gb-garansi-resmi-biru-f45ac?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","azzam-cell"
"1777372970-139","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA NEO 3 GT 5G 8+12GB/256GB & ZTE NUBIA NEO 3 5G 8+12GB/256GB GARANSI RESMI - SMARTPHONE/PONSEL - ZTE NUBIA NEO 3 GT 5G | GREY","Rp2.984.000","4.8","Terjual 100+","Kota Binjai","https://www.tokopedia.com/mahkota-accessories/zte-nubia-neo-3-gt-5g-8gb-256gb-garansi-resmi-smartphone-ponsel-1732467272539866316-1735340225369638092?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Mahkota Accessories"
"1777372972-140","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V70 8/256GB 6.7 Inch Garansi Resmi - Stardust Grey","Rp2.079.000","","","Kota Balikpapan","https://www.tokopedia.com/andalascellularb/zte-nubia-v70-8-256gb-6-7-inch-garansi-resmi-1734697203089966095-1734697282506490895?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Andalas Cellular_NEW"
"1777372974-141","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","zte blade a54 4/64 segel resmi","Rp950.000","5","Terjual 3","Kab. Gresik","https://www.tokopedia.com/berkahabadiazbie/zte-blade-a54-4-64-segel-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","BERKAH ABADI AZBIE"
"1777372977-142","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia A36 4/64 GB Garansi Resmi - Black","Rp1.485.000","5","Terjual 27","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/ljsofficial/zte-nubia-a36-4-64-gb-garansi-resmi-1731138183777584542?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","LJS Phone"
"1777372979-143","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Hp ZTE Blade A35 dengan Baterai 5000mAh Layar 6.75"" HD+ Kamera Super AI Desain Elegan","Rp800.000","","1 barang berhasil terjual","Kab. Lumajang","https://www.tokopedia.com/toko-jabartum/zte-hp-zte-blade-a35-dengan-baterai-5000mah-layar-6-75-hd-kamera-super-ai-desain-elegan-1733317980837610832?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Toko jabartum"
"1777372981-144","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE BLADE A54 [4/128 GB] GARANSI RESMI","Rp1.156.000","","2 barang berhasil terjual","Kota Makassar","https://www.tokopedia.com/topcellular/zte-blade-a54-4-128-gb-garansi-resmi-1731340739478390348?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Top Cellular Makassar"
"1777372984-145","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE BLADE A52 4/64GB","Rp1.199.000","","","Kota Mataram","https://www.tokopedia.com/kana-cell/zte-blade-a52-4-64gb?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Kana Cell"
"1777372986-146","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V80 Max 6/128GB | 8/128GB 6.9 Inch Garansi Resmi - Space Black, 8/128GB","Rp1.999.000","5","Terjual 1","Kota Balikpapan","https://www.tokopedia.com/andalascellularb/zte-nubia-v80-max-8-128gb-6-9-inch-garansi-resmi-1734325574114182159-1734697537296630799?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Andalas Cellular_NEW"
"1777372989-147","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","[LIVE SPECIAL] ZTE NUBIA V80 MAX 6GB//128GB & 8GB/128GB NFC GARANSI RESMI - SMARTPHONE/PONSEL - PURPLE, 8+8GB/128GB","Rp1.806.000","4.9","Terjual 70+","Kota Binjai","https://www.tokopedia.com/mahkota-accessories/live-special-zte-nubia-v80-max-6gb-128gb-8gb-128gb-nfc-garansi-resmi-smartphone-ponsel-1732007989297972428-1734999363591374028?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Mahkota Accessories"
"1777372991-148","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA V70 MAX RAM 6/128GB GARANSI RESMI 12 BULAN - GREEN","Rp1.399.000","","","Kota Pontianak","https://www.tokopedia.com/sevenshopptk/zte-nubia-v70-max-ram-6-128gb-garansi-resmi-12-bulan-1732833663076041900?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","sevenshopptk"
"1777372993-149","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA V80 MAX 6GB/128GB & 8GB/128GB GARANSI RESMI - SMARTPHONE - PURPLE, 8+8GB/128GB","Rp1.806.000","4.8","Terjual 250+","Kota Binjai","https://www.tokopedia.com/mahkota-accessories/zte-nubia-v80-max-6gb-128gb-8gb-128gb-garansi-resmi-smartphone-1731381430848488652-1734999431312868556?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Mahkota Accessories"
"1777372995-150","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Nubia V60 NFC 6/256 6.6"" 90Hz 50MP 5000mah Garansi Resmi","Rp1.488.000","5","Terjual 1","Kota Pematang Siantar","https://www.tokopedia.com/hoki-ponsel-str/zte-nubia-v60-nfc-6-256-6-6-90hz-50mp-5000mah-garansi-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Hoki Ponsel Siantar"
"1777372998-151","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE NUBIA V70 DESIGN 8/256 GB & 8/128GB - GARANSI RESMI INDONESIA V70 - Jade Green, 8/256","Rp2.899.000","4.9","Terjual 1 rb+","Kab. Deli Serdang","https://www.tokopedia.com/indahponsel/zte-nubia-v70-design-8-256-gb-8-128gb-garansi-resmi-indonesia-v70-1730939515348092493-1735262604514133581?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","indahponseltamora"
"1777373000-152","https://www.tokopedia.com/search?condition=1&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20zte","ZTE Blade A31 Plus 2/32 GB Handphone Android 4G Garansi Resmi 1 Tahun","Rp799.900","","","Kab. Pemalang","https://www.tokopedia.com/herrycell/zte-blade-a31-plus-2-32-gb-handphone-android-4g-garansi-resmi-1-tahun?extParam=ivf%3Dfalse%26keyword%3Dhp+zte%26search_id%3D2026042810371526E359E83860DB2E8ORE%26src%3Dsearch","Raden Boxer"
