web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777984467-89","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","HANDPHONE - ITEL S25 ULTRA GARANSI RESMI","2.026.000","","Terjual 1","Kota Jakarta Pusat","SCORPIO ELEKTRO Flagship Store"
"1777984467-90","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL S25 Ponsel Selfie 6.78 Inch Super Bright AMOLED Display NFC GARANSI RESMI","1.539.000","5","Terjual 5","Kota Jakarta Pusat","Satria Baja Hitam Flagship Store"
"1777984467-91","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTEL 2173 2173N Feature Phone Candybar Handphone Jadul Garansi Resmi","175.000","","","Kota Semarang","Jala Kencana Flagship Store"
"1777984467-92","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel A50 4G 3/64 RAM 3 ROM 64 GB 3GB 64GB Smartphone Android Termurah","908.000","","","Kota Jakarta Pusat","Artic Store Flagship Store"
"1777984467-93","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C 3+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery","1.399.000","5","Terjual 2","Kota Jakarta Barat","itel Flagship Store"
"1777984467-94","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL 5026 IT5026 HP Murah Feature phone Garansi Resmi","245.000","","Terjual 1","","Kota Jakarta Pusat"
"1777984467-95","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel RS4 8/128 12/256 garansi resmi","1.749.900","4,7","Terjual 10","","Kota Jakarta Pusat"
"1777984467-96","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel S25 Ultra 8/256 8/128 layar curved garansi resmi","2.498.000","5","Terjual 6","","Kota Jakarta Pusat"
"1777984467-97","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A70 4+8/256gb Garansi resmi","1.299.000","5","Terjual 4","","Kota Jakarta Pusat"
"1777984467-98","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Itel 8+8/128 Garansi Resmi","1.298.000","5","Terjual 5","","Kota Jakarta Pusat"
"1777984467-99","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel p65 8/128 cyber design","1.849.000","5","Terjual 5","","Kota Jakarta Pusat"
"1777984467-100","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Itel S25 NFC 8/128 Garansi resmi","1.759.000","","Terjual 1","","Kota Jakarta Pusat"
"1777984467-101","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL CITY 200 4/128GB - SMARTPHONE","1.709.000","","","","Kab. Bojonegoro"
"1777984467-102","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL A100C 4/64GB - SMARTPHONE","1.509.000","","","","Kab. Bojonegoro"
"1777984467-103","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL VISTATAB 10 4/128GB | VISTATAB 11 4/128GB - SMARTPHONE","1.465.000","","","","Kab. Bojonegoro"
